Exotic Particle Analysis
******************************************************
JobID: 20200430	No. Events: 10000	SNN: 11.5

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
214	11	0.0163732	0.0163653	91
215	11	0.394411	0.39441	91
215	-11	0.0637323	0.0637303	91
216	22	0.598394	0.598394	91
224	22	0.0766222	0.0766222	91
224	-11	0.0969141	0.0969127	91
227	-11	0.00293265	0.00288796	91
243	11	0.0777112	0.0777095	91
243	-11	0.267271	0.267271	91
248	11	0.583692	0.583692	91
248	-11	0.351699	0.351699	91
260	11	0.0864676	0.0864661	91
260	-11	0.07334	0.0733383	91
273	22	0.12799	0.12799	91
273	22	0.174522	0.174522	91
275	22	0.0732563	0.0732563	91
275	11	0.0180561	0.0180488	91
276	22	0.0829778	0.0829778	91
280	11	0.0109533	0.0109414	91
285	22	0.149641	0.149641	91
286	11	0.0587852	0.058783	91
295	11	0.05949	0.0594878	91
296	11	0.175506	0.175505	91
296	-11	0.0823251	0.0823235	91
300	22	0.193634	0.193634	91
300	22	0.0802495	0.0802495	91
316	11	0.0293028	0.0292983	91
322	-11	0.0334148	0.0334109	91
326	-11	0.0209248	0.0209186	91
332	11	0.163555	0.163554	91
332	-11	0.00961892	0.00960538	91
338	22	0.116213	0.116213	91
339	22	0.0345183	0.0345183	91
342	22	0.487431	0.487431	91
347	11	0.0166793	0.0166715	91
355	11	0.0692728	0.0692709	91
356	22	1.38621	1.38621	91
356	11	0.00869966	0.00868467	91
356	11	0.0451349	0.0451321	91
356	11	0.0119982	0.0119874	91
361	11	0.444831	0.444831	91
361	-11	0.039335	0.0393317	91
383	-11	0.0779268	0.0779251	91
383	-11	0.0137549	0.0137454	91
390	22	0.0759712	0.0759712	91
402	22	0.115883	0.115883	91
407	22	0.126882	0.126882	91
413	22	0.275255	0.275255	91
413	11	0.274079	0.274079	91
413	-11	0.0208644	0.0208581	91
416	22	0.347515	0.347515	91
416	22	0.107014	0.107014	91
416	11	0.0694819	0.06948	91
422	11	0.0662042	0.0662022	91
422	-11	0.0903309	0.0903295	91
423	22	0.158849	0.158849	91
428	-11	0.0228498	0.0228441	91
431	11	0.125255	0.125254	91
431	-11	0.0332258	0.0332219	91
440	11	0.0622098	0.0622077	91
440	-11	0.764251	0.764251	91
441	11	0.0442468	0.0442438	91
445	22	0.130312	0.130312	91
447	22	0.0403713	0.0403713	91
447	22	0.151315	0.151315	91
447	11	0.0444096	0.0444066	91
447	-11	0.123555	0.123554	91
452	22	0.505287	0.505287	-43
463	-11	0.0375886	0.0375851	91
464	11	0.29822	0.29822	91
464	-11	0.263076	0.263075	91
467	11	0.0369256	0.0369221	91
467	-11	0.0636873	0.0636853	91
492	-11	0.0179801	0.0179729	91
496	22	0.342393	0.342393	91
496	11	0.0589512	0.058949	91
499	22	0.0633529	0.0633529	91
501	11	0.0938766	0.0938752	91
509	-11	0.0745725	0.0745708	91
515	11	0.127463	0.127462	91
520	11	0.0308542	0.03085	91
539	11	0.00237242	0.00231718	91
542	22	0.0627324	0.0627324	91
548	11	0.212073	0.212073	91
548	-11	0.0848972	0.0848956	91
552	22	0.106942	0.106942	91
552	11	0.00651566	0.00649561	91
553	11	0.0462326	0.0462297	91
565	22	0.364384	0.364384	91
574	11	0.0775045	0.0775028	91
574	-11	0.0695658	0.0695639	91
579	22	0.124414	0.124414	91
579	-11	0.212962	0.212962	91
588	22	0.341325	0.341325	-43
593	-11	0.040439	0.0404358	91
599	11	0.0337074	0.0337035	91
603	-11	0.0264795	0.0264746	91
603	11	0.0201494	0.020143	91
603	-11	0.0439776	0.0439746	91
603	-11	0.156514	0.156513	91
616	22	0.259036	0.259036	91
621	11	0.213911	0.21391	91
622	11	0.0508393	0.0508367	91
622	-11	0.0445725	0.0445696	91
622	11	0.25638	0.25638	91
622	-11	0.171748	0.171747	91
623	11	0.040745	0.0407419	91
623	11	0.00698947	0.00697076	91
625	11	0.00122288	0.00111131	91
625	-11	0.0327795	0.0327755	91
627	22	0.24394	0.24394	91
628	11	1.32462	1.32462	91
628	-11	0.243677	0.243676	91
628	22	0.465652	0.465652	91
628	-11	0.0226771	0.0226714	91
640	11	0.0332432	0.0332393	91
641	-11	0.0327494	0.0327455	91
645	11	0.13713	0.137129	91
645	-11	0.0436183	0.0436153	91
659	-11	0.00893785	0.00892326	91
659	11	0.104307	0.104306	91
663	11	0.0629213	0.0629193	91
665	11	0.199003	0.199003	91
665	-11	0.0202985	0.0202921	91
666	11	0.0506713	0.0506688	91
676	-11	0.0129882	0.0129781	91
688	-11	0.0759423	0.0759406	91
701	22	0.0716423	0.0716423	91
702	22	0.441316	0.441316	91
703	11	0.0450959	0.045093	91
704	11	0.0290072	0.0290028	91
706	-11	0.100955	0.100954	91
725	22	0.430052	0.430052	-43
731	22	0.304214	0.304214	91
734	22	0.338428	0.338428	91
737	11	0.0740396	0.0740378	91
737	-11	0.00959576	0.00958217	91
741	22	0.230788	0.230788	91
741	-11	0.0596735	0.0596713	91
741	22	0.0918038	0.0918038	91
750	11	0.0178015	0.0177941	91
756	11	0.0222225	0.0222167	91
756	-11	0.113968	0.113967	91
756	-11	0.023585	0.0235795	91
761	11	0.0263794	0.0263745	91
761	-11	0.181397	0.181396	91
766	22	0.215735	0.215735	91
768	22	0.0903634	0.0903634	91
769	11	0.228674	0.228673	91
769	-11	0.227653	0.227652	91
774	22	0.318631	0.318631	91
774	22	0.176648	0.176648	91
785	-11	0.0411111	0.0411079	91
790	-11	0.0943639	0.0943625	91
790	22	0.167357	0.167357	91
791	11	0.0429515	0.0429485	91
791	-11	0.00201689	0.00195148	91
791	11	0.0734513	0.0734496	91
793	-11	0.736932	0.736932	91
798	11	0.0800174	0.0800158	91
798	-11	0.0665242	0.0665222	91
807	11	0.008308	0.00829236	91
812	22	0.100409	0.100409	91
813	11	0.0333034	0.0332995	91
813	11	0.16705	0.16705	91
813	-11	0.0556662	0.0556638	91
814	22	0.107955	0.107955	91
815	-11	0.0199084	0.0199019	91
817	11	0.271983	0.271983	91
824	22	0.180387	0.180387	91
826	11	0.0950085	0.0950071	91
826	-11	0.0563077	0.0563054	91
829	11	0.402149	0.402149	91
829	-11	0.269852	0.269851	91
834	11	0.0360759	0.0360723	91
840	11	0.037824	0.0378206	91
842	11	0.0337464	0.0337426	91
842	-11	0.124586	0.124585	91
842	11	0.0749808	0.074979	91
842	-11	0.341471	0.341471	91
846	11	0.00177481	0.00170024	91
854	-11	0.0131547	0.0131447	91
875	11	0.0089648	0.00895024	91
875	11	0.173857	0.173856	91
876	11	0.0957737	0.0957724	91
876	-11	0.436171	0.436171	91
882	-11	0.0167457	0.0167379	91
886	22	0.0646264	0.0646264	91
896	22	0.0999229	0.0999229	91
901	-11	0.0702268	0.070225	91
904	11	0.0358593	0.0358556	91
908	11	0.204249	0.204248	91
908	-11	0.0335501	0.0335462	91
920	11	0.0529011	0.0528986	91
920	-11	0.420215	0.420215	91
920	-11	0.0301281	0.0301238	91
930	11	0.123445	0.123444	91
930	-11	0.0753464	0.0753447	91
933	-11	0.04268	0.0426769	91
944	11	0.0225274	0.0225216	91
945	11	0.255719	0.255719	91
947	11	0.030497	0.0304927	91
947	-11	0.0344239	0.0344202	91
957	11	0.0236561	0.0236506	91
957	-11	0.0912635	0.0912621	91
959	-11	0.0298969	0.0298925	91
970	11	0.0322509	0.0322469	91
973	11	0.39497	0.39497	91
973	-11	0.238162	0.238162	91
974	11	0.339543	0.339542	91
979	22	0.124759	0.124759	91
993	-11	0.00487424	0.00484759	91
999	22	0.0592353	0.0592353	91
1008	-11	0.09317	0.0931686	91
1010	-11	0.218592	0.218592	91
1013	22	0.0716161	0.0716161	91
1021	-11	0.182401	0.1824	91
1022	11	0.0309972	0.0309931	91
1024	22	0.283525	0.283525	91
1037	11	0.17235	0.172349	91
1037	-11	0.0270426	0.0270378	91
1038	-11	0.573708	0.573708	91
1043	11	0.0263007	0.0262958	91
1043	-11	0.112894	0.112892	91
1045	22	0.164259	0.164259	91
1048	11	0.0414804	0.0414773	91
1064	11	0.0658509	0.0658489	91
1072	22	0.0586139	0.0586139	91
1072	-11	0.0570514	0.0570491	91
1073	11	0.0448251	0.0448222	91
1083	11	0.196455	0.196454	91
1094	11	0.0284362	0.0284317	91
1095	-11	0.0201115	0.020105	91
1098	22	0.876625	0.876625	91
1098	22	0.0610771	0.0610771	91
1111	11	0.213519	0.213518	91
1111	-11	0.0820825	0.0820809	91
1111	11	0.476659	0.476659	91
1111	-11	0.0936621	0.0936607	91
1112	-11	0.323998	0.323998	91
1117	11	0.525427	0.525427	91
1119	-11	0.166622	0.166622	91
1120	22	0.126034	0.126034	91
1128	11	0.162884	0.162884	91
1132	11	0.380604	0.380604	91
1139	-11	0.203134	0.203134	91
1141	22	0.0600953	0.0600953	91
1143	11	0.12506	0.125059	91
1143	-11	0.160334	0.160333	91
1144	11	0.0104864	0.010474	91
1144	-11	0.0937327	0.0937313	91
1147	22	0.12846	0.12846	91
1147	11	0.321999	0.321999	91
1147	-11	0.0518672	0.0518647	91
1147	11	0.0640545	0.0640525	91
1147	-11	0.0833659	0.0833643	91
1162	11	0.534639	0.534639	91
1162	-11	0.176654	0.176653	91
1162	11	0.00292791	0.002883	91
1162	-11	0.0171691	0.0171615	91
1168	-11	0.00751115	0.00749387	91
1178	22	0.115384	0.115384	91
1184	11	0.227395	0.227395	91
1184	-11	0.119661	0.11966	91
1184	11	0.0227076	0.0227018	91
1184	-11	0.132595	0.132594	91
1206	22	0.0390925	0.0390925	91
1206	22	0.117438	0.117438	91
1206	11	0.61106	0.611059	91
1211	11	0.034364	0.0343602	91
1211	-11	0.103537	0.103536	91
1213	22	0.0741907	0.0741907	91
1213	22	0.328631	0.328631	91
1213	11	0.175827	0.175826	91
1213	-11	0.0555727	0.0555703	91
1226	11	0.131545	0.131544	91
1226	-11	0.185889	0.185888	91
1229	11	0.0529678	0.0529653	91
1229	-11	0.218637	0.218637	91
1231	11	0.00958858	0.00957498	91
1238	11	0.0923914	0.0923899	91
1238	-11	0.00694213	0.0069234	91
1247	11	0.12876	0.128759	91
1247	-11	0.429264	0.429263	91
1247	11	0.0156726	0.0156642	91
1248	22	0.937262	0.937262	91
1250	-11	0.344363	0.344363	91
1254	11	0.018832	0.0188251	91
1254	-11	0.0267231	0.0267182	91
1254	11	0.00153135	0.00144413	91
1258	11	0.141721	0.14172	91
1260	22	0.148029	0.148029	91
1261	11	0.0455876	0.0455847	91
1261	-11	0.00984014	0.00982689	91
1264	11	0.344719	0.344719	91
1284	22	0.393818	0.393818	91
1287	-11	0.0244508	0.0244455	91
1293	22	0.164606	0.164606	91
1312	22	0.0525093	0.0525093	91
1318	-11	0.0118312	0.0118201	91
1325	22	0.0548235	0.0548235	91
1325	-11	0.0118725	0.0118615	91
1329	11	0.0243328	0.0243274	91
1329	-11	0.0611774	0.0611753	91
1329	11	0.00502123	0.00499533	91
1336	22	0.195317	0.195317	91
1336	11	0.0450791	0.0450762	91
1351	22	0.0544482	0.0544482	91
1352	22	0.0679392	0.0679392	91
1361	22	0.211574	0.211574	91
1361	11	0.0467877	0.0467849	91
1362	11	0.11229	0.112289	91
1364	-11	0.0888603	0.0888588	91
1368	11	0.271448	0.271448	91
1370	11	0.0309425	0.0309383	91
1370	-11	0.0434726	0.0434696	91
1378	22	0.0863913	0.0863913	91
1386	11	0.184459	0.184459	91
1386	-11	0.374726	0.374726	91
1388	11	0.0170074	0.0169997	91
1388	-11	0.0242662	0.0242608	91
1411	-11	0.550745	0.550745	91
1412	22	0.223256	0.223256	91
1412	11	0.209116	0.209116	91
1412	-11	0.133236	0.133235	91
1415	11	0.0797393	0.0797377	91
1426	-11	0.00973635	0.00972298	91
1426	11	0.10389	0.103889	91
1426	-11	0.215035	0.215035	91
1428	11	0.105901	0.1059	91
1428	-11	0.24059	0.24059	91
1430	11	0.158286	0.158285	91
1435	-11	0.0678032	0.0678013	91
1443	11	0.00495428	0.00492804	91
1443	-11	0.0676303	0.0676283	91
1444	22	0.16607	0.16607	91
1444	22	0.227712	0.227712	91
1444	22	0.173039	0.173039	91
1464	22	0.0788795	0.0788795	91
1471	22	0.0706811	0.0706811	91
1488	22	0.633323	0.633323	91
1502	22	0.0667516	0.0667516	91
1502	11	0.0291406	0.0291361	91
1510	-11	0.0479982	0.0479955	91
1514	11	0.0389407	0.0389373	91
1517	22	0.223426	0.223426	91
1523	22	0.144677	0.144677	91
1524	22	0.0635635	0.0635635	91
1524	11	0.00453623	0.00450742	91
1525	11	0.00367824	0.0036426	91
1528	22	0.275392	0.275392	91
1530	22	0.0587405	0.0587405	91
1530	11	0.00111199	0.000988319	91
1534	11	0.0719515	0.0719497	91
1544	11	0.152699	0.152698	91
1544	-11	0.0191392	0.0191324	91
1548	22	0.612296	0.612296	91
1548	22	0.210209	0.210209	91
1548	11	0.114217	0.114216	91
1548	11	0.0127426	0.0127323	91
1552	-11	0.150596	0.150595	91
1558	11	0.198347	0.198346	91
1561	11	0.109899	0.109898	91
1561	-11	0.00927369	0.00925967	91
1585	22	0.121701	0.121701	91
1585	11	0.00582123	0.00579878	91
1586	-11	0.0126039	0.0125935	91
1589	-11	0.13137	0.131369	91
1600	22	0.131207	0.131207	91
1607	11	0.166972	0.166971	91
1619	-11	0.0747064	0.0747047	91
1625	11	0.0145208	0.0145118	91
1629	22	0.1687	0.1687	91
1629	22	0.144729	0.144729	91
1631	11	0.113014	0.113013	91
1631	-11	0.0909985	0.0909971	91
1631	11	0.307285	0.307284	91
1633	11	0.389194	0.389194	91
1633	-11	0.090371	0.0903696	91
1636	-11	0.0183657	0.0183586	91
1648	11	0.0149583	0.0149496	91
1651	22	0.196157	0.196157	91
1657	22	0.269796	0.269796	91
1664	11	0.0278368	0.0278321	91
1664	-11	0.590444	0.590444	91
1669	22	0.0742589	0.0742589	91
1669	11	0.0338261	0.0338222	91
1669	-11	0.00247553	0.00242223	91
1675	22	0.155502	0.155502	91
1675	11	0.250691	0.25069	91
1675	-11	0.183112	0.183111	91
1675	11	0.0235655	0.02356	91
1677	-11	0.00231116	0.00225398	91
1687	11	0.0685405	0.0685386	91
1687	22	0.182166	0.182166	91
1687	22	0.276317	0.276317	91
1687	11	0.0157503	0.0157421	91
1687	-11	0.117135	0.117134	91
1707	11	0.0209023	0.0208961	91
1712	11	0.0672574	0.0672555	91
1718	11	0.354909	0.354908	91
1718	-11	0.142246	0.142245	91
1723	11	0.161331	0.161331	91
1726	11	0.137561	0.13756	91
1726	11	0.00657497	0.00655508	91
1726	-11	0.143415	0.143415	91
1727	11	0.0229917	0.022986	91
1730	-11	0.0146886	0.0146797	91
1733	11	0.00785006	0.0078335	91
1733	-11	0.0509047	0.0509021	91
1734	22	0.622119	0.622119	91
1737	11	0.16736	0.167359	91
1737	-11	0.0443708	0.0443679	91
1739	11	0.259545	0.259544	91
1739	-11	0.123903	0.123902	91
1741	11	0.0190715	0.0190647	91
1742	22	0.451733	0.451733	91
1743	-11	0.0492021	0.0491994	91
1756	11	0.0320059	0.0320019	91
1762	11	0.196637	0.196636	91
1762	11	0.0511689	0.0511664	91
1762	11	0.102527	0.102526	91
1765	11	0.065391	0.065389	91
1765	-11	0.202063	0.202062	91
1771	22	0.162546	0.162546	91
1771	11	0.202094	0.202093	91
1771	22	0.102302	0.102302	91
1771	-11	0.00363426	0.00359822	91
1775	11	0.0382947	0.0382913	91
1777	11	0.0274287	0.0274239	91
1777	-11	0.0504193	0.0504167	91
1784	22	0.104867	0.104867	91
1789	11	0.0067316	0.00671224	91
1817	22	0.123696	0.123696	91
1831	22	0.122182	0.122182	91
1831	11	0.00229198	0.0022344	91
1834	22	0.066955	0.066955	91
1837	22	0.369952	0.369952	91
1837	11	0.029393	0.0293885	91
1838	11	0.0700314	0.0700296	91
1838	-11	0.137801	0.1378	91
1845	22	0.242433	0.242433	91
1845	11	0.0663611	0.0663591	91
1846	22	0.248324	0.248324	91
1863	11	0.711956	0.711956	91
1863	-11	0.110806	0.110805	91
1870	11	0.0428142	0.0428112	91
1870	-11	0.251738	0.251738	91
1871	11	0.05319	0.0531875	91
1877	11	0.0363797	0.0363761	91
1880	11	0.00930826	0.00929434	91
1880	-11	0.00352039	0.00348328	91
1890	-11	0.111343	0.111342	91
1891	22	0.192012	0.192012	91
1894	11	0.468001	0.468001	91
1894	-11	0.0154564	0.015448	91
1905	11	0.116916	0.116915	91
1905	-11	0.561649	0.561649	91
1911	22	0.17243	0.17243	91
1930	11	0.0223471	0.0223413	91
1931	22	0.045183	0.045183	91
1935	22	0.0527449	0.0527449	91
1936	22	0.300934	0.300934	91
1936	-11	0.0751646	0.0751629	91
1938	22	0.899678	0.899678	91
1938	11	0.0478219	0.0478191	91
1941	-11	0.0336849	0.033681	91
1947	11	0.469649	0.469649	91
1947	-11	0.0858271	0.0858256	91
1947	11	0.0580364	0.0580341	91
1951	22	0.0907622	0.0907622	91
1955	11	0.115013	0.115012	91
1958	11	0.211223	0.211222	91
1958	-11	0.0868672	0.0868657	91
1960	11	0.0110536	0.0110419	91
1973	-11	0.0531546	0.0531522	91
1973	-11	0.147849	0.147848	91
1977	-11	0.0142856	0.0142765	91
1978	11	0.00633594	0.00631538	91
1982	11	0.219034	0.219033	91
1982	-11	0.0355971	0.0355934	91
1986	22	0.355457	0.355457	91
1988	11	0.0430794	0.0430763	91
1988	-11	0.01523	0.0152215	91
1993	22	0.104754	0.104754	91
1995	11	0.190013	0.190012	91
1995	-11	0.0854737	0.0854722	91
1995	11	0.0107327	0.0107205	91
1995	-11	0.0137858	0.0137764	91
2000	22	0.0205897	0.0205897	91
2002	22	0.397797	0.397797	91
2005	-11	0.347694	0.347693	91
2009	22	0.0685705	0.0685705	91
2011	22	0.232197	0.232197	91
2015	11	0.0464209	0.0464181	91
2015	-11	0.0674381	0.0674362	91
2022	22	0.0582278	0.0582278	91
2028	11	0.0772593	0.0772576	91
2028	-11	0.0688605	0.0688586	91
2030	11	0.00959434	0.00958081	91
2030	-11	0.0633443	0.0633422	91
2033	-11	0.196732	0.196731	91
2051	11	0.198918	0.198918	91
2059	22	0.107181	0.107181	91
2059	-11	0.0521297	0.0521272	91
2069	11	0.0344861	0.0344823	91
2071	22	0.440306	0.440306	91
2080	11	0.00795994	0.00794354	91
2080	-11	0.10224	0.102239	91
2080	-11	0.050187	0.0501844	91
2081	-11	0.00583478	0.00581236	91
2085	22	0.974894	0.974894	91
2087	-11	0.0180479	0.0180407	91
2092	-11	0.0228479	0.0228422	91
2092	11	0.0540912	0.0540888	91
2092	-11	0.052782	0.0527795	91
2110	-11	0.0623451	0.062343	91
2115	11	0.170634	0.170633	91
2117	11	0.0634988	0.0634967	91
2117	-11	0.765523	0.765522	91
2128	11	0.0157692	0.015761	91
2129	-11	0.0273451	0.0273403	91
2129	-11	0.175277	0.175277	91
2143	11	0.0396025	0.0395992	91
2143	-11	0.184366	0.184365	91
2143	22	0.095234	0.095234	91
2145	11	0.0507913	0.0507888	91
2145	-11	0.066894	0.066892	91
2146	-11	0.572355	0.572354	91
2147	11	0.15446	0.154459	91
2147	-11	0.0759431	0.0759413	91
2161	22	0.155473	0.155473	91
2161	11	0.0043088	0.0042784	91
2173	11	0.0968993	0.096898	91
2173	-11	0.0297064	0.029702	91
2181	-11	0.00797836	0.00796198	91
2181	-11	0.142157	0.142156	91
2193	11	0.132545	0.132544	91
2193	-11	0.512425	0.512425	91
2203	22	0.273142	0.273142	91
2203	11	0.0592037	0.0592015	91
2219	11	0.288295	0.288295	91
2220	11	0.103446	0.103445	91
2222	-11	0.0069178	0.00689905	91
2229	11	0.359508	0.359507	91
2229	-11	0.111165	0.111164	91
2230	22	0.102596	0.102596	91
2233	-11	0.0264564	0.0264515	91
2234	11	0.101084	0.101083	91
2234	-11	0.215113	0.215113	91
2237	-11	0.224612	0.224611	91
2241	11	0.041967	0.0419639	91
2241	-11	0.0579529	0.0579507	91
2250	-11	0.0190222	0.0190153	91
2251	22	0.486908	0.486908	91
2254	22	0.630959	0.630959	91
2254	11	0.602919	0.602919	91
2254	-11	0.0293032	0.0292988	91
2255	11	0.462029	0.462028	91
2255	-11	0.325156	0.325156	91
2259	22	0.554332	0.554332	91
2261	11	0.423771	0.423771	91
2261	-11	0.126524	0.126523	91
2269	11	0.00482443	0.00479736	91
2269	-11	0.00990748	0.00989431	91
2279	-11	0.0609923	0.0609902	91
2281	22	0.0981743	0.0981743	91
2281	-11	0.0114247	0.0114133	91
2281	22	0.0658443	0.0658443	91
2282	22	0.0489251	0.0489251	91
2289	11	0.00879735	0.00878254	91
2291	22	0.0799259	0.0799259	91
2292	11	0.0596674	0.0596652	91
2293	11	0.396046	0.396046	91
2293	-11	0.0956334	0.095632	91
2293	11	0.0450842	0.0450813	91
2293	-11	0.0190658	0.019059	91
2296	-11	0.0984871	0.0984858	91
2303	11	0.138685	0.138685	91
2303	-11	0.0393084	0.0393051	91
2303	22	0.225	0.225	91
2307	22	0.045746	0.045746	91
2325	22	0.427337	0.427337	91
2344	11	0.298149	0.298149	91
2344	11	0.0131615	0.0131516	91
2345	11	0.0339365	0.0339326	91
2345	-11	0.176824	0.176823	91
2349	11	0.0227384	0.0227326	91
2355	22	0.542126	0.542126	91
2361	22	0.0732484	0.0732484	91
2364	-11	0.00146706	0.00137599	91
2364	-11	0.0827346	0.082733	91
2365	11	0.186065	0.186064	91
2365	-11	0.652942	0.652942	91
2368	11	0.0568729	0.0568706	91
2373	11	0.0730187	0.073017	91
2373	-11	0.34367	0.343669	91
2374	11	0.0371491	0.0371456	91
2381	22	0.077427	0.077427	91
2385	22	0.111309	0.111309	91
2385	-11	0.0020879	0.00202475	91
2387	11	0.530302	0.530301	91
2387	-11	0.144295	0.144294	91
2417	11	0.0157854	0.0157772	91
2418	11	0.0543866	0.0543842	91
2424	11	0.111919	0.111918	91
2424	-11	0.0192757	0.0192689	91
2432	11	0.0255443	0.0255392	91
2435	22	0.317884	0.317884	-43
2435	22	0.270257	0.270257	62
2450	22	0.0486095	0.0486095	91
2452	22	0.0563017	0.0563017	91
2452	22	0.136208	0.136208	91
2455	22	0.0384851	0.0384851	91
2456	11	0.0232812	0.0232756	91
2456	-11	0.163606	0.163605	91
2456	-11	0.0773181	0.0773165	91
2463	11	0.0140394	0.0140301	91
2468	22	0.0986216	0.0986216	91
2471	22	0.422711	0.422711	91
2474	11	0.379992	0.379992	91
2474	-11	0.088678	0.0886765	91
2482	11	0.0115835	0.0115723	91
2490	-11	0.0381138	0.0381104	91
2490	11	0.019435	0.0194283	91
2495	-11	0.281358	0.281357	91
2503	11	0.0191556	0.0191488	91
2503	-11	0.233745	0.233745	91
2511	-11	0.0164876	0.0164798	91
2517	22	0.237811	0.237811	91
2520	11	0.971837	0.971836	91
2520	-11	0.106064	0.106062	91
2522	22	0.125967	0.125967	91
2522	11	0.149875	0.149874	91
2522	-11	0.144296	0.144295	91
2534	-11	0.0230993	0.0230937	91
2546	-11	0.0575554	0.0575532	91
2547	11	0.422617	0.422616	91
2547	-11	0.305244	0.305243	91
2548	11	0.0883421	0.0883406	91
2548	-11	0.427156	0.427156	91
2552	11	0.0020371	0.00197201	91
2554	11	0.0792091	0.0792075	91
2554	-11	0.000701198	0.000480165	91
2561	22	0.0549257	0.0549257	91
2565	11	0.0238816	0.0238761	91
2565	-11	0.0138892	0.0138798	91
2565	11	0.15604	0.15604	91
2565	-11	0.172353	0.172352	91
2568	-11	0.0371589	0.0371554	91
2577	11	0.0487775	0.0487749	91
2577	-11	0.0545322	0.0545298	91
2579	22	0.373784	0.373784	91
2581	22	0.351045	0.351045	91
2581	11	0.0429991	0.0429961	91
2586	11	0.0885879	0.0885864	91
2586	-11	0.0519205	0.051918	91
2586	11	0.113609	0.113608	91
2586	-11	0.0312832	0.031279	91
2601	22	0.345436	0.345436	91
2605	11	0.0572686	0.0572663	91
2605	-11	0.0132885	0.0132787	91
2626	11	0.0505251	0.0505226	91
2653	22	0.0553717	0.0553717	91
2660	-11	0.0551785	0.0551762	91
2662	11	0.174613	0.174612	91
2662	-11	0.0888831	0.0888817	91
2672	22	0.474315	0.474315	91
2683	11	0.298264	0.298263	91
2683	-11	0.0703752	0.0703734	91
2694	22	0.100046	0.100046	91
2694	11	0.0031657	0.00312436	91
2695	22	0.139172	0.139172	91
2695	-11	0.0214348	0.0214287	91
2707	22	0.119323	0.119323	91
2707	11	0.0474768	0.0474741	91
2709	22	0.124261	0.124261	91
2713	11	0.129766	0.129765	91
2713	-11	0.187103	0.187103	91
2713	11	0.385495	0.385495	91
2714	22	0.0243162	0.0243162	91
2724	22	0.292256	0.292256	91
2725	11	0.0478308	0.0478281	91
2725	-11	0.0069647	0.00694596	91
2726	11	0.0339709	0.0339671	91
2729	-11	0.10735	0.107349	91
2730	11	0.0785001	0.0784985	91
2730	-11	0.13561	0.135609	91
2733	22	0.0672839	0.0672839	91
