Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 62.4

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
337	-11	0.0722734	0.0722716	91
337	22	0.05215	0.05215	91
340	22	0.568253	0.568253	91
344	22	0.373091	0.373091	91
344	11	0.00130713	0.00120325	91
347	22	0.431335	0.431335	91
347	22	0.305364	0.305364	91
347	11	0.0561163	0.056114	91
347	-11	0.00710795	0.00708956	91
347	22	0.241225	0.241225	91
348	22	0.446361	0.446361	91
348	11	0.0940763	0.094075	91
348	22	0.257523	0.257523	91
348	22	0.0721749	0.0721749	91
352	22	0.136195	0.136195	91
352	22	0.192131	0.192131	91
353	-11	0.105949	0.105948	91
354	22	0.0709063	0.0709063	91
363	22	0.322131	0.322131	91
363	22	0.0362872	0.0362872	91
363	11	0.129948	0.129947	91
363	-11	0.074294	0.0742922	91
369	22	0.137524	0.137524	91
370	11	0.0872674	0.0872659	91
373	22	0.0806878	0.0806878	91
373	-11	0.0367255	0.036722	91
377	22	0.171631	0.171631	91
377	22	0.244547	0.244547	91
378	22	0.996809	0.996809	62
378	22	0.199419	0.199419	91
379	22	0.320539	0.320539	91
380	22	0.106513	0.106513	91
381	22	0.281294	0.281294	91
381	11	0.177807	0.177806	91
384	22	0.13126	0.13126	91
384	22	0.350262	0.350262	91
386	-11	0.00798196	0.00796559	91
386	22	0.0400965	0.0400965	91
387	11	0.0151953	0.0151867	91
388	-11	0.0974344	0.0974331	91
388	22	0.132001	0.132001	91
388	22	0.237438	0.237438	91
388	22	0.311635	0.311635	91
390	11	0.00593675	0.00591472	91
391	11	0.0453277	0.0453249	91
391	-11	0.0895569	0.0895555	91
391	11	0.0907118	0.0907103	91
391	-11	0.843386	0.843386	91
391	11	0.0122592	0.0122485	91
391	-11	0.0473501	0.0473473	91
391	22	0.0570776	0.0570776	91
391	11	0.0231019	0.0230962	91
391	-11	0.334411	0.334411	91
392	11	0.0669435	0.0669416	91
394	22	0.137941	0.137941	91
397	22	0.48503	0.48503	91
397	11	0.0359682	0.0359646	91
397	-11	0.0147683	0.0147594	91
397	11	0.00923339	0.0092193	91
397	-11	0.0655343	0.0655323	91
397	-11	0.00839938	0.00838386	91
400	22	0.118505	0.118505	91
400	22	0.031891	0.031891	91
400	22	0.310211	0.310211	91
400	11	0.194956	0.194955	91
400	-11	0.122805	0.122804	91
400	11	0.0818091	0.0818075	91
402	22	0.0493339	0.0493339	91
404	22	0.0677303	0.0677303	91
405	22	0.456593	0.456593	91
405	22	0.0688166	0.0688166	91
408	22	0.0665899	0.0665899	91
408	-11	0.00893783	0.00892331	91
408	11	0.0950213	0.09502	91
408	-11	0.124214	0.124213	91
410	22	0.0740683	0.0740683	91
412	22	0.595895	0.595895	91
413	22	0.215871	0.215871	91
413	11	0.0794461	0.0794444	91
413	22	0.318439	0.318439	91
414	-11	0.0404678	0.0404646	91
414	22	0.183388	0.183388	91
414	22	0.263681	0.263681	91
417	22	0.0682209	0.0682209	91
417	11	0.0251247	0.0251195	91
417	-11	0.0277638	0.0277591	91
418	22	0.53102	0.53102	91
418	22	0.317661	0.317661	91
418	22	0.0340013	0.0340013	91
419	11	0.100608	0.100607	91
419	-11	0.183057	0.183056	91
424	22	0.30245	0.30245	91
424	22	0.188706	0.188706	91
424	11	0.0203018	0.0202955	91
424	-11	0.0192658	0.019259	91
426	11	0.112663	0.112662	91
426	22	0.102077	0.102077	91
427	22	0.354709	0.354709	91
427	22	0.264529	0.264529	91
429	11	0.0667228	0.0667208	91
429	-11	0.0207209	0.0207146	91
429	22	0.381586	0.381586	91
429	11	0.0961575	0.0961562	91
429	-11	0.0534454	0.053443	91
429	11	0.251909	0.251909	91
433	11	0.0449419	0.044939	91
433	22	0.067514	0.067514	91
433	11	0.163186	0.163185	91
434	22	0.0197377	0.0197377	91
434	22	0.02725	0.02725	91
435	22	0.0241891	0.0241891	91
435	11	0.097814	0.0978127	91
437	22	0.148485	0.148485	91
437	22	0.763664	0.763664	91
439	22	0.366164	0.366164	91
439	-11	0.060365	0.0603628	91
442	-11	1.0841	1.0841	91
442	11	0.185247	0.185246	91
442	11	0.189458	0.189457	91
443	22	0.0908714	0.0908714	91
447	22	0.400677	0.400677	91
447	22	0.43405	0.43405	91
447	22	0.171606	0.171606	91
449	22	0.561177	0.561177	91
449	-11	0.191233	0.191233	91
450	22	0.195976	0.195976	91
450	11	0.0777378	0.0777361	91
450	-11	0.204706	0.204705	91
450	-11	0.387087	0.387086	91
451	11	0.0217805	0.0217746	91
451	11	0.0626383	0.0626363	91
452	22	0.0484195	0.0484195	91
452	11	0.224682	0.224681	91
452	-11	0.0504925	0.0504899	91
452	22	0.0195788	0.0195788	91
453	22	0.449546	0.449546	91
454	22	0.306073	0.306073	91
456	22	0.160345	0.160345	91
456	22	0.0749964	0.0749964	91
457	11	0.109609	0.109608	91
457	-11	0.487956	0.487956	91
458	22	0.773337	0.773337	91
458	22	1.97778	1.97778	91
458	11	0.00889516	0.00888049	91
458	-11	0.0029356	0.00289079	91
461	11	0.16078	0.160779	91
461	-11	0.659582	0.659582	91
461	11	0.137568	0.137567	91
461	11	0.187496	0.187495	91
461	-11	0.0185436	0.0185366	91
462	22	0.074916	0.074916	91
462	-11	0.0755687	0.075567	91
462	-11	0.0459621	0.0459592	91
464	22	0.259238	0.259238	91
464	22	0.0655585	0.0655585	91
464	11	0.236647	0.236647	91
464	-11	0.101519	0.101517	91
464	11	0.0609708	0.0609686	91
464	-11	0.0269359	0.0269311	91
464	-11	0.035588	0.0355844	91
464	22	0.0390081	0.0390081	91
464	22	0.0633734	0.0633734	91
464	11	0.113321	0.11332	91
464	22	0.0895582	0.0895582	91
466	22	0.128871	0.128871	91
466	22	0.458802	0.458802	91
467	22	0.0739482	0.0739482	91
468	22	0.300871	0.300871	91
468	22	0.11709	0.11709	91
472	22	0.0566867	0.0566867	91
473	11	0.282919	0.282918	91
473	-11	0.458244	0.458244	91
473	11	0.0194343	0.0194276	91
474	22	0.59858	0.59858	91
477	22	0.0655757	0.0655757	91
482	11	0.121332	0.121331	91
482	22	0.55568	0.55568	91
484	22	0.226166	0.226166	91
484	11	0.206497	0.206496	91
484	-11	0.0860334	0.0860319	91
485	22	0.179967	0.179967	91
490	22	0.0290358	0.0290358	91
490	-11	0.0308134	0.0308092	91
491	22	0.181527	0.181527	91
496	11	0.134695	0.134694	91
496	-11	0.446672	0.446672	91
498	22	0.367332	0.367332	91
503	22	0.574713	0.574713	91
503	-11	0.00256752	0.00251627	91
504	22	0.0247975	0.0247975	91
504	22	0.0696913	0.0696913	91
505	22	0.285017	0.285017	91
505	22	0.463017	0.463017	91
505	22	0.144549	0.144549	91
506	22	0.0968286	0.0968286	91
509	22	0.0311045	0.0311045	91
512	-11	0.297885	0.297885	91
513	-13	0.436604	0.42375	91
513	22	0.081916	0.081916	91
516	22	0.207061	0.207061	91
516	22	0.313189	0.313189	91
517	22	0.146231	0.146231	91
517	22	0.0837623	0.0837623	91
517	-11	0.0492662	0.0492636	91
518	22	0.347903	0.347903	91
519	-11	0.0331544	0.0331504	91
520	22	0.208524	0.208524	91
522	22	0.662813	0.662813	91
522	22	0.0226275	0.0226275	91
524	22	0.153564	0.153564	91
525	11	0.184913	0.184912	91
525	-11	0.0149427	0.014934	91
532	22	0.744848	0.744848	91
532	22	0.12791	0.12791	91
538	22	0.163737	0.163737	91
538	22	0.343995	0.343995	91
538	22	0.0521355	0.0521355	91
538	11	0.204072	0.204071	91
539	-11	0.00610399	0.00608258	91
542	-11	0.0535525	0.05355	91
542	22	0.190134	0.190134	91
546	22	0.205772	0.205772	91
547	22	0.554987	0.554987	91
552	22	0.467544	0.467544	91
552	22	0.147061	0.147061	91
555	22	0.212517	0.212517	91
555	11	0.0163049	0.0162969	91
555	-11	0.215266	0.215265	91
556	11	0.00358415	0.00354762	91
559	22	0.0215585	0.0215585	91
561	-11	0.129223	0.129221	91
565	22	0.304156	0.304156	91
567	22	0.451321	0.451321	91
567	-11	0.0327548	0.0327509	91
567	22	0.664497	0.664497	91
567	11	0.296227	0.296226	91
567	-11	0.0569596	0.0569573	91
569	11	0.457608	0.457607	91
569	-11	0.535868	0.535868	91
569	22	0.0765675	0.0765675	91
569	22	0.550254	0.550254	91
569	11	0.22418	0.224179	91
570	11	0.0376236	0.0376201	91
573	11	0.62964	0.62964	91
573	11	0.0941657	0.0941643	91
573	-11	0.157165	0.157165	91
574	22	0.128935	0.128935	91
574	11	0.131378	0.131377	91
574	-11	0.0255288	0.0255237	91
577	11	0.108032	0.10803	91
577	-11	0.0169527	0.016945	91
578	22	0.0779199	0.0779199	91
580	22	0.4168	0.4168	91
582	-11	0.0925542	0.0925528	91
585	11	0.0611806	0.0611785	91
585	-11	0.208466	0.208465	91
586	11	0.00536341	0.00533917	91
587	22	0.215075	0.215075	91
587	22	0.0441639	0.0441639	91
592	-11	0.0439453	0.0439423	91
592	22	0.353633	0.353633	91
594	22	0.0238038	0.0238038	91
595	22	0.202977	0.202977	91
597	-11	0.0374615	0.037458	91
598	11	0.0383241	0.0383207	91
598	11	0.148687	0.148686	91
599	22	0.0513218	0.0513218	91
601	22	0.0670649	0.0670649	91
604	22	1.28297	1.28297	91
604	11	0.0139053	0.0138959	91
604	-11	0.0996903	0.099689	91
604	22	0.514616	0.514616	91
604	11	0.191535	0.191534	91
604	22	0.156904	0.156904	91
606	22	0.101319	0.101319	91
609	22	0.0591224	0.0591224	91
610	22	0.0913002	0.0913002	91
612	11	0.118952	0.118951	91
612	-11	0.0195468	0.0195401	91
612	22	0.252183	0.252183	91
612	-11	0.0159172	0.015909	91
613	22	0.0692452	0.0692452	91
614	22	0.059637	0.059637	91
615	11	0.170598	0.170598	91
615	11	0.136451	0.13645	91
615	-11	0.172938	0.172937	91
618	22	0.336471	0.336471	91
618	11	0.0476899	0.0476872	91
618	22	0.056862	0.056862	91
620	11	0.398062	0.398061	91
620	-11	0.0461	0.0460972	91
623	11	0.0537289	0.0537264	91
624	22	0.577506	0.577506	91
624	22	1.14656	1.14656	91
624	11	0.0518899	0.0518874	91
624	-11	0.0394209	0.0394176	91
624	-11	0.0681664	0.0681644	91
624	11	0.0259617	0.0259567	91
624	-11	0.00769988	0.00768299	91
625	22	0.487575	0.487575	91
625	11	0.0463619	0.0463591	91
625	-11	0.336785	0.336784	91
630	22	0.403631	0.403631	91
630	-11	0.0138253	0.0138159	91
630	-11	0.0385902	0.0385868	91
633	22	0.0742864	0.0742864	91
634	22	0.0445149	0.0445149	91
639	22	0.621676	0.621676	91
639	11	0.061719	0.0617169	91
639	22	0.239552	0.239552	91
639	22	0.136305	0.136305	91
642	22	0.198865	0.198865	91
642	22	0.271227	0.271227	91
644	22	0.0286643	0.0286643	91
652	22	0.0927385	0.0927385	91
657	22	0.110473	0.110473	91
660	22	0.0955804	0.0955804	91
661	22	0.750694	0.750694	91
661	22	0.458192	0.458192	91
664	22	0.276388	0.276388	91
669	-11	0.0872185	0.087217	91
670	22	1.08419	1.08419	91
670	22	0.0771258	0.0771258	91
671	22	0.056729	0.056729	91
672	22	0.209551	0.209551	91
672	22	0.0842393	0.0842393	91
672	11	0.203795	0.203795	91
672	22	0.119401	0.119401	91
673	22	0.0824847	0.0824847	91
673	22	0.027139	0.027139	91
675	22	1.09372	1.09372	91
675	22	0.164388	0.164388	91
676	11	0.111438	0.111437	91
680	11	0.0561354	0.0561331	91
682	22	0.0131425	0.0131425	91
684	22	0.247749	0.247749	91
686	11	0.0266041	0.0265992	91
686	-11	0.163013	0.163012	91
686	22	0.153017	0.153017	91
688	11	0.174074	0.174074	91
688	22	0.0205255	0.0205255	91
689	22	0.175763	0.175763	91
689	11	0.0200186	0.0200121	91
692	11	0.0047345	0.00470707	91
695	22	0.351511	0.351511	91
695	11	0.00807128	0.00805513	91
697	22	0.139742	0.139742	91
697	-11	0.0324108	0.0324068	91
697	22	0.0865627	0.0865627	91
697	22	0.617864	0.617864	91
698	11	0.447134	0.447134	91
698	-11	0.0204256	0.0204192	91
698	11	0.304851	0.304851	91
698	-11	0.28802	0.288019	91
699	-11	0.0242587	0.0242533	91
701	22	0.400755	0.400755	91
701	22	0.355967	0.355967	91
701	22	0.0266879	0.0266879	91
702	-11	0.00734257	0.00732477	91
702	22	0.107625	0.107625	91
704	22	0.0786719	0.0786719	91
705	11	0.0244808	0.0244754	91
705	-11	0.163149	0.163149	91
707	22	0.418221	0.418221	91
707	22	0.194411	0.194411	91
709	-11	0.00907676	0.00906237	91
710	22	0.478509	0.478509	91
713	11	0.0143481	0.014339	91
713	-11	0.240708	0.240708	91
713	22	0.073709	0.073709	91
715	11	0.396393	0.396392	91
715	-11	0.0141373	0.0141281	91
715	11	0.0110581	0.0110462	91
715	-11	0.255431	0.255431	91
716	11	0.350682	0.350681	91
716	-11	0.0176438	0.0176365	91
719	22	0.625172	0.625172	91
719	22	0.0743285	0.0743285	91
719	22	0.416132	0.416132	91
719	22	0.0529231	0.0529231	91
719	11	0.087872	0.0878705	91
719	-11	0.201957	0.201956	91
719	11	0.0603053	0.0603031	91
725	22	0.451705	0.451705	91
725	22	0.44273	0.44273	91
725	22	0.0498985	0.0498985	91
725	22	0.17683	0.17683	91
725	11	0.41592	0.41592	91
726	22	0.123314	0.123314	91
730	22	0.0702042	0.0702042	91
731	22	0.251312	0.251312	91
733	-14	0.36997	0.36997	91
733	22	0.0605398	0.0605398	91
733	22	0.0610869	0.0610869	91
733	22	0.10384	0.10384	91
733	-11	0.0357239	0.0357203	91
737	22	0.271026	0.271026	91
738	22	0.395574	0.395574	91
738	22	0.0695792	0.0695792	91
739	22	0.566703	0.566703	91
739	22	0.495716	0.495716	91
739	22	0.0566139	0.0566139	91
740	22	0.111918	0.111918	91
741	22	0.0371397	0.0371397	91
742	22	0.271589	0.271589	91
742	-13	0.436619	0.423678	91
742	11	0.0487456	0.0487429	91
742	-11	0.0726605	0.0726587	91
742	22	0.0546898	0.0546898	91
742	-11	0.0122467	0.0122361	91
744	22	0.147701	0.147701	91
746	22	0.2033	0.2033	91
746	22	0.253158	0.253158	91
746	11	0.188515	0.188515	91
746	11	0.0601559	0.0601537	91
747	22	0.376968	0.376968	91
748	22	0.369024	0.369024	91
748	22	0.0773373	0.0773373	91
750	22	0.0956357	0.0956357	91
750	22	0.51721	0.51721	91
750	22	0.105616	0.105616	91
751	22	1.22369	1.22369	91
753	22	0.100575	0.100575	91
753	22	0.406268	0.406268	91
754	22	0.0899218	0.0899218	91
754	22	0.142931	0.142931	91
758	11	0.101158	0.101157	91
758	22	0.257247	0.257247	91
758	-11	0.0052633	0.00523862	91
758	11	0.138421	0.13842	91
758	11	0.190375	0.190374	91
758	-11	0.0491008	0.0490982	91
758	11	0.166676	0.166676	91
758	-11	0.271362	0.271361	91
761	11	0.113951	0.11395	91
761	-11	0.0357886	0.0357849	91
761	22	0.0646364	0.0646364	91
761	22	0.0399197	0.0399197	91
762	22	0.116762	0.116762	91
762	22	0.386033	0.386033	91
764	22	0.1714	0.1714	91
764	22	0.389102	0.389102	91
765	-11	0.107614	0.107613	91
771	22	0.434992	0.434992	91
771	22	0.0516384	0.0516384	91
772	22	0.211592	0.211592	91
773	11	0.253491	0.253491	91
773	22	0.090475	0.090475	91
775	11	0.199284	0.199283	91
775	-11	0.0728863	0.0728845	91
777	22	0.189139	0.189139	91
780	11	0.0744479	0.0744462	91
780	22	0.222268	0.222268	91
781	11	0.0098048	0.00979153	91
781	-11	0.0833726	0.0833711	91
783	22	0.270477	0.270477	91
783	11	0.0392569	0.0392536	91
783	-11	0.123597	0.123595	91
783	-11	0.00518554	0.00516047	91
785	-11	0.17804	0.178039	91
786	11	0.0333487	0.0333448	91
787	22	0.218514	0.218514	91
787	22	0.0864762	0.0864762	91
790	11	0.509786	0.509786	91
792	22	0.474733	0.474733	91
792	22	0.441899	0.441899	91
793	11	0.0871182	0.0871167	91
793	-11	0.24009	0.240089	91
794	22	0.0362901	0.0362901	91
795	11	0.077226	0.0772243	91
795	-11	0.000992806	0.000851574	91
795	22	0.135593	0.135593	91
798	22	0.253686	0.253686	91
798	11	0.26901	0.26901	91
798	22	0.0441836	0.0441836	91
799	-11	0.245536	0.245535	91
802	22	0.0934089	0.0934089	91
