Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 19.6

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
540	-11	0.00241892	0.00236459	91
542	11	0.0442342	0.0442313	91
542	-11	0.304817	0.304816	91
542	11	0.143389	0.143388	91
548	22	0.036746	0.036746	91
549	-11	0.0104151	0.0104026	91
551	22	0.0476229	0.0476229	91
554	11	0.0979097	0.0979083	91
554	-11	0.0426828	0.0426798	91
555	22	0.376403	0.376403	91
555	-11	0.119287	0.119286	91
563	11	0.00487136	0.00484471	91
563	22	0.110702	0.110702	91
563	22	0.291491	0.291491	91
565	22	0.264336	0.264336	91
565	22	0.0756906	0.0756906	91
567	11	0.0434795	0.0434765	91
567	22	0.210936	0.210936	91
567	22	0.184151	0.184151	91
570	22	0.142161	0.142161	91
571	22	0.218239	0.218239	91
572	22	0.0314799	0.0314799	91
572	22	0.0968778	0.0968778	91
574	22	0.123985	0.123985	91
577	22	0.416198	0.416198	91
579	22	0.252977	0.252977	91
579	-11	0.000845148	0.000673519	91
581	22	0.328934	0.328934	91
581	22	0.145752	0.145752	91
593	-11	0.0756681	0.0756664	91
593	-11	0.018263	0.0182559	91
594	-11	0.185972	0.185971	91
595	22	0.0471474	0.0471474	91
595	22	0.482359	0.482359	91
595	22	0.0768237	0.0768237	91
595	22	0.0912531	0.0912531	91
597	11	0.0809847	0.080983	91
597	-11	0.00613357	0.00611231	91
597	11	0.0242569	0.0242515	91
598	11	0.174028	0.174027	91
598	-11	0.342279	0.342278	91
601	11	0.13753	0.137529	91
602	11	0.184987	0.184986	91
602	-11	0.0533278	0.0533253	91
604	22	0.324284	0.324284	91
607	22	0.210545	0.210545	91
607	22	0.186944	0.186944	91
613	22	0.247423	0.247423	91
613	11	0.0234643	0.0234587	91
615	11	0.0370669	0.0370634	91
615	-11	0.0603102	0.060308	91
615	11	0.00948583	0.00947216	91
618	11	0.0741015	0.0740997	91
618	-11	0.0545385	0.0545361	91
623	11	0.362962	0.362962	91
624	22	0.72633	0.72633	-43
624	22	0.159923	0.159923	91
628	22	0.451548	0.451548	91
628	-11	0.620192	0.620192	91
628	11	0.00952215	0.00950846	91
629	22	0.157718	0.157718	91
638	22	0.132404	0.132404	91
639	22	0.0690063	0.0690063	91
641	22	0.368241	0.368241	91
648	22	0.854833	0.854833	91
648	22	0.416432	0.416432	91
648	-11	0.0174578	0.0174503	91
649	22	0.171764	0.171764	91
650	11	0.339581	0.339581	91
650	-11	0.503759	0.503759	91
651	11	0.692204	0.692203	91
651	22	0.113793	0.113793	91
654	-11	0.138383	0.138382	91
654	22	0.232792	0.232792	91
654	11	0.0175666	0.0175592	91
658	22	0.4269	0.4269	91
659	22	0.304303	0.304303	91
660	22	0.114159	0.114159	91
663	22	0.083554	0.083554	91
665	-11	0.0628854	0.0628834	91
665	22	0.715304	0.715304	91
665	11	0.0411899	0.0411868	91
665	-11	0.0412025	0.0411993	91
669	-11	0.0911784	0.091177	91
671	22	0.161019	0.161019	91
679	-11	0.0314743	0.0314701	91
680	22	0.285305	0.285305	91
680	22	0.0993431	0.0993431	91
680	11	0.0191411	0.0191343	91
681	-11	0.0297469	0.0297425	91
682	22	0.0552396	0.0552396	91
682	-11	0.0495829	0.0495803	91
683	22	0.0767076	0.0767076	91
689	22	1.00673	1.00673	91
690	-11	0.0805089	0.0805072	91
690	11	0.030286	0.0302817	91
690	-11	0.247716	0.247715	91
690	11	0.0571523	0.05715	91
690	-11	0.0173887	0.0173812	91
691	22	0.12576	0.12576	91
692	22	0.490823	0.490823	91
693	11	0.0841982	0.0841966	91
693	-11	0.0766319	0.0766302	91
694	11	0.476564	0.476563	91
694	-11	0.403722	0.403722	91
695	22	0.0664856	0.0664856	91
696	22	0.0517669	0.0517669	91
699	22	0.763069	0.763069	91
710	22	0.0700317	0.0700317	91
714	22	0.28492	0.28492	91
719	11	0.178019	0.178019	91
723	22	0.851097	0.851097	91
723	22	0.0559536	0.0559536	91
724	-11	0.0359155	0.0359118	91
728	22	0.0466469	0.0466469	91
729	22	0.219885	0.219885	91
731	22	0.0880751	0.0880751	91
736	22	0.169982	0.169982	91
737	22	0.55964	0.55964	91
737	11	0.0181562	0.0181491	91
738	22	0.0802633	0.0802633	91
744	22	0.234353	0.234353	91
746	22	0.408717	0.408717	62
749	22	0.160982	0.160982	91
752	22	0.433701	0.433701	91
753	11	0.0696951	0.0696932	91
753	-11	0.170402	0.170401	91
755	11	0.0552348	0.0552325	91
756	11	0.0644344	0.0644324	91
756	-11	0.207101	0.207101	91
756	11	0.0657408	0.0657388	91
756	-11	0.109891	0.10989	91
756	11	0.0661154	0.0661134	91
756	-11	0.0222701	0.0222642	91
757	22	0.110612	0.110612	91
759	11	0.0622564	0.0622543	91
763	-11	0.0930623	0.0930609	91
775	-11	0.044607	0.044604	91
776	22	0.220336	0.220336	91
777	22	0.541511	0.541511	91
784	22	0.0671371	0.0671371	91
784	22	0.0366221	0.0366221	91
785	22	0.0707999	0.0707999	91
785	22	0.127637	0.127637	91
786	11	0.0807752	0.0807736	91
786	-11	0.3219	0.321899	91
787	11	0.117799	0.117798	91
787	-11	0.076778	0.0767763	91
791	22	0.903661	0.903661	91
791	22	0.113395	0.113395	91
792	22	0.0336586	0.0336586	91
797	22	1.01142	1.01142	91
797	11	0.0588192	0.058817	91
797	-11	0.0784924	0.0784908	91
799	22	0.789307	0.789307	91
804	22	0.0899939	0.0899939	91
811	22	0.429478	0.429478	91
811	11	0.0388659	0.0388626	91
811	-11	0.0140188	0.0140095	91
815	11	0.139438	0.139437	91
815	-11	0.031477	0.0314729	91
818	22	0.376597	0.376597	91
819	22	0.180554	0.180554	91
819	-11	0.0486732	0.0486705	91
820	22	0.0343802	0.0343802	91
822	22	0.0164502	0.0164502	91
822	11	0.228813	0.228813	91
822	-11	0.0280115	0.0280069	91
827	11	0.0204683	0.0204619	91
834	22	0.260109	0.260109	91
835	22	0.650889	0.650889	91
835	22	0.254467	0.254467	91
836	11	0.0411314	0.0411283	91
836	-11	0.234694	0.234694	91
842	22	0.341776	0.341776	91
845	22	0.165769	0.165769	91
846	11	0.164552	0.164552	91
846	-11	0.0318238	0.0318197	91
848	22	0.165477	0.165477	91
850	-11	0.0166154	0.0166076	91
853	22	0.333517	0.333517	91
853	11	0.199413	0.199412	91
853	22	0.0453129	0.0453129	91
856	-11	0.152468	0.152467	91
856	22	0.105629	0.105629	91
856	-11	0.0219122	0.0219063	91
861	11	0.14516	0.145159	91
861	-11	0.13202	0.132019	91
861	22	0.0304584	0.0304584	91
863	11	0.0115367	0.0115255	91
864	11	0.0666515	0.0666495	91
869	22	0.617274	0.617274	91
870	-11	0.0316876	0.0316834	91
870	22	0.192828	0.192828	91
870	22	0.436893	0.436893	91
870	11	0.0160855	0.0160774	91
873	11	0.0602585	0.0602563	91
876	-11	0.0170254	0.0170178	91
877	22	0.0154853	0.0154853	91
881	22	0.286027	0.286027	91
881	11	0.0110525	0.0110407	91
884	22	0.0850016	0.0850016	91
885	22	0.627876	0.627876	91
885	11	0.0886329	0.0886314	91
885	-11	0.00315083	0.00310945	91
885	11	0.0143069	0.0142978	91
885	-11	0.0929981	0.0929967	91
885	11	0.0771516	0.0771499	91
885	-11	0.0199423	0.0199358	91
886	22	0.0774962	0.0774962	91
888	22	0.139449	0.139449	91
889	11	0.114422	0.114421	91
889	-11	0.0158886	0.0158804	91
898	22	0.223534	0.223534	91
898	-11	0.00317907	0.00313782	91
900	22	0.271247	0.271247	91
900	-11	0.0495024	0.0494998	91
901	22	0.0564286	0.0564286	91
903	22	0.119405	0.119405	91
905	-11	0.0149676	0.0149589	91
906	-11	0.0705129	0.0705111	91
911	11	0.0503759	0.0503734	91
912	22	0.233325	0.233325	91
913	22	0.236683	0.236683	91
916	22	0.382646	0.382646	91
916	22	0.386454	0.386454	91
916	22	0.119482	0.119482	91
916	22	0.4534	0.4534	91
917	22	0.243528	0.243528	91
917	11	0.0109685	0.0109566	91
917	-11	0.0139518	0.0139425	91
919	22	0.605356	0.605356	91
923	22	0.158432	0.158432	91
931	22	0.163457	0.163457	91
931	22	0.0812597	0.0812597	91
934	11	0.291735	0.291735	91
942	22	0.204785	0.204785	91
945	11	0.204658	0.204657	91
945	-11	0.0244413	0.0244359	91
946	22	0.748649	0.748649	91
947	-11	0.0268965	0.0268916	91
950	-11	0.0879728	0.0879713	91
954	22	0.374338	0.374338	91
959	-11	0.0150553	0.0150467	91
967	22	0.86766	0.86766	91
968	22	0.0510123	0.0510123	91
972	22	0.0994664	0.0994664	91
972	22	0.413899	0.413899	91
972	11	0.292299	0.292298	91
973	22	0.0185375	0.0185375	91
974	-11	0.296741	0.296741	91
974	-11	0.291838	0.291838	91
988	22	0.06243	0.06243	91
988	22	0.0284033	0.0284033	91
988	22	0.820196	0.820196	91
988	22	1.04662	1.04662	91
991	22	0.445455	0.445455	91
991	11	0.434146	0.434145	91
991	11	0.126891	0.12689	91
992	11	0.414584	0.414583	91
992	22	0.0730137	0.0730137	91
993	22	0.245933	0.245933	91
993	11	0.06705	0.0670481	91
993	-11	0.0216035	0.0215975	91
995	22	0.0189568	0.0189568	91
998	22	0.0549413	0.0549413	91
998	22	0.0933254	0.0933254	91
998	22	0.193591	0.193591	91
999	22	0.0729166	0.0729166	91
999	22	0.0493312	0.0493312	91
999	22	0.0179991	0.0179991	91
