Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 130

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.5
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
34	22	0.0552798	0.0552798	91
37	11	0.0998711	0.0998699	91
37	11	0.0776882	0.0776866	91
38	22	0.354629	0.354629	91
38	22	0.266459	0.266459	91
38	11	0.112786	0.112785	91
38	-11	0.0484274	0.0484251	91
38	-11	0.070705	0.0707032	91
38	22	0.0512804	0.0512804	91
38	22	0.450788	0.450788	91
38	22	0.143106	0.143106	91
39	11	0.565077	0.565076	91
39	-11	0.0737526	0.073751	91
42	11	0.0560347	0.0560324	91
42	-11	0.0459849	0.0459821	91
42	11	0.170022	0.170021	91
42	-11	0.16834	0.168339	91
42	11	0.0268647	0.0268599	91
42	-11	0.0437784	0.0437755	91
42	22	0.0250442	0.0250442	91
42	11	0.00562839	0.00560999	91
42	-11	0.0298399	0.0298363	91
42	11	0.00137319	0.00127516	91
42	-11	0.0221031	0.0220975	91
42	11	0.276929	0.276929	91
42	-11	0.159419	0.159419	91
42	11	0.00910668	0.00909439	91
42	-11	0.0365395	0.0365365	91
43	22	0.171672	0.171672	91
44	22	0.0372315	0.0372315	91
44	22	0.882451	0.882451	91
44	22	0.0499192	0.0499192	91
44	11	0.0350339	0.0350305	91
44	-11	0.0159341	0.0159276	91
44	22	0.125726	0.125726	91
46	22	1.02134	1.02134	91
46	22	0.396283	0.396283	91
46	22	0.0180462	0.0180462	91
46	11	0.0284115	0.0284073	91
46	22	0.0885092	0.0885092	91
46	22	0.147377	0.147377	91
46	11	0.189084	0.189083	91
46	22	0.281591	0.281591	91
46	22	0.119917	0.119917	91
46	22	0.130626	0.130626	91
47	22	0.280818	0.280818	91
47	22	0.112246	0.112246	91
47	22	0.181875	0.181875	91
47	22	0.406064	0.406064	91
47	11	0.0546427	0.0546406	91
47	22	0.0902345	0.0902345	91
47	22	1.15875	1.15875	91
47	-11	0.0206075	0.0206025	91
47	11	0.32702	0.327019	91
47	-11	0.0399961	0.0399928	91
47	11	0.0928936	0.0928922	91
47	-11	0.0916117	0.0916102	91
47	-11	0.801083	0.801083	91
47	22	0.0746975	0.0746975	91
47	22	0.226093	0.226093	91
47	22	0.0693045	0.0693045	91
47	11	0.109498	0.109497	91
47	-11	0.0763007	0.0762992	91
47	-11	0.0817205	0.0817192	91
48	11	0.0143329	0.0143246	91
48	22	0.470972	0.470972	91
48	22	0.156991	0.156991	91
48	22	0.189165	0.189165	91
48	22	0.224387	0.224387	91
48	11	0.0451647	0.0451623	91
48	-11	0.0511526	0.0511505	91
48	11	0.0606695	0.0606674	91
48	-11	0.528964	0.528964	91
48	22	0.606691	0.606691	91
49	22	0.092167	0.092167	91
49	11	0.263886	0.263885	91
50	22	0.367366	0.367366	91
50	22	0.00951794	0.00951794	91
50	22	0.429736	0.429736	91
50	22	0.192381	0.192381	91
50	22	0.152062	0.152062	91
50	22	0.518231	0.518231	91
50	22	0.839549	0.839549	91
50	22	0.226852	0.226852	91
50	11	0.162809	0.162809	91
50	11	0.20413	0.20413	91
50	-11	0.0394714	0.0394687	91
50	11	0.177463	0.177463	91
50	22	0.352785	0.352785	91
50	22	0.18337	0.18337	91
50	22	0.0724515	0.0724515	91
50	22	0.139926	0.139926	91
50	22	0.0950442	0.0950442	91
50	22	0.491967	0.491967	91
50	22	0.184118	0.184118	91
52	11	0.0723767	0.0723752	91
52	-11	0.0108197	0.0108099	91
52	22	0.109168	0.109168	91
52	22	0.225535	0.225535	91
52	11	0.019054	0.0190483	91
52	22	0.0931197	0.0931197	91
52	22	0.343265	0.343265	91
52	22	0.108278	0.108278	91
52	22	0.0819263	0.0819263	91
52	22	0.115005	0.115005	91
53	22	0.209846	0.209846	91
53	22	0.0630548	0.0630548	91
54	22	0.0571524	0.0571524	91
54	11	0.031879	0.0318751	91
55	11	0.466946	0.466946	91
55	-11	0.0481749	0.0481724	91
55	22	0.0744156	0.0744156	91
55	22	0.21528	0.21528	91
55	11	0.043744	0.0437415	91
55	-11	0.083158	0.0831566	91
56	11	0.0178009	0.0177939	91
56	-11	0.170149	0.170149	91
56	11	0.0717528	0.071751	91
57	22	0.0251311	0.0251311	91
58	22	0.059294	0.059294	91
59	11	0.0626661	0.062664	91
59	-11	0.00202958	0.00196561	91
59	22	0.024001	0.024001	91
60	22	0.565718	0.565718	91
60	22	0.667044	0.667044	91
60	22	0.33855	0.33855	91
60	22	0.053702	0.053702	91
60	22	0.124442	0.124442	91
60	22	0.440324	0.440324	91
60	22	0.227274	0.227274	91
60	22	0.115626	0.115626	91
60	22	0.326063	0.326063	91
60	22	0.226637	0.226637	91
60	11	0.00713267	0.00711446	91
60	-11	0.055011	0.0550087	91
60	22	1.36763	1.36763	91
60	22	0.342961	0.342961	91
60	11	0.029623	0.0296194	91
60	11	0.0536551	0.0536529	91
60	-11	0.356465	0.356464	91
60	11	0.316178	0.316178	91
60	-11	0.102401	0.1024	91
60	11	0.271819	0.271818	91
60	-11	0.157734	0.157733	91
60	11	0.0388046	0.0388014	91
60	-11	0.0137834	0.0137743	91
60	11	0.0268857	0.0268813	91
60	-11	0.0378499	0.0378469	91
60	11	0.158626	0.158626	91
60	-11	0.0165056	0.0164977	91
60	22	0.336192	0.336192	91
61	22	0.0641673	0.0641673	91
61	11	0.0052658	0.00524117	91
62	22	0.0510211	0.0510211	91
63	22	0.0442298	0.0442298	91
64	22	0.267827	0.267827	91
64	22	0.144405	0.144405	91
64	22	0.0839683	0.0839683	91
64	22	0.485037	0.485037	91
64	-11	0.100912	0.10091	91
64	22	0.0589365	0.0589365	91
64	22	0.0637825	0.0637825	91
64	-11	0.336471	0.336471	91
64	22	0.548961	0.548961	91
64	11	0.0204906	0.0204843	91
64	11	0.0920197	0.0920185	91
64	-11	0.551148	0.551148	91
64	11	0.27924	0.27924	91
64	-11	0.229206	0.229206	91
64	22	0.0709326	0.0709326	91
66	11	0.182982	0.182982	91
66	-11	0.00503499	0.00501012	91
66	22	0.0241779	0.0241779	91
66	22	0.0841292	0.0841292	91
67	11	0.00561038	0.00558943	91
67	-11	0.0129906	0.0129805	91
67	22	0.487003	0.487003	91
67	22	0.459655	0.459655	91
67	22	0.0398744	0.0398744	91
67	11	0.223885	0.223884	91
67	-11	0.0340652	0.0340618	91
67	11	0.0221571	0.0221512	91
67	-11	0.17577	0.17577	91
67	11	0.0330919	0.0330884	91
67	-11	0.408423	0.408423	91
69	22	0.893105	0.893105	91
69	22	0.261558	0.261558	91
69	22	0.13519	0.13519	91
69	22	0.0687831	0.0687831	91
69	22	0.144112	0.144112	91
69	22	0.251689	0.251689	91
71	22	0.0231688	0.0231688	91
71	11	0.0486959	0.0486932	91
71	-11	0.205898	0.205898	91
72	11	0.13167	0.131669	91
72	-11	0.169007	0.169006	91
72	22	0.127221	0.127221	91
73	22	0.410915	0.410915	91
73	11	0.00588548	0.00586721	91
73	-11	0.00241961	0.00236811	91
73	22	0.298379	0.298379	91
73	22	0.674578	0.674578	91
73	11	0.00313609	0.0030974	91
73	-11	0.141036	0.141035	91
73	22	0.103843	0.103843	91
73	22	0.229582	0.229582	91
73	22	0.0773773	0.0773773	91
73	11	0.506837	0.506837	91
73	22	0.602492	0.602492	91
73	22	0.116098	0.116098	91
73	22	0.980685	0.980685	91
74	22	0.0490535	0.0490535	91
74	22	0.0781856	0.0781856	91
74	22	0.0618958	0.0618959	91
75	22	0.059725	0.059725	91
76	22	0.641718	0.641718	91
76	22	0.0454453	0.0454453	91
77	11	0.0425999	0.0425968	91
77	-11	0.0062878	0.00627089	91
78	22	0.0127045	0.0127045	91
78	11	0.0530991	0.0530969	91
78	-11	0.00224133	0.00218869	91
78	22	0.0569786	0.0569786	91
79	22	0.266308	0.266308	91
79	22	0.210768	0.210768	91
79	22	0.451509	0.451509	91
79	22	0.525424	0.525424	91
79	22	0.130644	0.130644	91
79	22	0.121735	0.121735	91
79	22	0.0250038	0.0250038	91
79	22	0.0346799	0.0346799	91
79	22	0.153735	0.153735	91
79	11	0.282633	0.282633	91
79	-11	0.0160991	0.0160912	91
79	22	0.10249	0.10249	91
80	22	0.127063	0.127063	91
80	22	0.312515	0.312515	91
81	11	0.0755433	0.0755416	91
81	22	0.295328	0.295328	91
81	11	0.097429	0.0974279	91
81	-11	0.012692	0.0126831	91
82	22	0.183992	0.183992	91
82	11	0.0232985	0.0232938	91
82	-11	0.0608327	0.0608309	91
83	22	0.912285	0.912285	62
83	11	0.0763647	0.0763633	91
83	-11	0.0992624	0.0992613	91
83	22	0.0992877	0.0992877	91
83	22	0.290234	0.290234	91
83	22	0.038893	0.038893	91
83	22	0.0447142	0.0447142	91
83	22	0.201115	0.201115	91
83	22	0.294809	0.294809	91
83	11	0.00770972	0.00769294	91
83	-11	0.0389281	0.0389249	91
83	22	0.309782	0.309782	91
83	22	0.363295	0.363295	91
83	11	0.0265481	0.0265441	91
83	-11	0.0221114	0.0221063	91
86	22	0.435466	0.435466	91
87	22	0.440097	0.440097	91
87	22	0.404779	0.404779	91
87	22	0.269029	0.269029	91
87	22	0.273377	0.273377	91
87	22	0.374164	0.374164	91
87	22	0.266942	0.266942	91
87	22	0.088329	0.088329	91
87	22	0.0701886	0.0701886	91
88	22	0.0234882	0.0234882	91
90	22	0.758123	0.758123	91
90	11	0.00782194	0.00780576	91
91	22	0.179933	0.179933	91
91	22	0.0883445	0.0883445	91
91	-11	0.307179	0.307178	91
92	22	0.0730659	0.0730659	91
96	22	0.143727	0.143727	91
96	-11	0.134344	0.134343	91
96	11	0.0688527	0.0688509	91
96	-11	0.0878267	0.0878253	91
96	11	0.00923162	0.00921794	91
96	-11	0.182993	0.182992	91
96	11	0.178896	0.178895	91
96	-11	0.0757807	0.075779	91
96	11	0.0399892	0.0399865	91
96	-11	0.0496349	0.0496323	91
97	22	0.744337	0.744337	91
97	22	0.295736	0.295736	91
97	22	0.422196	0.422196	91
97	22	0.0987259	0.0987259	91
97	11	0.0907371	0.0907358	91
97	-11	0.263374	0.263374	91
97	11	0.0839186	0.0839171	91
97	-11	0.0346332	0.0346298	91
97	11	0.061237	0.0612352	91
97	-11	0.0411067	0.041104	91
97	22	0.270888	0.270888	91
97	11	0.0278911	0.0278872	91
97	11	0.227881	0.22788	91
97	-11	0.0488381	0.0488358	91
97	11	0.0440141	0.0440114	91
97	22	0.0616768	0.0616768	91
98	22	0.490441	0.490441	91
99	22	0.209849	0.209849	91
99	22	0.368938	0.368938	91
99	22	0.0296682	0.0296682	91
99	22	0.427363	0.427363	91
99	11	0.0799937	0.0799922	91
99	-11	0.235343	0.235343	91
99	11	0.00539065	0.00536693	91
99	22	0.0760317	0.0760317	91
99	22	0.0229144	0.0229144	91
99	22	0.221878	0.221878	91
99	22	0.0863042	0.0863042	91
99	22	0.642235	0.642235	91
99	-11	0.0797328	0.0797315	91
100	22	0.0395947	0.0395947	91
100	11	0.23061	0.23061	91
101	11	0.00405628	0.00402967	91
101	11	0.517702	0.517701	91
101	22	0.322537	0.322537	91
102	22	0.35702	0.35702	91
102	22	0.241368	0.241368	91
102	22	0.0661863	0.0661863	91
102	22	0.339699	0.339699	91
102	22	0.0281962	0.0281962	91
102	22	0.597372	0.597372	91
102	22	0.185054	0.185054	91
102	22	0.463523	0.463523	91
102	11	0.0902487	0.0902472	91
102	-11	0.061775	0.061773	91
103	22	0.463015	0.463015	91
103	11	0.205474	0.205473	91
103	11	0.232688	0.232687	91
103	-11	0.120021	0.120021	91
103	22	0.373133	0.373133	91
103	22	0.119052	0.119052	91
103	22	0.40518	0.40518	91
103	22	0.64785	0.64785	91
103	11	0.252153	0.252153	91
103	-11	0.0959974	0.0959961	91
103	22	0.231956	0.231956	91
103	11	0.00848197	0.00846696	91
103	-11	0.0286991	0.0286946	91
105	11	0.25442	0.25442	91
105	-11	0.378559	0.378559	91
105	22	0.349008	0.349008	91
105	22	0.0451056	0.0451056	91
107	11	0.0552129	0.0552106	91
107	-11	0.0528142	0.0528118	91
109	11	0.00398135	0.00394857	91
109	-11	0.0558071	0.0558048	91
109	22	0.129163	0.129163	91
112	22	0.0663806	0.0663806	91
112	22	0.481633	0.481633	91
112	22	0.162392	0.162392	91
112	11	0.0234184	0.0234133	91
112	-11	0.0363827	0.0363794	91
112	22	0.228618	0.228618	91
112	22	0.0908912	0.0908912	91
113	22	0.0548663	0.0548663	91
113	22	0.630544	0.630544	91
113	22	0.57707	0.57707	91
113	22	0.651132	0.651132	91
113	11	0.232642	0.232642	91
113	-11	0.0986046	0.0986034	91
113	-11	0.0229853	0.0229803	91
114	22	0.12046	0.12046	91
114	22	0.0793811	0.0793811	91
115	11	0.122863	0.122862	91
115	-11	0.228087	0.228087	91
115	11	0.318714	0.318714	91
115	-11	0.164724	0.164723	91
115	22	0.710087	0.710087	91
115	22	0.0509837	0.0509837	91
115	22	0.632934	0.632934	91
115	22	0.0733083	0.0733083	91
115	11	0.00733264	0.00731482	91
115	22	0.0712789	0.0712789	91
115	11	0.0627943	0.0627922	91
115	-11	0.032024	0.0320199	91
116	22	0.0607858	0.0607858	91
116	22	0.224962	0.224962	91
116	22	0.555956	0.555956	91
116	22	0.303101	0.303101	91
116	11	0.0961127	0.0961115	91
116	-11	0.254783	0.254782	91
116	-11	0.0804465	0.0804452	91
116	22	0.158948	0.158948	91
116	11	0.053382	0.0533799	91
116	22	0.202095	0.202095	91
116	22	0.0366043	0.0366043	91
117	22	0.042504	0.042504	91
117	22	0.046609	0.046609	91
117	22	0.343093	0.343093	91
117	22	0.522253	0.522253	91
117	11	0.160183	0.160183	91
117	-11	0.105966	0.105965	91
117	11	0.0834659	0.0834644	91
117	-11	0.0237432	0.0237381	91
117	22	0.170643	0.170643	91
117	22	0.0980283	0.0980283	91
119	22	0.390606	0.390606	91
119	22	0.102099	0.102099	91
122	11	0.159559	0.159558	91
122	-11	0.0373591	0.0373562	91
123	22	0.665098	0.665098	91
123	11	0.109903	0.109902	91
123	22	0.360477	0.360477	91
123	11	0.0071786	0.00716055	91
123	-11	0.0456938	0.0456913	91
123	22	0.11353	0.11353	91
125	22	0.089976	0.089976	91
125	22	0.0933609	0.0933609	91
125	22	0.480141	0.480141	91
125	22	0.0433563	0.0433563	91
127	22	0.38663	0.38663	91
127	22	0.00959645	0.00959645	91
127	22	0.460957	0.460957	91
127	11	0.0423068	0.0423041	91
127	-11	0.00986276	0.00985174	91
128	22	0.0907313	0.0907313	91
128	22	0.238008	0.238008	91
128	11	0.00714501	0.00712708	91
128	-11	0.184727	0.184727	91
128	22	0.0812368	0.0812368	91
129	22	0.436699	0.436699	91
129	11	0.859191	0.859191	91
129	-11	0.36737	0.36737	91
129	22	0.159064	0.159064	91
130	-11	0.0492533	0.0492508	91
132	22	0.0494201	0.0494201	91
133	22	0.25943	0.25943	91
133	22	0.464504	0.464504	91
133	22	0.396826	0.396826	91
133	11	0.00430835	0.0042837	91
133	11	0.18009	0.18009	91
133	11	0.0971887	0.0971876	91
133	22	0.0443061	0.0443061	91
133	22	0.332207	0.332207	91
133	22	0.288645	0.288645	91
133	22	0.291057	0.291057	91
133	11	0.07495	0.0749485	91
133	-11	0.0804734	0.080472	91
133	11	0.154777	0.154776	91
133	-11	0.139077	0.139076	91
133	22	0.244656	0.244656	91
133	11	0.112978	0.112976	91
133	-11	0.0204561	0.02045	91
133	11	0.0103043	0.0102932	91
134	22	0.466099	0.466099	91
134	22	0.253292	0.253292	91
134	22	0.429558	0.429558	91
134	11	0.043734	0.0437312	91
134	-11	0.0787457	0.0787441	91
135	22	0.169411	0.169411	91
135	22	0.136368	0.136368	91
135	11	0.231853	0.231853	91
135	-11	0.0176616	0.0176552	91
135	22	0.0572434	0.0572434	91
135	22	0.142042	0.142042	91
135	22	0.11404	0.11404	91
135	11	0.0910006	0.0909992	91
135	-11	0.102226	0.102225	91
135	22	0.179715	0.179715	91
135	22	0.0536608	0.0536608	91
135	-11	0.0392578	0.0392545	91
135	11	0.10846	0.108459	91
135	-11	0.0166846	0.0166769	91
135	22	0.07339	0.07339	91
136	22	0.265044	0.265044	91
136	22	0.0829943	0.0829943	91
136	-11	0.0715951	0.0715933	91
137	11	0.0994175	0.0994163	91
137	-11	0.118323	0.118322	91
137	22	0.41492	0.41492	91
137	22	0.103521	0.103521	91
138	22	0.268745	0.268745	91
138	22	0.388578	0.388578	91
138	11	0.179395	0.179395	91
138	-11	0.0043368	0.00430846	91
138	22	0.172537	0.172537	91
138	22	0.0696951	0.0696951	91
138	22	0.563115	0.563115	91
138	11	0.0881102	0.088109	91
138	-11	0.116531	0.11653	91
138	11	0.0255937	0.0255886	91
138	-11	0.0560505	0.0560482	91
138	22	0.331805	0.331805	91
139	22	0.14102	0.14102	91
139	22	0.113359	0.113359	91
140	22	0.0648064	0.0648064	91
140	22	0.167901	0.167901	91
140	22	0.0923359	0.0923359	91
140	22	0.0363045	0.0363045	91
140	11	0.111075	0.111074	91
140	22	0.15432	0.15432	91
140	11	0.0103415	0.01033	91
140	-11	0.0318222	0.0318187	91
141	22	0.243472	0.243472	91
141	22	0.0376505	0.0376505	91
141	11	0.0361721	0.036169	91
141	22	0.124252	0.124252	91
142	22	0.105358	0.105358	91
142	22	0.453524	0.453524	91
142	22	0.0378681	0.0378681	91
144	11	0.0132923	0.013284	91
144	22	0.241693	0.241693	91
144	11	0.0499326	0.0499302	91
144	-11	0.025172	0.0251675	91
145	22	0.061586	0.061586	91
146	22	0.181485	0.181485	91
146	22	0.0654088	0.0654088	91
146	11	0.0259134	0.0259092	91
146	-11	0.12312	0.123119	91
147	22	0.386634	0.386634	91
147	22	0.0793071	0.0793071	91
147	22	0.595903	0.595903	91
147	11	0.0416865	0.0416838	91
147	-11	0.0460381	0.0460357	91
149	22	0.128758	0.128758	91
149	22	0.0560931	0.0560931	91
149	22	0.601947	0.601947	91
149	22	0.19244	0.19244	91
149	22	0.335687	0.335687	91
149	22	0.0538245	0.0538245	91
149	22	0.32105	0.32105	91
149	22	0.124148	0.124149	91
149	-11	0.233021	0.233021	91
149	-11	0.351046	0.351046	91
149	11	0.0585895	0.0585875	91
149	-11	0.0146498	0.0146425	91
149	11	0.00463482	0.00460723	91
150	11	0.165957	0.165956	91
150	-11	0.0506527	0.0506504	91
150	11	0.336188	0.336188	91
150	-11	0.47639	0.47639	91
150	11	0.0233918	0.0233862	91
150	-11	0.0435887	0.0435857	91
151	22	0.288455	0.288455	91
151	22	0.272588	0.272588	91
151	11	0.0393047	0.0393014	91
151	-11	0.00704759	0.00702935	91
151	22	0.257791	0.257791	91
151	22	0.666803	0.666803	91
151	11	0.0255452	0.025541	91
151	11	0.0608696	0.0608678	91
151	-11	0.12631	0.126309	91
151	11	0.344583	0.344583	91
151	-11	0.0180956	0.0180887	91
151	22	0.0230262	0.0230262	91
152	22	0.0424954	0.0424954	91
152	22	0.150014	0.150014	91
153	22	0.337171	0.337171	-43
153	22	0.328945	0.328945	62
153	22	0.102975	0.102975	91
153	22	0.0859581	0.0859581	91
153	11	0.0274453	0.0274407	91
153	-11	0.16388	0.163879	91
153	22	0.676323	0.676323	91
153	22	0.102642	0.102642	91
153	22	0.208195	0.208195	91
153	22	0.807662	0.807662	91
153	22	0.758406	0.758406	91
153	22	0.0432991	0.0432991	91
153	22	0.17418	0.17418	91
153	22	0.0718096	0.0718096	91
154	22	0.601094	0.601094	-44
154	22	0.590207	0.590207	62
154	22	0.691492	0.691492	91
154	22	1.66789	1.66789	91
154	11	0.0401268	0.0401236	91
154	22	0.108864	0.108864	91
154	22	0.241503	0.241503	91
154	11	0.0741287	0.0741273	91
154	-11	0.0173076	0.0173008	91
154	11	0.0775188	0.0775172	91
154	-11	0.0135761	0.0135669	91
154	22	0.281446	0.281446	91
155	22	0.143761	0.143761	91
156	22	0.121436	0.121436	91
156	22	0.263288	0.263288	91
156	22	0.739343	0.739343	91
156	22	0.435131	0.435131	91
156	22	0.552463	0.552463	91
156	22	0.123659	0.123659	91
156	22	0.161925	0.161925	91
156	22	0.171644	0.171644	91
156	11	0.0887452	0.0887439	91
156	11	0.00208151	0.00202862	91
156	22	0.0387988	0.0387988	91
157	22	0.109876	0.109876	91
157	22	0.217859	0.217859	91
157	22	0.0717648	0.0717648	91
157	22	0.177353	0.177353	91
157	22	0.107513	0.107513	91
158	22	0.0932367	0.0932367	91
158	22	0.0486075	0.0486075	91
158	22	0.167069	0.167069	91
158	22	0.17138	0.17138	91
158	-11	0.103514	0.103513	91
158	22	0.0605625	0.0605625	91
158	22	0.127791	0.127791	91
158	11	0.517661	0.517661	91
158	-11	0.187755	0.187754	91
158	11	0.215954	0.215954	91
158	-11	0.087054	0.0870527	91
158	22	0.145043	0.145043	91
158	22	0.164098	0.164098	91
158	22	0.525773	0.525773	91
158	22	0.0392438	0.0392438	91
160	22	0.36051	0.36051	91
160	11	0.051919	0.0519165	91
160	-11	0.0428022	0.0427992	91
160	-11	0.111134	0.111133	91
160	11	0.32189	0.32189	91
160	-11	0.0346778	0.0346748	91
161	22	0.330814	0.330814	91
164	11	0.035479	0.035476	91
164	-11	0.273169	0.273169	91
