Exotic Particle Analysis
******************************************************
JobID: 20200430	No. Events: 1000	SNN: 62.4

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
258	11	0.0944626	0.0944612	91
258	-11	0.0670154	0.0670135	91
260	22	0.131691	0.131691	91
262	22	0.107194	0.107194	91
262	22	0.147684	0.147684	91
265	22	0.0751316	0.0751316	91
266	-11	0.00932227	0.00930834	91
266	-11	0.00510914	0.00508353	91
269	-11	0.197627	0.197626	91
269	11	0.313826	0.313825	91
269	-11	0.0560588	0.0560565	91
269	11	0.0290355	0.029031	91
269	-11	0.1618	0.161799	91
270	22	0.0657808	0.0657808	91
272	22	0.0915795	0.0915795	91
272	22	0.0265286	0.0265286	91
272	-11	0.257662	0.257661	91
272	11	0.0235972	0.0235917	91
272	22	0.0294156	0.0294156	91
272	-11	0.00592503	0.00590299	91
272	11	0.10637	0.106368	91
272	-11	0.0235137	0.0235082	91
276	11	0.0244303	0.024425	91
277	22	0.0711679	0.0711679	91
281	11	0.0566545	0.0566523	91
284	11	0.187	0.186999	91
284	-11	0.119869	0.119867	91
285	22	0.0416099	0.0416099	91
286	22	0.0734687	0.0734687	91
290	22	0.142013	0.142013	91
292	11	0.0768967	0.0768951	91
294	-11	0.00297922	0.00293539	91
297	22	0.0506498	0.0506498	91
297	11	0.177677	0.177676	91
297	-11	0.158642	0.158641	91
301	22	0.700629	0.700629	91
305	11	0.0210559	0.0210497	91
305	-11	0.339922	0.339922	91
308	11	0.0883238	0.0883223	91
308	-11	0.110866	0.110865	91
309	11	0.0926113	0.0926099	91
309	-11	0.0901745	0.0901731	91
312	-11	0.0557238	0.0557215	91
314	11	0.089216	0.0892145	91
314	-11	0.0170064	0.0169987	91
315	22	0.0551489	0.0551489	91
316	11	0.106936	0.106935	91
316	-11	0.138387	0.138386	91
318	22	0.144846	0.144846	91
318	22	0.0702439	0.0702439	91
320	22	0.0759697	0.0759697	91
320	22	0.063415	0.063415	91
326	22	0.089456	0.089456	91
326	-11	0.0543984	0.054396	91
327	11	0.0419417	0.0419386	91
327	-11	0.0325751	0.0325711	91
327	11	0.0822043	0.0822028	91
328	11	0.0116027	0.0115915	91
331	22	0.0426341	0.0426341	91
332	11	0.0298733	0.029869	91
334	-11	0.305977	0.305976	91
337	11	0.0312255	0.0312213	91
337	-11	0.0458209	0.0458181	91
344	22	0.315135	0.315135	91
347	11	0.283216	0.283215	91
347	-11	0.216006	0.216005	91
347	-11	0.00247719	0.00242415	91
351	22	0.0548595	0.0548595	91
356	-11	0.0019836	0.00191692	91
356	-11	0.0992024	0.0992011	91
356	11	0.0648732	0.0648712	91
356	-11	0.0186549	0.0186479	91
363	11	0.138359	0.138358	91
363	-11	0.121374	0.121373	91
366	-11	0.210689	0.210688	91
368	22	0.0572584	0.0572584	91
368	22	0.0681833	0.0681833	91
369	13	0.298908	0.279717	91
371	22	0.0705372	0.0705372	91
371	-11	0.0317516	0.0317475	91
371	-11	0.0793617	0.0793601	91
374	11	0.00100309	0.000864235	91
374	-11	0.0965956	0.0965942	91
375	11	0.0881734	0.0881719	91
375	-11	0.110249	0.110248	91
379	22	0.0516173	0.0516173	91
379	11	0.0939862	0.0939848	91
379	-11	0.0214395	0.0214334	91
390	11	0.0834328	0.0834312	91
391	11	0.072519	0.0725172	91
391	-11	0.00385959	0.00382578	91
394	22	0.112486	0.112486	91
394	22	0.0600984	0.0600984	91
395	11	0.0033324	0.00329299	91
397	11	0.17193	0.171929	91
397	-11	0.0239327	0.0239273	91
398	11	0.0770415	0.0770398	91
399	22	0.382386	0.382386	91
402	11	0.229071	0.229071	91
402	-11	0.144435	0.144434	91
403	22	0.153146	0.153146	91
403	11	0.222271	0.22227	91
403	11	0.0941933	0.094192	91
406	22	0.128111	0.128111	91
406	11	0.0583096	0.0583074	91
407	22	0.10545	0.10545	91
410	22	0.120216	0.120216	91
410	22	0.073856	0.073856	91
410	-11	0.0254939	0.0254888	91
410	11	0.0386745	0.0386711	91
414	22	0.412654	0.412654	91
415	22	0.0935744	0.0935744	91
417	22	0.0597986	0.0597986	91
421	11	0.0621873	0.0621852	91
421	22	0.0450366	0.0450366	91
424	11	0.0322296	0.0322256	91
426	22	0.0397926	0.0397926	91
426	22	0.118134	0.118134	91
428	11	0.116539	0.116538	91
428	11	0.0598064	0.0598042	91
428	-11	0.149252	0.149252	91
430	11	0.0657504	0.0657484	91
431	-11	0.00521735	0.00519239	91
437	-11	0.00875683	0.00874204	91
437	-11	0.0113546	0.0113431	91
438	22	0.284705	0.284705	91
439	22	0.198607	0.198607	91
439	22	0.380021	0.380021	91
439	22	0.105897	0.105897	91
445	22	0.190596	0.190596	91
445	11	0.211175	0.211175	91
446	22	0.061396	0.061396	91
447	-11	0.528044	0.528044	91
447	11	0.484841	0.484841	91
451	22	0.148688	0.148688	91
452	11	0.189581	0.18958	91
452	-11	0.0662622	0.0662602	91
454	22	0.276159	0.276159	91
456	11	0.223091	0.22309	91
456	-11	0.0280007	0.0279961	91
457	11	0.0531777	0.0531753	91
461	11	0.0139773	0.0139679	91
461	11	0.0234783	0.0234728	91
463	11	0.00766145	0.00764442	91
463	11	0.0168464	0.0168386	91
463	-11	0.083551	0.0835495	91
464	22	0.0451568	0.0451568	91
466	22	0.307232	0.307232	91
466	22	0.0664003	0.0664003	91
466	22	0.0417269	0.0417269	91
469	22	0.048764	0.048764	91
477	11	0.0600773	0.0600751	91
477	-11	0.133116	0.133115	91
478	22	0.365577	0.365577	91
478	11	0.198227	0.198226	91
478	-11	0.00659181	0.00657198	91
478	-11	0.0483999	0.0483972	91
478	-11	0.018134	0.0181268	91
479	11	0.144145	0.144145	91
479	-11	0.134762	0.134761	91
479	22	0.0419115	0.0419115	91
480	11	0.370863	0.370863	91
480	-11	0.0918826	0.0918811	91
484	11	0.0073723	0.00735473	91
488	22	0.120807	0.120807	91
493	22	0.265406	0.265406	91
493	11	0.0711852	0.0711834	91
493	-11	0.455104	0.455103	91
494	11	0.0595296	0.0595274	91
494	-11	0.0692494	0.0692475	91
497	22	0.0575957	0.0575957	91
502	11	0.104743	0.104741	91
503	22	0.121001	0.121001	91
504	11	0.0200083	0.0200018	91
506	-11	0.0236688	0.0236633	91
508	11	0.310351	0.31035	91
508	-11	0.158752	0.158751	91
511	22	0.0794269	0.0794269	91
511	22	0.26608	0.26608	91
517	22	0.0756992	0.0756992	91
519	22	0.356229	0.356229	91
519	22	0.384705	0.384705	91
520	11	0.0822639	0.0822623	91
520	-11	0.117218	0.117217	91
520	22	0.0948628	0.0948628	91
525	-11	0.0408123	0.0408091	91
532	22	0.126304	0.126304	91
532	22	0.0867994	0.0867994	91
540	22	0.0416335	0.0416335	91
542	11	0.031256	0.0312518	91
545	11	0.0208	0.0207937	91
545	-11	0.0839159	0.0839144	91
547	11	0.0474948	0.047492	91
547	-11	0.0697047	0.0697028	91
557	-11	0.0810825	0.0810809	91
560	11	0.0248235	0.0248183	91
560	-11	0.310121	0.31012	91
560	22	0.13144	0.13144	91
565	22	0.0972945	0.0972945	91
565	11	0.00861074	0.00859556	91
570	-11	0.0893915	0.08939	91
574	22	0.119778	0.119778	91
574	11	0.0594255	0.0594233	91
574	-11	0.0150268	0.0150181	91
576	22	0.0974778	0.0974778	91
576	22	0.0554057	0.0554057	91
576	11	0.0860549	0.0860534	91
576	-11	0.0333428	0.0333389	91
586	11	0.0805217	0.0805201	91
588	11	0.0896491	0.0896477	91
588	-11	0.013448	0.0134383	91
590	22	0.692736	0.692736	91
591	22	0.182984	0.182984	91
593	11	0.0818867	0.0818851	91
593	-11	0.0447353	0.0447324	91
594	11	0.168592	0.168591	91
597	11	0.125537	0.125536	91
597	-11	0.323491	0.323491	91
597	11	0.137304	0.137303	91
599	-11	0.091311	0.0913095	91
600	22	0.208611	0.208611	91
601	-11	0.277806	0.277806	91
604	11	0.171733	0.171732	91
604	-11	0.0532981	0.0532957	91
606	22	0.0955908	0.0955908	91
609	22	0.282601	0.282601	91
609	11	0.0424359	0.0424328	91
611	22	0.0750222	0.0750222	91
613	22	0.0909455	0.0909455	91
617	14	0.578508	0.578508	91
617	11	0.0241687	0.0241633	91
617	-11	0.0573841	0.0573818	91
618	11	0.0199071	0.0199005	91
618	-11	0.0972123	0.097211	91
623	11	0.0206215	0.0206152	91
625	11	0.0183177	0.0183106	91
631	22	0.0824911	0.0824911	91
632	22	0.108748	0.108748	91
633	11	0.338487	0.338487	91
633	-11	0.135232	0.135231	91
636	22	0.161951	0.161951	91
636	11	0.0751973	0.0751956	91
639	11	0.00808458	0.00806842	91
640	11	0.0099352	0.00992215	91
641	11	0.303337	0.303336	91
643	22	0.0603015	0.0603015	91
643	11	0.114019	0.114018	91
643	22	0.113822	0.113822	91
643	11	0.199515	0.199514	91
643	11	0.0508896	0.0508871	91
643	-11	0.0680104	0.0680085	91
643	11	0.210293	0.210292	91
643	-11	0.0360121	0.0360085	91
644	22	0.284617	0.284617	91
645	11	0.230199	0.230198	91
645	-11	0.0283396	0.028335	91
645	22	0.0886862	0.0886862	91
647	11	0.527042	0.527042	91
647	-11	0.0846441	0.0846425	91
647	22	0.0356361	0.0356361	91
647	-11	0.123038	0.123037	91
657	-11	0.0123439	0.0123334	91
659	22	0.174371	0.174371	91
659	11	0.022027	0.0220211	91
662	22	0.20168	0.20168	91
662	11	0.0953988	0.0953975	91
662	-11	0.0516763	0.0516738	91
664	22	0.0958627	0.0958627	91
664	11	0.0532145	0.0532121	91
664	11	0.148537	0.148537	91
664	-11	0.0722569	0.0722551	91
665	22	0.0929232	0.0929232	91
665	11	0.0848297	0.0848282	91
674	22	0.128238	0.128238	91
674	11	0.0174983	0.0174909	91
674	22	0.092733	0.092733	91
675	11	0.0224142	0.0224084	91
675	-11	0.0410961	0.0410929	91
675	-11	0.270923	0.270923	91
676	11	0.0353895	0.0353858	91
677	22	0.548804	0.548804	91
677	-11	0.150365	0.150364	91
686	11	0.229363	0.229363	91
686	-11	0.0691331	0.0691312	91
686	-11	0.0641131	0.064111	91
688	-11	0.366754	0.366754	91
691	22	0.359006	0.359006	91
692	11	0.00598043	0.00595857	91
693	-11	0.0265721	0.0265672	91
694	22	0.310268	0.310268	91
696	11	0.247313	0.247312	91
696	-11	0.315093	0.315093	91
701	22	0.205583	0.205583	91
701	22	0.078694	0.078694	91
701	22	0.0740273	0.0740273	91
701	22	0.103619	0.103619	91
704	-11	0.00999551	0.0099825	91
704	22	0.247595	0.247595	91
704	11	0.0358809	0.0358773	91
704	-11	0.0178501	0.0178428	91
707	-11	0.00195402	0.0018865	91
709	22	0.1414	0.1414	91
710	11	0.197019	0.197018	91
712	22	0.56153	0.56153	-43
718	22	0.310326	0.310326	91
718	11	0.13027	0.130269	91
718	-11	0.0218832	0.0218772	91
720	-11	0.0132258	0.013216	91
721	11	0.205718	0.205718	91
721	-11	0.632266	0.632266	91
723	22	0.0852748	0.0852748	91
723	22	0.608746	0.608746	91
729	22	0.409545	0.409545	91
729	11	0.0666552	0.0666533	91
729	-11	0.0894445	0.089443	91
730	11	0.18333	0.183329	91
730	-11	0.0286276	0.028623	91
731	22	0.121037	0.121037	91
731	22	0.0809447	0.0809447	91
731	11	0.00811927	0.0081032	91
731	-11	0.106049	0.106048	91
737	22	0.618787	0.618787	91
742	22	0.0976987	0.0976987	91
743	11	0.38469	0.38469	91
743	-11	0.128334	0.128333	91
743	22	0.192838	0.192838	91
743	-11	0.237798	0.237798	91
743	-11	0.113154	0.113153	91
744	-11	0.0777901	0.0777884	91
747	22	0.0805174	0.0805174	91
749	22	0.103726	0.103726	91
749	22	0.0596273	0.0596273	91
754	-11	0.397953	0.397952	91
755	22	0.0911101	0.0911101	91
758	22	0.688836	0.688836	62
759	11	0.687714	0.687713	91
759	-11	0.0237877	0.0237823	91
759	-11	0.0234093	0.0234038	91
763	-11	0.157827	0.157826	91
767	-11	0.0540329	0.0540305	91
771	22	0.0353159	0.0353159	91
772	11	0.0823171	0.0823155	91
772	-11	0.0695946	0.0695927	91
773	11	0.0673965	0.0673945	91
773	11	0.0203007	0.0202942	91
774	-11	0.0105169	0.0105045	91
774	-11	0.038327	0.0383236	91
775	22	0.0896723	0.0896723	91
775	22	0.030437	0.030437	91
775	11	0.0912886	0.0912872	91
775	-11	0.184966	0.184965	91
778	22	0.0992882	0.0992882	91
781	22	0.400765	0.400765	91
781	11	0.00363188	0.00359576	91
782	22	0.0801341	0.0801341	91
784	11	0.00398245	0.00394954	91
785	11	0.316691	0.31669	91
785	-11	0.0653217	0.0653197	91
785	22	0.185978	0.185978	91
787	22	0.155907	0.155907	91
787	-11	0.00977979	0.00976646	91
788	22	0.118282	0.118282	91
788	11	0.0574359	0.0574336	91
788	11	0.0545765	0.0545741	91
793	11	0.0886714	0.0886699	91
793	-11	0.11187	0.111869	91
793	22	0.181544	0.181544	91
794	22	0.25265	0.25265	91
794	11	0.0255096	0.0255045	91
794	-11	0.0628464	0.0628444	91
795	-11	0.190812	0.190811	91
795	22	0.0704421	0.0704421	91
798	-11	0.0227358	0.0227301	91
798	22	0.144288	0.144288	91
799	11	0.0579161	0.0579139	91
799	-11	0.275619	0.275618	91
801	22	0.15351	0.15351	91
809	-11	0.0537467	0.0537443	91
809	22	0.0970675	0.0970675	91
814	11	0.242224	0.242224	91
814	-11	0.55254	0.552539	91
814	-11	0.0396936	0.0396903	91
817	22	0.0413972	0.0413972	91
817	22	0.0512841	0.0512841	91
817	22	0.00745896	0.00745896	91
817	22	0.113326	0.113326	91
817	22	0.133427	0.133427	91
817	22	0.445424	0.445424	91
823	22	0.315916	0.315916	91
823	-11	0.00713183	0.00711357	91
825	22	0.0246229	0.0246229	91
825	22	0.166863	0.166863	91
826	22	0.0524448	0.0524448	91
827	11	0.0452449	0.0452421	91
829	-11	0.0205553	0.020549	91
829	-11	0.227199	0.227198	91
829	-11	0.0304003	0.030396	91
830	22	0.168482	0.168482	91
832	-11	0.0328032	0.0327992	91
833	11	0.0166593	0.0166514	91
835	11	0.00612612	0.00610483	91
835	-11	0.210806	0.210805	91
837	22	0.040453	0.040453	91
840	22	0.068704	0.068704	91
840	-11	0.0620951	0.062093	91
844	-11	0.0750797	0.075078	91
844	-11	0.0866595	0.086658	91
849	-11	0.013221	0.0132111	91
850	11	0.00811409	0.00809799	91
850	22	0.108718	0.108718	91
851	-11	0.0892978	0.0892964	91
855	11	0.0673303	0.0673284	91
855	-11	0.0151717	0.015163	91
855	-11	0.000857294	0.000689465	91
855	-11	0.0295766	0.0295722	91
855	11	0.0453752	0.0453723	91
855	-11	0.0680283	0.0680264	91
857	11	0.0401233	0.0401201	91
857	-11	0.0300177	0.0300134	91
863	11	0.00159203	0.00150799	91
863	11	0.00725606	0.00723809	91
863	11	0.119046	0.119044	91
867	22	0.0185625	0.0185625	91
867	22	0.0842093	0.0842093	91
867	22	0.0993198	0.0993198	91
867	11	0.39479	0.39479	91
867	-11	0.0159032	0.015895	91
872	11	0.00257669	0.00252552	91
872	-11	0.0215857	0.0215796	91
873	22	0.587311	0.587311	91
875	-11	0.156931	0.15693	91
882	22	0.240549	0.240549	91
883	22	0.147581	0.147581	91
885	-11	0.0149147	0.0149059	91
889	-11	0.0768333	0.0768316	91
891	11	0.218002	0.218001	91
891	-11	0.0580684	0.0580662	91
891	22	0.108255	0.108255	91
891	11	0.236297	0.236296	91
891	-11	0.100575	0.100574	91
895	11	0.00869418	0.00867922	91
897	22	0.0369965	0.0369965	91
897	11	0.0660549	0.0660529	91
897	-11	0.0243042	0.0242988	91
897	11	0.0398076	0.0398043	91
897	11	0.142639	0.142638	91
897	-11	0.0754533	0.0754516	91
909	22	0.283587	0.283587	91
909	11	0.303647	0.303647	91
909	-11	0.334635	0.334635	91
909	22	0.066436	0.066436	91
909	22	0.0450447	0.0450447	91
909	-11	0.259136	0.259136	91
909	-11	0.014912	0.0149033	91
916	11	0.0212584	0.0212523	91
918	-11	0.0538036	0.0538011	91
920	22	0.0847221	0.0847221	91
920	22	0.100174	0.100174	91
920	11	0.0161365	0.0161285	91
920	-11	0.132909	0.132908	91
920	11	0.0111548	0.0111431	91
920	-11	0.137199	0.137198	91
923	11	0.222144	0.222144	91
923	22	0.207497	0.207497	91
923	11	0.171336	0.171336	91
927	22	0.207583	0.207583	91
927	22	0.459901	0.459901	91
929	22	0.222303	0.222303	91
929	-11	0.0229961	0.0229905	91
933	-11	0.163093	0.163092	91
935	-11	0.0518016	0.0517991	91
935	11	0.0298103	0.0298059	91
935	11	0.0726122	0.0726105	91
937	22	0.0342236	0.0342236	91
938	22	0.129661	0.129661	91
945	22	0.110978	0.110978	91
949	22	0.156273	0.156273	91
949	11	0.124585	0.124584	91
949	-11	0.010814	0.0108019	91
950	22	0.219777	0.219777	91
952	11	0.00363411	0.00359809	91
952	11	0.102894	0.102892	91
952	-11	0.139216	0.139215	91
954	22	0.0217516	0.0217516	91
954	11	0.00272495	0.00267692	91
958	11	0.303815	0.303815	91
958	-11	0.135825	0.135824	91
961	22	0.106208	0.106208	91
962	22	0.085985	0.085985	91
972	22	0.115593	0.115593	91
972	22	0.195531	0.195531	91
972	11	0.146971	0.14697	91
972	-11	1.49887	1.49887	91
973	22	0.0909602	0.0909602	91
974	-14	0.467054	0.467054	91
974	11	0.242179	0.242179	91
974	11	0.145758	0.145757	91
974	-11	1.04463	1.04463	91
980	22	0.068779	0.068779	91
980	-11	0.0530762	0.0530738	91
981	11	0.306387	0.306386	91
982	11	0.781809	0.781809	91
982	-11	0.060658	0.0606558	91
983	22	0.0561039	0.0561039	91
984	22	0.0892966	0.0892966	91
984	-11	0.0142449	0.0142358	91
984	11	0.0760588	0.0760571	91
989	22	0.0504522	0.0504522	91
991	22	0.0480508	0.0480508	91
991	22	0.18835	0.18835	91
992	-11	0.0268855	0.0268807	91
993	-11	0.0185698	0.0185628	91
997	22	1.40028	1.40028	-43
997	22	1.38041	1.38041	62
