Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 11.5

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
396	22	0.530167	0.530167	91
401	22	0.0444276	0.0444276	91
410	11	0.31338	0.31338	91
410	-11	0.0951351	0.0951337	91
413	22	0.120244	0.120244	91
415	-11	0.0741155	0.0741137	91
419	22	0.526446	0.526446	91
425	22	0.144452	0.144452	91
429	-11	0.212136	0.212135	91
436	22	0.148658	0.148658	91
437	11	0.246332	0.246332	91
437	-11	0.0284073	0.0284028	91
437	11	0.0300931	0.0300888	91
437	-11	0.0773074	0.0773057	91
437	22	0.0494928	0.0494928	91
438	22	0.0499754	0.0499754	91
439	22	0.224307	0.224307	91
440	22	0.182735	0.182735	91
441	-11	0.0607432	0.0607411	91
445	-11	0.150224	0.150224	91
448	22	0.0930945	0.0930945	91
450	22	0.170647	0.170647	91
452	-11	0.0718593	0.0718575	91
455	-11	0.0871095	0.087108	91
456	22	0.308856	0.308856	91
458	11	0.168642	0.168641	91
458	22	0.158908	0.158908	91
460	11	0.0863952	0.0863937	91
460	11	0.0101663	0.0101535	91
462	22	0.147559	0.147559	91
462	-11	0.0279045	0.0278999	91
464	11	0.0406265	0.0406233	91
464	22	0.606826	0.606826	91
471	22	0.076643	0.076643	91
472	22	0.0583069	0.0583069	91
474	22	0.259587	0.259587	91
475	22	0.101695	0.101695	91
475	22	0.0686543	0.0686543	91
476	22	0.153319	0.153319	91
476	22	0.477698	0.477698	91
477	-11	0.113235	0.113233	91
481	22	0.15556	0.15556	91
485	-11	0.00429897	0.00426856	91
488	22	0.0735269	0.0735269	91
490	22	0.324073	0.324073	91
492	22	0.0629062	0.0629062	91
494	22	0.350877	0.350877	91
500	22	0.100768	0.100768	91
505	11	0.0209174	0.0209112	91
505	-11	0.0150349	0.0150262	91
507	11	0.0340057	0.0340018	91
507	-11	0.0824266	0.082425	91
509	-11	0.0870418	0.0870403	91
511	22	0.0543595	0.0543595	91
511	-11	0.0227752	0.0227695	91
512	22	0.0414915	0.0414915	91
515	11	0.186242	0.186241	91
515	-11	0.0723067	0.0723049	91
515	11	0.241157	0.241157	91
515	11	0.103413	0.103412	91
516	22	0.349712	0.349712	91
522	22	0.141928	0.141928	91
523	22	0.254067	0.254067	91
524	11	0.004289	0.00425868	91
524	22	0.121694	0.121694	91
527	-11	0.00196862	0.00190145	91
528	22	0.0428223	0.0428223	91
529	11	0.371666	0.371666	91
529	-11	0.299436	0.299435	91
529	22	0.576384	0.576384	91
530	11	0.11463	0.114629	91
530	11	0.164544	0.164544	91
534	22	0.0563811	0.0563811	91
536	11	0.103876	0.103875	91
539	-11	0.0189781	0.0189712	91
542	-13	0.186418	0.153675	91
544	22	0.658792	0.658792	91
546	22	0.0216279	0.0216279	91
550	22	0.216177	0.216177	91
551	22	0.230924	0.230924	91
558	22	0.076458	0.076458	91
560	22	0.366867	0.366867	91
565	11	0.047071	0.0470683	91
582	22	0.0542445	0.0542445	91
585	11	0.0924633	0.0924619	91
585	-11	0.13692	0.136919	91
593	22	0.769331	0.769331	91
594	11	0.0659211	0.0659191	91
594	-11	0.0845091	0.0845076	91
595	22	0.0841187	0.0841187	91
595	22	0.355656	0.355656	91
598	11	0.00359686	0.00356038	91
598	11	0.0492163	0.0492136	91
605	22	0.123419	0.123419	91
605	22	0.139412	0.139412	91
611	22	0.292576	0.292576	91
621	11	0.00820743	0.00819153	91
624	22	0.233433	0.233433	91
625	22	0.304266	0.304266	91
626	22	0.0887622	0.0887622	91
628	22	0.124135	0.124135	91
636	22	0.0603803	0.0603803	91
637	22	0.300676	0.300676	91
641	11	0.317998	0.317998	91
642	22	0.322998	0.322998	91
643	22	0.118223	0.118223	91
643	22	0.135267	0.135267	91
643	11	0.178657	0.178656	91
647	22	0.059795	0.059795	91
651	-11	0.0935321	0.0935307	91
652	-11	0.0424059	0.0424028	91
654	11	0.0180101	0.0180029	91
657	11	0.299402	0.299402	91
658	22	0.0772928	0.0772928	91
662	22	0.462384	0.462384	91
675	11	0.0230669	0.0230612	91
675	-11	0.119926	0.119925	91
677	22	0.310247	0.310247	91
677	11	0.0294281	0.0294237	91
677	-11	0.139954	0.139953	91
677	11	0.0179789	0.0179717	91
678	22	0.0317977	0.0317977	91
679	11	0.054726	0.0547237	91
679	-11	0.0297386	0.0297342	91
693	22	0.512633	0.512633	91
698	22	0.130705	0.130705	91
703	22	0.602083	0.602083	91
703	22	0.377147	0.377147	91
705	11	0.0423724	0.0423694	91
706	22	0.194023	0.194023	91
719	22	0.223444	0.223444	91
719	11	0.00816983	0.00815391	91
721	22	0.0868312	0.0868312	91
722	22	0.425698	0.425698	91
726	22	0.0782365	0.0782365	91
739	22	0.107403	0.107403	91
739	-11	0.0582431	0.0582408	91
742	22	0.028231	0.028231	91
747	11	0.400519	0.400519	91
747	11	0.354653	0.354653	91
750	22	0.09842	0.09842	91
751	11	0.175777	0.175776	91
753	-11	0.0418984	0.0418953	91
759	-11	0.017208	0.0172004	91
761	11	0.0174473	0.0174398	91
761	-11	0.0702799	0.070278	91
765	22	0.206341	0.206341	91
773	11	0.284969	0.284968	91
774	22	0.398055	0.398055	91
774	22	0.037792	0.037792	91
774	11	0.0139914	0.0139821	91
776	22	0.0725145	0.0725145	91
778	22	0.0533525	0.0533525	91
783	-11	0.00145987	0.00136752	91
784	22	0.0679298	0.0679298	91
784	-11	0.0240313	0.0240259	91
785	11	0.195898	0.195897	91
788	22	0.239558	0.239558	91
792	22	0.330201	0.330201	91
792	11	0.488659	0.488658	91
794	11	0.012705	0.0126948	91
794	-11	0.00528683	0.00526218	91
794	11	0.0489574	0.0489547	91
794	-11	0.0902425	0.090241	91
798	11	0.0991883	0.099187	91
798	-11	0.0463812	0.0463784	91
799	22	0.0289154	0.0289154	91
805	22	0.152232	0.152232	91
807	22	0.459053	0.459053	91
807	11	0.0320874	0.0320834	91
807	-11	0.200053	0.200052	91
810	22	0.281188	0.281188	91
815	22	0.181837	0.181837	91
817	22	0.121215	0.121215	91
819	22	0.0546555	0.0546555	91
821	-11	0.166491	0.166491	91
824	22	0.142982	0.142982	91
825	22	0.133131	0.133131	91
832	22	0.130898	0.130898	91
833	22	0.19014	0.19014	91
835	22	0.16103	0.16103	91
839	-11	0.0319985	0.0319944	91
839	11	0.31277	0.312769	91
839	-11	0.131133	0.131132	91
850	22	0.613177	0.613177	91
851	22	0.194987	0.194987	91
854	-11	0.0356444	0.0356407	91
865	22	0.283697	0.283697	91
869	22	0.281332	0.281332	91
870	22	0.082402	0.082402	91
872	22	0.778155	0.778155	91
872	22	0.0963872	0.0963872	91
872	11	0.00975677	0.00974338	91
873	22	1.27256	1.27256	91
873	22	0.0383408	0.0383408	91
876	22	0.271819	0.271819	91
876	11	0.0455938	0.0455909	91
877	22	0.0640813	0.0640813	91
880	22	0.0996113	0.0996113	91
886	22	0.150197	0.150197	91
886	11	0.0356819	0.0356782	91
886	-11	0.173481	0.17348	91
892	11	0.150108	0.150107	91
892	-11	0.0474631	0.0474603	91
896	11	0.0828783	0.0828767	91
896	-11	0.368646	0.368646	91
899	11	0.250262	0.250261	91
899	22	0.413727	0.413727	91
902	-11	0.0970464	0.0970451	91
902	11	0.295092	0.295092	91
902	-11	0.142815	0.142814	91
903	22	0.627514	0.627514	91
903	22	0.0557185	0.0557185	91
909	22	0.0600578	0.0600578	91
910	22	0.221082	0.221082	91
910	-11	0.102115	0.102113	91
912	22	0.186015	0.186015	91
913	22	0.117199	0.117199	91
915	11	0.0701477	0.0701458	91
915	11	0.0535543	0.0535518	91
915	-11	0.0184597	0.0184526	91
915	-11	0.0245964	0.0245911	91
915	22	0.0929511	0.0929511	91
918	11	0.130202	0.130201	91
921	22	0.121626	0.121626	91
924	22	0.0561737	0.0561737	91
924	22	0.247094	0.247094	91
925	11	0.00276832	0.00272115	91
925	-11	0.070996	0.0709942	91
928	-11	0.141551	0.14155	91
929	22	0.223693	0.223693	91
934	-11	0.502437	0.502437	91
936	11	0.0494296	0.0494269	91
936	-11	0.0788933	0.0788917	91
939	11	0.619672	0.619672	91
939	-11	0.119495	0.119494	91
942	22	0.221004	0.221004	91
947	22	1.11972	1.11972	91
947	22	0.259535	0.259535	91
947	-11	0.0183706	0.0183635	91
957	-11	0.0865904	0.0865889	91
960	11	0.066335	0.066333	91
960	22	0.588175	0.588175	91
960	22	0.127071	0.127071	91
960	-11	0.0301076	0.0301032	91
961	22	0.423043	0.423043	91
964	22	0.157529	0.157529	91
966	22	0.0637835	0.0637835	91
969	11	0.0841664	0.0841648	91
970	22	0.0315769	0.0315769	91
973	22	0.0271944	0.0271944	91
974	22	0.273865	0.273865	91
976	22	0.0855122	0.0855122	91
982	11	0.0962718	0.0962704	91
986	22	0.194521	0.194521	91
986	11	0.0636586	0.0636565	91
986	-11	0.0240731	0.0240677	91
986	22	0.0701789	0.0701789	91
986	-11	0.128381	0.12838	91
988	-11	0.00305969	0.00301699	91
989	11	0.0118885	0.0118776	91
989	11	0.288632	0.288632	91
989	-11	0.115858	0.115857	91
993	22	0.304064	0.304064	91
996	-11	0.0308075	0.0308033	91
997	22	0.921432	0.921432	91
998	22	0.19507	0.19507	91
