Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 130

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
83	22	0.368019	0.368019	91
83	22	0.0342775	0.0342775	91
83	11	0.0172653	0.0172578	91
84	22	0.2188	0.2188	91
85	22	0.358515	0.358515	91
85	22	0.207674	0.207674	91
85	22	0.228904	0.228904	91
85	-11	0.0149261	0.0149173	91
85	11	0.0634093	0.0634072	91
85	-11	0.0346991	0.0346953	91
85	-11	0.0266368	0.0266319	91
88	11	0.11167	0.111669	91
88	-11	0.0363916	0.036388	91
90	11	0.0197654	0.0197589	91
90	-11	0.0767171	0.0767154	91
90	11	0.0850626	0.0850611	91
90	-11	0.13078	0.130779	91
91	11	0.0940835	0.0940821	91
91	22	0.0185647	0.0185647	91
91	11	0.0538318	0.0538294	91
91	11	0.0187493	0.0187424	91
91	22	0.298233	0.298233	91
94	22	0.0634129	0.0634129	91
99	22	0.176787	0.176787	91
104	22	0.353133	0.353133	91
106	22	0.0728151	0.0728151	91
108	22	0.278159	0.278159	91
109	22	0.424645	0.424645	91
112	-11	0.0277057	0.0277009	91
113	-11	0.0407351	0.0407319	91
114	22	0.0831994	0.0831994	91
118	22	0.596438	0.596438	91
118	22	0.224921	0.224921	91
118	11	0.0162037	0.0161956	91
118	22	0.259839	0.259839	91
118	11	0.104377	0.104376	91
118	-11	0.102076	0.102074	91
118	11	0.0858469	0.0858454	91
118	22	0.107798	0.107798	91
118	11	0.00700282	0.00698434	91
120	22	1.3824	1.3824	91
120	-11	0.00864498	0.00862986	91
120	-11	0.136831	0.13683	91
120	-11	0.0950195	0.0950181	91
124	22	0.0358761	0.0358761	91
127	22	0.259562	0.259562	91
127	-11	0.00785584	0.00783935	91
129	22	0.107912	0.107912	91
130	11	0.0340463	0.0340425	91
130	-11	0.154463	0.154462	91
134	11	0.0273972	0.0273924	91
134	11	0.131899	0.131898	91
134	-11	0.00958958	0.00957606	91
134	22	0.148537	0.148537	91
138	11	0.182531	0.18253	91
138	-11	0.168143	0.168142	91
142	22	0.0786791	0.0786791	91
143	22	0.355882	0.355882	91
143	22	0.0601369	0.0601369	91
144	22	0.424507	0.424507	91
145	11	0.0230362	0.0230306	91
145	22	0.132168	0.132168	91
149	22	0.329073	0.329073	91
149	22	0.0642713	0.0642713	91
150	11	0.517677	0.517677	91
150	-11	0.06474	0.0647379	91
154	22	0.00865454	0.00865454	91
155	22	0.221652	0.221652	91
155	11	0.0894477	0.0894463	91
159	11	0.109028	0.109027	91
160	22	0.702769	0.702769	91
160	22	0.196592	0.196592	91
161	11	0.207352	0.207351	91
161	22	0.270599	0.270599	91
163	22	0.0956361	0.0956361	91
163	11	0.0620671	0.062065	91
163	11	0.0953133	0.095312	91
163	-11	0.0849176	0.0849161	91
165	-11	0.0627446	0.0627425	91
165	22	0.0390645	0.0390645	91
165	22	0.0650729	0.0650729	91
170	22	0.210642	0.210642	91
175	22	0.266833	0.266833	91
177	22	0.0607208	0.0607208	91
177	11	0.029644	0.0296397	91
177	-11	0.127249	0.127248	91
177	22	0.0396141	0.0396141	91
178	22	0.207964	0.207964	91
178	22	0.293649	0.293649	91
178	11	0.0994112	0.0994099	91
178	-11	0.178664	0.178664	91
181	22	0.250261	0.250261	91
184	22	0.18101	0.18101	91
185	22	0.773426	0.773426	91
185	11	0.102953	0.102951	91
185	-11	0.0913402	0.0913388	91
189	22	0.0100294	0.0100294	91
189	-11	0.00415297	0.00412165	91
189	22	0.12922	0.12922	91
189	22	0.135542	0.135542	91
190	11	0.0402281	0.0402249	91
190	-11	0.0141108	0.0141016	91
190	11	0.0211302	0.0211241	91
190	-11	0.0577458	0.0577436	91
194	22	0.259055	0.259055	91
196	-11	0.0108547	0.0108427	91
199	22	0.221843	0.221843	91
199	22	0.102761	0.102761	91
200	11	0.129693	0.129692	91
200	22	0.189526	0.189526	91
204	22	0.131811	0.131811	91
205	11	0.151539	0.151538	91
205	11	0.041374	0.0413709	91
206	11	0.093151	0.0931496	91
206	-11	0.863743	0.863743	91
208	22	0.397231	0.397231	91
210	22	0.667117	0.667117	91
210	22	0.202681	0.202681	91
210	11	0.0243285	0.0243231	91
210	-11	0.178883	0.178882	91
212	22	0.0802288	0.0802288	91
215	-11	0.00273617	0.0026881	91
215	22	0.532451	0.532451	91
215	11	0.0300276	0.0300233	91
215	-11	0.076499	0.0764972	91
215	22	0.12805	0.12805	91
215	22	0.13677	0.13677	91
215	22	0.0350456	0.0350456	91
219	-11	0.151931	0.15193	91
222	11	0.567329	0.567329	91
222	-11	0.0286361	0.0286316	91
222	22	0.158291	0.158291	91
223	22	0.105044	0.105044	91
225	11	0.0588449	0.0588427	91
225	11	0.118389	0.118388	91
226	22	0.0524527	0.0524527	91
226	22	0.0634467	0.0634467	91
226	22	0.0824875	0.0824875	91
227	22	0.076101	0.076101	91
229	22	0.0340052	0.0340052	91
229	22	0.101609	0.101609	91
229	22	0.141067	0.141067	91
230	22	0.0693063	0.0693063	91
230	22	0.223237	0.223237	91
240	22	0.0828099	0.0828099	91
242	22	0.594208	0.594208	91
242	22	0.0416721	0.0416721	91
242	-11	0.0374596	0.0374561	91
243	22	0.251651	0.251651	91
246	22	0.387313	0.387313	91
246	-11	0.00800523	0.0079889	91
247	-11	0.162357	0.162356	91
249	22	0.188932	0.188932	91
249	22	0.189113	0.189113	91
250	22	0.0125307	0.0125307	91
250	11	0.00293535	0.00289053	91
250	11	0.032551	0.032547	91
251	22	0.0274586	0.0274586	91
253	22	0.225029	0.225029	91
253	22	0.11932	0.11932	91
253	22	0.273089	0.273089	91
255	-11	0.00681059	0.00679157	91
257	11	0.0910537	0.0910522	91
257	11	0.00473514	0.00470755	91
257	22	0.547042	0.547042	91
258	22	0.046411	0.046411	91
258	-11	0.0121698	0.012159	91
258	22	0.0867083	0.0867083	91
259	-11	0.0288885	0.0288839	91
259	22	0.159795	0.159795	91
260	22	0.440992	0.440992	91
261	22	0.538173	0.538173	91
261	22	0.150979	0.150979	91
264	22	0.469452	0.469452	91
272	22	0.161847	0.161847	91
273	22	0.0441025	0.0441025	91
273	22	0.198184	0.198184	91
273	22	0.807619	0.807619	91
273	22	0.634257	0.634257	91
275	11	0.33064	0.33064	91
275	-11	0.537538	0.537538	91
275	11	0.0412145	0.0412114	91
275	11	0.0499783	0.0499757	91
275	-11	0.0225024	0.0224966	91
275	22	0.131891	0.131891	91
278	11	0.0821468	0.0821453	91
278	-11	0.0275428	0.0275381	91
279	-11	0.025108	0.0251028	91
279	22	0.553875	0.553875	91
279	22	0.0917413	0.0917413	91
279	-11	0.293493	0.293493	91
279	-11	0.0072341	0.00721616	91
279	11	0.0321637	0.0321597	91
279	-11	0.0458324	0.0458296	91
287	22	0.112972	0.112972	-43
287	-11	0.0201666	0.0201601	91
289	11	0.0134991	0.0134894	91
290	22	0.921474	0.921474	91
290	22	0.158288	0.158288	91
291	22	0.332383	0.332383	91
291	11	0.0901934	0.090192	91
291	-11	0.0300225	0.0300182	91
291	22	0.0660099	0.0660099	91
292	22	0.36052	0.36052	91
295	11	0.153074	0.153073	91
295	22	0.202742	0.202742	91
296	11	0.0700504	0.0700485	91
296	-11	0.0680739	0.068072	91
298	22	0.244301	0.244301	91
298	22	0.0479224	0.0479224	91
298	22	0.251322	0.251322	91
299	11	0.138193	0.138192	91
299	22	0.233703	0.233703	91
299	22	0.0746058	0.0746058	91
300	11	0.0152915	0.015283	91
300	-11	0.0659149	0.0659129	91
301	22	0.813179	0.813179	91
301	22	0.146353	0.146353	91
302	22	0.692277	0.692277	91
302	22	0.123356	0.123356	91
303	22	0.0190491	0.0190491	91
306	22	0.624283	0.624283	91
306	22	0.290716	0.290716	91
307	22	0.111253	0.111253	91
311	11	0.0192397	0.0192329	91
311	-11	0.080883	0.0808814	91
311	22	0.0642983	0.0642983	91
311	-11	0.501504	0.501504	91
311	22	0.332269	0.332269	91
313	22	0.182814	0.182814	91
314	22	0.161969	0.161969	91
314	22	0.13589	0.13589	91
314	22	0.0604709	0.0604709	91
318	22	0.405888	0.405888	91
321	22	0.127045	0.127045	91
321	22	0.224618	0.224618	91
323	22	0.610161	0.610161	91
323	11	0.0190279	0.0190211	91
327	22	0.336628	0.336628	91
327	22	0.0484588	0.0484588	91
327	22	0.0906433	0.0906433	91
329	11	0.192956	0.192956	91
330	22	0.11617	0.11617	91
334	22	0.0335696	0.0335696	91
335	22	0.158079	0.158079	91
336	22	0.28112	0.28112	91
340	22	0.0969519	0.0969519	91
340	22	0.241099	0.241099	91
342	22	0.599578	0.599578	91
342	22	0.190967	0.190967	91
342	22	0.25625	0.25625	91
343	22	0.121317	0.121317	91
345	22	0.515944	0.515944	91
347	-11	0.00593784	0.00591582	91
347	-11	0.187934	0.187934	91
347	-11	1.20412	1.20412	91
347	11	0.0801188	0.0801172	91
353	-11	0.116273	0.116272	91
354	22	0.0384268	0.0384268	91
354	11	0.0543349	0.0543325	91
355	22	0.164051	0.164051	91
357	22	0.0205228	0.0205228	91
359	22	0.222135	0.222135	91
360	11	0.111669	0.111668	91
360	-11	0.124006	0.124005	91
362	22	0.486456	0.486456	91
363	-11	0.140088	0.140087	91
367	11	0.00574728	0.00572454	91
367	11	0.449259	0.449258	91
367	-11	0.0699519	0.06995	91
368	22	0.295759	0.295759	91
371	22	0.091385	0.091385	91
373	22	0.318453	0.318453	91
373	22	0.133383	0.133383	91
375	22	0.141617	0.141617	91
378	22	0.533565	0.533565	91
378	22	0.844317	0.844317	91
379	22	0.25343	0.25343	91
382	22	0.0235862	0.0235862	91
382	11	0.0876846	0.0876831	91
384	22	0.0958958	0.0958958	91
384	-11	0.11381	0.113809	91
385	11	0.0331748	0.0331709	91
389	-11	0.172493	0.172492	91
389	22	0.079087	0.079087	91
389	11	0.0586586	0.0586564	91
389	-11	0.0937889	0.0937875	91
391	22	0.282124	0.282124	91
392	22	0.020636	0.020636	91
392	-11	0.0125873	0.0125769	91
393	11	0.0105151	0.0105027	91
393	22	0.0220465	0.0220465	91
393	22	0.0749201	0.0749201	91
394	22	0.744814	0.744814	91
394	-11	0.168755	0.168754	91
395	11	0.0101084	0.0100955	91
398	22	0.267985	0.267985	91
399	22	1.6713	1.6713	91
399	22	0.413344	0.413344	91
400	22	0.947009	0.947009	91
400	22	0.0246167	0.0246167	91
400	11	0.0345943	0.0345905	91
400	22	0.39009	0.39009	91
400	-11	0.325776	0.325776	91
401	22	0.0102057	0.0102057	91
402	22	0.0553074	0.0553074	91
402	22	0.136214	0.136214	91
404	11	0.00388883	0.00385512	91
404	-11	0.0781145	0.0781128	91
404	22	0.0259255	0.0259255	91
405	-11	0.00744686	0.00742932	91
405	-11	0.0109031	0.0108911	91
405	22	0.0764976	0.0764976	91
405	22	0.260022	0.260022	91
407	-11	0.0482394	0.0482367	91
408	22	0.0294783	0.0294783	91
411	22	0.541549	0.541549	91
411	22	0.133518	0.133518	91
411	22	0.235477	0.235477	91
413	11	0.114548	0.114547	91
413	-11	0.00431614	0.00428591	91
414	11	0.00318387	0.00314261	91
414	-11	0.574318	0.574318	91
415	11	0.120079	0.120077	91
415	-11	0.0328214	0.0328175	91
417	22	0.174529	0.174529	91
417	11	0.15931	0.159309	91
417	-11	0.0156509	0.0156425	91
417	11	0.195951	0.19595	91
417	-11	0.191291	0.191291	91
417	11	0.155629	0.155628	91
417	-11	0.040943	0.0409399	91
418	11	0.0340208	0.034017	91
418	11	0.0182514	0.0182443	91
418	22	0.0541002	0.0541002	91
420	11	0.00495161	0.00492519	91
421	11	0.314826	0.314825	91
421	-11	0.0491515	0.0491488	91
422	22	0.140162	0.140162	91
422	22	0.0303299	0.0303299	91
425	11	0.00308251	0.00304027	91
429	22	0.381185	0.381185	91
434	11	0.0975751	0.0975738	91
434	-11	0.337567	0.337566	91
434	11	0.0196606	0.019654	91
434	-11	0.101203	0.101202	91
440	22	0.022188	0.022188	91
442	22	0.503835	0.503835	91
442	11	0.0109399	0.010928	91
446	-11	0.0642373	0.0642352	91
447	22	0.073586	0.073586	91
447	-11	0.0508401	0.0508376	91
447	22	0.157629	0.157629	91
447	11	0.175658	0.175657	91
448	11	0.0755634	0.0755617	91
448	-11	0.732542	0.732542	91
454	22	0.11273	0.11273	91
456	-11	0.104859	0.104858	91
459	22	0.00738047	0.00738047	91
459	11	0.0880923	0.0880908	91
461	22	0.802189	0.802189	91
461	22	0.0702248	0.0702248	91
461	-11	0.122256	0.122255	91
461	22	0.15282	0.15282	91
461	22	0.113013	0.113013	91
463	22	0.395035	0.395035	91
463	11	0.0259244	0.0259194	91
463	22	0.196183	0.196183	91
468	22	0.294764	0.294764	91
468	22	0.0744496	0.0744496	91
468	22	0.0322896	0.0322896	91
473	11	0.0285799	0.0285753	91
473	-11	0.0859337	0.0859322	91
475	-11	0.0662663	0.0662643	91
483	-11	0.811026	0.811026	91
484	22	0.299532	0.299532	62
486	11	0.0357304	0.0357267	91
487	-11	0.0315684	0.0315643	91
487	11	0.022438	0.0224322	91
487	-11	0.0192669	0.0192602	91
489	11	0.086661	0.0866595	91
489	-11	0.207084	0.207083	91
492	22	0.0372491	0.0372491	91
492	11	0.00556418	0.00554081	91
494	22	0.156998	0.156998	91
495	-11	0.04342	0.043417	91
497	22	0.0593403	0.0593403	91
498	22	0.835902	0.835902	91
498	11	0.181743	0.181742	91
498	-11	0.244034	0.244034	91
501	11	0.239649	0.239649	91
501	11	0.0475509	0.0475482	91
501	-11	0.0167316	0.0167238	91
503	22	0.0525424	0.0525424	91
504	11	0.0678171	0.0678151	91
504	22	0.530024	0.530024	91
510	-11	0.245909	0.245908	91
511	22	0.0852211	0.0852211	91
511	-11	0.00561366	0.0055905	91
517	11	0.0107954	0.0107834	91
517	-11	0.0241436	0.0241382	91
519	11	0.0120545	0.0120437	91
519	-11	0.0103455	0.0103329	91
521	22	0.0210319	0.0210319	91
521	11	0.137234	0.137233	91
521	-11	0.0270639	0.0270591	91
522	22	0.0946311	0.0946311	91
522	22	0.0934272	0.0934272	91
522	22	0.268196	0.268196	91
522	11	0.148379	0.148378	91
525	11	0.152744	0.152743	91
525	-11	0.0126915	0.0126812	91
526	22	0.156593	0.156593	91
526	-11	0.22798	0.227979	91
529	11	0.0940518	0.0940504	91
529	22	0.0649609	0.0649609	91
534	22	0.431254	0.431254	91
534	-11	0.00292728	0.00288234	91
534	-11	0.14741	0.147409	91
536	22	0.560404	0.560404	91
537	22	0.206428	0.206428	91
537	11	0.0350297	0.035026	91
537	-11	0.351706	0.351706	91
537	-11	0.0244925	0.0244872	91
538	11	0.0258649	0.0258599	91
538	-11	0.172706	0.172705	91
539	22	0.335556	0.335556	91
541	22	0.159323	0.159323	91
541	22	0.0798687	0.0798687	91
541	11	0.149604	0.149603	91
541	-11	0.0790449	0.0790432	91
541	22	0.0264119	0.0264119	91
542	22	0.0423953	0.0423953	91
542	11	0.00928574	0.00927172	91
542	11	0.0388802	0.0388768	91
545	-11	1.127	1.127	91
545	22	0.237213	0.237213	91
546	22	0.666193	0.666193	91
546	11	0.0948659	0.0948645	91
546	-11	0.169322	0.169321	91
547	22	0.0310164	0.0310164	91
548	11	0.149956	0.149955	91
549	11	0.00578067	0.00575804	91
549	22	0.204426	0.204426	91
549	11	0.14487	0.144869	91
550	22	0.409293	0.409293	91
552	22	0.0577666	0.0577666	91
554	22	0.0950638	0.0950638	91
555	-11	0.0462979	0.0462951	91
557	-11	0.0208149	0.0208086	91
557	22	0.097276	0.097276	91
557	22	0.197323	0.197323	91
558	22	0.622074	0.622074	91
560	22	0.148496	0.148496	91
560	11	0.043547	0.043544	91
560	22	0.642596	0.642596	91
560	22	0.068752	0.068752	91
563	22	0.0704535	0.0704535	91
563	11	0.157276	0.157275	91
563	-11	0.0459236	0.0459208	91
564	11	0.00996122	0.00994812	91
564	-11	0.0504222	0.0504196	91
564	11	0.00269348	0.00264494	91
565	11	0.0127389	0.0127287	91
565	-11	0.0213594	0.0213533	91
567	22	0.112727	0.112727	91
567	11	0.157603	0.157602	91
569	22	0.346417	0.346417	91
569	11	0.0113712	0.0113598	91
573	-11	0.00451994	0.00449099	91
575	22	0.138704	0.138704	91
575	22	0.242863	0.242863	91
577	22	0.0580331	0.0580331	91
580	-11	0.199415	0.199415	91
582	-11	0.0560314	0.0560291	91
583	22	0.524747	0.524747	91
583	22	0.0346881	0.0346881	91
585	11	0.0484187	0.048416	91
586	22	0.113371	0.113371	91
586	22	0.379953	0.379953	91
586	22	0.0823347	0.0823347	91
586	11	0.115819	0.115817	91
586	-11	0.0711713	0.0711695	91
586	22	0.0863722	0.0863722	91
587	22	0.197151	0.197151	91
589	22	0.592486	0.592486	91
589	11	0.130435	0.130434	91
589	-11	0.0753375	0.0753358	91
589	-11	0.0100882	0.0100753	91
590	22	0.0944595	0.0944595	91
591	22	0.32455	0.32455	91
591	22	0.199868	0.199868	91
591	22	0.142881	0.142881	91
591	22	0.351252	0.351252	91
591	22	0.0557642	0.0557642	91
596	22	0.216687	0.216687	91
596	11	0.0913419	0.0913405	91
598	11	0.101381	0.101379	91
602	11	0.161603	0.161603	91
602	-11	0.06407	0.064068	91
605	22	0.21446	0.21446	91
605	22	0.196532	0.196532	91
607	22	0.301682	0.301682	91
608	11	0.00124259	0.00113273	91
608	11	0.0563214	0.056319	91
608	-11	0.0658599	0.0658579	91
610	22	0.0733788	0.0733788	91
611	22	0.24077	0.24077	91
611	11	0.562765	0.562765	91
611	-11	0.0954559	0.0954545	91
611	-11	0.0505187	0.0505161	91
611	-11	0.136025	0.136024	91
613	22	0.615239	0.615239	91
614	22	0.677048	0.677048	91
620	22	0.0267199	0.0267199	91
621	22	0.153625	0.153625	91
621	-11	0.0144436	0.0144346	91
622	11	0.120952	0.12095	91
622	22	0.26484	0.26484	91
622	22	0.0215716	0.0215716	91
626	22	0.0826954	0.0826954	91
626	-11	0.044813	0.0448101	91
627	11	0.0738808	0.073879	91
627	22	0.0628487	0.0628487	91
631	11	0.0976003	0.097599	91
633	11	0.140098	0.140097	91
633	-11	0.0233491	0.0233435	91
635	11	0.153903	0.153903	91
638	-11	0.00479762	0.00477033	91
642	-11	0.0567699	0.0567676	91
648	11	0.0762467	0.076245	91
648	-11	0.225419	0.225419	91
651	22	0.40278	0.40278	91
651	11	0.0997758	0.0997745	91
651	-11	0.0148226	0.0148138	91
651	11	0.262689	0.262689	91
651	-11	0.0793291	0.0793275	91
652	22	0.165767	0.165767	91
652	22	0.0584127	0.0584127	91
652	22	0.180604	0.180604	91
664	22	0.141537	0.141537	91
664	-11	0.00775826	0.00774141	91
669	22	0.572962	0.572962	91
669	22	0.0685174	0.0685174	91
671	22	0.0816082	0.0816082	91
671	22	0.435609	0.435609	91
671	-11	0.27548	0.275479	91
672	-11	0.00752052	0.00750318	91
673	22	0.32293	0.32293	91
673	-11	0.0796204	0.0796187	91
675	22	0.96104	0.96104	91
675	22	0.158905	0.158905	91
679	22	0.278759	0.278759	91
681	11	0.00662843	0.00660871	91
681	22	0.12086	0.12086	91
681	22	0.10543	0.10543	91
681	-11	0.029738	0.0297336	91
687	22	0.0494178	0.0494178	91
687	22	0.210518	0.210518	91
688	22	0.0869179	0.0869179	91
689	22	0.07539	0.07539	91
690	-11	0.0211804	0.0211743	91
691	22	0.161879	0.161879	91
694	22	0.0888337	0.0888337	91
694	22	0.0881963	0.0881963	91
697	22	0.0906723	0.0906723	91
697	22	0.101427	0.101427	91
698	22	0.0176206	0.0176206	91
699	22	0.961131	0.961131	91
702	11	0.0859498	0.0859483	91
702	22	0.0173447	0.0173447	91
705	12	0.462191	0.462191	91
707	11	0.393108	0.393107	91
707	-11	0.0417148	0.0417117	91
709	11	0.179815	0.179814	91
709	-11	0.472054	0.472054	91
711	11	0.221886	0.221885	91
713	22	0.289832	0.289832	91
713	22	0.156021	0.156021	91
713	22	0.0991798	0.0991798	91
714	22	0.53546	0.53546	91
714	22	0.0225709	0.0225709	91
717	11	0.0166959	0.0166881	91
718	22	0.170081	0.170081	91
719	22	0.258263	0.258263	91
719	22	0.0589656	0.0589656	91
721	22	0.0610857	0.0610857	91
722	22	0.0544255	0.0544255	91
725	22	0.0302948	0.0302948	91
725	11	0.0156243	0.0156159	91
725	22	0.404511	0.404511	91
726	22	0.183096	0.183096	91
726	11	0.196564	0.196564	91
726	11	0.0690261	0.0690242	91
729	22	0.0837217	0.0837217	91
741	22	0.351655	0.351655	91
741	-11	0.304356	0.304356	91
741	22	0.0744343	0.0744343	91
743	22	0.468872	0.468872	91
743	-11	0.00261246	0.00256231	91
744	22	0.0781905	0.0781905	91
745	-11	0.0590451	0.0590429	91
748	22	0.22914	0.22914	91
748	-11	0.0929978	0.0929964	91
748	11	0.00601305	0.0059915	91
751	22	0.874787	0.874787	91
752	22	0.416967	0.416967	91
755	22	0.07802	0.07802	91
755	22	0.0316023	0.0316023	91
755	11	0.159003	0.159002	91
756	22	0.581714	0.581714	91
757	22	0.804601	0.804601	91
757	11	0.0530518	0.0530493	91
757	11	0.00139011	0.0012928	91
758	11	0.593667	0.593667	91
758	-11	0.104122	0.104121	91
758	22	0.289588	0.289588	91
759	22	0.210339	0.210339	91
759	11	0.0619304	0.0619283	91
762	22	0.219185	0.219185	91
763	22	0.0355554	0.0355554	91
764	22	0.479757	0.479757	91
764	11	0.0372359	0.0372324	91
764	22	0.179799	0.179799	91
764	-11	0.176574	0.176573	91
765	22	0.113682	0.113682	91
765	11	0.0177409	0.0177335	91
766	22	0.121345	0.121345	91
766	22	0.0834013	0.0834013	91
767	22	0.445254	0.445254	91
767	22	0.0769695	0.0769695	91
768	22	0.0120894	0.0120894	91
769	22	0.241704	0.241704	91
769	22	0.0963193	0.0963193	91
769	11	0.162106	0.162105	91
769	-11	0.0540802	0.0540778	91
769	22	0.107999	0.107999	91
771	22	0.128209	0.128209	91
772	-11	0.0302335	0.0302292	91
775	22	0.224496	0.224496	91
775	11	0.0144747	0.0144658	91
778	22	0.226337	0.226337	91
781	11	0.0128266	0.0128165	91
781	-11	0.116438	0.116437	91
781	-11	0.0217699	0.0217639	91
782	-11	0.0497776	0.049775	91
782	11	0.0069139	0.00689507	91
782	-11	0.0569441	0.0569418	91
783	-11	0.0219787	0.0219727	91
784	22	0.23622	0.23622	91
786	22	0.203879	0.203879	91
786	11	0.0623413	0.0623392	91
786	-11	0.0105559	0.0105435	91
788	22	0.066674	0.066674	91
790	22	0.0253003	0.0253003	91
790	22	0.0622651	0.0622651	91
791	11	0.103311	0.10331	91
791	-11	0.243553	0.243552	91
791	22	0.029246	0.029246	91
792	22	0.363162	0.363162	91
792	22	0.379747	0.379747	91
792	22	0.102012	0.102012	91
792	11	0.101671	0.101669	91
792	22	0.398814	0.398814	91
792	22	0.717192	0.717192	91
792	11	0.0610088	0.0610067	91
794	-11	0.0101441	0.0101312	91
795	22	0.136615	0.136615	91
796	22	0.163767	0.163767	91
798	22	1.64452	1.64452	62
801	11	0.264149	0.264149	91
802	11	0.0747497	0.074748	91
803	-11	0.0504186	0.050416	91
804	22	0.232952	0.232952	91
804	22	0.0583993	0.0583993	91
804	22	0.339886	0.339886	91
805	11	0.0487469	0.0487442	91
805	-11	0.248827	0.248827	91
806	11	0.00839674	0.00838118	91
811	22	0.364905	0.364905	91
812	22	0.45973	0.45973	-43
812	22	0.425663	0.425663	62
812	22	0.455506	0.455506	91
816	22	0.261587	0.261587	91
816	22	0.172389	0.172389	91
818	22	0.417242	0.417242	91
818	11	0.00625112	0.00623033	91
819	-11	0.00418964	0.00415837	91
820	11	0.377328	0.377327	91
820	-11	0.266653	0.266653	91
822	22	0.211927	0.211927	91
824	22	0.144792	0.144792	91
824	22	0.263166	0.263166	91
824	22	0.0721648	0.0721648	91
824	22	0.298524	0.298524	91
824	11	0.00565049	0.00562734	91
824	-11	0.0399256	0.0399224	91
824	11	0.0704966	0.0704948	91
825	11	0.220433	0.220432	91
825	22	0.363473	0.363473	91
827	-11	0.0970109	0.0970096	91
827	11	0.0221802	0.0221743	91
827	-11	0.267466	0.267465	91
827	22	0.184999	0.184999	91
827	22	0.229582	0.229582	91
830	11	0.112624	0.112623	91
830	-11	0.0778828	0.0778811	91
831	11	0.242657	0.242656	91
831	11	0.00318519	0.00314411	91
833	22	0.211444	0.211444	91
833	11	0.0113184	0.0113069	91
833	22	0.0340745	0.0340745	91
834	22	0.167843	0.167843	91
835	11	0.0337079	0.0337041	91
835	-11	0.0193507	0.019344	91
835	22	0.523576	0.523576	91
835	22	0.0173257	0.0173257	91
836	-11	0.125608	0.125607	91
836	22	0.8679	0.8679	91
836	22	0.437663	0.437663	91
836	11	0.178405	0.178404	91
836	22	0.433103	0.433103	91
838	22	0.101985	0.101985	91
839	22	0.863452	0.863452	91
839	22	0.0453571	0.0453571	91
839	22	0.11763	0.11763	91
840	22	0.27286	0.27286	91
841	11	0.037242	0.0372386	91
841	11	0.0962399	0.0962385	91
841	22	1.00864	1.00864	91
845	-11	0.455412	0.455412	91
