Exotic Particle Analysis
******************************************************
JobID: 20200430	No. Events: 10000	SNN: 39

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
324	-11	0.00331853	0.00327897	91
324	11	0.0142776	0.0142685	91
328	11	0.178439	0.178438	91
328	11	0.00447187	0.00444265	91
328	-11	0.0177688	0.0177614	91
334	22	0.0607013	0.0607013	91
334	22	0.102238	0.102238	91
334	22	0.133038	0.133038	91
334	11	0.0855149	0.0855133	91
334	11	0.0152376	0.0152291	91
336	11	0.0730397	0.0730379	91
336	-11	0.464746	0.464746	91
337	22	0.11532	0.11532	62
339	22	0.0977981	0.0977981	91
339	22	0.0547078	0.0547078	91
346	-11	0.0367974	0.0367939	91
348	22	0.389828	0.389828	91
348	-11	0.0690235	0.0690216	91
351	22	0.431258	0.431258	91
352	11	0.232564	0.232563	91
355	-11	0.00533596	0.00531144	91
356	-11	0.0134246	0.0134149	91
357	-11	0.0431705	0.0431675	91
366	22	0.0195645	0.0195645	91
367	22	0.196668	0.196668	91
367	11	0.112559	0.112558	91
367	-11	0.0373133	0.0373098	91
367	11	0.421074	0.421074	91
369	-11	0.00601308	0.00599147	91
369	11	0.0571314	0.0571291	91
369	-11	0.0508852	0.0508826	91
371	11	0.142577	0.142576	91
371	-11	0.043387	0.043384	91
372	-11	0.139872	0.139871	91
373	22	0.430438	0.430438	91
373	-11	0.0198226	0.019816	91
373	-11	0.0405912	0.0405879	91
373	11	0.0303399	0.0303356	91
379	22	0.272699	0.272699	91
379	11	0.388592	0.388592	91
379	-11	0.0507999	0.0507974	91
379	11	0.157935	0.157934	91
379	-11	0.192048	0.192047	91
380	11	0.0669731	0.0669712	91
380	-11	0.135614	0.135613	91
383	22	0.0388439	0.0388439	91
384	-11	0.0595853	0.0595831	91
385	22	0.495884	0.495884	91
386	11	0.043669	0.043666	91
387	11	0.0110615	0.0110497	91
388	11	0.0373484	0.0373449	91
388	22	0.0564832	0.0564832	91
389	22	0.0149098	0.0149098	91
391	22	0.110098	0.110098	91
391	22	0.0391462	0.0391462	91
393	22	0.201181	0.201181	91
394	11	0.0703081	0.0703063	91
395	22	0.129781	0.129781	91
395	11	0.0032783	0.00323824	91
396	11	0.093017	0.0930156	91
396	-11	0.13359	0.133589	91
396	22	0.882993	0.882993	91
396	22	0.225532	0.225532	91
396	11	0.150112	0.150111	91
396	11	0.113997	0.113996	91
396	-11	0.310468	0.310467	91
400	-11	0.00365258	0.00361667	91
402	11	0.487758	0.487758	91
402	-11	0.1057	0.105699	91
406	22	0.393781	0.393781	91
410	22	0.0612334	0.0612334	91
410	11	0.71383	0.71383	91
410	-11	0.270949	0.270948	91
410	22	0.0665362	0.0665362	91
410	-11	0.0693528	0.0693509	91
411	22	0.0568984	0.0568984	91
411	11	0.0676912	0.0676893	91
411	-11	0.100181	0.10018	91
413	22	0.0534919	0.0534919	91
413	-11	0.119494	0.119493	91
415	22	0.380063	0.380063	62
416	-11	0.0124656	0.0124551	91
418	11	0.0389648	0.0389615	91
418	-11	0.0176763	0.0176689	91
427	22	0.658534	0.658534	91
428	11	0.144482	0.144481	91
428	-11	0.125311	0.12531	91
428	-11	0.0103482	0.0103356	91
445	22	0.203073	0.203073	91
445	11	0.0218022	0.0217962	91
445	11	0.0620868	0.0620847	91
446	22	0.0369662	0.0369662	91
447	22	0.49184	0.49184	91
448	22	0.0610192	0.0610192	91
451	22	0.178325	0.178325	91
455	22	0.00550206	0.00550206	91
455	11	0.0071049	0.00708665	91
455	22	0.0992853	0.0992853	91
457	22	0.183313	0.183313	91
459	22	0.121482	0.121482	91
460	11	0.741194	0.741194	91
460	-11	0.301233	0.301233	91
460	22	0.302474	0.302474	91
460	-11	0.0514114	0.0514089	91
461	-11	0.028867	0.0288624	91
461	22	0.119418	0.119418	91
463	11	0.032274	0.03227	91
463	-11	0.126528	0.126527	91
464	22	0.0455002	0.0455002	91
466	11	0.0771991	0.0771974	91
466	-11	0.00898571	0.00897125	91
467	22	0.178993	0.178993	91
467	11	0.0287991	0.0287945	91
467	-11	0.0073536	0.00733595	91
471	22	0.360275	0.360275	91
477	22	0.092302	0.092302	91
478	11	0.0669606	0.0669587	91
478	-11	0.0264408	0.0264359	91
482	22	0.0748288	0.0748288	91
484	-11	0.0532303	0.0532278	91
486	11	0.00896315	0.00894866	91
486	22	0.0485098	0.0485098	91
486	11	0.0137755	0.0137661	91
488	22	0.0894444	0.0894444	91
489	11	0.00117208	0.00105605	91
490	22	0.0705762	0.0705762	91
493	11	0.0640407	0.0640387	91
493	-11	0.0272671	0.0272623	91
495	22	0.0718162	0.0718162	91
495	11	0.0945793	0.0945779	91
495	-11	0.132786	0.132785	91
496	11	0.180003	0.180002	91
496	-11	0.0512512	0.0512487	91
496	-11	0.00868708	0.0086721	91
498	11	0.226177	0.226176	91
498	22	0.079447	0.079447	91
498	22	0.374987	0.374987	91
498	22	0.16562	0.16562	91
502	22	0.129293	0.129293	91
502	11	0.0660008	0.0659989	91
502	-11	0.388524	0.388524	91
507	-11	0.0503747	0.0503721	91
508	22	0.0419409	0.0419409	91
508	-11	0.18429	0.184289	91
510	22	0.0465677	0.0465677	91
511	-11	0.00241873	0.00236418	91
515	11	0.267449	0.267449	91
515	22	0.0595982	0.0595982	91
515	11	0.0141393	0.0141301	91
517	22	0.0854073	0.0854073	91
517	22	0.0959018	0.0959018	91
517	11	0.0773702	0.0773686	91
517	-11	0.130632	0.130631	91
520	11	0.233264	0.233264	91
520	-11	0.0557072	0.0557049	91
522	22	0.0333766	0.0333766	91
525	22	0.313516	0.313516	91
527	-11	0.152935	0.152934	91
531	-11	0.137939	0.137939	91
532	22	0.0995783	0.0995783	91
534	11	0.0301539	0.0301496	91
535	11	0.0276001	0.0275954	91
535	-11	0.133718	0.133717	91
536	14	0.141042	0.141042	91
541	11	0.0980557	0.0980544	91
541	-11	0.698617	0.698617	91
543	22	0.500572	0.500572	91
544	22	0.0747928	0.0747928	91
545	22	0.0671009	0.0671009	91
546	11	0.347018	0.347018	91
546	-11	0.172298	0.172297	91
550	11	0.365193	0.365193	91
550	-11	0.0769609	0.0769592	91
551	11	0.062165	0.0621629	91
552	22	0.258574	0.258574	-43
554	11	0.0486128	0.0486101	91
556	22	0.103015	0.103015	91
563	22	0.0641884	0.0641884	91
565	11	0.0241349	0.0241296	91
565	-11	0.0123509	0.0123403	91
570	22	0.0324387	0.0324387	91
570	11	0.00994779	0.00993475	91
576	22	0.103509	0.103509	91
577	22	0.126576	0.126576	91
578	22	0.107644	0.107644	91
582	22	0.109627	0.109627	91
582	-11	0.143747	0.143746	91
584	22	0.0934643	0.0934643	91
585	-11	0.0156723	0.015664	91
585	22	0.735558	0.735558	91
585	-11	0.0621948	0.0621927	91
595	22	0.0501659	0.0501659	91
595	11	0.0393787	0.0393754	91
595	11	0.141057	0.141056	91
595	-11	0.0918236	0.0918222	91
595	11	0.374958	0.374958	91
595	-11	0.129889	0.129888	91
596	-11	0.0300152	0.0300109	91
599	22	0.767874	0.767874	91
601	22	0.308274	0.308274	91
601	-11	0.00797959	0.00796332	91
602	22	0.179991	0.179991	91
602	-11	0.102255	0.102253	91
604	11	0.481449	0.481448	91
604	-11	0.0108579	0.010846	91
604	11	0.116532	0.116531	91
605	22	0.298141	0.298141	91
605	-11	0.231268	0.231268	91
606	22	0.203003	0.203003	91
606	22	0.0985772	0.0985772	91
611	11	0.144843	0.144843	91
614	22	0.398812	0.398812	91
614	22	0.426267	0.426267	91
614	22	0.0540232	0.0540232	91
614	11	0.00279177	0.00274504	91
619	-11	0.016273	0.016265	91
620	22	0.0823249	0.0823249	91
624	-11	0.0027452	0.00269761	91
630	11	0.0226956	0.0226898	91
630	-11	0.142047	0.142046	91
631	22	0.0534008	0.0534008	91
631	11	0.0117451	0.0117341	91
631	11	0.12156	0.121559	91
631	11	0.125309	0.125308	91
631	-11	0.0806551	0.0806535	91
632	13	0.540779	0.530422	91
632	22	0.0893414	0.0893414	91
632	11	0.189902	0.189902	91
632	-11	0.177451	0.177451	91
634	22	0.0620601	0.0620601	91
635	22	0.043159	0.043159	91
637	22	0.533619	0.533619	91
638	22	0.148721	0.148721	91
638	22	0.059744	0.059744	91
638	-11	0.861751	0.861751	91
638	11	0.0211721	0.021166	91
639	22	0.104172	0.104172	91
639	11	0.146982	0.146981	91
639	-11	0.114673	0.114672	91
642	11	0.0611947	0.0611926	91
642	22	0.060368	0.060368	91
642	11	0.0684427	0.0684408	91
642	11	0.0249302	0.024925	91
642	-11	0.0561385	0.0561362	91
644	11	0.0662235	0.0662215	91
647	11	0.0603721	0.06037	91
648	22	0.076413	0.076413	91
652	22	0.111454	0.111454	91
652	-11	0.280792	0.280792	91
660	11	0.0960091	0.0960078	91
660	-11	0.0531556	0.0531531	91
661	22	0.0491167	0.0491167	91
662	11	0.0159812	0.0159731	91
662	-11	0.122789	0.122788	91
663	11	0.189145	0.189144	91
663	-11	0.115397	0.115396	91
663	22	0.214054	0.214054	91
663	-11	0.0797333	0.0797317	91
664	-11	0.0066803	0.00666073	91
667	11	0.127046	0.127045	91
677	-11	0.0295251	0.0295207	91
677	-11	0.0445895	0.0445866	91
678	11	0.0134606	0.0134509	91
678	-11	0.0768814	0.0768797	91
680	-11	0.0722142	0.0722124	91
680	-11	0.0346228	0.034619	91
681	22	0.0864221	0.0864221	91
686	11	0.0094804	0.00946667	91
690	22	0.127359	0.127359	91
692	-11	0.0040122	0.00397966	91
694	-11	0.142043	0.142042	91
697	11	0.0124823	0.0124718	91
697	-11	0.140631	0.14063	91
699	-11	0.0971584	0.097157	91
701	11	0.0756162	0.0756144	91
701	-11	0.0212794	0.0212733	91
701	-11	0.112833	0.112832	91
709	-11	0.58823	0.58823	91
710	-11	0.374903	0.374902	91
712	22	0.0794971	0.0794971	91
712	-11	0.0783982	0.0783965	91
712	-11	0.0900189	0.0900175	91
713	11	0.683825	0.683825	91
713	-11	0.418092	0.418091	91
713	22	0.0639058	0.0639058	91
713	11	0.0642323	0.0642303	91
714	11	0.0295938	0.0295894	91
714	-11	0.0600394	0.0600372	91
714	11	0.211499	0.211498	91
714	-11	0.0688164	0.0688145	91
715	22	0.0551126	0.0551126	91
718	11	0.105055	0.105054	91
718	11	0.0444354	0.0444325	91
718	-11	0.0891685	0.0891671	91
719	-11	0.0715445	0.0715427	91
722	11	0.047732	0.0477292	91
722	-11	0.0690298	0.0690279	91
722	22	0.155993	0.155993	91
722	-11	0.154994	0.154993	91
722	11	0.111016	0.111015	91
722	-11	0.18436	0.184359	91
722	-11	0.0179761	0.0179688	91
725	22	0.13902	0.13902	91
726	22	0.0696484	0.0696484	91
727	11	0.0802688	0.0802672	91
727	-11	0.0659323	0.0659303	91
727	11	0.140074	0.140073	91
728	22	0.111526	0.111526	91
728	11	0.0379407	0.0379373	91
728	-11	0.020158	0.0201515	91
729	11	0.248129	0.248128	91
729	-11	0.0714351	0.0714333	91
738	22	0.328373	0.328373	91
738	22	0.00504271	0.00504271	91
740	22	0.221803	0.221803	91
740	22	0.0699159	0.0699159	91
740	11	0.0947033	0.0947019	91
740	-11	0.0678402	0.0678383	91
741	11	0.0564502	0.0564478	91
741	-11	0.459329	0.459329	91
741	-11	0.165591	0.16559	91
744	11	0.151338	0.151337	91
744	-11	0.0997475	0.0997462	91
745	22	0.0334423	0.0334423	91
745	22	0.0593321	0.0593321	91
745	11	0.159743	0.159742	91
751	22	0.175316	0.175316	91
755	22	0.0808722	0.0808722	91
755	11	0.00226209	0.00220364	91
755	11	0.134838	0.134837	91
755	-11	0.0174579	0.0174504	91
757	22	0.0883694	0.0883694	91
757	-11	0.0959126	0.0959112	91
759	22	0.0703338	0.0703338	91
759	-11	0.142676	0.142675	91
763	22	0.0488438	0.0488438	91
765	11	0.150564	0.150563	91
765	-11	0.227165	0.227164	91
774	11	0.00833223	0.00831655	91
774	-11	0.0456425	0.0456396	91
776	-11	0.0368585	0.036855	91
776	-11	0.00915211	0.00913785	91
779	22	0.0488728	0.0488728	91
779	22	0.20173	0.20173	91
779	11	0.0310587	0.0310545	91
782	11	0.217984	0.217983	91
782	-11	0.0689051	0.0689032	91
782	-11	0.0961598	0.0961584	91
787	22	0.38138	0.38138	91
788	22	0.444814	0.444814	62
788	11	0.0337385	0.0337347	91
789	11	0.178441	0.17844	91
789	-11	0.0913333	0.0913319	91
791	22	0.161578	0.161578	91
793	22	0.390725	0.390725	91
797	11	0.0120731	0.0120622	91
801	22	0.0726656	0.0726656	91
803	22	0.0508537	0.0508537	91
808	22	0.357372	0.357372	91
808	11	0.0280408	0.0280362	91
812	22	0.330638	0.330638	91
812	11	0.0883348	0.0883334	91
816	22	0.225487	0.225487	91
816	-11	0.0147328	0.0147239	91
819	22	0.0469108	0.0469108	91
820	-11	0.0192666	0.0192598	91
823	22	0.0504505	0.0504505	91
823	11	0.0496066	0.049604	91
823	-11	0.010964	0.0109522	91
827	22	0.206549	0.206549	91
827	-11	0.00458734	0.0045589	91
827	22	0.0716423	0.0716423	91
827	-11	0.110646	0.110645	91
828	22	0.0732972	0.0732972	91
829	22	0.0970947	0.0970947	91
829	-11	0.0106022	0.0105899	91
830	11	0.11546	0.115458	91
830	-11	0.37952	0.37952	91
842	-11	0.0421584	0.0421553	91
852	22	0.325487	0.325487	91
856	22	0.399421	0.399421	62
858	-11	0.117986	0.117985	91
858	11	0.0262488	0.0262438	91
858	11	0.0353917	0.035388	91
864	11	0.00681551	0.00679647	91
864	22	0.137395	0.137395	91
864	11	0.235826	0.235825	91
865	11	0.0259925	0.0259875	91
867	22	0.10074	0.10074	91
867	11	0.034725	0.0347212	91
869	22	0.156913	0.156913	91
869	22	0.0446471	0.0446471	91
869	22	0.029056	0.029056	91
869	-11	0.0139483	0.0139389	91
871	-11	0.0974627	0.0974614	91
873	22	0.0763716	0.0763716	91
876	22	1.0956	1.0956	62
876	11	0.0083956	0.00838003	91
876	-11	0.0335869	0.033583	91
877	11	0.0363643	0.0363607	91
879	-11	0.00171399	0.00163636	91
882	11	0.125761	0.12576	91
882	11	0.0130339	0.0130238	91
887	-11	0.289556	0.289556	91
888	22	0.0978476	0.0978476	91
888	11	0.00857892	0.00856369	91
888	11	0.00700481	0.00698625	91
899	-11	0.0160624	0.0160543	91
899	-11	0.0931758	0.0931744	91
899	11	0.042787	0.0427839	91
899	-11	0.0170495	0.0170418	91
902	11	0.322558	0.322557	91
902	-11	0.415695	0.415694	91
907	-11	0.085947	0.0859455	91
907	11	0.0690527	0.0690508	91
907	-11	0.220675	0.220674	91
910	22	0.249508	0.249508	-43
910	-11	0.0415033	0.0415002	91
911	-11	0.0112479	0.0112364	91
914	11	0.00811528	0.00809918	91
914	-11	0.0581275	0.0581253	91
915	11	0.0869427	0.0869412	91
915	-11	0.203587	0.203587	91
915	11	0.0240396	0.0240341	91
915	11	0.0189031	0.0188962	91
919	11	0.296953	0.296953	91
919	-11	0.670827	0.670827	91
919	22	0.116049	0.116049	91
919	11	0.0458292	0.0458264	91
921	-11	0.0605483	0.0605462	91
923	22	0.0442217	0.0442217	91
924	11	0.00779545	0.00777875	91
928	11	0.016483	0.0164751	91
928	-11	0.0449888	0.0449859	91
931	22	0.222634	0.222634	91
934	11	0.120471	0.12047	91
934	-11	0.178767	0.178766	91
935	-11	0.107322	0.107321	91
938	22	0.554384	0.554384	91
938	-11	0.0675119	0.0675099	91
941	-11	0.0489726	0.0489699	91
941	11	0.0519849	0.0519824	91
941	-11	0.251927	0.251926	91
941	22	0.0982627	0.0982627	91
944	11	0.0349387	0.034935	91
944	-11	0.000599009	0.000316439	91
945	22	0.118718	0.118718	91
955	11	0.0619713	0.0619692	91
955	11	0.089393	0.0893915	91
955	-11	0.859906	0.859906	91
956	22	0.094634	0.094634	91
956	22	0.0270424	0.0270424	91
956	-11	0.170329	0.170328	91
957	-11	0.0143732	0.0143642	91
960	-11	0.0183478	0.0183407	91
960	22	0.0217365	0.0217365	91
965	22	0.0665615	0.0665615	91
966	22	0.0241603	0.0241603	91
966	22	0.0239049	0.0239049	91
966	-11	0.0650594	0.0650574	91
967	-11	0.0181346	0.0181274	91
967	-11	0.0467875	0.0467847	91
968	22	0.119755	0.119755	91
968	11	0.483322	0.483321	91
968	-11	0.0929015	0.0929001	91
968	22	0.156534	0.156534	91
969	22	0.359155	0.359155	91
971	22	0.568992	0.568992	91
971	-11	0.127341	0.12734	91
973	-11	0.0575711	0.0575688	91
974	22	0.0957939	0.0957939	91
974	11	0.0835722	0.0835707	91
974	11	0.0039455	0.00391228	91
976	11	0.00647074	0.00645057	91
976	-11	0.276133	0.276133	91
979	11	0.298366	0.298365	91
979	-11	0.255588	0.255587	91
980	-11	0.00437588	0.00434597	91
981	-11	0.463242	0.463242	91
981	11	0.191791	0.19179	91
981	-11	0.00692349	0.00690464	91
985	11	0.053208	0.0532055	91
985	-11	0.130202	0.130201	91
985	11	0.167803	0.167802	91
985	-11	0.286305	0.286305	91
985	11	0.0043852	0.00435546	91
986	-11	0.276172	0.276172	91
986	11	0.185245	0.185244	91
986	-11	0.0747291	0.0747273	91
988	22	0.0298726	0.0298726	91
990	11	0.0733215	0.0733197	91
990	-11	0.0233156	0.02331	91
990	11	0.00720477	0.00718664	91
991	11	0.0235053	0.0234998	91
999	22	0.466554	0.466554	91
1002	22	0.330468	0.330468	91
1002	11	0.0848445	0.0848429	91
1003	22	0.21474	0.21474	91
1004	22	0.140557	0.140557	91
1004	11	0.283311	0.28331	91
1004	-11	0.408063	0.408062	91
1009	22	0.137085	0.137085	91
1016	22	0.490995	0.490995	-43
1016	22	0.485245	0.485245	62
1016	-11	0.0904519	0.0904505	91
1021	11	0.064989	0.064987	91
1023	-11	0.492066	0.492066	91
1027	22	0.233148	0.233148	91
1030	11	0.118894	0.118892	91
1030	11	0.0996689	0.0996676	91
1030	-11	0.0664124	0.0664105	91
1031	22	0.04001	0.04001	91
1031	-11	0.0224079	0.0224021	91
1032	22	0.183451	0.183451	91
1040	-11	1.19737	1.19737	62
1040	11	0.0295411	0.0295367	91
1040	-11	0.0314895	0.0314853	91
1042	22	0.0492208	0.0492208	91
1042	22	0.0954509	0.0954509	91
1044	11	0.00788142	0.00786491	91
1045	22	0.0851787	0.0851787	91
1046	22	0.0481837	0.0481837	91
1046	22	0.21997	0.21997	91
1046	11	0.7028	0.7028	91
1046	-11	0.0283415	0.0283369	91
1047	-11	0.11953	0.119529	91
1049	22	0.529001	0.529001	91
1049	11	0.0380005	0.0379971	91
1049	-11	0.0603541	0.060352	91
1054	22	0.00946812	0.00946812	91
1054	22	0.497874	0.497874	91
1054	11	0.135797	0.135796	91
1054	11	0.160287	0.160286	91
1056	11	0.0229975	0.0229918	91
1056	-11	0.0337933	0.0337894	91
1069	11	0.0169087	0.0169011	91
1070	22	0.085541	0.085541	91
1076	22	0.0780744	0.0780744	91
1078	22	0.0444946	0.0444946	91
1079	11	0.19027	0.190269	91
1079	-11	0.0299533	0.029949	91
1086	11	0.0382614	0.038258	91
1087	11	0.0154552	0.0154468	91
1087	22	0.0421001	0.0421001	91
1087	11	0.11693	0.116929	91
1088	22	0.187104	0.187104	91
1088	22	0.224212	0.224212	91
1088	-11	0.132761	0.13276	91
1092	22	0.511418	0.511418	-43
1092	22	0.527182	0.527182	-44
1092	22	0.353703	0.353703	62
1092	22	0.114995	0.114995	91
1096	-11	1.01061	1.01061	91
1096	11	0.0309666	0.0309624	91
1096	-11	0.772768	0.772768	91
1097	11	0.0218816	0.0218757	91
1107	22	0.0771028	0.0771028	91
1111	11	0.209194	0.209193	91
1111	-11	0.016143	0.016135	91
1112	-11	0.0298237	0.0298193	91
1117	22	0.118447	0.118447	91
1117	11	0.022525	0.0225193	91
1119	11	0.0299268	0.0299225	91
1119	-11	0.142434	0.142433	91
1123	22	0.412544	0.412544	91
