Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 7.7

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
268	11	0.0195898	0.0195831	91
272	22	0.626874	0.626874	91
272	22	0.289093	0.289093	91
273	-11	0.00577007	0.00574753	91
275	22	0.113572	0.113572	91
280	22	0.79955	0.79955	91
281	22	0.0483245	0.0483245	91
281	22	0.0895131	0.0895131	91
289	22	0.43552	0.43552	91
289	11	0.00117605	0.00106008	91
290	22	0.417052	0.417052	91
293	22	0.095007	0.095007	91
294	11	0.435941	0.435941	91
294	-11	0.105295	0.105294	91
304	11	0.0754853	0.0754836	91
305	22	0.165774	0.165774	91
307	-11	0.00812845	0.00811239	91
307	-11	0.0958807	0.0958794	91
309	22	0.208057	0.208057	91
310	11	0.127793	0.127792	91
310	-11	0.0773616	0.0773599	91
320	-11	0.127489	0.127488	91
320	11	0.0899851	0.0899836	91
322	11	0.116613	0.116612	91
322	-11	0.227976	0.227975	91
323	22	0.34917	0.34917	91
326	22	0.296576	0.296576	91
326	11	0.123849	0.123848	91
326	-11	0.0450255	0.0450226	91
331	11	0.0918646	0.0918632	91
334	22	0.0508938	0.0508938	91
334	22	0.0660102	0.0660102	91
339	22	0.0657617	0.0657617	91
349	22	0.0692089	0.0692089	91
355	-11	0.0949746	0.0949732	91
365	22	0.230136	0.230136	91
365	11	0.00933804	0.00932411	91
367	22	0.35634	0.35634	91
371	11	0.320795	0.320795	91
371	-11	0.0825855	0.0825839	91
377	11	0.0858968	0.0858953	91
377	-11	0.126391	0.12639	91
377	-11	0.0022041	0.00214409	91
382	11	0.0604358	0.0604337	91
383	22	0.0807299	0.0807299	91
385	22	0.243144	0.243144	91
392	22	0.0142395	0.0142395	91
395	11	0.036039	0.0360354	91
400	22	0.0755961	0.0755961	91
409	11	0.0717652	0.0717634	91
411	22	0.30583	0.30583	91
411	22	0.393363	0.393363	91
411	22	0.0858278	0.0858278	91
417	22	0.0440306	0.0440306	91
418	11	0.0613022	0.0613	91
418	-11	0.0143668	0.0143577	91
418	22	0.376018	0.376018	91
420	-11	0.00272205	0.0026738	91
423	-11	0.0258993	0.0258943	91
423	22	0.0563918	0.0563918	91
424	22	0.654707	0.654707	91
427	11	0.037849	0.0378456	91
438	11	0.0746328	0.0746311	91
441	22	0.338831	0.338831	91
441	11	0.0674861	0.0674842	91
442	-11	0.0098088	0.00979548	91
446	22	0.155008	0.155008	91
448	22	0.0787035	0.0787035	91
450	22	0.379071	0.379071	91
450	-11	0.0814471	0.0814455	91
451	11	0.104273	0.104272	91
453	22	0.472624	0.472624	91
454	22	0.0770604	0.0770604	91
462	22	0.470216	0.470216	91
462	11	0.242544	0.242544	91
472	22	0.0858221	0.0858221	91
476	-11	0.0785165	0.0785148	91
481	22	0.19401	0.19401	91
481	22	0.229776	0.229776	91
481	11	0.0654329	0.0654309	91
481	-11	0.362485	0.362485	91
481	11	0.0576385	0.0576363	91
482	-11	0.0412882	0.041285	91
483	22	0.233192	0.233192	91
491	22	0.450408	0.450408	91
491	11	0.00121323	0.00110043	91
491	-11	0.0595877	0.0595855	91
493	22	0.109906	0.109906	91
494	22	0.0286376	0.0286376	91
497	22	0.085237	0.085237	91
498	11	0.00402245	0.00398987	91
501	22	0.0699179	0.0699179	91
508	11	0.0162487	0.0162407	91
509	22	0.363931	0.363931	91
510	-11	0.138539	0.138538	91
511	22	0.358147	0.358147	91
513	22	0.918077	0.918077	91
513	22	0.125784	0.125784	91
521	22	0.15319	0.15319	91
521	22	0.340656	0.340656	91
525	11	0.205795	0.205794	91
535	22	0.111934	0.111934	91
537	22	0.0445291	0.0445291	91
541	22	0.155045	0.155045	91
541	-11	0.0684896	0.0684878	91
543	22	0.043982	0.043982	91
543	11	0.00285974	0.00281372	91
544	22	0.126594	0.126594	91
546	22	0.7713	0.7713	91
550	11	0.344646	0.344646	91
550	-11	0.521055	0.521055	91
551	22	0.0323151	0.0323151	91
554	11	0.12015	0.120149	91
554	-11	0.0527112	0.0527087	91
555	22	0.41826	0.41826	91
560	22	0.132446	0.132446	91
560	-11	0.0658687	0.0658667	91
565	22	0.31811	0.31811	91
565	11	0.0157467	0.0157384	91
567	22	0.0784117	0.0784117	91
572	11	0.0404449	0.0404417	91
584	13	0.304173	0.285394	91
590	11	0.0637001	0.063698	91
590	-11	0.01833	0.0183229	91
595	22	0.0524487	0.0524487	91
597	22	0.0706747	0.0706747	91
598	22	0.964968	0.964968	91
598	11	0.271086	0.271085	91
598	-11	0.0675156	0.0675136	91
602	22	0.227171	0.227171	91
603	22	0.01603	0.01603	91
603	22	0.568548	0.568548	91
603	11	0.00429917	0.00426874	91
603	22	0.161579	0.161579	91
612	22	0.277556	0.277556	91
615	11	0.172222	0.172222	91
615	-11	0.0562019	0.0561995	91
620	11	0.0355899	0.0355863	91
631	11	0.0822907	0.0822891	91
634	22	0.163413	0.163413	91
637	11	0.00288354	0.00283817	91
640	22	0.118363	0.118363	91
642	-11	0.00578968	0.00576716	91
646	11	0.0231111	0.0231055	91
646	-11	0.0169323	0.0169247	91
649	11	0.25034	0.250339	91
649	-11	0.244935	0.244934	91
655	22	0.0186636	0.0186636	91
660	11	0.0185229	0.0185159	91
660	-11	0.0621605	0.0621584	91
660	22	0.0906915	0.0906915	91
670	22	0.114285	0.114285	91
671	11	0.0940059	0.0940046	91
671	-11	0.0355318	0.0355281	91
672	22	0.865609	0.865609	91
672	22	0.0870494	0.0870494	91
675	22	0.306226	0.306226	91
681	22	0.0318016	0.0318016	91
684	-11	0.0526694	0.052667	91
687	11	0.397317	0.397316	91
691	11	0.287016	0.287015	91
691	11	0.0852558	0.0852543	91
692	22	0.174458	0.174458	91
695	22	0.164007	0.164007	91
701	11	0.112029	0.112028	91
702	22	0.717857	0.717857	91
703	11	0.038561	0.0385577	91
709	22	0.880616	0.880616	91
712	22	0.189283	0.189283	91
715	22	0.111077	0.111077	91
718	11	0.0242201	0.0242147	91
720	22	0.0856394	0.0856394	91
721	22	0.481283	0.481283	91
728	-11	0.11024	0.110239	91
728	11	0.0836373	0.0836358	91
728	-11	0.0730727	0.073071	91
730	-11	0.00905056	0.00903612	91
731	22	0.41524	0.41524	91
731	11	0.00185872	0.00178739	91
731	22	0.107816	0.107816	91
733	22	0.283339	0.283339	91
734	22	0.42957	0.42957	91
734	22	0.33013	0.33013	91
737	22	0.186078	0.186078	91
739	22	0.0268946	0.0268946	91
749	22	0.653486	0.653486	91
754	11	0.00261433	0.00256394	91
754	-11	0.0107541	0.010742	91
757	22	0.137393	0.137393	91
759	22	0.127554	0.127554	91
760	11	0.0315295	0.0315253	91
760	22	0.11658	0.11658	91
763	11	0.166198	0.166197	91
763	-11	0.183526	0.183525	91
763	11	0.0547141	0.0547117	91
765	22	0.899533	0.899533	-43
765	22	1.21034	1.21034	62
765	11	0.109421	0.10942	91
765	22	0.29116	0.29116	91
767	11	0.00560063	0.00557743	91
767	11	0.489294	0.489294	91
767	-11	0.33749	0.33749	91
767	22	0.141102	0.141102	91
771	22	0.135268	0.135268	91
779	11	0.00247524	0.0024222	91
781	22	0.243703	0.243703	91
781	11	0.108912	0.108911	91
781	-11	0.138452	0.138451	91
782	22	0.106605	0.106605	91
788	-11	0.0799802	0.0799786	91
789	22	0.548967	0.548967	-43
789	11	0.0444118	0.0444089	91
789	-11	0.00254143	0.00248963	91
795	22	0.213253	0.213253	91
795	-11	0.337795	0.337795	91
796	22	0.441063	0.441063	91
806	11	0.0269192	0.0269143	91
806	-11	0.0633841	0.0633821	91
806	22	0.236684	0.236684	91
807	11	0.0716251	0.0716233	91
807	11	0.0586164	0.0586142	91
807	11	0.071415	0.0714132	91
807	-11	0.311193	0.311193	91
809	22	0.10214	0.10214	91
812	22	0.0746016	0.0746016	91
813	22	0.0147012	0.0147012	91
819	22	0.131194	0.131194	91
822	-11	0.00261546	0.00256541	91
825	11	0.103643	0.103642	91
828	22	0.599124	0.599124	91
828	11	0.0389303	0.038927	91
828	-11	0.0415914	0.0415883	91
829	22	0.412026	0.412026	91
829	22	0.127674	0.127674	91
829	22	0.119834	0.119834	91
836	22	0.156821	0.156821	91
840	11	0.00198506	0.00191817	91
841	-11	0.0785571	0.0785555	91
845	11	0.0189885	0.0189816	91
850	11	0.150397	0.150396	91
850	-11	0.0610863	0.0610842	91
853	22	0.364754	0.364754	91
858	11	0.13659	0.136589	91
858	-11	0.513565	0.513565	91
859	-11	0.0135404	0.0135307	91
862	22	0.169192	0.169192	91
869	22	0.125351	0.125351	91
874	22	0.143392	0.143392	91
874	22	0.2464	0.2464	91
875	22	0.252031	0.252031	91
884	11	0.0285663	0.0285618	91
884	-11	0.084422	0.0844204	91
894	11	0.0754778	0.075476	91
894	-11	0.0320507	0.0320466	91
895	-11	0.0340575	0.0340537	91
897	22	0.173949	0.173949	91
897	-11	0.0089765	0.00896201	91
897	22	0.0873413	0.0873413	91
899	22	0.0410107	0.0410107	91
899	11	0.231825	0.231825	91
899	-11	0.0156522	0.0156439	91
904	-11	0.00490741	0.00488087	91
904	22	0.362402	0.362402	91
912	11	0.083478	0.0834765	91
912	-11	0.0509899	0.0509874	91
913	22	0.223086	0.223086	91
925	11	0.051028	0.0510255	91
925	-11	0.283871	0.28387	91
925	11	0.550192	0.550192	91
925	-11	0.190748	0.190748	91
927	11	0.0105632	0.0105508	91
927	-11	0.00277904	0.00273184	91
929	22	0.614134	0.614134	91
929	22	0.0120685	0.0120685	91
929	11	0.095691	0.0956896	91
931	11	0.137075	0.137074	91
931	-11	0.112	0.111998	91
936	-11	0.144151	0.14415	91
936	22	0.189151	0.189151	91
936	11	0.0410866	0.0410834	91
936	-11	0.0071764	0.00715823	91
936	22	0.210487	0.210487	91
938	11	0.844915	0.844915	91
938	-11	0.0255716	0.0255665	91
938	-11	0.0151383	0.0151298	91
938	22	0.0824283	0.0824283	91
944	22	0.586016	0.586016	91
949	-11	0.0390372	0.0390339	91
954	11	0.00176505	0.00168958	91
956	11	0.204725	0.204725	91
956	11	0.0339074	0.0339035	91
963	11	0.236234	0.236233	91
963	-11	0.0376713	0.0376678	91
964	22	0.357029	0.357029	91
965	22	0.284974	0.284974	91
965	22	0.204765	0.204765	91
966	11	0.0343006	0.0342968	91
966	-11	0.265582	0.265581	91
974	22	0.050521	0.050521	91
976	-11	0.0849099	0.0849083	91
977	11	0.0700194	0.0700175	91
980	-11	0.144282	0.144281	91
983	22	0.226392	0.226392	91
985	22	0.290725	0.290725	91
987	22	0.0962377	0.0962377	91
990	-11	0.0578884	0.0578861	91
993	22	0.100931	0.100931	91
