Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 11.5

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
161	11	0.07454	0.0745382	91
161	22	0.0365961	0.0365961	91
162	11	0.147391	0.14739	91
162	-11	0.0816848	0.0816832	91
163	11	0.0157301	0.0157218	91
163	-11	0.139642	0.139641	91
163	-11	0.214507	0.214507	91
167	22	0.34959	0.34959	91
168	22	0.20227	0.20227	91
173	11	0.00486261	0.00483579	91
173	-11	0.034618	0.0346143	91
175	22	0.0355923	0.0355923	91
178	22	0.130681	0.130681	91
178	-11	0.201168	0.201167	91
179	22	0.195474	0.195474	91
180	11	0.109515	0.109514	91
180	-11	0.00603308	0.00601141	91
182	-11	0.267012	0.267012	91
182	22	0.848926	0.848926	91
183	22	0.0112358	0.0112358	91
187	22	0.425362	0.425362	91
190	11	0.0229406	0.0229349	91
190	-11	0.0154593	0.0154509	91
190	-11	0.0638264	0.0638244	91
190	11	0.0104495	0.0104371	91
200	11	0.297638	0.297638	91
202	11	0.230666	0.230665	91
202	11	0.0198827	0.0198762	91
202	-11	0.169685	0.169684	91
207	22	0.367879	0.367879	91
210	22	0.0305317	0.0305317	91
221	11	0.0451583	0.0451554	91
223	22	0.088235	0.088235	91
225	11	0.0306832	0.0306789	91
225	-11	0.0246337	0.0246284	91
225	22	0.422194	0.422194	91
231	-11	0.183836	0.183835	91
231	22	0.0928375	0.0928375	91
233	22	0.928402	0.928402	91
236	22	0.303846	0.303846	91
241	11	0.301896	0.301896	91
241	-11	0.020306	0.0202996	91
243	11	0.155541	0.155541	91
243	-11	0.141602	0.141601	91
243	11	0.0601789	0.0601768	91
243	-11	0.15627	0.156269	91
244	11	0.0883543	0.0883528	91
244	-11	0.2754	0.2754	91
249	22	0.100513	0.100513	91
249	11	0.0371709	0.0371674	91
256	11	0.0830176	0.0830161	91
256	-11	0.146772	0.146771	91
260	11	0.0177557	0.0177484	91
260	22	0.483245	0.483245	91
263	22	0.402743	0.402743	91
266	22	0.144551	0.144551	91
273	22	0.0222656	0.0222656	91
273	22	0.0722233	0.0722233	91
276	11	0.0524783	0.0524758	91
276	11	0.135421	0.13542	91
281	22	0.351439	0.351439	91
282	22	0.334458	0.334458	91
282	-11	0.0241022	0.0240968	91
283	22	0.319194	0.319194	91
283	11	0.380089	0.380088	91
283	-11	0.142687	0.142686	91
283	11	0.169866	0.169865	91
283	-11	0.0990468	0.0990454	91
284	22	0.264664	0.264664	91
286	22	0.385891	0.385891	91
287	22	0.296902	0.296902	91
287	22	0.456481	0.456481	91
289	22	0.117605	0.117605	91
289	-11	0.115545	0.115543	91
289	-11	0.103024	0.103023	91
296	11	0.0330294	0.0330254	91
297	11	0.0478624	0.0478597	91
297	-11	0.0320832	0.0320791	91
299	-11	0.0326019	0.0325979	91
307	11	0.180613	0.180612	91
310	22	0.102031	0.102031	91
312	22	0.474917	0.474917	91
312	11	0.0676027	0.0676008	91
312	-11	0.115056	0.115055	91
313	11	0.0296581	0.0296537	91
315	22	0.219387	0.219387	91
316	22	0.0522275	0.0522275	91
317	11	0.00155825	0.00147248	91
319	11	0.122065	0.122064	91
319	-11	0.0495749	0.0495723	91
321	11	0.0570785	0.0570762	91
321	-11	0.00554998	0.0055265	91
321	11	0.304851	0.30485	91
321	-11	0.232323	0.232323	91
324	22	0.636049	0.636049	91
325	-11	0.0602504	0.0602482	91
328	-11	0.0839151	0.0839135	91
332	11	0.0492201	0.0492174	91
333	22	0.513829	0.513829	91
335	22	0.197733	0.197733	91
337	22	0.110931	0.110931	91
343	-11	0.232487	0.232487	91
355	11	0.342573	0.342573	91
355	-11	0.0688368	0.0688349	91
360	22	0.0280843	0.0280843	91
360	11	0.0334285	0.0334246	91
361	22	0.377795	0.377795	91
362	22	0.222259	0.222259	91
364	-11	0.0431699	0.0431669	91
366	11	0.0952923	0.095291	91
369	22	0.475948	0.475948	91
374	22	0.0558365	0.0558365	91
375	11	0.0272112	0.0272064	91
376	-11	0.0433757	0.0433727	91
377	11	0.00693907	0.00692023	91
377	-11	0.021358	0.0213519	91
379	11	0.00445994	0.00443069	91
379	-11	0.0377984	0.037795	91
380	22	0.551169	0.551169	91
384	11	0.0417344	0.0417313	91
384	-11	0.164188	0.164188	91
394	-11	0.0230468	0.0230412	91
395	-11	0.0240987	0.0240933	91
395	22	0.0344175	0.0344175	91
395	11	0.028668	0.0286634	91
395	-11	0.0174298	0.0174223	91
396	22	0.123358	0.123358	91
398	-11	0.052025	0.0520225	91
399	22	0.995478	0.995478	91
404	22	0.46656	0.46656	91
405	22	0.187476	0.187476	91
405	11	0.00500634	0.00498021	91
405	-11	0.0151888	0.0151802	91
405	-11	0.104289	0.104287	91
408	11	0.00311108	0.00306891	91
409	11	0.326479	0.326479	91
409	-11	0.0504119	0.0504094	91
410	11	0.0374259	0.0374224	91
411	11	0.209231	0.20923	91
413	-11	0.0537517	0.0537493	91
413	11	0.019459	0.0194523	91
413	-11	0.0201972	0.0201907	91
419	11	0.0366244	0.0366209	91
424	22	0.47844	0.47844	91
426	22	0.222637	0.222637	91
431	22	0.0911628	0.0911628	91
432	11	0.0669415	0.0669395	91
435	22	0.665152	0.665152	91
435	11	0.0412731	0.04127	91
435	22	0.118965	0.118965	91
437	22	0.0235813	0.0235813	91
440	22	0.0536735	0.0536735	91
442	22	0.253047	0.253047	91
447	22	0.527721	0.527721	91
456	22	0.0981677	0.0981677	91
458	22	0.235961	0.235961	91
460	11	0.0329262	0.0329222	91
460	-11	0.0164709	0.016463	91
463	-11	0.0543569	0.0543545	91
464	-11	0.0209178	0.0209116	91
466	22	0.210443	0.210443	91
466	-11	0.0771865	0.0771848	91
468	11	0.0987515	0.0987502	91
468	-11	0.226745	0.226745	91
468	11	0.132563	0.132562	91
468	-11	0.033261	0.0332571	91
469	22	0.182242	0.182242	91
472	11	0.0440858	0.0440829	91
478	22	0.116203	0.116203	91
478	22	0.0903754	0.0903754	91
480	11	0.0791997	0.079198	91
481	11	0.190747	0.190747	91
483	11	0.855612	0.855611	91
483	22	0.171152	0.171152	91
486	11	0.625815	0.625815	91
486	-11	0.0932643	0.0932629	91
486	22	0.0535727	0.0535727	91
496	22	0.353038	0.353038	91
496	-11	0.0907744	0.0907729	91
497	22	0.221372	0.221372	91
497	22	0.40058	0.40058	91
500	11	0.0315737	0.0315696	91
505	22	0.137829	0.137829	91
507	22	0.309826	0.309826	91
511	22	0.17925	0.17925	91
511	22	0.0719629	0.0719629	91
511	-11	0.0230123	0.0230066	91
512	22	0.104907	0.104907	91
514	22	0.257698	0.257698	91
514	11	0.134028	0.134027	91
514	-11	0.0839502	0.0839487	91
519	22	0.440745	0.440745	91
520	22	0.226775	0.226775	91
534	22	0.0299687	0.0299687	91
534	22	0.254439	0.254439	91
537	11	0.445034	0.445034	91
537	-11	0.074714	0.0747123	91
537	11	0.366912	0.366912	91
537	-11	0.229036	0.229035	91
537	22	0.0784978	0.0784978	91
538	22	0.383343	0.383343	91
547	11	0.0642911	0.0642891	91
547	-11	0.177695	0.177694	91
547	22	0.0783797	0.0783797	91
551	11	0.0527317	0.0527292	91
555	-11	0.0524859	0.0524835	91
556	22	0.135511	0.135511	91
556	22	0.0318833	0.0318833	91
557	11	0.675294	0.675294	91
557	-11	0.181727	0.181727	91
568	11	0.0171304	0.0171228	91
568	22	0.691771	0.691771	91
569	22	0.687433	0.687433	91
575	22	0.221209	0.221209	91
580	11	0.184128	0.184127	91
580	-11	0.0986595	0.0986582	91
581	11	0.0626808	0.0626788	91
581	-11	0.0048776	0.00485083	91
583	22	0.619442	0.619442	91
585	11	0.0108283	0.0108164	91
590	22	0.354718	0.354718	91
595	22	0.0464317	0.0464317	91
596	22	0.151461	0.151461	91
599	11	0.0872932	0.0872917	91
600	22	0.0960204	0.0960204	91
604	11	0.0798626	0.0798609	91
608	22	0.0968295	0.0968295	91
610	11	0.0363781	0.0363745	91
612	22	0.16332	0.16332	91
613	-11	0.17264	0.172639	91
616	22	0.426479	0.426479	91
620	22	0.31003	0.31003	91
620	11	0.0069316	0.00691277	91
624	22	0.163771	0.163771	91
629	22	0.380194	0.380194	91
633	22	0.300331	0.300331	91
634	22	0.141342	0.141342	91
636	-11	0.0580096	0.0580073	91
642	-11	0.0942802	0.0942788	91
643	11	0.445939	0.445939	91
643	-11	0.0934511	0.0934497	91
643	22	0.119473	0.119473	91
645	11	0.277154	0.277154	91
645	-11	0.0798547	0.0798531	91
648	11	0.184794	0.184794	91
648	-11	0.319849	0.319848	91
649	22	0.146529	0.146529	91
658	22	0.232654	0.232654	91
658	22	0.11144	0.11144	91
662	22	0.0708421	0.0708421	91
665	11	0.195656	0.195656	91
668	22	0.168735	0.168735	91
671	22	0.581756	0.581756	91
674	-11	0.014117	0.0141077	91
677	22	0.150808	0.150808	91
677	22	0.35799	0.35799	91
683	11	0.0304571	0.0304528	91
683	-11	0.0731397	0.073138	91
684	11	0.0183612	0.0183541	91
684	-11	0.0742316	0.0742299	91
687	-11	0.0186543	0.0186473	91
688	11	0.269341	0.26934	91
691	22	0.244542	0.244542	91
691	-11	0.113053	0.113052	91
694	11	0.0135971	0.0135875	91
694	22	0.523419	0.523419	91
696	22	0.221547	0.221547	91
702	22	0.331599	0.331599	91
703	22	0.0481475	0.0481475	91
705	22	0.392669	0.392669	91
705	22	0.0759258	0.0759258	91
705	22	0.204168	0.204168	91
705	11	0.0181955	0.0181884	91
705	22	0.379468	0.379468	91
716	22	0.590014	0.590014	91
717	22	0.475599	0.475599	91
722	11	0.0791546	0.0791529	91
722	-11	0.448821	0.44882	91
724	22	0.174948	0.174948	91
726	22	0.135221	0.135221	91
727	22	0.246668	0.246668	91
730	11	0.0404219	0.0404187	91
730	-11	0.0684672	0.0684653	91
731	22	0.723191	0.723191	91
732	11	0.018656	0.018649	91
736	-11	0.0105616	0.0105492	91
742	-11	0.00931228	0.0092983	91
749	-11	0.398566	0.398566	91
752	11	0.0390305	0.0390272	91
752	-11	0.130462	0.130461	91
755	-11	0.0129639	0.0129539	91
757	-11	0.011096	0.0110843	91
759	22	0.570377	0.570377	91
765	22	0.483107	0.483107	91
767	22	0.312842	0.312842	91
769	22	0.133811	0.133811	91
774	11	0.0994994	0.0994981	91
774	-11	0.0805683	0.0805667	91
778	22	0.322816	0.322816	91
779	22	0.741037	0.741037	91
791	22	0.0792277	0.0792277	91
792	-11	0.0524476	0.0524451	91
795	11	0.334739	0.334739	91
795	-11	0.205013	0.205012	91
798	22	0.0668365	0.0668365	91
799	-11	0.179319	0.179318	91
811	22	0.0774925	0.0774925	91
812	22	0.0469216	0.0469216	91
814	11	0.143908	0.143907	91
814	22	0.0591942	0.0591942	91
814	-11	0.0371059	0.0371024	91
815	22	0.171329	0.171329	91
822	11	0.185365	0.185364	91
822	-11	0.161719	0.161719	91
826	22	0.121549	0.121549	91
826	11	0.0307618	0.0307575	91
826	-11	0.0342358	0.034232	91
828	22	0.06198	0.06198	91
830	-11	0.089061	0.0890595	91
833	22	0.0938182	0.0938182	91
834	22	0.0313564	0.0313564	91
834	11	0.0170097	0.0170021	91
841	22	0.644053	0.644053	91
844	22	0.123716	0.123716	91
847	-11	0.00852762	0.0085123	91
847	11	0.0432281	0.0432251	91
847	-11	0.0570829	0.0570806	91
852	22	0.455096	0.455096	91
856	11	0.17892	0.17892	91
856	-11	0.103816	0.103815	91
857	11	0.0885157	0.0885142	91
860	22	0.189186	0.189186	91
862	22	0.199772	0.199772	91
863	22	0.442193	0.442193	91
870	11	0.0333162	0.0333123	91
871	11	0.0143418	0.0143327	91
871	-11	0.029644	0.0296396	91
874	11	0.0622415	0.0622394	91
874	11	0.448556	0.448556	91
874	-11	0.0189199	0.0189131	91
875	22	0.228289	0.228289	91
876	22	0.0980011	0.0980011	91
877	11	0.152974	0.152974	91
877	-11	0.100099	0.100098	91
879	22	0.0702745	0.0702745	91
882	11	0.021807	0.021801	91
882	-11	0.0447102	0.0447073	91
885	22	0.183159	0.183159	91
888	22	0.0745026	0.0745026	91
889	-11	0.0424493	0.0424462	91
892	22	0.242749	0.242749	91
896	22	0.0952403	0.0952403	91
896	11	0.00776325	0.00774642	91
898	22	0.661065	0.661065	91
898	-11	0.0214489	0.0214428	91
909	-11	0.0319233	0.0319192	91
911	-11	0.0691411	0.0691393	91
914	22	0.20663	0.20663	91
919	22	0.104485	0.104485	91
923	22	0.185889	0.185889	91
925	22	0.258071	0.258071	91
930	22	0.121803	0.121803	91
931	22	0.14921	0.14921	91
931	22	0.680213	0.680213	91
931	22	0.13294	0.13294	91
932	22	0.276628	0.276628	91
935	22	0.0709403	0.0709403	91
936	11	0.104854	0.104853	91
936	22	0.222629	0.222629	91
938	22	0.328608	0.328608	91
938	22	0.561443	0.561443	91
940	-11	0.047352	0.0473493	91
944	22	0.0900364	0.0900364	91
946	11	0.0718894	0.0718875	91
946	-11	0.107984	0.107983	91
953	22	0.642025	0.642025	91
957	11	0.673584	0.673584	91
957	-11	0.157124	0.157123	91
957	11	0.0126689	0.0126586	91
958	22	0.329399	0.329399	91
959	11	0.0573507	0.0573484	91
959	-11	0.00772676	0.00770986	91
962	11	0.150096	0.150095	91
970	22	0.0993191	0.0993191	91
974	22	0.397617	0.397617	91
976	22	0.0506634	0.0506634	91
984	11	0.174024	0.174023	91
986	22	0.0974414	0.0974414	91
991	22	0.048781	0.048781	91
991	22	0.237711	0.237711	91
993	22	0.114283	0.114283	91
994	22	0.233395	0.233395	91
998	22	0.118756	0.118756	91
1010	22	0.0789806	0.0789806	91
1010	-11	0.0718836	0.0718818	91
1017	11	0.0327964	0.0327924	91
1017	-11	0.105725	0.105724	91
1017	11	0.0150022	0.0149935	91
1017	-11	0.0893604	0.089359	91
1018	-11	0.0102478	0.0102351	91
1018	11	0.110409	0.110407	91
1019	22	0.103343	0.103343	91
1024	22	0.164736	0.164736	91
1027	11	0.0211304	0.0211242	91
1043	-11	0.0241983	0.0241929	91
1044	22	0.0424721	0.0424721	91
1044	22	0.0544334	0.0544334	91
1047	22	0.436558	0.436558	91
1049	22	0.100754	0.100754	91
1049	-11	0.368609	0.368609	91
1052	22	0.0577497	0.0577497	91
1053	22	0.369104	0.369104	91
1054	11	0.201622	0.201621	91
1058	11	0.111643	0.111641	91
1058	-11	0.498383	0.498383	91
1061	22	0.104504	0.104504	91
1073	22	0.217066	0.217066	91
1082	22	0.972461	0.972461	91
1091	11	0.0354854	0.0354817	91
1091	-11	0.2001	0.200099	91
1091	22	0.160716	0.160716	91
1099	22	0.132477	0.132477	91
1100	-11	0.0208811	0.0208748	91
1103	22	0.249163	0.249163	91
1104	11	0.262592	0.262592	91
1104	-11	0.0325359	0.0325319	91
1104	-11	0.0136979	0.0136884	91
1108	22	0.031762	0.031762	91
1108	22	0.649043	0.649043	91
1108	11	0.149465	0.149464	91
1108	-11	0.216477	0.216476	91
1109	22	0.23685	0.23685	91
1109	22	0.265271	0.265271	91
1110	22	0.311544	0.311544	91
1110	22	0.29251	0.29251	91
1114	22	0.105598	0.105598	91
1122	11	0.123586	0.123585	91
1122	22	0.37069	0.37069	91
1122	11	0.0403962	0.040393	91
1122	-11	0.0719158	0.071914	91
1126	22	0.269641	0.269641	91
1126	22	0.0525731	0.0525731	91
1126	22	0.112519	0.112519	91
1126	22	0.142679	0.142679	91
1133	22	0.670723	0.670723	91
1133	22	0.346331	0.346331	91
1146	22	0.0956522	0.0956522	91
1148	22	0.119801	0.119801	91
1148	22	0.0793416	0.0793416	91
1158	22	0.0585017	0.0585017	91
1167	22	0.108235	0.108235	91
1168	22	0.293115	0.293115	91
1177	22	0.0378211	0.0378211	91
1178	22	0.0362065	0.0362065	91
1186	11	0.507126	0.507126	91
1186	-11	0.148446	0.148445	91
1188	22	0.0249678	0.0249678	91
1195	22	0.152109	0.152109	91
1195	-11	0.255682	0.255682	91
1206	22	0.126417	0.126417	91
1206	11	0.0169777	0.01697	91
1206	-11	0.0206714	0.0206651	91
1207	11	0.0628988	0.0628968	91
1207	-11	0.0233705	0.0233649	91
1207	11	0.204109	0.204108	91
1210	22	0.203563	0.203563	91
1214	11	0.00812605	0.00811002	91
1218	22	0.048265	0.048265	91
1220	-11	0.00984885	0.00983559	91
1220	22	0.0697006	0.0697006	91
1222	-11	0.0479531	0.0479504	91
1228	22	0.0928429	0.0928429	91
1232	-11	0.322892	0.322891	91
1241	11	0.0474786	0.0474759	91
1243	11	0.0435482	0.0435452	91
1243	-11	0.297486	0.297485	91
1243	22	0.0373205	0.0373205	91
1246	11	0.0792684	0.0792668	91
1246	-11	0.0242727	0.0242673	91
1246	11	0.0926661	0.0926647	91
1246	-11	0.011954	0.0119432	91
1248	22	0.131316	0.131316	91
1251	22	0.183049	0.183049	91
1260	11	0.146217	0.146217	91
1262	22	0.0883181	0.0883181	91
1266	22	0.0634623	0.0634623	91
1274	-11	0.0061015	0.00608007	91
1277	-11	0.0121641	0.0121534	91
1279	22	0.263968	0.263968	91
1280	22	0.179899	0.179899	91
1281	22	0.241428	0.241428	91
1282	11	0.0922278	0.0922264	91
1282	-11	0.0288243	0.0288197	91
1284	22	0.0830559	0.0830559	91
1290	11	0.057155	0.0571527	91
1290	11	0.180191	0.18019	91
1290	-11	0.340452	0.340452	91
1291	22	0.0394896	0.0394896	91
1300	22	0.328657	0.328657	91
1308	22	0.038824	0.038824	91
1308	22	0.153639	0.153639	91
1308	22	0.24053	0.24053	91
1314	22	0.181621	0.181621	91
1319	22	0.794444	0.794444	91
1319	22	0.76385	0.76385	91
1320	22	0.281404	0.281404	91
1321	-11	0.0891141	0.0891126	91
1321	22	0.0955593	0.0955593	91
1328	22	0.145923	0.145923	91
1332	22	0.144841	0.144841	91
1338	11	0.114706	0.114705	91
1338	-11	0.0982771	0.0982758	91
1339	22	0.296056	0.296056	91
1339	22	0.243891	0.243891	91
1340	22	0.288217	0.288217	91
1340	22	0.635418	0.635418	91
1340	22	0.224429	0.224429	91
1345	22	0.364137	0.364137	91
1345	22	0.0969311	0.0969311	91
1345	11	0.0833397	0.0833382	91
1346	22	0.295036	0.295036	91
1351	22	0.067435	0.067435	91
1355	11	0.0154184	0.0154099	91
1358	-11	0.0318448	0.0318407	91
1358	11	0.102524	0.102522	91
1358	11	0.527649	0.527648	91
1358	-11	0.0790277	0.079026	91
1363	11	0.0296178	0.0296134	91
1363	-11	0.152563	0.152562	91
1367	-11	0.0183318	0.0183247	91
1369	22	0.0825556	0.0825556	91
1376	11	0.0331008	0.0330968	91
1376	-11	0.0134374	0.0134277	91
1377	11	0.117337	0.117336	91
1378	-11	0.208423	0.208422	91
1383	22	0.188677	0.188677	91
1383	22	0.207594	0.207594	91
1384	22	0.123779	0.123779	91
1384	22	0.476557	0.476557	91
1391	22	0.0336793	0.0336793	91
1392	22	0.222422	0.222422	91
1395	22	0.641256	0.641256	91
1404	22	0.382896	0.382896	91
1404	11	0.0297864	0.0297821	91
1404	-11	0.0886061	0.0886046	91
1405	11	0.00516882	0.0051435	91
1410	11	0.00459939	0.00457113	91
1410	-11	0.163211	0.163211	91
1410	22	0.109713	0.109713	91
1410	11	0.161806	0.161805	91
1410	-11	0.224173	0.224172	91
1410	-11	0.112285	0.112284	91
1415	22	0.154433	0.154433	91
1417	22	0.0497865	0.0497865	91
1417	11	0.112591	0.11259	91
1417	-11	0.0125586	0.0125482	91
1417	22	0.0695726	0.0695726	91
1419	22	0.125661	0.125661	91
1422	-11	0.0264424	0.0264375	91
1428	11	0.044346	0.044343	91
1428	-11	0.0397792	0.0397759	91
1429	11	0.0710317	0.0710299	91
1429	-11	0.384277	0.384276	91
1429	11	0.450564	0.450563	91
1429	-11	0.24751	0.247509	91
1429	11	0.0325326	0.0325286	91
1430	22	0.0890011	0.0890011	91
1431	-11	0.0636505	0.0636484	91
1431	11	0.172778	0.172777	91
1433	11	0.160751	0.16075	91
1433	-11	0.023482	0.0234765	91
1437	22	0.261084	0.261084	91
1441	-11	0.0229261	0.0229204	91
1447	11	0.285075	0.285074	91
1451	11	0.128804	0.128803	91
1451	-11	0.0486798	0.0486771	91
1454	22	0.382645	0.382645	91
1457	22	0.11213	0.11213	91
1457	22	0.599495	0.599495	91
1462	22	0.669083	0.669083	62
1462	22	0.0684024	0.0684024	91
1463	11	0.0269406	0.0269357	91
1468	11	0.00689966	0.00688071	91
1469	22	0.629348	0.629348	91
1470	22	1.01327	1.01327	91
1471	22	0.355975	0.355975	91
1471	22	0.07504	0.07504	91
1475	22	0.256446	0.256446	91
1476	22	0.0198516	0.0198516	91
1476	11	0.0777046	0.0777029	91
1476	-11	0.274798	0.274798	91
1479	11	0.0246908	0.0246856	91
1479	-11	0.0479981	0.0479954	91
1482	22	0.0271753	0.0271753	91
1490	-11	0.0226701	0.0226644	91
1497	22	0.0696589	0.0696589	91
1498	22	0.129914	0.129914	91
1498	11	0.262595	0.262594	91
1498	-11	0.0649298	0.0649278	91
1498	-11	0.0895218	0.0895204	91
1499	22	0.0525996	0.0525996	91
1502	22	0.0499998	0.0499998	91
1503	11	0.117383	0.117382	91
1505	22	0.0561265	0.0561265	91
1507	11	0.0347327	0.034729	91
1507	-11	0.161418	0.161418	91
1512	22	0.195211	0.195211	91
1515	22	0.085887	0.085887	91
1516	11	0.0618169	0.0618148	91
1516	-11	0.075124	0.0751223	91
1519	22	0.056391	0.056391	91
1519	22	0.703157	0.703157	91
1519	11	0.172823	0.172822	91
1519	-11	0.145357	0.145356	91
1521	22	0.341638	0.341638	91
1522	-11	0.14409	0.144089	91
1525	22	0.16532	0.16532	91
1528	22	0.255028	0.255028	91
1531	11	0.196461	0.19646	91
1531	-11	0.120258	0.120257	91
1537	11	0.37374	0.37374	91
1537	-11	0.0699467	0.0699448	91
1539	22	0.0499365	0.0499365	91
1543	11	0.0712879	0.0712861	91
1543	-11	0.15165	0.151649	91
1545	11	0.0154468	0.0154384	91
1545	-11	0.0746586	0.0746568	91
1546	11	0.00824791	0.00823221	91
1548	11	0.00642984	0.0064095	91
1548	-11	0.103812	0.10381	91
1549	22	0.0884752	0.0884752	91
1561	22	0.182254	0.182254	91
1563	22	0.126726	0.126726	91
1567	22	0.0753813	0.0753813	91
1570	22	0.244491	0.244491	91
1570	-11	0.00542308	0.00539896	91
1570	11	0.251564	0.251563	91
1570	-11	0.0095525	0.00953884	91
1570	22	0.0527041	0.0527041	91
1571	-11	0.160085	0.160084	91
1571	11	0.0907008	0.0906993	91
1576	22	0.550531	0.550531	91
1577	11	0.0643757	0.0643737	91
1577	-11	0.0403418	0.0403386	91
1580	22	0.0949638	0.0949638	91
1580	11	0.0402129	0.0402097	91
1580	-11	0.00218008	0.00211939	91
1580	22	0.14577	0.14577	91
1582	22	0.450714	0.450714	91
1585	11	0.0101899	0.0101771	91
1585	-11	0.277387	0.277387	91
1587	22	0.101492	0.101492	91
1587	-11	0.166967	0.166967	91
1587	22	0.0436973	0.0436973	91
1588	22	0.321962	0.321962	91
1588	11	0.0294406	0.0294362	91
1591	11	0.0295509	0.0295465	91
1591	-11	0.0378135	0.03781	91
1592	-11	0.0418855	0.0418825	91
1592	11	0.0822557	0.0822541	91
1592	-11	0.17228	0.17228	91
1593	22	0.0481592	0.0481592	91
1595	11	0.0607762	0.060774	91
1598	22	0.0217955	0.0217955	91
1599	11	0.276948	0.276948	91
1599	-11	0.0988057	0.0988043	91
1599	11	0.248176	0.248175	91
1599	-11	0.0693554	0.0693536	91
1603	22	0.00904617	0.00904617	91
1606	11	0.0689728	0.0689709	91
1606	-11	0.0809426	0.080941	91
1608	11	0.0135126	0.0135029	91
1608	-11	0.0169299	0.0169223	91
1608	22	0.0941893	0.0941893	91
1610	22	0.452062	0.452062	91
1611	22	0.0334094	0.0334094	91
1616	11	0.0297539	0.0297496	91
1616	-11	0.03343	0.0334262	91
1617	22	0.197869	0.197869	91
1624	22	0.0387943	0.0387943	91
1630	22	0.0857002	0.0857002	91
1632	-11	0.00171437	0.00163661	91
1632	22	0.57205	0.57205	91
1632	22	0.18878	0.18878	91
1633	-11	0.0331813	0.0331774	91
1635	22	0.0783014	0.0783014	91
1637	22	0.112576	0.112576	91
1639	22	0.363748	0.363748	91
1640	11	0.369913	0.369913	91
1640	-11	0.290313	0.290312	91
1643	22	0.915309	0.915309	91
1645	22	0.368458	0.368458	91
1648	22	0.0626192	0.0626192	91
1649	11	0.138156	0.138155	91
1651	22	0.185891	0.185891	91
1653	11	0.0154768	0.0154684	91
1653	-11	0.195786	0.195785	91
1655	11	0.105706	0.105705	91
1655	-11	0.392967	0.392967	91
1662	22	0.210161	0.210161	91
1667	22	0.359112	0.359112	91
1672	22	0.0377192	0.0377192	91
1672	22	0.0320366	0.0320366	91
1683	11	0.685336	0.685335	91
1684	11	0.0497329	0.0497303	91
1684	11	0.00126599	0.00115856	91
1684	22	0.0359945	0.0359945	91
1686	11	0.364327	0.364326	91
1686	-11	0.184874	0.184873	91
1687	11	0.137231	0.13723	91
1694	22	0.384352	0.384352	91
1694	11	0.00685262	0.00683356	91
1694	-11	0.0699571	0.0699552	91
1700	22	0.372266	0.372266	91
