Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 39

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
289	11	0.319487	0.319486	91
289	-11	0.450614	0.450614	91
290	22	0.437732	0.437732	91
290	11	0.296277	0.296276	91
290	-11	0.115187	0.115186	91
292	22	0.0575401	0.0575401	91
295	11	0.316162	0.316162	91
295	22	0.283587	0.283587	91
301	22	0.330057	0.330057	91
301	22	0.396853	0.396853	91
303	22	0.197958	0.197958	91
305	11	0.204819	0.204819	91
305	22	0.239923	0.239923	91
311	11	0.011233	0.0112214	91
311	-11	0.109441	0.10944	91
312	22	0.0138998	0.0138998	91
312	22	0.286197	0.286197	91
312	-11	0.0803883	0.0803867	91
313	-11	0.00333666	0.00329744	91
313	22	0.502952	0.502952	91
314	22	0.784323	0.784323	91
314	11	0.099753	0.0997517	91
314	-11	0.135104	0.135103	91
317	22	0.151952	0.151952	91
317	22	0.0994969	0.0994969	91
318	-11	0.111449	0.111448	91
319	-11	0.0286665	0.0286619	91
319	11	0.00148218	0.00139149	91
319	22	0.276423	0.276423	91
321	22	0.0612603	0.0612603	91
321	11	0.0236303	0.0236248	91
323	22	0.063901	0.063901	91
325	22	0.239069	0.239069	91
325	11	0.0777048	0.0777031	91
325	-11	0.0533836	0.0533812	91
325	22	0.184575	0.184575	91
325	22	0.0298251	0.0298251	91
326	22	0.254625	0.254625	91
326	11	0.00160153	0.00151865	91
326	-11	0.0605885	0.0605863	91
329	-11	0.15424	0.154239	91
329	22	0.584526	0.584526	91
329	22	0.273746	0.273746	91
329	22	0.453705	0.453705	91
329	22	0.0226962	0.0226962	91
331	22	0.0722618	0.0722618	91
332	-11	0.216934	0.216934	91
334	22	0.129768	0.129768	91
338	22	0.134781	0.134781	91
338	11	0.0250048	0.0249996	91
339	-11	0.117605	0.117604	91
339	22	0.337889	0.337889	91
342	22	0.227512	0.227512	91
342	22	0.207374	0.207374	91
343	11	0.075757	0.0757553	91
343	-11	0.111513	0.111512	91
343	22	0.268073	0.268073	91
343	22	0.0950015	0.0950015	91
343	22	0.0681108	0.0681108	91
343	22	0.0622491	0.0622491	91
345	-11	0.117092	0.11709	91
345	22	0.07604	0.07604	91
346	22	0.205696	0.205696	91
346	11	0.231742	0.231742	91
347	22	0.381912	0.381912	91
347	22	0.299578	0.299578	91
347	11	0.0221068	0.022101	91
347	11	0.131628	0.131627	91
347	-11	0.103576	0.103575	91
353	22	0.0234564	0.0234564	91
353	22	0.621837	0.621837	91
353	22	0.464128	0.464128	91
355	11	0.0465036	0.0465008	91
355	-11	0.81798	0.81798	91
358	11	0.0318099	0.0318058	91
360	11	0.720103	0.720103	91
360	-11	0.00795148	0.00793511	91
360	22	0.118837	0.118837	91
361	22	0.281201	0.281201	91
361	-11	0.000758588	0.000560657	91
364	22	0.0767745	0.0767745	91
366	22	0.166899	0.166899	91
367	22	0.216876	0.216876	91
367	22	0.101351	0.101351	91
368	11	0.0337754	0.0337716	91
368	-11	0.0544957	0.0544933	91
369	22	0.379958	0.379958	91
373	22	0.613982	0.613982	91
374	-11	0.128624	0.128623	91
374	11	0.20278	0.202779	91
374	-11	0.0370253	0.0370218	91
379	22	0.0431952	0.0431952	91
380	22	0.0182167	0.0182167	91
380	11	0.0681981	0.0681962	91
381	22	0.207044	0.207044	91
382	-12	0.300319	0.300319	91
382	22	0.337581	0.337581	91
382	22	0.163403	0.163403	91
388	22	0.437861	0.437861	91
388	11	0.0409115	0.0409083	91
389	11	0.0607122	0.0607101	91
389	-11	0.0501161	0.0501135	91
392	11	0.0321166	0.0321125	91
392	-11	0.0226549	0.0226492	91
392	11	0.240111	0.240111	91
392	-11	0.0807302	0.0807286	91
392	-11	0.183481	0.18348	91
393	-11	0.0303663	0.030362	91
394	11	0.0145802	0.0145712	91
394	22	0.117479	0.117479	91
395	22	0.153228	0.153228	91
398	22	0.136228	0.136228	91
398	22	0.683365	0.683365	91
401	22	0.0979226	0.0979226	91
401	22	0.0790855	0.0790855	91
401	11	0.0682575	0.0682555	91
401	-11	0.0612445	0.0612424	91
401	22	0.179468	0.179468	91
402	22	0.338186	0.338186	91
402	22	0.0390343	0.0390343	91
403	22	0.0706776	0.0706776	91
404	22	0.281352	0.281352	91
406	11	0.160854	0.160853	91
406	-11	0.0830474	0.0830458	91
406	22	0.189345	0.189345	91
406	-11	0.0194303	0.0194236	91
407	-11	0.0308243	0.03082	91
411	22	0.0697903	0.0697903	91
411	22	0.450483	0.450483	91
411	22	0.128995	0.128995	91
414	22	0.0488281	0.0488281	91
415	22	0.706602	0.706602	91
418	11	0.00604979	0.00602818	91
419	11	0.144049	0.144048	91
419	-11	0.11015	0.110148	91
419	22	0.165224	0.165224	91
422	-11	0.0426267	0.0426236	91
424	22	0.256032	0.256032	91
424	22	0.48754	0.48754	91
424	22	0.203601	0.203601	91
424	22	0.196653	0.196653	91
426	22	0.183215	0.183215	91
426	22	0.462709	0.462709	91
426	22	0.114881	0.114881	91
434	22	0.092689	0.092689	91
436	11	0.032971	0.032967	91
436	-11	0.276558	0.276557	91
436	22	0.0180079	0.0180079	91
437	-11	0.0155339	0.0155255	91
437	22	0.095814	0.095814	91
440	22	0.179166	0.179166	91
442	11	0.0112967	0.0112852	91
442	-11	0.214674	0.214673	91
445	22	0.379053	0.379053	91
445	-11	0.0136459	0.0136363	91
447	-11	0.0343173	0.0343135	91
447	22	0.310311	0.310311	91
448	22	0.463619	0.463619	91
449	22	0.0247958	0.0247958	91
452	22	0.300475	0.300475	91
452	11	0.189874	0.189874	91
452	-11	0.110816	0.110815	91
456	-11	0.113088	0.113087	91
457	22	0.191439	0.191439	91
463	22	0.0833989	0.0833989	91
463	22	0.4046	0.4046	91
464	-11	0.167617	0.167616	91
464	11	0.112939	0.112938	91
464	-11	0.128171	0.12817	91
464	11	0.188579	0.188578	91
464	-11	0.107178	0.107177	91
466	11	0.157119	0.157118	91
467	11	0.0102862	0.0102735	91
469	-11	0.0127737	0.0127636	91
470	22	0.070347	0.070347	91
471	11	0.0483954	0.0483928	91
475	-11	0.0708841	0.0708823	91
478	22	0.920986	0.920986	-43
478	22	1.26021	1.26021	62
478	11	0.0891843	0.0891828	91
478	-11	0.0397015	0.0396982	91
480	22	0.384545	0.384545	91
480	22	0.195142	0.195142	91
481	14	0.0964219	0.0964219	91
481	11	0.307489	0.307489	91
481	-11	0.210053	0.210052	91
481	22	0.61224	0.61224	91
481	22	0.0778952	0.0778952	91
482	11	0.0101089	0.010096	91
488	22	0.287425	0.287425	91
488	11	0.0808452	0.0808436	91
488	-11	0.771226	0.771226	91
488	22	0.0492684	0.0492684	91
492	11	0.0127023	0.0126921	91
492	-11	0.0134121	0.0134025	91
494	22	0.542279	0.542279	91
495	22	0.0458446	0.0458446	91
496	22	0.0912125	0.0912125	91
497	22	0.0939391	0.0939391	91
498	22	0.0695161	0.0695161	91
498	22	0.570748	0.570748	91
500	-11	0.0382761	0.0382727	91
501	22	0.118088	0.118088	91
504	11	0.024821	0.0248158	91
504	-11	0.0792419	0.0792402	91
504	22	0.831471	0.831471	91
508	22	0.772949	0.772949	91
509	22	0.0538681	0.0538681	91
509	11	0.015163	0.0151545	91
509	11	0.0472475	0.0472447	91
513	22	0.407653	0.407653	91
513	22	0.381967	0.381967	91
513	11	0.166044	0.166043	91
513	-11	0.514879	0.514879	91
516	22	0.113232	0.113232	91
516	-11	0.0207994	0.0207931	91
516	11	0.132151	0.13215	91
516	-11	0.251388	0.251388	91
517	22	0.260768	0.260768	91
520	11	0.068175	0.0681731	91
520	-11	0.671705	0.671705	91
525	22	0.238899	0.238899	91
526	11	0.175536	0.175535	91
526	-11	0.0251925	0.0251873	91
526	22	0.133447	0.133447	91
526	-11	0.0600573	0.0600552	91
528	22	0.0799997	0.0799997	91
530	22	0.516741	0.516741	91
534	22	0.091948	0.091948	91
534	-11	0.0801284	0.0801268	91
535	22	0.269558	0.269558	91
537	11	0.0183435	0.0183364	91
539	22	0.308969	0.308969	91
539	22	0.0778949	0.0778949	91
540	22	0.186172	0.186172	91
540	22	0.0938876	0.0938876	91
541	22	0.680073	0.680073	91
542	11	0.248303	0.248302	91
542	-11	0.226244	0.226243	91
542	22	0.312083	0.312083	91
542	11	0.0987065	0.0987051	91
542	11	0.0466579	0.0466552	91
545	22	0.0638914	0.0638914	91
548	22	0.332354	0.332354	91
552	22	0.264707	0.264707	91
552	22	0.0780523	0.0780523	91
553	11	0.0944868	0.0944854	91
553	-11	0.0104112	0.0103987	91
553	11	0.176156	0.176155	91
553	-11	0.33609	0.33609	91
554	22	0.807321	0.807321	91
554	22	0.194053	0.194053	91
555	22	0.138604	0.138604	91
556	11	0.128965	0.128964	91
556	-11	0.0535398	0.0535374	91
562	11	0.0837852	0.0837837	91
565	-11	0.311974	0.311974	91
567	22	0.0616289	0.0616289	91
567	-11	0.0031908	0.00315003	91
570	22	0.468898	0.468898	91
570	22	0.137753	0.137753	91
570	11	0.00483588	0.00480883	91
573	22	0.0468272	0.0468272	91
573	-11	0.0116897	0.0116785	91
574	11	0.348652	0.348652	91
574	-11	0.0764897	0.076488	91
574	11	0.0721164	0.0721146	91
574	-11	0.367977	0.367976	91
574	-11	0.0265231	0.0265181	91
574	-11	0.0183127	0.0183056	91
574	22	0.22374	0.22374	91
574	22	0.112413	0.112413	91
577	22	0.511475	0.511475	91
577	22	0.0158865	0.0158865	91
577	11	0.0494618	0.0494592	91
578	22	0.302879	0.302879	91
578	11	0.150084	0.150083	91
578	-11	0.0724435	0.0724417	91
578	22	0.276712	0.276712	91
578	22	0.191727	0.191727	91
579	22	0.0166529	0.0166529	91
580	22	0.1069	0.1069	91
581	22	0.509636	0.509636	-43
582	22	0.0637465	0.0637465	91
582	22	0.592674	0.592674	91
582	11	0.00407367	0.00404177	91
582	22	0.165523	0.165523	91
583	22	0.060743	0.060743	91
584	11	0.443326	0.443326	91
584	-11	0.135632	0.135631	91
586	22	0.488413	0.488413	91
586	11	0.0107379	0.0107258	91
590	-11	0.00810517	0.0080891	91
594	22	0.235669	0.235669	91
594	22	0.0480071	0.0480071	91
596	-11	0.26611	0.26611	91
598	11	0.203669	0.203668	91
598	-11	0.0716569	0.071655	91
598	22	0.049226	0.049226	91
599	22	0.325817	0.325817	62
599	22	0.21217	0.21217	91
600	22	0.251354	0.251354	91
600	22	0.719353	0.719353	91
601	11	0.0447658	0.0447629	91
601	-11	0.00616569	0.00614451	91
602	22	0.106936	0.106936	91
610	22	0.165608	0.165608	91
610	22	0.222201	0.222201	91
610	22	0.0670702	0.0670702	91
611	11	0.0206474	0.0206411	91
611	-11	0.0667539	0.066752	91
612	22	0.0342385	0.0342385	91
612	22	0.405647	0.405647	91
613	22	0.729435	0.729435	-43
613	22	0.639026	0.639026	62
613	22	0.365544	0.365544	-43
613	22	0.436116	0.436116	91
613	22	0.149064	0.149064	91
613	22	0.0782284	0.0782284	91
613	11	0.00619598	0.00617497	91
616	-11	0.00513938	0.00511404	91
616	22	0.223903	0.223903	91
616	22	0.0833915	0.0833915	91
616	11	0.0216811	0.0216751	91
618	22	0.0701078	0.0701078	91
618	11	0.195237	0.195236	91
618	-11	0.223894	0.223893	91
618	22	0.0662531	0.0662531	91
624	11	0.49094	0.49094	91
624	-11	0.199996	0.199995	91
626	11	0.403069	0.403068	91
627	11	0.0937563	0.093755	91
627	-11	0.516033	0.516033	91
629	22	0.788898	0.788898	91
629	22	0.753088	0.753088	91
629	11	0.0531961	0.0531936	91
629	-11	0.131162	0.131161	91
629	-11	0.256654	0.256653	91
629	22	0.172896	0.172896	91
630	22	0.20777	0.20777	91
630	11	0.0808919	0.0808903	91
632	22	0.192825	0.192825	91
633	11	0.0684761	0.0684742	91
633	-11	0.558637	0.558636	91
638	22	0.140467	0.140467	91
640	22	0.127704	0.127704	91
643	22	0.231832	0.231832	91
644	22	0.194362	0.194362	91
652	22	0.237459	0.237459	91
652	11	0.091306	0.0913046	91
652	22	0.0101491	0.0101491	91
653	22	0.58975	0.58975	91
653	11	0.280206	0.280205	91
653	-11	0.0451377	0.0451348	91
658	-11	0.11839	0.118389	91
658	-12	1.26643	1.26643	91
658	11	0.0973405	0.0973392	91
658	-11	0.071573	0.0715711	91
659	-11	0.173021	0.173021	91
659	22	0.486025	0.486025	91
659	22	0.153781	0.153781	91
661	11	0.456955	0.456955	91
661	-11	0.0297144	0.02971	91
661	22	0.048884	0.048884	91
662	22	0.0359764	0.0359764	91
665	22	0.242587	0.242587	91
665	22	0.17542	0.17542	91
665	22	0.0798634	0.0798634	91
669	22	0.207673	0.207673	91
670	22	0.303537	0.303537	91
670	22	0.049006	0.049006	91
670	22	0.4436	0.4436	91
671	22	0.126113	0.126113	91
671	22	0.0291125	0.0291125	91
671	22	0.380879	0.380879	91
674	22	0.0763898	0.0763898	91
675	22	0.0835472	0.0835472	91
675	22	0.157106	0.157106	91
675	11	0.0349438	0.0349401	91
675	-11	0.0742998	0.074298	91
675	-11	0.00567578	0.00565273	91
675	22	0.219943	0.219943	91
678	11	0.115472	0.115471	91
678	-11	0.102885	0.102884	91
679	22	0.784789	0.784789	91
679	-11	0.154473	0.154472	91
683	22	0.313522	0.313522	91
683	22	0.05153	0.05153	91
683	22	0.0616213	0.0616213	91
688	22	0.118206	0.118206	91
690	22	0.289459	0.289459	91
690	-11	0.0727698	0.072768	91
692	11	0.142629	0.142628	91
692	22	0.118131	0.118131	91
694	22	0.318648	0.318648	91
700	22	0.125782	0.125782	91
700	-11	0.420118	0.420118	91
701	11	0.169238	0.169237	91
703	11	0.00185153	0.0017797	91
704	22	0.0321927	0.0321927	91
704	22	0.0792855	0.0792855	91
709	11	0.236085	0.236084	91
710	22	0.122291	0.122291	91
712	22	0.0525857	0.0525857	91
718	22	0.125244	0.125244	91
718	22	0.129841	0.129841	91
720	11	0.0416795	0.0416764	91
720	-11	0.00746905	0.00745155	91
721	-11	0.0997659	0.0997646	91
721	11	0.0246317	0.0246264	91
721	-11	0.114225	0.114224	91
721	11	0.033007	0.033003	91
721	-11	0.235409	0.235408	91
724	22	0.215231	0.215231	91
724	22	0.148849	0.148849	91
728	22	0.856806	0.856806	91
728	22	0.093899	0.093899	91
729	11	1.31583	1.31583	91
730	-11	0.0133188	0.0133091	91
731	-11	0.0104747	0.0104623	91
731	11	0.0248572	0.024852	91
731	-11	0.130865	0.130864	91
731	-11	0.143886	0.143886	91
731	22	0.0741126	0.0741126	91
732	11	0.0188205	0.0188136	91
732	22	0.287097	0.287097	91
732	22	0.64168	0.64168	91
732	22	0.0835815	0.0835815	91
732	22	0.0547363	0.0547363	91
734	-11	0.0526343	0.0526318	91
735	11	0.145971	0.14597	91
736	22	0.0171087	0.0171087	91
737	-11	0.00933563	0.00932173	91
737	11	0.0573074	0.0573051	91
737	-11	0.106014	0.106013	91
739	-11	0.0562292	0.0562269	91
741	22	0.483329	0.483329	91
742	-11	0.00273375	0.00268564	91
745	11	0.0704475	0.0704457	91
745	22	0.335537	0.335537	91
746	11	0.0463311	0.0463283	91
746	22	0.071163	0.071163	91
746	11	0.0260498	0.0260448	91
746	11	0.017286	0.0172785	91
746	-11	0.0269043	0.0268994	91
752	-11	0.314277	0.314276	91
756	11	0.0832305	0.083229	91
756	-11	0.074195	0.0741932	91
759	22	0.176132	0.176132	91
759	22	0.170379	0.170379	91
760	22	0.322036	0.322036	91
760	11	0.0606688	0.0606667	91
763	22	0.666976	0.666976	91
763	11	0.0810015	0.0809999	91
763	-11	0.0478667	0.047864	91
763	22	0.151512	0.151512	91
763	22	0.140906	0.140906	91
766	22	0.11901	0.11901	91
766	22	0.215744	0.215744	91
768	22	0.425662	0.425662	91
768	11	0.0788682	0.0788666	91
771	22	0.378308	0.378308	91
772	22	0.0900129	0.0900129	91
776	22	0.0512025	0.0512025	91
783	22	0.0656547	0.0656547	91
784	22	0.323066	0.323066	91
785	22	0.0791398	0.0791398	91
786	11	0.122318	0.122317	91
786	-11	0.0255161	0.025511	91
786	11	0.0573657	0.0573634	91
786	-11	0.0914467	0.0914452	91
786	11	0.0155549	0.0155466	91
786	-11	0.0272089	0.0272041	91
789	22	0.0402612	0.0402612	91
790	22	0.451117	0.451117	91
790	-11	0.0879715	0.08797	91
790	-11	0.0616705	0.0616684	91
793	11	0.0464175	0.0464147	91
794	11	0.352844	0.352843	91
794	-11	0.00962037	0.0096068	91
795	11	0.147322	0.147321	91
795	22	0.335689	0.335689	91
795	11	0.23833	0.238329	91
795	-11	0.0415497	0.0415465	91
800	22	0.291575	0.291575	91
803	22	0.20469	0.20469	91
804	-11	0.0365649	0.0365613	91
811	22	0.14148	0.14148	91
812	22	0.0788915	0.0788915	91
814	22	1.08161	1.08161	91
815	22	0.122746	0.122746	91
815	22	0.582215	0.582215	91
817	22	0.23265	0.23265	91
817	22	0.0716701	0.0716701	91
817	22	0.0920768	0.0920768	91
821	22	0.0651643	0.0651643	91
821	11	0.190181	0.19018	91
828	22	0.42581	0.42581	91
829	-11	0.0236875	0.023682	91
829	11	0.320822	0.320821	91
829	-11	0.114687	0.114686	91
829	22	0.0633728	0.0633728	91
829	11	0.296817	0.296817	91
829	-11	0.0732182	0.0732164	91
829	-11	0.0152845	0.0152759	91
830	22	0.111206	0.111206	91
831	11	0.67201	0.67201	91
831	-11	0.308105	0.308105	91
832	22	0.112018	0.112018	91
833	22	0.736253	0.736253	91
834	22	0.229939	0.229939	91
837	22	0.0932865	0.0932865	91
837	11	0.046227	0.0462241	91
837	-11	0.120859	0.120858	91
840	22	0.298468	0.298468	91
842	22	0.312858	0.312858	91
843	22	0.249138	0.249138	91
843	11	0.193971	0.193971	91
845	22	0.268898	0.268898	91
845	11	0.0170572	0.0170496	91
846	22	0.129475	0.129475	91
847	22	0.0530795	0.0530795	91
848	22	0.457251	0.457251	91
848	22	0.135849	0.135849	91
848	22	0.0120727	0.0120727	91
848	11	0.0828329	0.0828313	91
848	22	0.190089	0.190089	91
850	22	0.0249127	0.0249127	91
852	22	0.177136	0.177136	91
852	22	0.0922708	0.0922708	91
855	11	0.0607519	0.0607498	91
859	22	0.0693473	0.0693473	91
860	11	0.0113339	0.0113224	91
860	-11	0.0302769	0.0302726	91
861	-11	0.136786	0.136785	91
861	22	0.228346	0.228346	91
863	-11	0.102725	0.102724	91
864	22	0.176324	0.176324	91
864	-11	1.10333	1.10333	91
865	22	0.726694	0.726694	91
865	22	0.0398184	0.0398184	91
868	22	0.265135	0.265135	91
872	22	0.310412	0.310412	91
