Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 200

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
169	22	0.819668	0.819668	91
169	22	0.55185	0.55185	91
169	22	0.224324	0.224324	91
169	-11	0.0539145	0.0539121	91
170	22	0.0644364	0.0644364	91
171	-13	0.189535	0.157573	91
171	22	0.213369	0.213369	91
172	22	0.0766071	0.0766071	91
174	22	0.0681332	0.0681332	91
177	22	0.423058	0.423058	91
177	22	0.0094879	0.0094879	91
177	22	0.0786997	0.0786997	91
177	22	0.299682	0.299682	91
177	-11	0.0254878	0.0254827	91
177	22	0.0485004	0.0485004	91
177	22	0.0434379	0.0434379	91
177	22	0.0592887	0.0592887	91
178	22	0.335187	0.335187	91
178	11	0.0518503	0.0518477	91
178	11	0.0328664	0.0328624	91
180	11	0.00784532	0.00782875	91
181	11	0.00254234	0.00249061	91
183	22	0.105772	0.105772	91
183	11	0.145674	0.145673	91
183	-11	0.0480538	0.0480511	91
185	-11	0.00872597	0.008711	91
185	22	0.04072	0.04072	91
188	22	0.347888	0.347888	91
191	-11	0.059506	0.0595038	91
193	22	0.171255	0.171255	91
193	22	0.0544058	0.0544058	91
196	22	0.264267	0.264267	91
196	22	0.171635	0.171635	91
197	22	0.0400647	0.0400647	91
202	-11	0.0091966	0.00918246	91
202	22	0.0781739	0.0781739	91
205	22	0.669966	0.669966	91
205	22	0.221611	0.221611	91
205	22	0.122918	0.122918	91
205	22	0.0161703	0.0161703	91
205	11	0.00257534	0.00252419	91
205	22	0.0601243	0.0601243	91
207	11	0.0925235	0.0925221	91
207	22	0.213668	0.213668	91
208	11	0.0793503	0.0793487	91
208	11	0.100633	0.100632	91
211	22	0.606329	0.606329	91
211	22	0.0849378	0.0849378	91
211	22	0.833202	0.833202	91
211	22	0.523667	0.523667	91
211	22	0.0404776	0.0404776	91
213	22	0.238731	0.238731	91
213	22	0.8302	0.8302	91
213	11	0.00777693	0.00776016	91
215	22	0.286882	0.286882	91
216	22	0.0363477	0.0363477	91
216	22	0.262681	0.262681	91
216	11	0.0431285	0.0431255	91
216	-11	0.0572018	0.0571995	91
216	11	0.0143892	0.0143801	91
217	22	0.0504054	0.0504054	91
217	11	0.100609	0.100608	91
218	22	0.318165	0.318165	62
219	22	0.0829011	0.0829011	91
219	22	0.20179	0.20179	91
219	11	0.0838779	0.0838763	91
219	-11	0.0996781	0.0996768	91
219	22	0.294722	0.294722	91
219	22	0.0567091	0.0567091	91
220	22	0.0360907	0.0360907	91
221	11	0.0944812	0.0944798	91
221	11	0.0490533	0.0490506	91
221	-11	0.0372731	0.0372696	91
223	11	0.147599	0.147598	91
223	22	0.25894	0.25894	91
223	11	0.0908012	0.0907998	91
224	22	0.0405377	0.0405377	91
224	22	0.169154	0.169154	91
224	11	0.0398984	0.0398951	91
224	22	0.0495516	0.0495516	91
225	22	0.0841482	0.0841482	91
227	22	0.394864	0.394864	91
230	22	0.276981	0.276981	91
230	11	0.0242044	0.024199	91
230	-11	0.112498	0.112497	91
230	11	0.0641926	0.0641905	91
230	-11	0.0495303	0.0495276	91
231	22	0.015355	0.015355	91
231	-11	0.319917	0.319917	91
231	22	0.147615	0.147615	91
231	11	0.0136694	0.0136599	91
231	-11	0.0893641	0.0893627	91
232	-11	0.0108416	0.0108296	91
233	22	0.240166	0.240166	91
233	22	0.293703	0.293703	91
233	22	0.0851889	0.0851889	91
234	22	0.0552136	0.0552136	91
234	11	0.167088	0.167087	91
236	22	0.011594	0.011594	91
236	22	0.0855456	0.0855456	91
236	22	0.081735	0.081735	91
236	22	0.0728914	0.0728914	91
236	11	0.00972533	0.00971191	91
237	22	0.351659	0.351659	91
237	22	0.301882	0.301882	91
237	22	0.0267363	0.0267363	91
238	22	0.0237074	0.0237074	91
240	22	0.0940801	0.0940801	91
241	22	0.0252508	0.0252508	91
242	22	0.310197	0.310197	91
242	11	0.0128485	0.0128384	91
246	11	0.0888922	0.0888908	91
246	-11	0.0734398	0.0734381	91
247	22	0.202978	0.202978	91
247	22	0.276197	0.276197	91
247	11	0.0686869	0.068685	91
247	22	0.107524	0.107524	91
247	22	0.303733	0.303733	91
251	11	0.219858	0.219858	91
251	-11	0.17551	0.175509	91
252	22	0.33596	0.33596	-43
252	22	0.390815	0.390815	62
257	11	0.0434914	0.0434884	91
257	-11	0.711428	0.711428	91
257	22	0.832742	0.832742	91
257	-11	0.128681	0.12868	91
262	22	0.0701508	0.0701508	91
263	22	0.185951	0.185951	91
263	22	0.0960094	0.0960094	91
263	22	0.300858	0.300858	91
264	22	0.132391	0.132391	91
264	22	0.101335	0.101335	91
264	22	0.126612	0.126612	91
264	11	0.0713134	0.0713115	91
264	22	0.36928	0.36928	91
264	11	0.443819	0.443819	91
264	-11	0.054061	0.0540586	91
266	11	0.203646	0.203645	91
266	-11	0.760648	0.760648	91
268	22	0.847705	0.847705	91
268	22	0.0965307	0.0965307	91
268	-11	0.0119563	0.0119454	91
269	22	0.113681	0.113681	91
271	22	0.136411	0.136411	91
271	-11	0.00469538	0.00466755	91
272	22	0.748423	0.748423	91
272	22	0.409949	0.409949	91
272	11	0.00148154	0.00139111	91
272	-11	0.0157725	0.0157643	91
275	22	0.377237	0.377237	91
275	11	0.110066	0.110065	91
275	22	0.112488	0.112488	91
277	22	0.0524615	0.0524615	91
278	11	0.196958	0.196957	91
278	-11	0.0235609	0.0235554	91
279	11	0.00614244	0.00612115	91
280	11	0.0145022	0.0144932	91
280	-11	0.0262886	0.0262836	91
280	22	0.00408294	0.00408294	91
281	11	0.596203	0.596203	91
283	22	0.309193	0.309193	91
283	11	0.278602	0.278602	91
284	11	0.17782	0.177819	91
284	-11	0.444691	0.444691	91
284	-12	0.123148	0.123148	91
291	11	0.0637533	0.0637513	91
291	22	0.307887	0.307887	91
291	-11	0.0142207	0.0142116	91
291	11	0.0306276	0.0306234	91
294	-11	0.00943982	0.00942598	91
295	22	0.319119	0.319119	91
298	11	0.290048	0.290047	91
303	22	0.340509	0.340509	91
303	22	0.629136	0.629136	91
303	22	0.164585	0.164585	91
305	22	0.303011	0.303011	91
306	11	0.248383	0.248382	91
306	-11	0.0507838	0.0507812	91
307	22	0.42481	0.42481	91
307	-11	0.0281173	0.0281126	91
309	22	0.0566683	0.0566683	91
310	22	0.610359	0.610359	91
311	11	0.0169092	0.0169015	91
311	22	0.0308484	0.0308484	91
311	22	0.383322	0.383322	91
311	22	0.537643	0.537643	91
312	22	0.188083	0.188083	91
312	22	0.895074	0.895074	91
312	22	0.371158	0.371158	91
312	11	0.0374991	0.0374956	91
314	-11	0.027914	0.0279093	91
314	22	0.0875178	0.0875178	91
314	11	0.096585	0.0965837	91
314	22	0.118373	0.118373	91
315	22	0.554473	0.554473	91
315	22	0.216346	0.216346	91
315	22	0.434919	0.434919	91
315	22	0.484541	0.484541	91
315	22	0.0182357	0.0182357	91
315	22	0.0434256	0.0434256	91
315	22	0.0359946	0.0359946	91
315	12	1.35727	1.35727	91
315	-11	0.00771361	0.00769671	91
315	22	0.145541	0.145541	91
317	22	0.0124535	0.0124535	91
318	11	0.0190144	0.0190076	91
318	22	0.295924	0.295924	91
319	22	0.0545237	0.0545237	91
319	22	0.187535	0.187535	91
321	11	0.101687	0.101686	91
321	-11	0.171002	0.171002	91
322	11	0.00582621	0.00580377	91
322	22	1.00346	1.00346	91
322	11	0.119139	0.119138	91
322	-11	0.145111	0.14511	91
322	11	0.951334	0.951334	91
323	-11	0.00544739	0.00542339	91
324	22	0.398945	0.398945	91
324	22	0.108037	0.108037	91
325	22	0.0472326	0.0472326	91
327	22	0.0723623	0.0723623	91
331	-11	0.0213833	0.0213772	91
334	11	0.125228	0.125227	91
334	-11	0.557028	0.557028	91
336	22	0.19973	0.19973	91
336	22	0.153782	0.153782	91
339	22	0.744889	0.744889	91
340	22	0.50243	0.50243	91
341	22	0.282545	0.282545	91
341	11	0.0363505	0.0363469	91
349	22	0.934672	0.934672	91
350	22	0.360555	0.360555	91
352	11	0.0995234	0.0995221	91
353	22	0.125824	0.125824	91
353	22	0.0140671	0.0140671	91
353	22	0.192687	0.192687	91
353	11	0.0622044	0.0622024	91
353	-11	0.0114683	0.011457	91
353	11	0.0305125	0.0305082	91
356	22	0.371901	0.371901	91
357	22	0.0655943	0.0655943	91
358	22	0.624453	0.624453	91
358	11	0.0313217	0.0313175	91
358	-11	0.00356816	0.00353141	91
359	22	0.124422	0.124422	91
359	-11	0.132444	0.132443	91
359	11	0.117349	0.117348	91
360	11	0.211098	0.211098	91
360	-11	0.407046	0.407046	91
360	22	0.543687	0.543687	91
362	11	0.210882	0.210882	91
362	-11	0.0558724	0.0558701	91
362	11	0.0673141	0.0673122	91
362	-11	0.0914819	0.0914805	91
365	11	0.183106	0.183105	91
365	-11	0.138652	0.138651	91
365	22	0.0377868	0.0377868	91
365	11	0.102518	0.102517	91
365	11	0.0654678	0.0654658	91
365	-11	0.143661	0.14366	91
365	22	0.0591166	0.0591166	91
366	22	0.60212	0.60212	91
368	22	0.320035	0.320035	91
369	22	0.400681	0.400681	91
372	22	0.0535491	0.0535491	91
373	11	0.0630533	0.0630513	91
373	-11	0.066711	0.0667091	91
373	11	0.0198074	0.0198009	91
373	22	0.0761731	0.0761731	91
374	22	0.695088	0.695088	-43
374	22	0.373523	0.373523	91
374	22	0.335284	0.335284	91
374	11	0.226991	0.22699	91
374	-11	0.103227	0.103226	91
374	-11	0.0357463	0.0357427	91
374	-11	0.0512203	0.0512177	91
376	11	0.0383769	0.0383735	91
376	-11	0.00121156	0.00109915	91
377	22	0.133687	0.133687	91
378	22	0.120322	0.120322	91
379	22	0.109723	0.109723	91
379	22	0.174876	0.174876	91
379	11	0.0396122	0.0396089	91
379	-11	0.457193	0.457193	91
380	22	0.328579	0.328579	91
380	22	0.442171	0.442171	91
383	22	0.210607	0.210607	91
383	22	0.436384	0.436384	91
383	-11	0.0166283	0.0166205	91
383	22	0.275419	0.275419	91
383	11	0.0235068	0.0235013	91
393	22	0.0276789	0.0276789	91
395	22	0.111583	0.111583	91
395	22	0.0990959	0.0990959	91
398	22	0.130743	0.130743	91
400	22	0.132406	0.132406	91
400	22	0.941555	0.941555	91
400	-11	0.00195199	0.00188392	91
403	22	0.18318	0.18318	91
405	22	0.730631	0.730631	91
405	11	0.155885	0.155884	91
405	11	0.0830985	0.0830969	91
405	11	0.0405966	0.0405934	91
405	22	0.121702	0.121702	91
407	22	0.0496362	0.0496362	91
409	22	0.194807	0.194807	91
409	22	0.0443389	0.0443389	91
409	22	0.0415247	0.0415247	91
409	22	0.200388	0.200388	91
410	22	0.196341	0.196341	91
412	22	0.718382	0.718382	91
412	11	0.723759	0.723759	91
413	11	0.0238347	0.0238292	91
413	-11	0.081879	0.0818775	91
415	-11	0.206952	0.206951	91
416	22	0.0768546	0.0768546	91
417	22	0.197801	0.197801	91
418	22	0.0191897	0.0191897	91
418	22	0.0532342	0.0532342	91
418	11	0.110128	0.110126	91
418	-11	0.473393	0.473393	91
420	22	1.08893	1.08893	91
420	22	0.338051	0.338051	91
420	-11	0.00626169	0.006241	91
428	22	0.291731	0.291731	91
429	22	0.0989274	0.0989274	91
435	22	1.03242	1.03242	91
438	22	0.292358	0.292358	91
438	22	0.0306982	0.0306982	91
438	11	0.0414369	0.0414337	91
439	22	0.146729	0.146729	91
439	11	0.0296849	0.0296805	91
439	-11	0.0074137	0.00739608	91
440	22	0.75073	0.75073	91
440	22	0.361525	0.361525	91
440	11	0.0540934	0.054091	91
440	-11	0.0273088	0.027304	91
440	11	0.0345076	0.0345038	91
440	-11	0.0410725	0.0410693	91
441	22	0.737697	0.737697	91
441	22	0.101444	0.101444	91
441	11	0.266764	0.266763	91
441	-11	0.0110243	0.0110125	91
441	22	0.0839337	0.0839337	91
441	11	0.0389966	0.0389932	91
441	22	0.0115205	0.0115205	91
443	-11	0.0110904	0.0110786	91
444	22	0.780715	0.780715	91
444	11	0.031739	0.0317349	91
444	22	0.195087	0.195087	91
452	22	0.275603	0.275603	91
452	22	0.258964	0.258964	91
452	11	0.222991	0.22299	91
452	-11	0.120864	0.120863	91
453	11	0.0209739	0.0209677	91
453	-11	0.0232151	0.0232095	91
455	22	0.0529738	0.0529738	91
458	22	0.165931	0.165931	91
460	22	0.0711253	0.0711253	91
460	11	0.0177584	0.017751	91
460	22	0.0461336	0.0461336	91
461	22	0.126228	0.126228	91
463	22	0.885865	0.885865	-43
463	22	0.913749	0.913749	62
463	-11	0.271578	0.271577	91
463	22	0.331881	0.331881	91
464	11	0.0212692	0.021263	91
465	22	0.297771	0.297771	91
465	22	0.287078	0.287078	91
465	22	0.183617	0.183617	91
466	22	0.121423	0.121423	91
468	11	0.0679032	0.0679013	91
469	22	0.132432	0.132432	91
471	22	0.348902	0.348902	91
471	11	0.00119607	0.0010817	91
474	-11	0.127186	0.127185	91
474	22	0.0896228	0.0896228	91
480	22	0.0762088	0.0762088	91
485	22	0.500912	0.500912	91
485	11	0.0604231	0.0604209	91
485	-11	0.137771	0.13777	91
488	22	0.717718	0.717718	-43
488	22	0.828904	0.828904	91
488	22	0.0474455	0.0474455	91
490	-11	0.250403	0.250402	91
495	11	0.00985219	0.00983899	91
495	-11	0.0468691	0.0468663	91
495	-11	0.0579055	0.0579032	91
496	22	0.31391	0.31391	91
497	22	0.47616	0.47616	91
502	22	0.539477	0.539477	91
502	22	0.0722253	0.0722253	91
503	22	0.0853513	0.0853513	91
505	22	0.239631	0.239631	91
505	11	0.0502386	0.050236	91
505	22	0.0333378	0.0333378	91
507	22	0.0962043	0.0962043	91
508	11	0.0720761	0.0720742	91
508	-11	0.0265741	0.0265692	91
509	22	0.225523	0.225523	91
509	-11	0.0184028	0.0183957	91
510	11	0.209324	0.209323	91
510	-11	0.116552	0.116551	91
510	22	0.57679	0.57679	91
510	22	0.00613453	0.00613453	91
510	-11	0.0554335	0.0554311	91
511	22	0.125557	0.125557	91
511	-11	0.0403385	0.0403352	91
512	22	0.0239842	0.0239842	91
517	22	0.386596	0.386596	91
517	22	0.218551	0.218551	91
517	11	0.142419	0.142418	91
517	11	0.0122927	0.0122821	91
518	11	0.0998107	0.0998094	91
518	11	0.0583472	0.058345	91
520	22	0.0609912	0.0609912	91
521	22	0.254284	0.254284	91
521	11	0.0881566	0.0881551	91
521	-11	0.0330083	0.0330044	91
525	11	0.121059	0.121058	91
525	-11	0.103967	0.103966	91
528	22	0.212217	0.212217	91
532	22	0.411017	0.411017	91
532	22	0.302769	0.302769	91
532	11	0.103703	0.103702	91
532	11	0.141021	0.14102	91
532	-11	0.0629548	0.0629528	91
533	22	0.664567	0.664567	91
533	22	0.0673755	0.0673755	91
534	22	0.0840633	0.0840633	91
535	22	0.0229926	0.0229926	91
535	-11	0.0907243	0.0907228	91
535	11	0.0181283	0.0181211	91
535	-11	0.0879163	0.0879149	91
536	22	0.0625731	0.0625731	91
537	-11	0.0152334	0.0152249	91
539	11	0.0683612	0.0683593	91
539	-11	0.284073	0.284072	91
542	22	0.0641976	0.0641976	91
542	22	0.0923333	0.0923333	91
542	22	0.0619759	0.0619759	91
543	22	0.722887	0.722887	91
543	11	0.0506559	0.0506534	91
544	22	0.0734554	0.0734554	91
544	11	0.324021	0.324021	91
545	22	0.0148922	0.0148922	91
548	22	0.0379574	0.0379574	91
548	-11	0.209481	0.20948	91
550	22	0.200068	0.200068	91
551	11	0.097156	0.0971547	91
551	-11	0.0932762	0.0932748	91
551	22	0.292739	0.292739	91
552	22	0.611929	0.611929	91
552	-11	0.217648	0.217647	91
552	11	0.0247482	0.0247429	91
555	22	0.319727	0.319727	91
555	22	0.136414	0.136414	91
556	-11	0.0891707	0.0891693	91
558	22	0.310097	0.310097	91
561	22	0.177921	0.177921	91
561	22	0.264524	0.264524	91
561	-11	0.0452699	0.045267	91
561	11	0.181864	0.181863	91
562	-11	0.101068	0.101066	91
562	22	0.274727	0.274727	91
562	22	0.0975896	0.0975896	91
562	11	0.101483	0.101481	91
562	22	0.6014	0.6014	91
563	22	0.249884	0.249884	91
566	22	0.123711	0.123711	91
566	-11	0.172058	0.172058	91
566	22	0.197422	0.197422	91
567	11	0.00219878	0.0021389	91
569	22	0.132714	0.132714	91
569	-11	0.0715296	0.0715277	91
569	22	0.365404	0.365404	91
569	11	0.00155545	0.00146955	91
570	22	0.348245	0.348245	91
570	11	0.0510432	0.0510407	91
570	22	0.0471502	0.0471502	91
571	22	0.0662741	0.0662741	91
571	22	0.109783	0.109783	91
571	22	0.0565737	0.0565737	91
572	22	0.418508	0.418508	91
572	22	0.367481	0.367481	91
572	11	0.13168	0.131679	91
572	-11	0.0235778	0.0235723	91
572	22	0.0586506	0.0586506	91
572	-14	1.45927	1.45927	91
572	-11	0.656444	0.656444	91
574	-11	0.247342	0.247341	91
578	11	0.176589	0.176588	91
578	22	0.198891	0.198891	91
581	22	0.384275	0.384275	91
588	22	0.0499282	0.0499282	91
588	-11	0.225458	0.225458	91
588	22	0.165959	0.165959	91
588	22	0.253919	0.253919	91
589	22	0.0579738	0.0579738	91
589	22	0.151083	0.151083	91
589	-11	0.0229152	0.0229096	91
589	11	0.0238376	0.0238322	91
589	22	0.0086596	0.0086596	91
594	22	0.248469	0.248469	91
596	22	0.405118	0.405118	91
598	-11	0.0188589	0.018852	91
599	-11	0.0318723	0.0318682	91
600	22	1.26908	1.26908	91
601	11	0.477962	0.477961	91
601	-11	0.183737	0.183737	91
601	-11	0.216148	0.216148	91
602	22	0.77548	0.77548	91
602	22	0.0983642	0.0983642	91
604	22	0.299733	0.299733	91
605	-11	0.075785	0.0757833	91
605	22	0.161062	0.161062	91
605	-11	0.0541165	0.0541141	91
606	11	0.00744963	0.00743219	91
607	22	0.0125191	0.0125191	91
608	11	0.00370509	0.00367003	91
608	-11	0.010575	0.0105627	91
611	22	0.0785343	0.0785343	91
612	-11	0.164027	0.164027	91
612	11	0.0779331	0.0779314	91
612	11	0.145973	0.145972	91
612	-11	0.0610604	0.0610583	91
613	22	0.310868	0.310868	91
613	11	0.103833	0.103832	91
613	-11	0.0350655	0.0350618	91
613	22	0.105719	0.105719	91
616	11	0.0526785	0.052676	91
616	22	0.0292422	0.0292422	91
617	22	0.0484271	0.0484271	91
617	22	0.251092	0.251092	91
617	22	0.268859	0.268859	91
617	22	0.173218	0.173218	91
617	11	0.07102	0.0710181	91
617	-11	0.00525358	0.00522869	91
619	22	0.0195861	0.0195861	91
620	11	0.0520936	0.0520911	91
620	-11	0.0108409	0.010829	91
620	11	0.00640658	0.0063863	91
621	22	0.278142	0.278142	91
624	22	0.444998	0.444998	91
625	22	0.360633	0.360633	91
627	22	0.106496	0.106496	91
628	22	0.146881	0.146881	91
628	22	0.126115	0.126115	91
629	11	0.040682	0.0406788	91
629	22	0.18197	0.18197	91
629	11	0.169948	0.169947	91
629	-11	0.242317	0.242317	91
629	22	0.408141	0.408141	91
629	11	0.022338	0.0223322	91
631	22	0.198035	0.198035	91
631	22	0.0422603	0.0422603	91
631	22	0.11813	0.11813	91
631	22	0.327529	0.327529	91
634	22	0.125464	0.125464	91
638	11	0.0597342	0.059732	91
638	-11	0.607984	0.607984	91
639	11	0.025694	0.0256889	91
639	-11	0.00366928	0.00363383	91
640	22	0.417471	0.417471	91
644	11	0.0201964	0.0201899	91
645	22	0.0596164	0.0596164	91
646	11	0.197727	0.197726	91
647	22	1.11883	1.11883	91
647	11	0.0450317	0.0450288	91
647	-11	0.155668	0.155667	91
649	22	0.17058	0.17058	91
649	22	0.270128	0.270128	91
649	11	0.0121084	0.0120976	91
649	-11	0.134059	0.134058	91
650	22	0.308332	0.308332	91
650	22	0.881551	0.881551	91
650	11	0.017205	0.0171975	91
650	11	0.112022	0.112021	91
650	-11	0.151531	0.15153	91
650	22	0.0701127	0.0701127	91
650	22	0.330294	0.330294	91
653	22	0.361412	0.361412	91
653	11	0.134254	0.134253	91
653	-11	0.0780969	0.0780952	91
653	11	0.111206	0.111205	91
653	-11	0.0192888	0.019282	91
658	22	0.136242	0.136242	91
658	22	0.621589	0.621589	91
658	-11	0.00136019	0.00126122	91
658	11	0.0388079	0.0388045	91
658	-11	0.0487833	0.0487806	91
659	11	0.0945344	0.094533	91
659	22	0.472417	0.472417	91
661	22	0.152106	0.152106	91
661	11	0.168938	0.168938	91
661	-11	0.0726869	0.0726851	91
661	22	0.316663	0.316663	91
661	22	0.0973738	0.0973738	91
663	13	0.435194	0.422215	91
664	22	0.207434	0.207434	91
664	-11	0.00942773	0.00941395	91
665	22	0.147878	0.147878	91
666	22	0.0160804	0.0160804	91
666	22	0.243487	0.243487	91
666	22	0.28948	0.28948	91
668	22	0.247478	0.247478	91
668	22	0.335412	0.335412	91
668	22	0.604083	0.604083	91
670	22	0.0748729	0.0748729	91
670	-11	0.137851	0.13785	91
670	22	0.0442976	0.0442976	91
671	11	0.306876	0.306876	91
672	22	0.47042	0.47042	91
672	22	0.0411774	0.0411774	91
674	22	0.142137	0.142137	91
676	-11	0.0303533	0.030349	91
679	22	0.218232	0.218232	91
682	-11	0.716499	0.716499	91
682	11	0.086439	0.0864375	91
682	11	0.136438	0.136437	91
682	11	0.0673367	0.0673347	91
683	22	0.969954	0.969954	91
683	22	0.0551671	0.0551671	91
