Exotic Particle Analysis
******************************************************
JobID: 20200430	No. Events: 1000	SNN: 27

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
174	-11	0.0186605	0.0186536	91
175	22	0.0448606	0.0448606	91
175	22	0.0672753	0.0672753	91
178	-11	0.185984	0.185983	91
178	-11	0.193907	0.193907	91
179	22	0.153154	0.153154	91
180	11	0.0275709	0.0275662	91
180	-11	0.0569084	0.0569061	91
183	22	0.840859	0.840859	91
183	22	0.410962	0.410962	91
185	-11	0.137139	0.137138	91
189	-11	0.0377848	0.0377813	91
192	22	0.094484	0.094484	91
192	11	0.0256661	0.025661	91
200	22	0.174843	0.174843	91
203	-11	0.00787737	0.0078609	91
208	22	0.866411	0.866411	91
212	11	0.0251923	0.0251871	91
212	-11	0.0445673	0.0445644	91
214	22	0.151805	0.151805	91
214	-11	0.125724	0.125723	91
219	11	0.0524731	0.0524706	91
222	11	0.130711	0.13071	91
224	11	0.062294	0.0622919	91
234	22	0.0213209	0.0213209	91
236	22	0.136719	0.136719	91
244	11	0.00629967	0.00627894	91
244	22	0.339564	0.339564	91
244	22	0.27129	0.27129	91
244	11	0.224325	0.224325	91
246	22	0.309276	0.309276	91
246	-11	0.012056	0.0120453	91
252	-11	0.145125	0.145124	91
257	11	0.17792	0.177919	91
257	22	0.134695	0.134695	91
257	11	0.259363	0.259362	91
263	11	0.235133	0.235133	91
264	11	0.204372	0.204372	91
264	-11	0.176834	0.176833	91
266	11	0.0824473	0.0824457	91
266	-11	0.113775	0.113774	91
270	-11	0.0074665	0.00744901	91
270	-11	0.160832	0.160831	91
277	11	0.00572962	0.00570681	91
281	22	0.141657	0.141657	91
281	11	0.023604	0.0235985	91
281	-11	0.0775317	0.07753	91
281	-11	0.0284631	0.0284586	91
282	22	0.119449	0.119449	91
286	11	0.0729172	0.0729154	91
286	-11	0.0471584	0.0471557	91
286	-11	0.0117419	0.0117308	91
286	22	0.0756624	0.0756624	91
288	22	0.0870956	0.0870956	91
288	11	0.170715	0.170714	91
288	-11	0.0307345	0.0307303	91
289	22	0.0949662	0.0949662	91
289	11	0.0691054	0.0691035	91
289	-11	0.0666286	0.0666267	91
293	11	0.0407763	0.0407731	91
293	-11	0.00862623	0.00861122	91
294	-11	0.0158842	0.015876	91
295	11	0.00721323	0.00719511	91
303	11	0.0237243	0.0237188	91
306	11	0.0765746	0.0765729	91
306	-11	0.0246449	0.0246396	91
307	22	0.480888	0.480888	91
307	-11	0.121345	0.121344	91
309	11	0.0946173	0.0946159	91
315	11	0.00309575	0.00305357	91
315	-11	0.00415609	0.0041248	91
317	11	0.0557894	0.055787	91
317	-11	0.227244	0.227244	91
319	11	0.0715473	0.0715455	91
319	-11	0.0365778	0.0365742	91
319	-11	0.0725599	0.0725581	91
320	22	0.0747023	0.0747023	91
327	11	0.35303	0.35303	91
327	-11	0.063417	0.063415	91
331	22	0.0687428	0.0687428	91
331	22	0.138943	0.138943	91
331	-11	0.0401995	0.0401962	91
332	11	0.0056114	0.0055881	91
332	11	0.0232002	0.0231946	91
334	22	0.0606355	0.0606355	91
335	11	0.0634156	0.0634135	91
335	-11	0.0225865	0.0225808	91
338	22	0.54113	0.54113	91
338	22	0.310964	0.310964	91
338	22	0.324959	0.324959	91
341	11	0.339418	0.339418	91
346	22	0.353839	0.353839	-43
350	11	0.0140015	0.0139922	91
351	-11	0.0042452	0.0042144	91
355	22	0.193463	0.193463	91
356	22	0.21643	0.21643	91
359	11	0.0828782	0.0828766	91
360	22	0.129097	0.129097	91
361	11	0.128568	0.128567	91
361	11	0.166853	0.166852	91
361	-11	0.564107	0.564107	91
361	11	0.0420052	0.0420021	91
361	-11	0.00534751	0.00532307	91
362	22	0.551835	0.551835	91
362	11	0.0435574	0.0435544	91
362	-11	0.0875588	0.0875573	91
364	11	0.038088	0.0380846	91
365	22	0.0847833	0.0847833	91
368	22	0.651254	0.651254	91
368	-11	0.136918	0.136917	91
371	22	0.111036	0.111036	91
372	11	0.320133	0.320133	91
372	-11	0.106543	0.106542	91
374	11	0.0413727	0.0413696	91
374	-11	0.0648124	0.0648104	91
380	22	0.112929	0.112929	91
380	-11	0.037048	0.0370445	91
383	11	0.0527431	0.0527407	91
383	-11	0.102239	0.102238	91
383	11	0.0569615	0.0569592	91
383	-11	0.18936	0.189359	91
385	22	0.540727	0.540727	91
385	22	0.133995	0.133995	91
387	11	0.0051623	0.00513702	91
390	11	0.130241	0.13024	91
391	11	0.0950335	0.0950321	91
391	-11	0.114857	0.114856	91
397	22	0.0552378	0.0552378	91
397	22	0.0621504	0.0621504	91
397	22	0.0224732	0.0224732	91
397	22	0.0487135	0.0487135	91
399	22	0.0796413	0.0796413	91
400	-11	0.0738944	0.0738926	91
402	11	0.0249932	0.024988	91
403	11	0.0898983	0.0898969	91
404	-11	0.014026	0.0140167	91
405	11	0.0100577	0.0100448	91
406	11	0.329814	0.329814	91
406	-11	0.435465	0.435464	91
416	22	0.118038	0.118038	91
416	11	0.032582	0.032578	91
416	-11	0.339659	0.339658	91
419	-11	0.0363512	0.0363476	91
425	-11	0.171996	0.171995	91
428	11	0.103091	0.10309	91
428	-11	0.169276	0.169276	91
428	-11	0.00327205	0.00323205	91
430	11	0.0190917	0.0190849	91
430	-11	0.0274045	0.0273998	91
430	22	0.216027	0.216027	91
437	22	0.136904	0.136904	91
438	11	0.0185042	0.0184972	91
438	-11	0.0271891	0.0271843	91
448	22	0.0993688	0.0993688	91
453	22	0.124156	0.124156	91
455	11	0.051067	0.0510644	91
455	-11	0.117395	0.117393	91
458	-11	0.411251	0.41125	91
460	11	0.0494881	0.0494855	91
460	-11	0.102702	0.102701	91
461	22	0.028484	0.028484	91
462	22	0.120607	0.120607	91
464	22	0.379997	0.379997	91
464	11	0.0772335	0.0772319	91
465	22	0.0550447	0.0550447	91
465	-11	0.0921621	0.0921607	91
477	22	0.352329	0.352329	-43
483	22	0.243313	0.243313	91
483	11	0.0165952	0.0165874	91
488	22	0.0900578	0.0900578	91
488	22	0.106214	0.106214	91
494	-11	0.133021	0.13302	91
496	-11	0.0199372	0.0199307	91
498	22	0.0520484	0.0520484	91
502	-11	0.20429	0.20429	91
503	11	0.0531051	0.0531027	91
503	-11	0.10305	0.103049	91
505	22	0.133693	0.133693	91
505	11	0.133767	0.133766	91
505	-11	0.0528271	0.0528246	91
505	22	0.149437	0.149437	91
507	11	0.0636768	0.0636748	91
507	-11	0.0243184	0.024313	91
508	-11	0.103545	0.103544	91
511	-11	0.0268666	0.0268618	91
521	11	0.0515604	0.0515579	91
521	11	0.019888	0.0198815	91
521	-11	0.0126052	0.0125949	91
522	22	0.164488	0.164488	91
522	-11	0.287602	0.287602	91
526	-11	0.271608	0.271607	91
529	-11	0.0409572	0.040954	91
530	-11	0.102552	0.102551	91
534	22	1.09854	1.09854	91
535	11	0.592794	0.592794	91
535	-11	0.069059	0.0690571	91
538	22	0.172236	0.172236	91
540	11	0.0562674	0.0562651	91
542	22	0.123014	0.123014	91
543	11	0.040294	0.0402908	91
549	-11	0.199162	0.199161	91
556	11	0.101316	0.101314	91
556	-11	0.174175	0.174174	91
562	-11	0.023316	0.0233104	91
564	11	0.0078413	0.00782468	91
564	-11	0.0194462	0.0194395	91
565	22	0.0487248	0.0487248	91
566	22	0.111783	0.111783	91
567	11	0.0692922	0.0692903	91
567	-11	0.343822	0.343822	91
568	-11	0.0118553	0.0118443	91
571	-11	0.00802905	0.00801278	91
571	11	0.00464125	0.00461308	91
581	11	0.026055	0.02605	91
581	-11	0.0101289	0.0101161	91
583	22	0.0350661	0.0350661	91
593	11	0.265883	0.265882	91
593	-11	0.180277	0.180276	91
598	22	0.289417	0.289417	91
598	22	0.445426	0.445426	91
598	11	0.32542	0.32542	91
598	11	0.539232	0.539232	91
598	-11	0.0570699	0.0570676	91
603	-11	0.0886533	0.0886518	91
604	11	0.0777954	0.0777937	91
604	-11	0.00620317	0.0061823	91
605	11	0.0122653	0.0122547	91
605	-11	0.010282	0.0102693	91
606	11	0.0451576	0.0451547	91
608	22	0.488836	0.488836	91
610	11	0.090901	0.0908996	91
610	-11	0.203986	0.203986	91
613	22	0.0358374	0.0358374	91
614	22	0.127807	0.127807	91
616	11	0.0279169	0.0279122	91
617	11	0.156483	0.156482	91
617	22	0.109452	0.109452	91
617	-11	0.141251	0.14125	91
619	22	0.256934	0.256934	91
621	11	0.268527	0.268526	91
621	11	0.0187507	0.0187438	91
624	11	0.0670896	0.0670877	91
624	11	0.121951	0.12195	91
624	-11	0.0906969	0.0906955	91
624	22	0.0732332	0.0732332	91
625	11	0.0388189	0.0388156	91
625	-11	0.148762	0.148761	91
629	22	0.161145	0.161145	91
629	-11	0.0182975	0.0182904	91
633	22	0.082302	0.082302	91
635	22	0.164372	0.164372	91
636	22	0.180128	0.180128	91
646	11	0.0437575	0.0437546	91
646	-11	0.00403815	0.00400571	91
647	22	0.125522	0.125522	91
647	11	0.0405371	0.0405339	91
648	-11	0.291213	0.291212	91
650	22	0.00298763	0.00298763	91
650	22	0.132083	0.132083	91
652	22	0.0997336	0.0997336	91
652	11	0.117059	0.117058	91
653	11	0.0357266	0.0357229	91
653	11	0.0578884	0.0578862	91
656	-11	0.0502119	0.0502093	91
657	22	0.0647065	0.0647065	91
657	11	0.111007	0.111006	91
657	-11	0.419936	0.419936	91
657	22	0.249856	0.249856	91
657	11	0.0122028	0.0121921	91
657	11	0.239801	0.239801	91
657	-11	0.311753	0.311752	91
658	-11	0.0120665	0.0120557	91
659	22	1.20147	1.20147	91
660	11	0.153152	0.153151	91
660	-11	0.0395929	0.0395896	91
662	11	0.259721	0.25972	91
662	-11	0.968543	0.968542	91
662	-11	0.125503	0.125502	91
662	11	0.135623	0.135622	91
662	-11	0.00808989	0.00807376	91
664	11	0.0724262	0.0724244	91
664	11	0.108152	0.108151	91
666	11	0.502561	0.50256	91
666	-11	0.0584003	0.0583981	91
668	-11	0.0597635	0.0597614	91
669	22	0.282331	0.282331	91
669	-11	0.0806389	0.0806373	91
676	22	0.160674	0.160674	91
676	11	0.0587683	0.0587661	91
677	11	0.0270669	0.027062	91
677	-11	0.0146738	0.014665	91
677	11	0.0502532	0.0502506	91
677	-11	0.0178828	0.0178755	91
678	-11	0.100398	0.100397	91
679	22	0.0970888	0.0970888	91
679	22	0.0550572	0.0550572	91
683	11	0.0110742	0.0110625	91
683	-11	0.0225684	0.0225627	91
686	22	0.137772	0.137772	91
686	22	0.0967271	0.0967271	91
687	22	0.0702052	0.0702052	91
687	22	0.0289028	0.0289028	91
687	11	0.0231614	0.0231558	91
687	-11	0.129795	0.129794	91
693	22	0.147728	0.147728	91
693	-11	0.0154396	0.0154312	91
693	11	0.0489116	0.048909	91
693	-11	0.117251	0.11725	91
695	-11	0.301286	0.301285	91
698	11	0.0251551	0.02515	91
701	22	0.0534005	0.0534005	91
701	-11	0.217262	0.217261	91
707	22	0.0370712	0.0370712	91
712	11	0.0310711	0.0310669	91
712	-11	0.0829512	0.0829497	91
712	22	0.0699517	0.0699517	91
716	22	0.432738	0.432738	91
728	11	0.126461	0.12646	91
730	-11	0.0494657	0.0494631	91
737	22	0.107378	0.107378	91
738	11	0.248679	0.248679	91
744	-11	0.0112522	0.0112407	91
745	22	0.215747	0.215747	91
745	11	0.061686	0.0616839	91
745	-11	0.204422	0.204421	91
746	22	0.126021	0.126021	91
748	22	0.185516	0.185516	91
749	22	0.403754	0.403754	91
751	22	0.114816	0.114816	91
753	22	0.316652	0.316652	91
759	22	0.169531	0.169531	91
759	-11	0.0643443	0.0643423	91
760	22	0.129601	0.129601	91
761	11	0.245775	0.245775	91
761	-11	0.0942973	0.0942959	91
761	11	0.0482797	0.048277	91
761	-11	0.0429642	0.0429611	91
762	22	0.0599471	0.0599471	91
762	22	0.0432516	0.0432516	91
766	-11	0.0134495	0.0134398	91
769	11	0.0460303	0.0460275	91
770	11	0.0223018	0.0222959	91
772	11	0.0417259	0.0417228	91
772	11	0.110032	0.110031	91
778	11	0.309022	0.309022	91
779	-11	0.00701804	0.00699948	91
782	22	0.067085	0.067085	91
782	22	0.110776	0.110776	91
784	-11	0.016568	0.0165601	91
785	22	0.257792	0.257792	91
792	22	0.118989	0.118989	91
792	11	0.114045	0.114044	91
811	22	0.0677586	0.0677586	91
817	-11	0.0165606	0.0165527	91
820	-11	0.0684655	0.0684636	91
824	22	0.624946	0.624946	91
826	-11	0.0397649	0.0397616	91
828	22	0.0781744	0.0781744	91
829	-11	0.048722	0.0487193	91
830	11	0.0324787	0.0324747	91
830	-11	0.0404242	0.040421	91
836	22	0.0734374	0.0734374	91
837	11	0.015981	0.0159729	91
837	-11	0.0108784	0.0108665	91
839	22	0.514522	0.514522	91
839	11	0.191775	0.191774	91
839	11	0.0230033	0.0229976	91
841	11	0.0158233	0.0158151	91
841	11	0.0643752	0.0643732	91
841	-11	0.0581277	0.0581254	91
842	11	0.100019	0.100017	91
842	-11	0.0324786	0.0324746	91
845	22	0.0313773	0.0313773	91
854	11	0.0854135	0.0854119	91
858	11	0.0265297	0.0265248	91
858	-11	0.499667	0.499667	91
859	11	0.183411	0.18341	91
859	-11	0.0344846	0.0344808	91
870	11	0.0706422	0.0706404	91
871	22	0.107216	0.107216	91
875	22	0.127527	0.127527	91
876	11	0.0245974	0.0245921	91
876	-11	0.064357	0.064355	91
876	11	0.103632	0.10363	91
876	-11	0.0827632	0.0827616	91
878	-11	0.0027785	0.0027311	91
883	11	0.0168375	0.0168298	91
883	-11	0.361674	0.361674	91
884	22	0.127635	0.127635	91
884	11	0.571646	0.571646	91
884	-11	0.0118585	0.0118475	91
884	11	0.00700391	0.00698529	91
885	11	0.0298274	0.029823	91
887	11	0.279458	0.279457	91
887	-11	0.0544058	0.0544034	91
894	22	0.12054	0.12054	91
897	-11	0.027591	0.0275862	91
908	22	0.027561	0.027561	91
908	-11	0.0696623	0.0696604	91
913	22	0.180496	0.180496	91
913	22	0.32077	0.32077	91
913	11	0.0640976	0.0640955	91
915	11	0.0363309	0.0363273	91
915	-11	0.0186842	0.0186772	91
916	11	0.420194	0.420194	91
916	-11	0.103322	0.103321	91
917	11	0.0247286	0.0247233	91
921	-11	0.00555944	0.00553607	91
923	11	0.0781891	0.0781875	91
923	-11	0.0112871	0.0112756	91
923	11	0.113933	0.113932	91
923	12	0.153662	0.153662	91
930	22	0.0776039	0.0776039	91
932	-11	0.0876815	0.0876801	91
936	22	0.110231	0.110231	91
936	22	0.0768846	0.0768846	91
936	11	0.0237331	0.0237276	91
936	11	0.12157	0.121569	91
936	11	0.0568697	0.0568674	91
936	-11	0.0118318	0.0118208	91
936	-11	0.00396363	0.00393083	91
937	-11	0.00878368	0.00876883	91
943	22	0.096051	0.096051	91
943	22	0.0317045	0.0317045	91
947	11	0.00769272	0.00767577	91
951	-11	0.0278859	0.0278812	91
952	22	0.156775	0.156775	91
952	11	0.243932	0.243932	91
952	-11	0.0552563	0.055254	91
957	22	0.0458749	0.0458749	91
960	22	0.0875712	0.0875712	91
965	22	0.0438661	0.0438661	91
965	-11	0.00903114	0.00901667	91
965	-11	0.0659328	0.0659308	91
967	22	0.150449	0.150449	91
967	-11	0.0980618	0.0980605	91
972	11	0.282975	0.282975	91
972	11	0.0149323	0.0149236	91
973	-11	0.0980403	0.0980389	91
973	22	0.12811	0.12811	91
976	11	0.301009	0.301009	91
976	-11	0.044136	0.044133	91
977	-11	1.76018	1.76018	91
977	11	0.0769875	0.0769858	91
977	-11	0.051763	0.0517604	91
979	22	0.766089	0.766089	91
979	-11	0.0508633	0.0508608	91
981	11	0.357744	0.357743	91
982	22	0.156657	0.156657	91
984	-11	0.0348525	0.0348487	91
991	11	0.0311818	0.0311776	91
993	-14	0.656502	0.656502	91
993	11	0.250857	0.250856	91
995	22	0.100143	0.100143	91
995	11	0.0169693	0.0169617	91
997	11	0.645584	0.645584	91
998	22	0.108222	0.108222	91
999	11	0.0440713	0.0440683	91
999	-11	0.0474927	0.04749	91
999	-11	0.0086484	0.00863332	91
