Exotic Particle Analysis
******************************************************
JobID: 20200430	No. Events: 1000	SNN: 19.6

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
157	11	0.420811	0.420811	91
162	22	0.163929	0.163929	91
164	11	0.0753704	0.0753687	91
164	-11	0.0511578	0.0511552	91
170	11	0.169135	0.169134	91
170	-11	0.0846219	0.0846203	91
173	-11	0.0443019	0.044299	91
178	11	0.217229	0.217229	91
178	-11	0.0684829	0.068481	91
182	11	0.00206362	0.00199971	91
182	11	0.0343143	0.0343105	91
182	-11	0.0183436	0.0183365	91
183	-11	0.134847	0.134847	91
184	22	0.0812216	0.0812216	91
186	11	0.0144987	0.0144897	91
186	-11	0.12214	0.122139	91
188	22	0.732444	0.732444	91
189	-11	0.0193265	0.0193197	91
199	11	0.0883995	0.0883981	91
199	11	0.150141	0.15014	91
199	-11	0.531655	0.531655	91
199	-11	0.0412757	0.0412726	91
199	11	0.0085212	0.00850601	91
202	-11	0.00682421	0.0068052	91
217	-11	0.037865	0.0378616	91
221	22	0.396744	0.396744	91
222	22	0.178055	0.178055	91
223	11	0.130585	0.130584	91
224	11	0.131662	0.131661	91
225	11	0.0994883	0.0994869	91
225	11	0.150686	0.150685	91
225	-11	0.155449	0.155448	91
225	11	0.0602706	0.0602684	91
225	-11	0.0815437	0.0815421	91
228	22	0.2377	0.2377	91
229	22	0.0589325	0.0589325	91
230	11	0.412669	0.412668	91
230	-11	0.506667	0.506667	91
230	11	0.00461644	0.00458825	91
230	-11	0.0743199	0.0743181	91
231	22	0.038168	0.038168	91
235	22	0.146015	0.146015	91
237	11	0.137988	0.137987	91
245	11	0.255717	0.255716	91
259	-11	0.111089	0.111088	91
262	22	0.128308	0.128308	91
263	22	0.602991	0.602991	91
264	22	0.0147861	0.0147861	91
264	11	0.10167	0.101669	91
264	-11	0.381987	0.381986	91
267	-11	0.0841829	0.0841814	91
275	22	0.0701302	0.0701302	91
275	22	0.192035	0.192035	91
275	-11	0.170592	0.170591	91
280	22	0.0197493	0.0197493	91
280	22	0.121085	0.121085	91
280	11	0.0316308	0.0316266	91
280	-11	0.454548	0.454548	91
294	11	0.163356	0.163356	91
294	-11	0.00304507	0.00300194	91
299	11	0.278916	0.278916	91
299	-11	0.57837	0.57837	91
299	11	0.0560988	0.0560965	91
299	-11	0.110059	0.110057	91
301	11	0.00416497	0.00413378	91
304	22	0.0914842	0.0914842	91
304	11	0.270736	0.270735	91
304	-11	0.197794	0.197793	91
310	11	0.0233742	0.0233687	91
310	-11	0.0296442	0.0296398	91
311	22	0.0325829	0.0325829	91
314	-11	0.108504	0.108503	91
315	22	0.0375675	0.0375675	91
315	11	0.0175615	0.0175541	91
316	11	0.032866	0.0328621	91
316	-11	0.0330615	0.0330576	91
319	22	0.124194	0.124194	91
319	22	0.038974	0.038974	91
319	11	0.107232	0.107231	91
319	-11	0.0219099	0.0219039	91
321	11	1.2519	1.2519	91
321	-11	0.0345236	0.0345198	91
321	22	0.0458314	0.0458314	91
323	22	0.0895662	0.0895662	91
326	22	0.0964535	0.0964535	91
335	22	0.0198205	0.0198205	91
340	22	0.275287	0.275287	91
340	11	0.0317921	0.031788	91
340	-11	0.115417	0.115416	91
343	-11	0.0518345	0.0518319	91
344	11	0.0447345	0.0447316	91
347	11	0.0785797	0.0785781	91
347	-11	0.0266087	0.0266038	91
347	11	0.0655296	0.0655276	91
348	22	0.0472767	0.0472767	91
351	11	0.0167343	0.0167266	91
354	22	0.0701291	0.0701291	91
358	22	0.548663	0.548663	91
359	22	0.324398	0.324398	91
360	11	0.160523	0.160523	91
360	-11	0.107265	0.107264	91
361	22	0.140701	0.140701	91
362	22	0.140936	0.140936	91
367	22	0.135015	0.135015	91
367	22	0.057016	0.057016	91
383	11	0.310838	0.310838	91
383	-11	0.0533478	0.0533453	91
385	11	0.474689	0.474689	91
385	-11	0.34349	0.34349	91
391	11	0.0276276	0.0276229	91
391	-11	0.573975	0.573975	91
399	22	0.0743179	0.0743179	91
400	22	0.0580157	0.0580157	91
401	11	0.0426025	0.0425994	91
401	22	0.0823213	0.0823213	91
406	22	0.447828	0.447828	91
418	-11	0.00612724	0.00610597	91
427	22	0.0769909	0.0769909	91
428	11	0.0989913	0.09899	91
437	11	0.0163581	0.0163502	91
437	-11	0.103128	0.103127	91
439	11	0.0758317	0.0758299	91
442	11	0.047918	0.0479153	91
442	-11	0.0205738	0.0205675	91
445	11	0.0308843	0.0308801	91
452	-11	0.004891	0.00486426	91
469	11	0.151345	0.151344	91
470	11	0.0825699	0.0825683	91
472	-11	0.00761531	0.00759831	91
474	-11	0.00206037	0.001996	91
477	22	0.640434	0.640434	91
477	22	0.720513	0.720513	91
477	11	0.0633834	0.0633813	91
477	-11	0.426542	0.426541	91
477	22	0.0870705	0.0870705	91
494	22	0.0913202	0.0913202	91
494	22	0.330679	0.330679	91
510	22	0.406277	0.406277	91
510	11	0.0262504	0.0262454	91
510	-11	0.0140197	0.0140104	91
512	22	0.0432952	0.0432952	91
513	-11	0.085168	0.0851664	91
517	-11	0.0483997	0.048397	91
518	11	0.0157564	0.0157482	91
518	-11	0.165183	0.165182	91
521	11	0.336123	0.336122	91
521	-11	0.247549	0.247549	91
526	-11	0.111161	0.11116	91
529	11	0.00699608	0.00697755	91
529	-11	1.45971	1.45971	91
532	22	0.245752	0.245752	91
533	11	0.108346	0.108345	91
534	11	0.0481571	0.0481545	91
534	-11	0.103949	0.103948	91
534	11	0.00562761	0.00560453	91
537	11	0.0479822	0.0479795	91
537	-11	0.139332	0.139331	91
539	11	0.0311763	0.0311722	91
539	-11	0.0592645	0.0592623	91
543	11	0.211121	0.211121	91
543	-11	0.0631152	0.0631132	91
545	22	0.0656084	0.0656084	91
550	22	0.216223	0.216223	91
554	-11	0.0297363	0.0297319	91
557	22	0.0304166	0.0304166	91
560	22	0.153482	0.153482	91
560	11	0.0535057	0.0535032	91
560	-11	0.0200349	0.0200283	91
562	22	0.265857	0.265857	91
571	11	0.0568924	0.0568902	91
572	22	0.0966427	0.0966427	91
572	11	0.0178221	0.0178148	91
575	11	0.286663	0.286662	91
576	11	0.139704	0.139703	91
576	-11	0.122486	0.122485	91
577	11	0.101775	0.101774	91
577	-11	0.0443811	0.0443782	91
582	22	0.0653028	0.0653028	91
582	11	0.0595244	0.0595222	91
585	11	0.0282567	0.0282521	91
586	11	0.134189	0.134188	91
587	22	0.0916049	0.0916049	91
588	-11	0.0319508	0.0319467	91
592	11	0.0341649	0.0341611	91
592	-11	0.0904909	0.0904894	91
593	-11	0.146577	0.146576	91
597	-11	0.637904	0.637903	91
605	11	0.00947836	0.00946459	91
607	22	0.285215	0.285215	91
607	11	0.699965	0.699965	91
607	-11	0.0430643	0.0430613	91
610	22	0.0937214	0.0937214	91
610	22	0.106092	0.106092	91
610	11	0.0327421	0.0327381	91
610	-11	0.0866982	0.0866967	91
610	11	0.0602253	0.0602232	91
610	-11	0.134449	0.134448	91
611	11	0.092229	0.0922276	91
615	11	0.179429	0.179428	91
615	-11	0.391601	0.391601	91
618	22	0.682801	0.682801	91
624	11	0.0910971	0.0910957	91
624	-11	0.0948026	0.0948013	91
629	11	0.13946	0.139459	91
629	-11	0.265441	0.265441	91
635	22	0.0954179	0.0954179	91
639	11	0.108332	0.108331	91
639	-11	0.00440349	0.00437383	91
643	11	0.0373004	0.0372969	91
645	11	0.0593022	0.0593	91
645	11	0.130754	0.130753	91
645	-11	0.0696549	0.069653	91
645	-11	0.0103492	0.0103366	91
645	11	0.0236523	0.0236468	91
650	11	0.151957	0.151956	91
654	-11	0.247973	0.247972	91
656	22	0.0828451	0.0828451	91
659	11	0.00653062	0.00651061	91
670	11	0.0244792	0.0244739	91
670	11	0.0287589	0.0287544	91
673	11	0.0260276	0.0260226	91
677	11	0.042776	0.042773	91
677	-11	0.0143167	0.0143076	91
677	11	0.134982	0.134981	91
677	-11	0.0203786	0.0203722	91
678	11	0.112112	0.112111	91
678	-11	0.0674868	0.0674849	91
681	11	0.06086	0.0608578	91
681	-11	0.143544	0.143543	91
681	22	0.175049	0.175049	91
682	22	0.157487	0.157487	91
688	11	0.363778	0.363778	91
688	-11	0.0599988	0.0599966	91
690	11	0.0927164	0.092715	91
690	-11	0.0335169	0.033513	91
690	22	0.0972533	0.0972533	91
698	22	0.0641142	0.0641142	91
700	11	0.194715	0.194714	91
700	-11	0.0335707	0.0335668	91
706	22	0.193844	0.193844	91
707	11	0.0950061	0.0950047	91
707	-11	0.277835	0.277834	91
707	11	0.249949	0.249948	91
707	-11	0.119406	0.119405	91
707	11	0.114431	0.11443	91
718	11	0.0509113	0.0509088	91
718	-11	0.820662	0.820662	91
728	-11	0.217645	0.217644	91
730	22	0.482775	0.482775	91
730	22	0.0891131	0.0891131	91
732	-11	0.0493909	0.0493883	91
734	11	0.20035	0.20035	91
734	-11	0.0538663	0.0538638	91
734	11	0.132946	0.132945	91
734	-11	0.0276493	0.0276446	91
736	11	0.100486	0.100485	91
736	-11	0.0264872	0.0264822	91
738	11	0.0282602	0.0282556	91
740	-11	0.0539013	0.0538989	91
744	11	0.030488	0.0304837	91
749	22	0.149431	0.149431	91
749	11	0.0203725	0.0203661	91
749	11	0.059865	0.0598628	91
750	11	0.083193	0.0831914	91
750	-11	0.0159589	0.0159507	91
750	11	0.10511	0.105109	91
754	11	0.0559701	0.0559677	91
755	11	0.0547554	0.054753	91
761	-11	0.404193	0.404193	91
762	11	0.0804827	0.0804811	91
762	-11	0.0266097	0.0266048	91
764	22	0.287223	0.287223	91
764	22	0.0719605	0.0719605	91
764	11	0.0849992	0.0849977	91
768	11	0.0304405	0.0304362	91
768	-11	0.262465	0.262465	91
770	22	0.0376886	0.0376886	91
770	11	0.0494428	0.0494402	91
772	11	0.315024	0.315023	91
772	22	0.153813	0.153813	91
772	-11	0.142316	0.142315	91
772	11	0.0630733	0.0630712	91
772	-11	0.0949852	0.0949838	91
773	22	0.144757	0.144757	91
779	22	0.505539	0.505539	91
779	-11	0.0173136	0.0173061	91
782	-11	0.273014	0.273014	91
785	-11	0.00324461	0.00320415	91
785	22	0.5713	0.5713	91
786	11	0.185249	0.185248	91
786	-11	0.425015	0.425015	91
787	11	0.0704537	0.0704519	91
788	11	0.37839	0.378389	91
788	-11	0.0497839	0.0497812	91
789	22	0.151317	0.151317	91
793	-11	0.00395729	0.00392417	91
799	22	0.389118	0.389118	91
800	11	0.0648391	0.0648371	91
800	-11	0.0829635	0.082962	91
805	11	0.0216443	0.0216383	91
805	-11	0.178246	0.178245	91
806	11	0.290356	0.290356	91
806	-11	0.38587	0.38587	91
806	-11	0.0467804	0.0467776	91
806	11	0.171618	0.171617	91
806	-11	0.210338	0.210337	91
806	11	0.095905	0.0959036	91
809	11	0.0184857	0.0184786	91
809	-11	0.077453	0.0774514	91
810	11	0.0453321	0.0453292	91
810	-11	0.166681	0.16668	91
814	-11	0.0145946	0.0145857	91
817	11	0.121481	0.12148	91
817	-11	0.231791	0.231791	91
830	11	0.0281813	0.0281767	91
831	22	0.126401	0.126401	91
831	22	0.141989	0.141989	91
831	-11	0.0197199	0.0197133	91
834	22	0.0518926	0.0518926	91
834	11	0.0254525	0.0254474	91
834	-11	0.00662059	0.00660097	91
835	22	0.0739623	0.0739623	91
838	11	0.130787	0.130786	91
838	-11	0.277745	0.277744	91
838	11	0.145716	0.145715	91
838	11	0.0581802	0.0581779	91
838	-11	0.00825543	0.0082396	91
844	11	0.0456224	0.0456195	91
844	-11	0.0649709	0.0649689	91
845	-11	0.0372737	0.0372702	91
854	11	0.0104979	0.0104855	91
854	-11	0.0235781	0.0235726	91
857	-11	0.01044	0.0104276	91
859	22	0.15098	0.15098	91
861	22	0.0547789	0.0547789	91
862	22	0.078444	0.078444	91
867	-11	0.0885093	0.0885079	91
869	11	0.153892	0.153891	91
869	11	0.0135152	0.0135056	91
870	-11	0.00383391	0.00379995	91
872	22	0.0012887	0.0012887	91
872	11	0.0744023	0.0744005	91
872	-11	0.151019	0.151018	91
873	11	0.0687229	0.068721	91
879	-11	0.0375934	0.0375899	91
882	22	0.0987439	0.0987439	91
884	-11	0.0425477	0.0425446	91
886	11	0.0295702	0.0295657	91
886	-11	0.137584	0.137583	91
907	-11	0.0337285	0.0337246	91
908	22	0.12572	0.12572	91
911	-11	0.226154	0.226153	91
915	22	0.0562476	0.0562476	91
915	22	0.0850038	0.0850038	91
918	22	0.723178	0.723178	91
918	-11	0.0171111	0.0171035	91
918	22	0.094312	0.094312	91
918	11	0.0923326	0.0923312	91
918	-11	0.298674	0.298673	91
921	22	0.0731367	0.0731367	91
926	22	0.0933809	0.0933809	91
933	22	0.0781458	0.0781458	91
934	22	0.635708	0.635708	91
935	22	0.568196	0.568196	91
935	11	0.144915	0.144914	91
935	-11	0.00634724	0.0063268	91
935	22	0.0457683	0.0457683	91
935	22	0.0988401	0.0988401	91
935	22	0.165404	0.165404	91
936	-11	0.00990129	0.00988812	91
939	-11	0.0173517	0.0173443	91
942	22	0.028747	0.028747	91
945	-11	0.117447	0.117446	91
949	11	0.0237087	0.0237032	91
949	-11	0.0100194	0.0100064	91
957	11	0.241477	0.241476	91
957	-11	0.143812	0.143811	91
962	11	0.201418	0.201418	91
962	-11	0.0452835	0.0452806	91
962	-11	0.09436	0.0943586	91
963	11	0.202015	0.202014	91
963	-11	0.0528447	0.0528422	91
964	11	0.0978751	0.0978737	91
969	11	0.00772587	0.00770896	91
971	11	0.0602313	0.0602292	91
971	-11	0.0522623	0.0522598	91
973	22	0.0176083	0.0176083	91
975	11	0.0169089	0.0169012	91
980	22	0.82534	0.82534	91
987	11	0.0385289	0.0385255	91
987	-11	0.376701	0.3767	91
996	11	0.44604	0.44604	91
997	22	0.387082	0.387082	91
997	22	0.0711302	0.0711302	91
