Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 39

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
120	11	0.0206875	0.0206812	91
120	-11	0.0161696	0.0161615	91
122	11	0.0949233	0.0949219	91
122	-11	0.157954	0.157954	91
126	22	0.155269	0.155269	91
126	22	0.0415811	0.0415811	91
126	-11	0.212708	0.212708	91
127	22	0.422475	0.422475	91
127	22	0.441248	0.441248	91
128	22	0.0790046	0.0790046	91
136	-11	0.0452631	0.0452602	91
136	22	0.338791	0.338791	91
138	11	0.183363	0.183362	91
138	-11	0.247249	0.247248	91
142	22	0.351541	0.351541	91
143	11	0.0652409	0.0652389	91
147	11	0.0823138	0.0823122	91
147	-11	0.0115426	0.0115313	91
149	-11	0.115427	0.115426	91
150	22	0.430106	0.430106	91
152	11	0.100429	0.100428	91
153	11	0.323656	0.323655	91
153	-11	0.0903285	0.090327	91
156	22	0.145317	0.145317	91
160	22	0.0846035	0.0846035	91
161	11	0.0232717	0.0232661	91
162	22	0.426547	0.426547	91
163	22	0.830824	0.830824	-43
163	22	0.462811	0.462811	91
163	22	0.607428	0.607428	91
170	22	0.0854522	0.0854522	91
170	-11	0.0487298	0.0487271	91
170	-11	0.0224129	0.0224071	91
170	22	0.117562	0.117562	91
171	11	0.00536664	0.00534236	91
173	22	0.380009	0.380009	91
173	22	0.164515	0.164515	91
177	11	1.03066	1.03066	91
178	22	0.228935	0.228935	91
179	-11	0.121842	0.121841	91
179	22	0.0664826	0.0664826	91
180	22	1.18379	1.18379	91
181	22	0.346581	0.346581	91
181	11	0.00363193	0.00359595	91
183	22	0.392969	0.392969	91
183	11	0.0187435	0.0187366	91
183	-11	0.105604	0.105602	91
184	22	0.0241341	0.0241341	91
187	11	1.22436	1.22436	91
187	11	0.10872	0.108719	91
187	-11	0.013756	0.0137465	91
192	22	0.335977	0.335977	91
202	22	0.417262	0.417262	91
206	-11	0.0464899	0.0464871	91
206	22	0.0379433	0.0379433	91
207	22	0.326389	0.326389	91
207	11	0.149529	0.149528	91
207	-11	0.117232	0.117231	91
207	-11	0.18594	0.185939	91
207	11	0.0556119	0.0556096	91
207	-11	0.0951871	0.0951858	91
208	11	0.0994423	0.099441	91
208	-11	0.328115	0.328115	91
208	-11	0.0033343	0.00329494	91
210	-11	0.262683	0.262682	91
213	11	0.0531546	0.0531521	91
213	-11	0.105013	0.105012	91
218	22	0.203512	0.203512	91
220	22	0.555634	0.555634	91
220	22	0.137171	0.137171	91
220	22	0.0707875	0.0707875	91
220	11	0.234477	0.234477	91
220	-11	0.150812	0.150812	91
221	22	0.355919	0.355919	91
223	-11	0.0480628	0.04806	91
226	11	0.0653076	0.0653057	91
228	22	0.179334	0.179334	91
228	-11	0.0393289	0.0393256	91
228	22	0.155789	0.155789	91
230	22	0.154622	0.154622	91
230	-11	0.0513832	0.0513807	91
230	-11	0.292018	0.292017	91
232	22	0.185777	0.185777	91
238	22	0.0883909	0.0883909	91
239	22	0.569537	0.569537	91
239	22	0.200617	0.200617	91
239	22	0.065439	0.065439	91
240	11	0.218045	0.218044	91
240	-11	0.212403	0.212403	91
240	11	0.00287368	0.00282808	91
245	11	0.0186241	0.0186171	91
245	22	0.156173	0.156173	91
248	11	0.0124395	0.0124291	91
249	11	0.0410072	0.041004	91
249	-11	0.0530011	0.0529986	91
250	22	0.123816	0.123816	91
250	22	0.358758	0.358758	91
250	11	0.0350649	0.0350612	91
250	22	0.0949418	0.0949418	91
250	-11	0.0128122	0.0128021	91
254	11	0.00185649	0.00178485	91
254	-11	0.015367	0.0153586	91
255	22	0.0411243	0.0411243	91
256	22	0.104111	0.104111	91
259	-11	0.00417231	0.00414103	91
259	-11	0.0571214	0.0571191	91
261	22	0.609919	0.609919	91
261	11	0.023781	0.0237755	91
261	22	0.190584	0.190584	91
262	22	0.188595	0.188595	91
264	-11	0.0943759	0.0943745	91
264	22	0.581167	0.581167	91
265	11	0.0521293	0.0521268	91
269	22	0.557252	0.557252	91
271	11	0.0275643	0.0275596	91
271	-11	0.030703	0.0306987	91
273	22	0.474984	0.474984	91
275	22	0.209124	0.209124	91
276	22	0.095164	0.095164	91
280	22	0.32363	0.32363	91
284	22	0.189421	0.189421	91
289	22	0.0620498	0.0620498	91
291	22	0.0730755	0.0730755	91
294	22	0.221399	0.221399	91
297	11	0.321541	0.32154	91
297	-11	0.187698	0.187698	91
298	22	0.255671	0.255671	91
298	22	0.0818505	0.0818505	91
298	-11	0.00920119	0.00918702	91
300	22	0.105068	0.105068	91
311	11	0.0855693	0.0855678	91
311	-11	0.112305	0.112303	91
312	22	0.25703	0.25703	91
314	11	0.125528	0.125527	91
316	22	0.0534461	0.0534461	91
317	-11	0.175524	0.175523	91
318	11	0.0143997	0.0143907	91
318	-11	0.0420205	0.0420173	91
319	22	0.0678858	0.0678858	91
320	22	0.0595466	0.0595466	91
323	22	0.0441282	0.0441282	91
323	-11	0.00891622	0.00890168	91
325	22	0.0642629	0.0642629	91
330	22	0.0755028	0.0755028	91
338	22	0.391926	0.391926	91
339	22	0.573168	0.573168	91
339	-11	0.0130671	0.0130572	91
349	22	0.072759	0.072759	91
349	22	0.0346961	0.0346961	91
351	22	0.0912698	0.0912698	91
351	22	0.118239	0.118239	91
357	11	0.0350891	0.0350854	91
357	22	0.417685	0.417685	91
357	11	0.0550915	0.0550892	91
359	22	0.585547	0.585547	91
359	22	0.676826	0.676826	91
362	22	1.17422	1.17422	91
362	-11	0.0962591	0.0962577	91
362	11	0.0199023	0.0198958	91
364	11	0.0841529	0.0841513	91
365	22	0.127872	0.127872	91
366	22	0.449684	0.449684	91
368	11	0.211829	0.211828	91
368	-11	0.117387	0.117386	91
368	11	0.00404923	0.00401715	91
369	22	0.132408	0.132408	91
369	22	0.509786	0.509786	91
369	22	0.0404452	0.0404452	91
371	22	0.0123489	0.0123489	91
372	22	0.369676	0.369676	91
372	11	0.106156	0.106155	91
372	-11	0.21327	0.213269	91
372	22	0.0879738	0.0879738	91
377	22	0.0652678	0.0652678	91
378	11	0.00521123	0.00518622	91
380	-11	0.0913851	0.0913837	91
380	11	0.521359	0.521359	91
380	-11	0.374262	0.374261	91
382	11	0.0110642	0.0110525	91
386	22	0.249915	0.249915	91
386	22	0.0496336	0.0496336	91
386	22	0.457668	0.457668	91
391	22	0.00878175	0.00878175	91
395	22	0.213316	0.213316	91
402	22	0.523882	0.523882	91
404	22	0.340232	0.340232	91
406	22	0.190127	0.190127	91
406	22	0.099193	0.099193	91
406	22	0.0362817	0.0362817	91
409	22	0.555309	0.555309	91
410	22	0.204914	0.204914	91
410	22	0.349177	0.349177	91
413	22	0.501015	0.501015	91
413	22	0.167093	0.167093	91
413	11	0.0939257	0.0939243	91
413	-11	0.193388	0.193388	91
413	11	0.0095807	0.00956707	91
413	-11	0.0648166	0.0648146	91
414	11	0.242184	0.242183	91
414	-11	0.100171	0.10017	91
415	22	0.347041	0.347041	91
415	22	0.630889	0.630889	91
417	22	0.409068	0.409068	91
417	11	0.126009	0.126008	91
417	-11	0.0204476	0.0204412	91
418	-11	0.110884	0.110882	91
419	-13	0.761482	0.754152	91
422	22	0.0964567	0.0964567	91
425	22	0.549306	0.549306	91
425	22	0.0439267	0.0439267	91
425	22	0.194225	0.194225	91
427	22	0.276618	0.276618	91
429	22	0.392282	0.392282	91
430	-11	0.0023735	0.00231788	91
430	11	0.0384366	0.0384332	91
430	-11	0.00694215	0.00692332	91
430	11	0.00640988	0.0063895	91
433	22	0.0462069	0.0462069	91
433	11	0.0473511	0.0473484	91
433	22	0.258304	0.258304	91
434	22	1.12205	1.12205	91
434	11	0.0409517	0.0409486	91
435	11	0.0159762	0.015968	91
435	-11	0.0139188	0.0139095	91
437	22	0.113381	0.113381	91
437	11	0.0264565	0.0264516	91
438	22	0.0661874	0.0661874	91
439	-11	0.0091685	0.00915425	91
442	22	0.552652	0.552652	91
442	11	0.0159827	0.0159746	91
446	22	0.788726	0.788726	91
447	22	0.517626	0.517626	91
447	22	0.201737	0.201737	91
448	22	0.108448	0.108448	91
448	22	0.104351	0.104351	91
448	22	0.0357726	0.0357726	91
450	22	0.391183	0.391183	91
450	22	0.0314421	0.0314421	91
451	22	0.228518	0.228518	91
451	22	0.317779	0.317779	91
451	22	0.494503	0.494503	91
451	22	0.114436	0.114436	91
452	22	0.832986	0.832986	91
452	11	0.132082	0.132081	91
452	-11	0.0305132	0.0305089	91
452	22	0.0155063	0.0155063	91
453	22	0.0526595	0.0526595	91
456	22	0.0323158	0.0323158	91
458	-11	0.0756852	0.0756834	91
460	22	0.257341	0.257341	91
462	22	0.652212	0.652212	91
468	22	0.562663	0.562663	91
468	11	0.212944	0.212944	91
470	-11	0.0286224	0.0286178	91
472	22	0.387777	0.387777	91
473	22	0.0364653	0.0364653	91
475	22	0.0507702	0.0507702	91
475	22	0.309604	0.309604	91
476	-11	0.0425821	0.0425791	91
478	22	0.145128	0.145128	91
479	22	0.763415	0.763415	91
479	11	0.186178	0.186177	91
479	-11	0.0451288	0.0451259	91
481	-11	0.0333857	0.0333819	91
481	22	0.132343	0.132343	91
485	22	0.435195	0.435195	91
487	-11	0.0961598	0.0961584	91
487	11	0.0561941	0.0561918	91
490	22	0.699605	0.699605	91
490	22	0.53906	0.53906	91
491	22	0.993308	0.993308	91
491	22	0.524137	0.524137	91
492	22	0.0815554	0.0815554	91
494	22	0.297718	0.297718	91
502	22	0.264334	0.264334	91
505	11	0.290822	0.290821	91
505	-11	0.395921	0.395921	91
508	22	0.0333926	0.0333926	91
512	22	0.289277	0.289277	91
512	-11	0.00743179	0.00741423	91
514	22	0.0725173	0.0725173	91
514	-11	0.0405185	0.0405153	91
518	22	0.265029	0.265029	91
520	22	0.0229238	0.0229238	91
520	-11	0.0140259	0.0140166	91
522	22	0.347154	0.347154	91
523	11	0.130877	0.130876	91
523	-11	0.205927	0.205927	91
524	22	0.0655889	0.0655889	91
525	22	0.0537183	0.0537183	91
528	22	0.0210872	0.0210872	91
530	-11	0.283187	0.283187	91
532	22	0.29442	0.29442	91
533	22	0.237672	0.237672	91
533	-11	0.370957	0.370956	91
533	22	0.154306	0.154306	91
533	11	0.0220006	0.0219947	91
533	-11	0.0928414	0.09284	91
534	22	0.0892436	0.0892436	91
541	22	0.39668	0.39668	91
542	22	0.21416	0.21416	91
542	22	0.531078	0.531078	91
542	22	0.0895736	0.0895736	91
546	11	0.239776	0.239776	91
546	22	0.26381	0.26381	91
551	22	0.179279	0.179279	91
552	22	0.086802	0.086802	91
553	22	0.179622	0.179622	91
555	22	0.225703	0.225703	91
556	11	0.0454768	0.0454739	91
558	22	0.277626	0.277626	91
559	22	1.07732	1.07732	91
561	11	0.109828	0.109826	91
562	22	0.222398	0.222398	91
562	22	0.330248	0.330248	91
564	22	0.0159292	0.0159292	91
569	22	0.0698487	0.0698487	91
570	-11	0.0495038	0.0495012	91
571	22	0.211698	0.211698	91
571	22	0.0548169	0.0548169	91
576	22	0.115871	0.115871	91
581	-11	0.0443314	0.0443285	91
583	22	0.415466	0.415466	62
583	11	0.081409	0.0814074	91
583	-11	0.070643	0.0706412	91
583	22	0.166861	0.166861	91
584	22	0.0725294	0.0725294	91
584	11	0.0897837	0.0897823	91
584	11	0.00203487	0.00196982	91
585	22	0.512177	0.512177	91
585	22	0.245308	0.245308	91
585	11	0.0158358	0.0158276	91
585	11	0.0288463	0.0288417	91
585	22	0.0103065	0.0103065	91
589	22	0.111469	0.111469	91
593	22	0.18155	0.18155	91
594	11	0.182565	0.182565	91
595	22	0.0587042	0.0587042	91
595	11	0.157546	0.157545	91
595	22	0.202108	0.202108	91
596	11	0.0273675	0.0273628	91
596	-11	0.171864	0.171863	91
596	22	0.187442	0.187442	91
601	-11	0.171473	0.171472	91
601	-11	0.0226254	0.0226197	91
602	22	0.246433	0.246433	91
602	22	0.378613	0.378613	91
602	22	0.0981062	0.0981062	91
607	22	0.0364179	0.0364179	91
608	12	0.107653	0.107653	91
608	-11	0.586216	0.586216	91
613	22	0.728674	0.728674	91
614	22	0.329483	0.329483	91
614	11	0.597203	0.597203	91
614	-11	0.614717	0.614717	91
614	22	0.0480541	0.0480541	91
616	22	0.504236	0.504236	91
616	22	0.293957	0.293957	91
618	-11	0.108476	0.108474	91
619	22	0.1252	0.1252	91
623	22	0.144336	0.144336	91
623	22	0.133321	0.133321	91
623	22	0.740746	0.740746	91
624	22	0.320285	0.320285	91
628	11	0.259392	0.259392	91
629	11	0.0258426	0.0258375	91
630	22	0.139944	0.139944	91
630	22	0.289412	0.289412	91
631	22	0.085924	0.085924	91
631	11	0.414919	0.414919	91
631	-11	0.0676465	0.0676446	91
632	-11	0.16356	0.163559	91
638	-11	0.0834523	0.0834508	91
639	22	0.649336	0.649336	91
639	11	0.232759	0.232758	91
639	-11	0.418443	0.418442	91
639	-11	0.032213	0.0322089	91
639	11	0.0716318	0.07163	91
639	-11	0.00405651	0.0040242	91
639	22	0.115971	0.115971	91
640	22	0.630147	0.630147	91
640	22	0.387567	0.387567	91
641	11	0.00536561	0.00534133	91
641	22	0.131164	0.131164	91
641	22	0.0591168	0.0591168	91
644	22	0.251159	0.251159	91
644	11	0.0691664	0.0691645	91
644	-11	0.146024	0.146023	91
645	22	0.579329	0.579329	91
645	-11	0.0538507	0.0538483	91
646	22	0.0596946	0.0596946	91
648	22	0.204845	0.204845	91
648	22	0.101616	0.101616	91
649	22	0.154683	0.154683	91
649	22	0.067629	0.067629	91
656	22	0.0331186	0.0331186	91
664	22	0.116757	0.116757	91
664	11	0.0040408	0.00400837	91
667	22	0.0648673	0.0648673	91
668	-11	0.0797873	0.0797857	91
674	11	0.126605	0.126604	91
674	-11	0.742644	0.742643	91
675	22	0.104314	0.104314	91
675	22	0.247931	0.247931	91
676	-11	0.0324213	0.0324173	91
678	22	0.153702	0.153702	91
678	22	0.156368	0.156368	91
678	22	0.589747	0.589747	91
679	-11	0.0226804	0.0226747	91
680	22	0.87234	0.87234	91
681	22	0.291117	0.291117	91
682	11	0.48094	0.48094	91
687	11	0.015427	0.0154186	91
692	22	0.42065	0.42065	91
695	22	0.03764	0.03764	91
695	22	0.20221	0.20221	91
697	-11	0.199558	0.199557	91
697	22	0.0888996	0.0888996	91
700	22	0.515878	0.515878	91
701	22	0.0261137	0.0261137	91
701	22	0.240989	0.240989	91
701	11	0.0419862	0.0419831	91
702	22	0.0943043	0.0943043	91
702	11	0.101411	0.101409	91
702	-11	0.142952	0.142951	91
702	11	0.0107588	0.0107467	91
702	22	0.0636984	0.0636984	91
703	22	0.349954	0.349954	91
703	22	0.113292	0.113292	91
703	-11	0.218365	0.218365	91
704	22	0.494858	0.494858	91
708	22	0.0820598	0.0820598	91
711	22	0.238922	0.238922	91
712	11	0.0115986	0.0115873	91
715	22	0.202376	0.202376	91
718	22	0.0536231	0.0536231	91
718	-11	0.183221	0.183221	91
719	22	0.0602501	0.0602501	91
719	22	0.208774	0.208774	91
721	-11	0.302246	0.302245	91
729	22	0.11473	0.11473	91
729	22	0.0854735	0.0854735	91
729	22	0.179755	0.179755	91
729	-11	0.868355	0.868355	91
729	11	0.0262075	0.0262026	91
729	11	0.020413	0.0204066	91
729	-11	0.00681577	0.00679678	91
730	22	0.399754	0.399754	91
730	-11	0.0865514	0.0865499	91
731	22	0.0459962	0.0459962	91
731	11	0.358819	0.358819	91
731	-11	0.167979	0.167979	91
732	11	0.0102355	0.0102228	91
732	-11	0.120623	0.120622	91
733	22	0.0613922	0.0613922	91
733	11	0.0897288	0.0897273	91
734	22	0.0491976	0.0491976	91
735	22	0.114685	0.114685	91
737	22	0.205964	0.205964	91
738	-11	0.0268511	0.0268462	91
739	-11	0.0274712	0.0274665	91
741	22	0.336655	0.336655	91
742	22	0.343692	0.343692	91
742	22	0.339147	0.339147	91
743	-11	0.107928	0.107927	91
747	11	0.0982693	0.098268	91
750	22	0.0978178	0.0978178	91
750	22	0.241664	0.241664	91
750	22	0.227315	0.227315	91
751	-11	0.0161108	0.0161028	91
753	22	0.25993	0.25993	91
753	22	0.127296	0.127296	91
755	22	0.0624082	0.0624082	91
755	22	0.164991	0.164991	91
758	11	0.0379476	0.0379441	91
758	-11	0.0716221	0.0716203	91
758	22	0.0178808	0.0178808	91
758	22	0.0409038	0.0409038	91
760	22	0.0256181	0.0256181	91
765	22	0.936958	0.936958	91
765	-11	0.0503181	0.0503156	91
766	11	0.00645618	0.00643593	91
766	11	0.10616	0.106159	91
766	11	0.0271878	0.027183	91
766	-11	0.0519236	0.0519211	91
770	22	0.97433	0.97433	91
770	22	0.122202	0.122202	91
771	22	0.402429	0.402429	91
771	22	0.148553	0.148553	91
772	22	0.179476	0.179476	91
773	22	0.154739	0.154739	91
774	11	0.0403911	0.0403879	91
774	-11	0.0191407	0.0191339	91
775	22	0.21356	0.21356	91
780	-11	0.0563882	0.0563859	91
781	22	0.708966	0.708966	91
781	11	0.0120361	0.0120252	91
781	11	0.363175	0.363175	91
781	-11	0.0766682	0.0766665	91
783	-11	0.185228	0.185228	91
787	22	0.0644402	0.0644402	91
787	22	0.0139011	0.0139011	91
787	22	0.165591	0.165591	91
788	22	0.0799189	0.0799189	91
791	22	0.199568	0.199568	91
791	22	0.0594214	0.0594214	91
794	11	0.0987669	0.0987656	91
795	22	0.21331	0.21331	91
800	22	0.0551428	0.0551428	91
802	11	0.040017	0.0400138	91
802	11	0.0595491	0.0595469	91
802	-11	0.0141144	0.0141052	91
802	22	0.0305989	0.0305989	91
804	11	0.0660596	0.0660576	91
806	22	0.0735906	0.0735906	91
807	22	0.315068	0.315068	91
807	11	0.25735	0.257349	91
807	-11	0.0918885	0.0918871	91
807	22	0.103279	0.103279	91
811	22	0.0786882	0.0786882	91
814	22	0.124577	0.124577	91
819	11	0.00546913	0.00544522	91
819	11	0.0508153	0.0508127	91
823	22	0.0917391	0.0917391	91
823	11	0.156508	0.156507	91
825	22	0.362225	0.362225	91
825	11	0.294753	0.294752	91
826	11	0.064161	0.0641589	91
826	-11	0.260822	0.260822	91
826	22	0.0817146	0.0817146	91
830	22	0.113038	0.113038	91
831	22	0.3399	0.3399	91
831	22	0.148064	0.148064	91
831	22	0.1594	0.1594	91
832	22	0.981771	0.981771	91
833	22	0.849156	0.849156	91
833	22	0.576581	0.576581	91
834	11	0.132909	0.132908	91
834	22	0.0450109	0.0450109	91
835	-11	0.194943	0.194943	91
835	22	0.609876	0.609876	91
836	22	0.0284599	0.0284599	91
837	22	1.10052	1.10052	62
839	11	0.0614156	0.0614134	91
839	-11	0.0152783	0.0152699	91
839	11	0.136233	0.136233	91
839	11	0.0281141	0.0281094	91
839	-11	0.0144285	0.0144195	91
840	11	0.0177341	0.0177267	91
844	22	0.328506	0.328506	91
846	22	0.60492	0.60492	91
846	22	0.407847	0.407847	91
846	22	0.0409435	0.0409435	91
850	11	0.207294	0.207293	91
850	-11	0.0245048	0.0244995	91
855	11	0.0882955	0.0882941	91
855	-11	0.0625767	0.0625746	91
855	22	0.0822118	0.0822118	91
856	22	0.25878	0.25878	91
857	22	0.0252813	0.0252813	91
858	22	0.211047	0.211047	91
859	11	0.139943	0.139942	91
859	11	0.101794	0.101793	91
862	-11	0.187431	0.18743	91
862	11	0.0309396	0.0309355	91
864	22	0.468972	0.468972	-43
864	22	0.491187	0.491187	62
864	22	0.28878	0.28878	91
864	-11	0.0694044	0.0694025	91
865	22	0.037859	0.037859	91
870	11	0.0303684	0.0303642	91
870	-11	0.0601046	0.0601025	91
873	11	0.0263343	0.0263293	91
874	22	0.197405	0.197405	91
874	22	0.25283	0.25283	91
874	22	0.0970229	0.0970229	91
874	22	0.0946553	0.0946553	91
875	22	0.892484	0.892484	91
875	-11	0.0550592	0.0550568	91
877	22	0.441775	0.441775	91
877	22	0.0241783	0.0241783	91
877	11	0.287531	0.287531	91
877	22	0.223727	0.223727	91
884	22	0.103064	0.103064	91
890	11	0.15006	0.15006	91
890	11	0.0271637	0.0271589	91
890	-11	0.24879	0.24879	91
891	22	0.0336432	0.0336432	91
893	22	0.0369237	0.0369237	91
900	22	0.426226	0.426226	91
902	11	0.110977	0.110976	91
903	22	0.106899	0.106899	91
905	-11	0.0411545	0.0411513	91
906	22	1.30622	1.30622	91
906	22	0.0975358	0.0975358	91
906	-11	0.00825809	0.00824229	91
906	-11	0.0267264	0.0267215	91
907	11	0.00382392	0.00378976	91
908	22	0.103876	0.103876	91
910	22	0.232341	0.232341	91
911	22	0.281798	0.281798	91
911	22	0.0337545	0.0337545	91
912	11	0.479878	0.479878	91
912	-11	0.298006	0.298006	91
912	22	0.903144	0.903144	91
912	22	0.545983	0.545983	91
912	11	0.0170837	0.0170761	91
912	-11	0.089796	0.0897946	91
913	22	0.514595	0.514595	91
914	22	0.507759	0.507759	91
914	22	0.0811167	0.0811167	91
915	22	0.116435	0.116435	91
915	22	0.57003	0.57003	91
917	11	0.0137053	0.0136958	91
917	11	0.152884	0.152883	91
917	-11	0.066118	0.066116	91
919	22	0.339746	0.339746	91
920	22	0.280764	0.280764	91
920	22	0.0848539	0.0848539	91
932	22	0.0384014	0.0384014	91
933	11	0.0334903	0.0334864	91
933	11	0.139547	0.139546	91
934	22	0.81455	0.81455	91
934	11	0.036228	0.0362244	91
935	11	0.0527537	0.0527512	91
935	22	0.088105	0.088105	91
935	22	0.05572	0.05572	91
938	22	0.0485837	0.0485837	91
938	22	0.127314	0.127314	91
939	11	0.516328	0.516328	91
939	22	0.0886806	0.0886806	91
940	-11	0.0875088	0.0875074	91
944	11	0.00293469	0.00289021	91
948	22	0.523754	0.523754	91
950	22	0.124939	0.124939	91
951	22	0.0740678	0.0740678	91
952	22	0.0535239	0.0535239	91
952	11	0.24071	0.240709	91
952	-11	0.0822982	0.0822966	91
953	-11	0.0544975	0.0544951	91
953	22	0.317939	0.317939	91
953	11	0.075921	0.0759193	91
953	-11	0.349158	0.349157	91
954	22	0.159688	0.159688	91
954	-11	0.218525	0.218525	91
958	11	0.520702	0.520702	91
958	-11	0.0978855	0.0978842	91
960	-11	0.0795905	0.0795889	91
962	22	0.0414461	0.0414461	91
965	22	0.117407	0.117407	91
967	22	0.1913	0.1913	91
967	22	0.180365	0.180365	91
967	-11	0.0113248	0.0113133	91
967	11	0.206649	0.206649	91
967	-11	0.187052	0.187052	91
967	11	0.108141	0.108139	91
967	11	0.144397	0.144396	91
968	22	0.0792859	0.0792859	91
969	11	0.422076	0.422075	91
969	-11	0.158987	0.158986	91
971	22	0.373655	0.373655	91
973	22	0.172485	0.172485	91
973	22	0.319447	0.319447	91
974	22	0.123448	0.123448	91
977	22	0.620442	0.620442	91
977	22	0.112507	0.112507	91
981	11	0.00132359	0.00122173	91
981	11	0.0501699	0.0501673	91
983	22	0.439423	0.439423	91
984	22	0.211549	0.211549	91
987	11	0.281301	0.281301	91
987	-11	0.0165464	0.0165385	91
987	11	0.00960031	0.00958682	91
987	-11	0.0553523	0.05535	91
989	22	0.0409559	0.0409559	91
993	11	0.0342786	0.0342748	91
993	-11	0.0783209	0.0783193	91
993	22	0.224234	0.224234	91
996	22	0.26222	0.26222	91
998	11	0.121554	0.121553	91
998	-11	0.0280722	0.0280676	91
998	22	0.0263918	0.0263918	91
1000	22	0.272546	0.272546	91
1003	22	0.300009	0.300009	91
1004	11	0.0784811	0.0784795	91
1004	-11	0.22158	0.221579	91
1006	-11	0.0556303	0.0556279	91
1016	22	0.141066	0.141066	91
1017	22	0.566506	0.566506	91
1017	22	0.174391	0.174391	91
1021	22	0.46203	0.46203	91
1021	11	0.384348	0.384348	91
1021	11	0.00442069	0.00439123	91
1022	22	0.170736	0.170736	91
1023	22	0.0166538	0.0166538	91
1023	11	0.416512	0.416512	91
1023	-11	0.472258	0.472258	91
