Exotic Particle Analysis
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 7.7

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
252	11	0.00069158	0.000466575	91
253	22	0.26483	0.26483	91
255	22	0.0840937	0.0840937	91
256	-11	0.0116983	0.0116872	91
256	-11	0.00388901	0.00385533	91
258	22	0.201926	0.201926	91
260	22	0.151686	0.151686	91
260	22	0.0567559	0.0567559	91
272	22	0.302069	0.302069	91
273	11	0.0581942	0.058192	91
276	22	0.134554	0.134554	91
277	22	0.0811438	0.0811438	91
279	22	0.208762	0.208762	91
279	22	0.0367821	0.0367821	91
286	22	0.55319	0.55319	91
293	11	0.275056	0.275055	91
300	22	0.0604231	0.0604231	91
302	11	0.108759	0.108758	91
302	11	0.0685678	0.0685659	91
302	-11	0.0261399	0.026135	91
311	22	0.206374	0.206374	91
313	11	0.0118348	0.0118239	91
313	-11	0.028212	0.0282074	91
318	22	0.247462	0.247462	91
322	11	0.00330245	0.00326299	91
326	22	0.0401006	0.0401006	91
328	11	0.0754678	0.075466	91
328	-11	0.101747	0.101746	91
334	11	0.381586	0.381586	91
334	22	0.416605	0.416605	91
341	22	0.140196	0.140196	91
344	-11	0.0939252	0.0939239	91
344	22	0.365254	0.365254	91
346	22	0.195185	0.195185	91
350	22	0.0925388	0.0925388	91
352	-11	0.0896601	0.0896587	91
352	-11	0.0224919	0.0224862	91
359	22	0.153268	0.153268	91
360	22	0.541828	0.541828	91
362	22	0.502718	0.502718	91
362	22	0.326637	0.326637	91
362	22	0.178783	0.178783	91
362	22	0.0286925	0.0286925	91
365	22	0.0559065	0.0559065	91
368	-11	0.170547	0.170546	91
369	11	0.0517752	0.0517727	91
369	-11	0.100517	0.100516	91
369	22	0.213056	0.213056	91
379	11	0.160371	0.16037	91
379	-11	0.0249263	0.0249211	91
383	11	0.0229496	0.022944	91
384	22	0.109587	0.109587	91
394	-11	0.256826	0.256826	91
396	22	0.0833898	0.0833898	91
398	22	0.180088	0.180088	91
399	11	0.0644837	0.0644817	91
399	-11	0.0609879	0.0609857	91
402	11	0.0419522	0.0419492	91
404	22	0.186658	0.186658	91
409	22	0.0143456	0.0143456	91
413	11	0.328639	0.328639	91
413	-11	0.0746976	0.0746959	91
416	22	0.206777	0.206777	91
420	22	0.371033	0.371033	91
420	11	0.108902	0.1089	91
420	-11	0.268491	0.26849	91
420	-11	0.0936783	0.0936769	91
420	22	0.568874	0.568874	91
425	22	0.176405	0.176405	91
430	11	0.0561763	0.056174	91
430	-11	0.0841228	0.0841213	91
430	11	0.0238982	0.0238927	91
430	-11	0.038706	0.0387027	91
432	-11	0.209088	0.209088	91
432	22	0.229965	0.229965	91
437	11	0.0351484	0.0351447	91
441	22	0.352766	0.352766	91
442	11	0.278631	0.27863	91
442	-11	0.0728541	0.0728523	91
442	22	0.215827	0.215827	91
442	11	0.181685	0.181684	91
442	-11	0.139949	0.139948	91
442	22	0.337522	0.337522	91
450	22	0.464129	0.464129	91
450	-11	0.346666	0.346665	91
464	11	0.186431	0.18643	91
470	-11	0.0160498	0.0160417	91
480	11	0.115737	0.115735	91
480	-11	0.174095	0.174094	91
482	11	0.0481615	0.0481588	91
483	22	0.326275	0.326275	91
483	11	0.0269696	0.0269648	91
483	-11	0.180853	0.180852	91
490	22	0.291876	0.291876	91
490	22	1.10316	1.10316	91
492	22	0.072791	0.072791	91
502	-11	0.0139717	0.0139624	91
509	-11	0.053405	0.0534026	91
511	11	0.0778582	0.0778565	91
511	22	0.186358	0.186358	91
523	22	0.185623	0.185623	91
528	22	0.0583193	0.0583193	91
531	11	0.208731	0.20873	91
531	-11	0.180988	0.180987	91
531	11	0.034243	0.0342392	91
531	-11	0.0758511	0.0758494	91
537	11	0.0365466	0.0365431	91
537	-11	0.0550569	0.0550545	91
541	22	0.1315	0.1315	91
545	22	0.0498096	0.0498096	91
546	22	0.024489	0.024489	91
547	22	0.189166	0.189166	91
548	11	0.146667	0.146666	91
548	22	0.111204	0.111204	91
553	-11	0.00713077	0.00711255	91
555	11	0.336092	0.336092	91
555	-11	0.00291189	0.0028667	91
555	22	0.147375	0.147375	91
556	11	0.0912451	0.0912437	91
558	22	0.168344	0.168344	91
561	22	0.32045	0.32045	91
563	11	0.129404	0.129403	91
565	22	0.0940495	0.0940495	91
574	11	0.110909	0.110907	91
574	11	0.0178851	0.0178778	91
574	22	0.160671	0.160671	91
576	22	0.295428	0.295428	91
576	22	0.189598	0.189598	91
582	11	0.0757059	0.0757042	91
582	-11	0.0170877	0.01708	91
582	22	0.192559	0.192559	91
584	22	0.246719	0.246719	91
586	22	0.266321	0.266321	91
587	22	0.127713	0.127713	91
591	-11	0.0465614	0.0465587	91
593	22	0.430826	0.430826	91
593	-11	0.0078317	0.00781507	91
596	-11	0.00272009	0.00267214	91
599	22	0.436752	0.436752	91
599	22	0.135169	0.135169	91
600	11	0.0146793	0.0146704	91
600	22	0.121679	0.121679	91
605	22	0.0221424	0.0221424	91
609	22	0.154882	0.154882	91
616	11	0.0910287	0.0910273	91
616	-11	0.049136	0.0491333	91
619	22	0.280486	0.280486	91
633	22	0.0716764	0.0716764	91
638	22	0.156091	0.156091	91
646	22	0.368239	0.368239	91
647	-11	0.00863713	0.00862202	91
649	11	0.114284	0.114283	91
650	22	0.166956	0.166956	91
650	22	0.128847	0.128847	91
651	22	0.112214	0.112214	91
655	11	0.0414867	0.0414836	91
655	-11	0.0733063	0.0733045	91
657	11	0.512703	0.512702	91
657	-11	0.204503	0.204502	91
664	11	0.0661383	0.0661363	91
664	-11	0.337067	0.337067	91
665	22	0.22033	0.22033	91
665	22	0.0629432	0.0629432	91
667	22	0.285099	0.285099	91
667	22	0.670906	0.670906	91
668	22	0.142248	0.142248	91
668	11	0.01848	0.018473	91
668	22	0.0619371	0.0619371	91
672	22	0.0726947	0.0726947	91
672	22	0.0149907	0.0149907	91
674	22	0.182911	0.182911	91
675	22	0.229873	0.229873	91
683	22	0.130455	0.130455	91
684	11	0.00255443	0.00250311	91
685	22	0.575675	0.575675	91
693	-11	0.0553178	0.0553154	91
697	22	0.0497791	0.0497791	91
698	22	0.234558	0.234558	91
699	22	0.228689	0.228689	91
699	11	0.0695339	0.069532	91
711	22	0.257918	0.257918	91
715	22	0.135812	0.135812	91
716	11	0.60321	0.60321	91
716	-11	0.0609004	0.0608983	91
727	22	0.136804	0.136804	91
730	22	0.0422766	0.0422766	91
733	11	0.410133	0.410132	91
735	-11	0.00828426	0.00826854	91
735	22	0.167818	0.167818	91
740	22	0.416566	0.416566	91
741	11	0.0193323	0.0193256	91
743	22	0.211459	0.211459	91
745	22	0.309309	0.309309	91
746	11	0.0156953	0.015687	91
747	11	0.119031	0.119029	91
747	-11	0.435254	0.435254	91
750	11	0.0744447	0.074443	91
750	22	0.100577	0.100577	91
751	11	0.0964526	0.0964512	91
754	-11	0.0574358	0.0574335	91
756	22	0.271863	0.271863	91
756	-11	0.0367543	0.0367508	91
758	11	0.229589	0.229589	91
758	-11	0.134825	0.134824	91
763	22	0.258984	0.258984	91
766	22	0.038038	0.038038	91
769	22	0.111267	0.111267	91
774	22	0.0903442	0.0903442	91
774	22	0.222145	0.222145	91
776	22	0.157594	0.157594	91
785	-11	0.131549	0.131548	91
785	22	0.0259964	0.0259964	91
787	22	0.0604135	0.0604135	91
789	-11	0.440395	0.440395	91
793	11	0.0622254	0.0622233	91
793	-11	0.0550182	0.0550158	91
802	22	0.0157469	0.0157469	91
819	22	0.0475706	0.0475706	91
819	22	0.222989	0.222989	91
821	11	0.0267006	0.0266957	91
822	22	0.311859	0.311859	91
822	22	0.23908	0.23908	91
823	11	0.0406665	0.0406633	91
823	-11	0.142962	0.142962	91
824	11	0.0294943	0.0294898	91
824	-11	0.174576	0.174576	91
824	-11	0.301567	0.301567	91
836	11	0.0342052	0.0342014	91
840	22	0.844806	0.844806	91
842	22	0.390234	0.390234	91
842	-11	0.0348112	0.0348074	91
843	22	0.522982	0.522982	91
845	-11	0.0936199	0.0936185	91
847	-11	0.00805074	0.00803451	91
849	-11	0.0493554	0.0493528	91
856	11	0.191188	0.191187	91
860	11	0.133535	0.133534	91
871	22	0.0142709	0.0142709	91
871	-11	0.388331	0.388331	91
871	22	0.345755	0.345755	91
871	22	0.123873	0.123873	91
876	22	0.0866356	0.0866356	91
877	22	0.262501	0.262501	91
892	11	0.127345	0.127344	91
897	22	0.395027	0.395027	91
899	22	0.107088	0.107088	91
912	-11	0.104457	0.104456	91
913	-11	0.0889813	0.0889798	91
913	22	0.0558919	0.0558919	91
917	22	0.0318121	0.0318121	91
921	22	0.365708	0.365708	91
921	11	0.0571784	0.0571762	91
921	-11	0.240451	0.240451	91
923	22	0.647785	0.647785	91
923	-11	0.0109537	0.0109419	91
925	11	0.0207947	0.0207884	91
930	22	0.30774	0.30774	91
937	22	0.0367358	0.0367358	91
938	22	0.155552	0.155552	91
942	-11	0.00229527	0.00223767	91
944	11	0.0149865	0.0149778	91
944	-11	0.0683296	0.0683277	91
947	11	0.124511	0.12451	91
955	-11	0.0339419	0.033938	91
957	11	0.055825	0.0558226	91
957	-11	0.0539921	0.0539897	91
958	22	0.105174	0.105174	91
972	22	0.329326	0.329326	91
973	22	0.466257	0.466257	91
976	22	0.384768	0.384768	91
985	22	0.0965294	0.0965294	91
985	11	0.0378903	0.0378868	91
985	-11	0.100405	0.100403	91
986	-11	0.10432	0.104319	91
989	22	0.0254166	0.0254166	91
991	22	0.364953	0.364953	91
991	22	0.178967	0.178967	91
996	22	0.0574314	0.0574314	91
1008	22	0.0596581	0.0596581	91
1009	11	0.145884	0.145883	91
1009	-11	0.0867613	0.0867598	91
1009	22	0.0816241	0.0816241	91
1010	22	0.0741098	0.0741098	91
1014	22	0.0723953	0.0723953	91
1015	11	0.0125924	0.0125821	91
1016	22	0.117206	0.117206	91
1017	22	0.500859	0.500859	91
1017	11	0.131418	0.131417	91
1017	-11	0.0156748	0.0156665	91
1018	-11	0.00265827	0.00260886	91
1022	-11	0.0464642	0.0464614	91
1028	-11	0.0927492	0.0927477	91
1030	11	0.0550128	0.0550104	91
1030	-11	0.0479705	0.0479678	91
1030	22	0.358327	0.358327	91
1036	22	0.094489	0.094489	91
1042	22	0.348567	0.348567	91
1042	11	0.120415	0.120414	91
1042	-11	0.140885	0.140884	91
1042	11	0.0118008	0.0117898	91
1043	22	0.10191	0.10191	91
1054	22	0.24508	0.24508	91
1056	11	0.388855	0.388855	91
1057	22	0.31056	0.31056	91
1059	11	0.0789874	0.0789858	91
1070	22	0.233031	0.233031	91
1071	11	0.0589828	0.0589806	91
1071	22	0.191318	0.191318	91
1072	22	0.156695	0.156695	91
1074	22	0.69021	0.69021	91
1074	-11	0.43275	0.432749	91
1074	22	0.149875	0.149875	91
1075	22	0.373192	0.373192	91
1075	11	0.00651457	0.00649453	91
1078	22	0.23755	0.23755	91
1081	22	0.38376	0.38376	91
1081	22	0.0702373	0.0702373	91
1084	22	0.300996	0.300996	91
1086	22	0.217923	0.217923	91
1087	11	0.0740585	0.0740568	91
1089	11	0.201899	0.201898	91
1089	22	0.192895	0.192895	91
1089	22	0.0855131	0.0855131	91
1090	22	0.0421402	0.0421402	91
1093	22	0.176428	0.176428	91
1098	22	0.374939	0.374939	91
1121	22	0.138333	0.138333	91
1122	-11	0.0181748	0.0181676	91
1122	22	0.175603	0.175603	91
1124	22	0.851904	0.851904	91
1127	-11	0.0593646	0.0593624	91
1128	11	0.0729019	0.0729002	91
1131	22	0.0187167	0.0187167	91
1131	-11	0.0747679	0.0747662	91
1132	11	0.159472	0.159471	91
1132	11	0.0841172	0.0841157	91
1133	11	0.157761	0.157761	91
1134	22	0.051	0.051	91
1134	22	0.317568	0.317568	91
1150	22	0.121209	0.121209	91
1151	22	0.139598	0.139598	91
1154	11	0.156038	0.156037	91
1154	-11	0.1043	0.104298	91
1161	-11	0.0120727	0.0120619	91
1161	22	0.210286	0.210286	91
1162	22	0.405852	0.405852	91
1164	22	0.891911	0.891911	91
1168	22	0.3595	0.3595	91
1170	22	0.143863	0.143863	91
1171	-11	0.0219846	0.0219787	91
1173	11	0.0533435	0.0533411	91
1183	11	0.012642	0.0126317	91
1183	-11	0.00485403	0.00482717	91
1193	22	0.450208	0.450208	91
1195	11	0.0360355	0.0360319	91
1195	-11	0.0251105	0.0251053	91
1197	22	0.407818	0.407818	91
1201	-11	0.00442697	0.00439743	91
1202	22	0.0373039	0.0373039	91
1206	11	0.123597	0.123596	91
1206	22	0.17901	0.17901	91
1209	11	0.0377891	0.0377856	91
1209	-11	0.0033424	0.00330311	91
1209	22	0.107084	0.107084	91
1212	22	0.341646	0.341646	91
1216	22	0.161589	0.161589	91
1216	22	0.196708	0.196708	91
1217	22	0.342754	0.342754	91
1219	11	0.0397242	0.0397209	91
1219	-11	0.00842384	0.00840832	91
1223	11	0.0025675	0.00251615	91
1223	-11	0.494015	0.494015	91
1223	22	0.188677	0.188677	91
1231	22	0.698927	0.698927	91
1232	11	0.0453857	0.0453829	91
1241	22	0.2673	0.2673	91
1242	11	0.0666731	0.0666711	91
1244	11	0.0949653	0.0949639	91
1245	22	0.0883936	0.0883936	91
1254	11	0.292043	0.292043	91
1256	-11	0.127128	0.127127	91
1256	22	0.785665	0.785665	91
1260	-11	0.101776	0.101774	91
1261	11	0.00917491	0.00916068	91
1261	-11	0.0293889	0.0293844	91
1262	11	0.022791	0.0227853	91
1263	11	0.0260341	0.0260291	91
1263	-11	0.386037	0.386036	91
1264	22	0.164869	0.164869	91
1265	-11	0.365253	0.365252	91
1268	22	0.111116	0.111116	91
1270	22	0.0284034	0.0284034	91
1270	22	0.0720108	0.0720108	91
1273	22	0.146407	0.146407	91
1273	-11	0.0311702	0.031166	91
1275	22	0.135123	0.135123	91
1279	11	0.075992	0.0759903	91
1279	22	0.0653205	0.0653205	91
1284	-11	0.117589	0.117588	91
1284	11	0.0126139	0.0126036	91
1294	11	0.144633	0.144632	91
1294	-11	0.0262576	0.0262526	91
1294	11	0.0188764	0.0188695	91
1294	-11	0.191343	0.191343	91
1296	22	0.215534	0.215534	91
1301	11	0.295517	0.295517	91
1309	22	0.151976	0.151976	91
1310	22	0.463278	0.463278	91
1313	22	0.315313	0.315313	91
1316	22	0.48454	0.48454	91
1323	11	0.206673	0.206672	91
1323	-11	0.241898	0.241897	91
1323	11	0.0111462	0.0111346	91
1323	-11	0.136762	0.136761	91
1324	11	0.149225	0.149224	91
1330	-11	0.0120001	0.0119892	91
1330	22	0.0335819	0.0335819	91
1340	22	0.108695	0.108695	91
1348	11	0.00676037	0.00674104	91
1349	22	0.0935504	0.0935504	91
1353	11	0.612415	0.612415	91
1353	-11	0.192032	0.192031	91
1353	22	0.778025	0.778025	91
1355	22	0.0934652	0.0934652	91
1356	22	0.68655	0.68655	91
1357	-11	0.00917077	0.00915652	91
1358	22	0.60144	0.60144	91
1368	-11	0.0339794	0.0339756	91
1373	-11	0.0120933	0.0120825	91
1379	22	0.168489	0.168489	91
1380	22	0.52396	0.52396	91
1380	22	0.0584775	0.0584775	91
1392	22	0.0496533	0.0496533	91
1393	22	0.73837	0.73837	91
1394	-11	0.017866	0.0178587	91
1394	11	0.0379804	0.037977	91
1395	22	0.0271946	0.0271946	91
1398	11	0.130622	0.130621	91
1409	11	0.0906008	0.0905993	91
1419	11	0.0974126	0.0974112	91
1419	-11	0.0172698	0.0172623	91
1422	11	0.00228739	0.00222994	91
1422	22	0.826239	0.826239	91
1422	22	0.144555	0.144555	91
1426	22	0.155956	0.155956	91
1426	11	0.0575546	0.0575523	91
1426	-11	0.0463688	0.046366	91
1426	22	0.219222	0.219222	91
1430	22	0.0461475	0.0461475	91
1435	22	0.107104	0.107104	91
1436	-11	0.519114	0.519114	91
1438	-11	0.139113	0.139112	91
1439	22	0.461723	0.461723	91
1439	22	0.155009	0.155009	91
1442	22	0.309476	0.309476	91
1448	11	0.0240085	0.024003	91
1449	22	0.108245	0.108245	91
1450	22	0.0587855	0.0587855	91
1454	11	0.00143285	0.00133956	91
1455	22	0.299174	0.299174	91
1459	22	0.0137207	0.0137207	91
1461	11	0.00278998	0.00274315	91
1469	-11	0.034783	0.0347792	91
1469	22	0.268847	0.268847	91
1476	22	0.234841	0.234841	91
1477	-11	0.00556257	0.0055391	91
1483	22	0.489734	0.489734	91
1487	22	0.135404	0.135404	91
1491	22	0.0828411	0.0828411	91
1499	11	0.118688	0.118687	91
1499	-11	0.0865185	0.086517	91
1500	22	0.340082	0.340082	91
1501	11	0.195972	0.195971	91
1501	-11	0.131825	0.131824	91
1501	22	0.112214	0.112214	91
1507	11	0.022784	0.0227783	91
1508	11	0.137859	0.137858	91
1512	22	0.240631	0.240631	91
1515	22	0.12546	0.12546	91
1524	22	0.0461759	0.0461759	91
1528	22	0.102185	0.102185	91
1530	22	0.0345595	0.0345595	91
1535	22	0.333136	0.333136	91
1537	22	0.0277247	0.0277247	91
1537	22	0.0609316	0.0609316	91
1537	-11	0.0575002	0.057498	91
1539	22	0.0627386	0.0627386	91
1542	22	0.0865573	0.0865573	91
1542	22	0.228047	0.228047	91
1544	22	0.241965	0.241965	91
1545	-11	0.0714277	0.0714259	91
1556	22	0.0384743	0.0384743	91
1558	11	0.169641	0.16964	91
1558	-11	0.0274609	0.0274562	91
1559	22	0.261282	0.261282	91
1564	11	0.125444	0.125443	91
1564	22	0.144264	0.144264	91
1565	-11	0.0580617	0.0580594	91
1570	22	0.12425	0.12425	91
1574	11	0.0706675	0.0706657	91
1574	-11	0.0502485	0.0502459	91
1579	22	0.0413852	0.0413852	91
1584	22	0.114617	0.114617	91
1585	22	0.330054	0.330054	91
1590	22	0.053003	0.053003	91
1592	-11	0.0361868	0.0361832	91
1592	22	0.0553508	0.0553508	91
1597	11	0.0641515	0.0641494	91
1597	-11	0.0630668	0.0630648	91
1601	22	0.0731057	0.0731057	91
1603	11	0.0465183	0.0465156	91
1603	11	0.647012	0.647012	91
1603	-11	0.140147	0.140146	91
1603	11	0.0542524	0.05425	91
1603	-11	0.015148	0.0151394	91
1607	22	0.294266	0.294266	91
1609	-11	0.108788	0.108787	91
1614	22	0.438375	0.438375	91
1615	22	2.43799	2.43799	91
1616	22	0.0397006	0.0397006	91
1624	11	0.0100011	0.00998815	91
1624	-11	0.0504459	0.0504433	91
1629	22	0.214364	0.214364	91
1635	22	0.236168	0.236168	91
1637	22	0.343638	0.343638	91
1637	11	0.0745076	0.0745058	91
1641	11	0.0786163	0.0786146	91
1641	-11	0.0256481	0.025643	91
1648	22	0.30919	0.30919	91
1653	22	0.0215751	0.0215751	91
1654	22	0.0702278	0.0702278	91
1665	22	0.154378	0.154378	91
1667	11	0.0297176	0.0297132	91
1668	-11	0.0414723	0.0414691	91
1669	22	0.0260271	0.0260271	91
1669	-11	0.0815729	0.0815713	91
1674	11	0.222437	0.222437	91
1674	-11	0.099169	0.0991676	91
1677	-11	0.0896628	0.0896614	91
1677	-11	0.0268972	0.0268924	91
1680	22	0.212682	0.212682	91
1681	22	0.207028	0.207028	91
1705	22	0.730131	0.730131	91
1705	22	0.207082	0.207082	91
1705	22	0.50463	0.50463	91
1710	22	0.808972	0.808972	91
1712	22	0.579059	0.579059	91
1715	11	0.0742695	0.0742678	91
1716	11	0.316884	0.316883	91
1716	-11	0.0602693	0.0602672	91
1720	11	0.0546647	0.0546623	91
1728	22	0.0823645	0.0823645	91
1730	11	0.0472885	0.0472858	91
1730	11	0.0818327	0.0818311	91
1730	-11	0.0145623	0.0145533	91
1731	-11	0.00423241	0.0042015	91
1736	22	0.354055	0.354055	91
1737	-11	0.505242	0.505242	91
1737	11	0.129228	0.129227	91
1737	-11	0.208059	0.208058	91
1737	22	0.197262	0.197262	91
1741	-11	0.00974357	0.00973017	91
1744	-11	0.0600497	0.0600476	91
1746	22	0.249435	0.249435	91
1751	22	0.808717	0.808717	91
1751	11	0.138636	0.138635	91
1751	-11	0.250422	0.250422	91
1753	22	0.570104	0.570104	91
1753	22	0.164232	0.164232	91
1754	11	0.0143857	0.0143766	91
1757	22	0.413606	0.413606	91
1768	22	0.469893	0.469893	91
1770	22	0.346251	0.346251	91
1770	22	0.113163	0.113163	91
1774	22	0.040197	0.040197	91
1778	11	0.0790898	0.0790882	91
1778	-11	0.0496095	0.0496069	91
1783	22	0.445819	0.445819	91
1783	-11	0.0583966	0.0583944	91
1783	22	0.0459686	0.0459686	91
1798	22	0.0183651	0.0183651	91
1798	-11	0.0113093	0.0112978	91
1799	22	0.156483	0.156483	91
1805	22	0.482238	0.482238	91
1806	22	0.114561	0.114561	91
1806	22	0.0466161	0.0466161	91
1810	11	0.0610016	0.0609995	91
1811	22	0.0690917	0.0690917	91
1811	22	0.639582	0.639582	91
1811	11	0.129903	0.129902	91
1811	-11	0.0313329	0.0313287	91
1811	22	0.200276	0.200276	91
1814	22	0.30376	0.30376	91
1815	22	0.111364	0.111364	91
1826	11	0.259001	0.259001	91
1826	-11	0.142374	0.142373	91
1828	11	0.0308147	0.0308105	91
1828	-11	0.0703137	0.0703118	91
1831	22	0.184095	0.184095	91
1831	-11	0.0102108	0.010198	91
1840	22	0.107439	0.107439	91
1840	11	0.221619	0.221618	91
1841	11	0.0272454	0.0272406	91
1846	11	0.0454913	0.0454885	91
1849	-11	0.17709	0.177089	91
1858	-11	0.0879393	0.0879379	91
1858	-11	0.159866	0.159865	91
1858	22	0.164575	0.164575	91
1862	22	0.0945977	0.0945977	91
1862	-11	1.19299	1.19299	91
1862	-11	0.0202514	0.020245	91
1864	22	0.28718	0.28718	91
1864	22	0.0877042	0.0877042	91
1869	22	0.179139	0.179139	91
1875	22	0.219851	0.219851	91
1877	22	1.15068	1.15068	91
1878	22	0.109111	0.109111	91
1878	22	0.103518	0.103518	91
1880	-11	0.329572	0.329572	91
1882	22	0.233748	0.233748	91
1882	22	0.154001	0.154001	91
1887	-11	0.00533775	0.00531328	91
1887	-11	0.0144326	0.0144235	91
1888	-11	0.0450849	0.045082	91
1897	22	0.351747	0.351747	91
1900	22	0.47555	0.47555	91
1910	11	0.0079423	0.00792586	91
1915	22	0.405314	0.405314	91
1916	11	0.28737	0.28737	91
1926	11	0.000623285	0.00036035	91
1928	22	0.0489107	0.0489107	91
1929	22	0.169362	0.169362	91
1930	-11	0.00458321	0.00455492	91
1936	22	0.825196	0.825196	91
1938	11	0.0300208	0.0300165	91
1940	-11	0.19089	0.190889	91
1940	-11	0.209175	0.209175	91
1942	22	0.630198	0.630198	91
1942	11	0.197817	0.197817	91
1942	22	0.04948	0.04948	91
1943	22	0.0102438	0.0102438	91
1945	11	0.0171176	0.01711	91
1945	-11	0.167071	0.167071	91
1947	11	0.010164	0.0101512	91
1949	22	0.0927305	0.0927305	91
1953	11	0.00497838	0.00495222	91
1953	-11	0.05169	0.0516874	91
1960	11	0.0278463	0.0278416	91
1960	-11	0.00174898	0.00167267	91
1966	22	0.0377598	0.0377598	91
1971	-11	0.0168277	0.01682	91
1977	-11	0.203215	0.203214	91
1982	22	0.146645	0.146645	91
1982	22	0.180201	0.180201	91
1982	11	0.00663617	0.00661652	91
1984	-11	0.0329119	0.0329079	91
1987	11	0.00144006	0.00134639	91
1988	11	0.0242911	0.0242858	91
1990	22	0.064418	0.064418	91
1994	22	0.052008	0.052008	91
2002	22	0.0782029	0.0782029	91
2010	11	0.0100417	0.0100288	91
2010	22	0.0381688	0.0381688	91
2010	22	0.0517878	0.0517878	91
2018	-11	0.0373645	0.037361	91
2021	11	0.0161944	0.0161863	91
2022	22	0.257731	0.257731	91
2023	22	0.12374	0.12374	91
2030	11	0.0162791	0.0162711	91
2032	11	0.242257	0.242257	91
2035	22	0.160827	0.160827	91
2038	22	0.174266	0.174266	91
