Exotic Particle Analysis
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 27

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

Event	Particle	ET	pT
58	22	0.0690677	0.0690677	91
58	-11	0.485582	0.485582	91
58	22	0.015962	0.015962	91
63	11	0.0320497	0.0320456	91
63	-11	0.0256182	0.0256131	91
63	-11	0.0375185	0.037515	91
63	22	0.270696	0.270696	91
67	22	0.172101	0.172101	91
69	11	0.158808	0.158807	91
69	-11	0.0727739	0.0727721	91
71	22	0.196279	0.196279	91
75	22	0.0730789	0.0730789	91
75	-11	0.0988772	0.0988758	91
76	22	0.0958247	0.0958247	91
76	11	0.0216347	0.0216287	91
76	-11	0.0781548	0.0781532	91
77	22	0.0805715	0.0805715	91
78	22	0.053231	0.053231	91
78	22	0.0843219	0.0843219	91
82	22	0.143545	0.143545	91
82	22	0.154387	0.154387	91
83	22	0.0959349	0.0959349	91
88	22	0.537689	0.537689	91
88	11	0.065519	0.065517	91
88	22	0.175286	0.175286	91
89	-11	0.0896059	0.0896044	91
89	22	0.104481	0.104481	91
90	11	0.0650226	0.0650206	91
90	-11	0.0475536	0.0475509	91
90	-11	0.0540824	0.05408	91
92	22	0.0496473	0.0496473	91
94	22	0.0588552	0.0588552	91
96	22	0.0508806	0.0508806	91
96	22	0.202235	0.202235	91
96	22	0.0540561	0.0540561	91
97	22	0.58519	0.58519	91
99	11	0.014023	0.0140138	91
99	-11	0.0822596	0.082258	91
100	11	0.0065586	0.00653872	91
100	-11	0.0397833	0.0397801	91
100	-11	0.0969876	0.0969863	91
103	22	0.479692	0.479692	91
103	22	0.11907	0.11907	91
103	11	0.116105	0.116104	91
103	-11	0.0532005	0.0531981	91
111	11	0.0668602	0.0668582	91
114	22	0.399855	0.399855	91
116	-11	0.650613	0.650613	91
116	22	0.0600901	0.0600901	91
117	22	0.0395029	0.0395029	91
123	11	0.0491872	0.0491846	91
124	22	0.193135	0.193135	91
126	22	0.269	0.269	91
126	11	0.196621	0.19662	91
126	-11	0.0133071	0.0132973	91
127	22	0.270699	0.270699	91
130	22	0.265861	0.265861	91
130	11	0.111529	0.111528	91
130	-11	0.0842123	0.0842107	91
131	22	0.444748	0.444748	91
131	11	0.0952539	0.0952526	91
131	-11	0.0188418	0.0188349	91
134	11	0.134306	0.134305	91
134	-11	0.167702	0.167701	91
134	22	0.183265	0.183265	91
134	-11	0.0880035	0.088002	91
134	22	0.761986	0.761986	91
135	22	0.233403	0.233403	91
136	11	0.176333	0.176332	91
136	11	0.284954	0.284954	91
141	22	0.307659	0.307659	91
141	11	0.086515	0.0865135	91
141	-11	0.0743964	0.0743947	91
144	22	0.313197	0.313197	91
144	-11	0.0328805	0.0328765	91
147	22	0.308205	0.308205	91
147	22	0.607273	0.607273	91
148	11	0.431699	0.431699	91
148	-11	0.063159	0.063157	91
149	22	0.687952	0.687952	91
149	22	0.108801	0.108801	91
149	11	0.0196192	0.0196126	91
149	-11	0.207835	0.207835	91
152	11	0.0226329	0.0226272	91
153	11	0.0523224	0.0523199	91
155	11	0.307634	0.307634	91
155	-11	0.134553	0.134552	91
158	22	0.145688	0.145688	91
158	-11	0.0116303	0.0116191	91
160	11	0.0943437	0.0943423	91
163	22	0.368215	0.368215	91
164	22	0.0808559	0.0808559	91
168	11	0.0548622	0.0548599	91
168	-11	0.0312475	0.0312434	91
169	22	0.137864	0.137864	91
169	11	0.0469284	0.0469256	91
171	22	0.0663886	0.0663886	91
175	22	0.143178	0.143178	91
175	11	0.0214803	0.0214742	91
175	11	0.118082	0.11808	91
175	-11	0.0528341	0.0528316	91
180	-11	0.0834657	0.0834641	91
182	22	0.238977	0.238977	91
184	22	0.089734	0.089734	91
184	11	0.0217428	0.0217368	91
184	-11	0.157576	0.157575	91
184	22	0.289752	0.289752	91
184	22	0.0312825	0.0312825	91
184	11	0.0226505	0.0226447	91
186	11	0.0245729	0.0245676	91
187	-11	0.347406	0.347406	91
188	-11	0.18748	0.18748	91
189	22	1.05487	1.05487	91
191	22	0.269284	0.269284	91
193	-11	0.14511	0.145109	91
196	22	0.0416111	0.0416111	91
196	-11	0.0242144	0.024209	91
197	22	2.20879	2.20879	62
197	22	0.885885	0.885885	91
199	22	0.404748	0.404748	91
201	11	0.0258587	0.0258537	91
201	-11	0.0238158	0.0238103	91
203	22	0.38302	0.38302	91
203	22	0.119302	0.119302	91
204	11	0.686013	0.686013	91
204	-11	0.125547	0.125545	91
205	22	0.143817	0.143817	91
208	22	0.0859072	0.0859072	91
214	22	0.233869	0.233869	91
214	-11	0.0485625	0.0485599	91
218	-11	0.00985995	0.00984672	91
219	11	0.0993915	0.0993901	91
227	22	0.0274832	0.0274832	91
227	22	0.0818887	0.0818887	91
228	22	0.0573278	0.0573278	91
230	22	0.320864	0.320864	91
230	11	0.00428435	0.00425396	91
230	-11	0.200599	0.200599	91
232	22	0.309284	0.309284	91
233	22	0.361155	0.361155	91
233	22	0.0258211	0.0258211	91
234	22	0.448964	0.448964	91
235	22	0.26758	0.26758	91
235	22	0.310572	0.310572	91
237	22	0.0746705	0.0746705	91
237	22	0.0236512	0.0236512	91
248	22	0.584557	0.584557	91
248	-11	0.0219033	0.0218974	91
250	11	0.00394175	0.00390859	91
251	22	0.0695706	0.0695706	91
255	22	0.515118	0.515118	62
255	22	0.155877	0.155877	91
258	22	0.247146	0.247146	91
258	-11	0.0199942	0.0199877	91
261	-11	0.00991036	0.00989718	91
264	22	0.0897076	0.0897076	91
265	22	0.159245	0.159245	91
270	22	0.269086	0.269086	91
272	-11	0.15384	0.153839	91
272	22	0.121911	0.121911	91
272	22	0.373549	0.373549	91
272	-11	0.0867563	0.0867548	91
272	11	0.0330171	0.0330132	91
274	11	0.0015024	0.00141307	91
275	22	0.00999351	0.00999351	91
278	22	0.186652	0.186652	91
279	22	0.120375	0.120375	91
279	22	0.824587	0.824587	91
279	-11	0.24681	0.246809	91
279	22	0.0998718	0.0998718	91
279	22	0.0728884	0.0728884	91
281	22	0.743076	0.743076	91
282	11	0.0653674	0.0653654	91
283	22	0.081374	0.081374	91
288	22	0.0246597	0.0246597	91
288	22	0.196151	0.196151	91
288	-11	0.133042	0.133041	91
288	22	0.469716	0.469716	91
292	22	0.127022	0.127022	91
293	22	0.305516	0.305516	91
293	22	0.139058	0.139058	91
293	22	0.659289	0.659289	91
293	11	0.0863869	0.0863854	91
295	22	0.254838	0.254838	91
296	22	0.0937538	0.0937538	91
297	22	0.157049	0.157049	91
298	-11	0.0156226	0.0156143	91
299	22	0.467158	0.467158	91
304	22	0.0838605	0.0838605	91
306	22	0.410531	0.410531	91
307	-11	0.00100294	0.000863884	91
312	-11	0.0454568	0.0454539	91
312	22	0.219279	0.219279	91
319	22	0.157929	0.157929	91
323	-11	0.00987604	0.00986281	91
324	22	0.772572	0.772572	91
324	11	0.16268	0.162679	91
324	-11	0.0710654	0.0710635	91
325	22	0.160825	0.160825	91
328	22	0.322619	0.322619	91
328	11	0.00289331	0.00284798	91
328	11	0.355995	0.355995	91
328	-11	0.765674	0.765674	91
328	22	0.127624	0.127624	91
334	11	0.219068	0.219068	91
338	22	0.307416	0.307416	91
339	22	0.537252	0.537252	91
340	22	0.0656757	0.0656757	91
343	11	0.0959193	0.0959179	91
343	-11	0.0446273	0.0446243	91
344	11	0.163221	0.16322	91
346	22	0.340983	0.340983	91
346	11	0.0872382	0.0872367	91
346	-11	0.030205	0.0302007	91
346	11	0.258386	0.258385	91
346	-11	0.113636	0.113634	91
349	11	0.0322434	0.0322394	91
349	11	0.260205	0.260205	91
349	-11	0.145146	0.145145	91
350	-11	0.0755822	0.0755805	91
353	22	0.829473	0.829473	91
355	22	0.0694132	0.0694132	91
361	11	0.0100344	0.0100214	91
361	22	0.659612	0.659612	91
364	22	0.111763	0.111763	91
364	22	0.374634	0.374634	91
367	11	0.0615765	0.0615744	91
367	-11	0.0299775	0.0299731	91
369	22	0.077307	0.077307	91
369	22	0.05347	0.05347	91
371	22	0.105611	0.105611	91
376	22	0.300709	0.300709	91
379	11	0.0390082	0.0390049	91
380	11	0.048369	0.0483663	91
380	-11	0.27834	0.278339	91
383	11	0.0791823	0.0791806	91
383	11	0.0265003	0.0264954	91
383	-11	0.0856744	0.0856729	91
387	22	0.0666535	0.0666535	91
388	-11	0.278925	0.278925	91
390	22	0.22425	0.22425	91
392	22	0.174332	0.174332	91
395	11	0.0173071	0.0172996	91
395	22	0.0567328	0.0567328	91
406	22	0.0388377	0.0388377	91
410	22	0.157184	0.157184	91
410	22	0.0594993	0.0594993	91
411	22	0.367608	0.367608	91
411	22	0.389154	0.389154	91
411	11	0.0161132	0.0161051	91
411	-11	0.0793601	0.0793584	91
416	22	0.225643	0.225643	91
421	-11	0.00215035	0.00208875	91
421	22	0.284109	0.284109	91
421	11	0.0300046	0.0300003	91
426	22	0.694471	0.694471	91
426	22	0.197315	0.197315	91
426	11	0.0737058	0.073704	91
426	-11	0.0792196	0.079218	91
427	22	0.723468	0.723468	91
427	22	0.085374	0.085374	91
430	11	0.275696	0.275696	91
430	-11	0.529204	0.529204	91
430	22	0.41799	0.41799	91
430	11	0.0539843	0.0539819	91
430	11	0.101649	0.101648	91
435	22	0.255043	0.255043	91
435	22	0.233912	0.233912	91
436	22	0.0515676	0.0515676	91
436	11	0.210578	0.210577	91
436	-11	0.160104	0.160103	91
437	22	0.108793	0.108793	91
438	22	0.0517539	0.0517539	91
438	22	0.517405	0.517405	91
440	22	0.284827	0.284827	91
442	22	0.6332	0.6332	91
443	22	0.0876065	0.0876065	91
443	11	0.120324	0.120322	91
444	22	0.0503959	0.0503959	91
444	-11	0.452161	0.452161	91
447	22	0.311476	0.311476	91
450	22	0.184637	0.184637	91
450	-11	0.00163989	0.00155908	91
450	11	0.0925457	0.0925443	91
450	-11	0.159042	0.159041	91
450	22	0.245023	0.245023	91
452	22	0.0292079	0.0292079	91
456	22	0.0293413	0.0293413	91
459	22	0.495664	0.495664	91
459	-11	0.10611	0.106108	91
459	11	0.0872509	0.0872494	91
459	-11	0.611797	0.611796	91
463	22	0.20254	0.20254	91
464	22	0.200925	0.200925	91
464	11	0.00550782	0.00548408	91
465	22	0.0920126	0.0920126	91
472	11	0.34539	0.34539	91
472	-11	0.0389792	0.0389758	91
472	11	0.205166	0.205165	91
472	-11	0.018452	0.018445	91
482	11	0.266099	0.266098	91
482	-11	0.228387	0.228386	91
486	11	0.309441	0.30944	91
488	11	0.274574	0.274574	91
488	-11	0.0157868	0.0157785	91
494	-11	0.0885362	0.0885347	91
495	22	0.12793	0.12793	91
497	22	0.291857	0.291857	91
503	22	0.233793	0.233793	91
503	11	0.413439	0.413439	91
503	-11	0.0574029	0.0574007	91
503	22	0.0340669	0.0340669	91
503	11	0.0197305	0.0197239	91
504	22	0.00641779	0.00641779	91
504	-11	0.0663441	0.0663422	91
504	22	0.0638628	0.0638628	91
505	22	0.589405	0.589405	91
505	22	0.573329	0.573329	91
505	11	0.00227754	0.00221959	91
507	22	0.288402	0.288402	91
508	22	0.500789	0.500789	91
513	11	0.0319836	0.0319795	91
513	-11	0.0341672	0.0341634	91
513	22	0.26147	0.26147	91
517	22	0.59141	0.59141	91
517	22	0.196003	0.196003	91
517	22	0.0359069	0.0359069	91
518	22	0.0509008	0.0509008	91
519	22	0.161574	0.161574	91
520	-11	0.256805	0.256805	91
522	22	0.409222	0.409222	91
524	22	0.198377	0.198377	91
527	11	0.0300602	0.0300559	91
528	11	0.418078	0.418078	91
528	22	0.13328	0.13328	91
529	22	1.08758	1.08758	91
529	-11	0.0527401	0.0527376	91
532	11	0.112672	0.112671	91
537	22	0.41436	0.41436	91
537	22	0.2955	0.2955	91
537	22	0.103519	0.103519	91
537	-11	0.00492225	0.00489573	91
537	-11	0.0450412	0.0450383	91
538	22	0.258082	0.258082	91
538	11	0.0119836	0.0119727	91
542	11	0.0159382	0.01593	91
543	22	0.143565	0.143565	91
544	22	0.637188	0.637188	91
545	11	0.210692	0.210691	91
545	-11	0.0829868	0.0829852	91
545	-11	0.0552205	0.0552182	91
552	11	0.0981077	0.0981064	91
552	11	0.0319995	0.0319954	91
552	-11	0.0181542	0.018147	91
553	22	0.0897125	0.0897125	91
558	22	0.0900678	0.0900678	91
563	22	0.233112	0.233112	91
565	22	0.0529153	0.0529153	91
566	22	0.16356	0.16356	91
581	22	0.870309	0.870309	91
581	22	0.222076	0.222076	91
583	11	0.199486	0.199485	91
584	11	0.230431	0.230431	91
584	22	0.554469	0.554469	91
584	-11	0.0845615	0.0845599	91
586	11	0.764691	0.764691	91
586	-11	0.0416143	0.0416112	91
586	22	0.189456	0.189456	91
586	22	0.131769	0.131769	91
595	22	0.438288	0.438288	91
595	22	0.0454218	0.0454218	91
596	22	0.81554	0.81554	91
596	22	0.0331669	0.0331669	91
598	22	0.238817	0.238817	91
600	22	0.114651	0.114651	91
601	11	0.135704	0.135703	91
602	22	0.107073	0.107073	91
602	11	0.170211	0.170211	91
602	-11	0.129834	0.129833	91
602	22	0.228179	0.228179	91
602	22	0.337997	0.337997	91
604	22	0.963298	0.963298	91
606	22	0.304058	0.304058	91
610	-11	0.180704	0.180704	91
612	22	0.200257	0.200257	91
613	22	0.11655	0.11655	91
613	-11	0.0322509	0.0322469	91
615	22	0.0805236	0.0805236	91
616	22	0.121381	0.121381	91
616	22	0.385065	0.385065	91
617	22	0.368203	0.368203	91
619	11	0.0399386	0.0399353	91
619	11	0.0233934	0.0233879	91
625	22	0.340073	0.340073	91
625	22	0.0689234	0.0689234	91
625	11	0.253304	0.253303	91
625	-11	0.0647828	0.0647808	91
627	22	0.00951552	0.00951552	91
627	22	0.358629	0.358629	91
627	11	0.1779	0.177899	91
627	-11	0.0251868	0.0251817	91
628	11	0.0643309	0.0643289	91
629	11	0.00491263	0.00488599	91
631	22	0.201016	0.201016	91
631	11	0.0634073	0.0634053	91
637	11	0.274734	0.274733	91
637	-11	0.0438071	0.0438041	91
637	22	0.0378146	0.0378146	91
643	-11	0.0352113	0.0352076	91
645	11	0.213552	0.213552	91
645	-11	0.201491	0.20149	91
651	22	0.244575	0.244575	91
651	22	0.0240191	0.0240191	91
655	-11	0.0692907	0.0692888	91
660	11	0.0156033	0.0155949	91
660	-11	0.0286841	0.0286796	91
662	22	0.0314351	0.0314351	91
663	11	0.0923656	0.0923642	91
663	-11	0.00517703	0.00515196	91
666	22	0.126173	0.126173	91
666	22	0.416795	0.416795	91
666	11	0.115116	0.115115	91
666	-11	0.0462492	0.0462464	91
672	-11	0.254346	0.254345	91
672	11	0.524072	0.524072	91
672	22	0.0820807	0.0820807	91
678	22	0.132458	0.132458	91
680	11	0.0487125	0.0487098	91
680	-11	0.215333	0.215333	91
682	11	0.10794	0.107939	91
682	-11	0.0264709	0.026466	91
685	22	1.41582	1.41582	91
685	22	0.151606	0.151606	91
686	-11	0.0677009	0.0676989	91
687	22	0.26164	0.26164	91
687	-11	0.0509831	0.0509805	91
687	22	0.030288	0.030288	91
690	22	0.0776547	0.0776547	91
698	22	0.0658948	0.0658948	91
698	22	0.260397	0.260397	91
699	-11	0.0416908	0.0416877	91
700	22	0.401601	0.401601	91
701	22	0.240369	0.240369	91
701	22	0.856239	0.856239	91
701	22	0.380658	0.380658	91
701	22	0.0595197	0.0595197	91
710	22	0.674365	0.674365	91
711	11	0.184557	0.184556	91
714	22	0.052225	0.052225	91
717	11	0.00331635	0.00327697	91
718	-11	0.0165298	0.0165219	91
718	11	0.0111789	0.0111672	91
718	-11	0.0398074	0.0398042	91
722	22	0.306792	0.306792	91
724	-11	0.091776	0.0917746	91
726	22	0.243916	0.243916	91
726	11	0.0254179	0.0254128	91
726	-11	0.136837	0.136836	91
726	22	0.0194901	0.0194901	91
726	22	0.0745571	0.0745571	91
730	11	0.0659122	0.0659102	91
730	-11	0.0186882	0.0186812	91
733	22	0.0626994	0.0626994	91
734	-11	0.320095	0.320095	91
736	22	0.529052	0.529052	91
737	22	0.277182	0.277182	91
741	11	0.348574	0.348573	91
741	-11	0.0363388	0.0363352	91
741	22	0.717376	0.717376	91
746	11	0.224188	0.224188	91
747	22	0.159926	0.159926	91
747	22	0.610681	0.610681	91
747	-11	0.0405227	0.0405194	91
748	22	0.174313	0.174313	91
748	11	0.0797083	0.0797067	91
749	11	0.0856358	0.0856343	91
749	11	0.0323431	0.0323391	91
749	-11	0.0581789	0.0581766	91
749	22	0.0630181	0.0630181	91
750	22	0.13547	0.13547	91
751	22	0.133035	0.133035	91
751	22	0.090259	0.090259	91
753	-11	0.0116288	0.0116176	91
753	11	0.0214606	0.0214545	91
754	22	0.119503	0.119503	91
757	22	0.47734	0.47734	91
757	11	0.0815568	0.0815552	91
763	22	0.0325632	0.0325632	91
771	22	0.432288	0.432288	91
771	22	0.104259	0.104259	91
773	22	0.0403242	0.0403242	91
776	22	0.535027	0.535027	91
776	22	0.0388804	0.0388804	91
781	22	0.201738	0.201738	91
785	22	0.143882	0.143882	91
787	22	0.104077	0.104077	91
788	22	0.280325	0.280325	91
788	11	0.0133979	0.0133881	91
788	-11	0.070821	0.0708192	91
789	22	0.190483	0.190483	91
790	22	0.4997	0.4997	91
794	11	0.0749149	0.0749132	91
794	-11	0.00752465	0.00750741	91
794	11	0.00612088	0.00609955	91
795	-11	0.0375566	0.0375532	91
799	11	0.0798174	0.0798158	91
799	-11	0.112306	0.112305	91
801	22	0.00654882	0.00654882	91
804	22	0.320632	0.320632	91
805	22	0.0666488	0.0666488	91
812	22	0.133051	0.133051	91
813	22	0.11071	0.11071	91
813	22	0.0381497	0.0381497	91
826	22	0.0164927	0.0164927	91
828	22	0.215604	0.215604	91
828	11	0.340086	0.340086	91
828	-11	0.135669	0.135668	91
828	22	0.0744928	0.0744928	91
828	22	0.0772583	0.0772583	91
828	11	0.181026	0.181026	91
828	-11	0.475845	0.475845	91
828	22	0.0779671	0.0779671	91
828	22	0.0287462	0.0287462	91
831	22	0.0342266	0.0342266	91
835	22	0.113082	0.113082	91
836	11	0.343333	0.343333	91
836	-11	0.0614242	0.0614221	91
836	11	0.0474399	0.0474372	91
837	22	0.698185	0.698185	91
837	-11	0.295039	0.295039	91
838	11	0.112015	0.112014	91
838	11	0.0309268	0.0309226	91
838	-11	0.145493	0.145492	91
844	22	0.422584	0.422584	91
847	-11	0.0416823	0.0416792	91
847	22	0.0648411	0.0648411	91
847	22	0.0465832	0.0465832	91
847	22	0.30333	0.30333	91
847	22	0.106195	0.106195	91
849	11	0.126397	0.126396	91
849	-11	0.122197	0.122196	91
849	11	0.161908	0.161907	91
853	22	0.0132358	0.0132358	91
853	22	0.0783562	0.0783562	91
853	22	0.592102	0.592102	91
853	-11	0.0938694	0.093868	91
854	22	0.128435	0.128435	91
857	22	0.190024	0.190024	91
857	11	0.0294521	0.0294476	91
857	-11	0.0723095	0.0723077	91
857	-11	0.0248645	0.0248593	91
857	22	0.123793	0.123793	91
859	22	0.912449	0.912449	91
859	11	0.0023829	0.00232775	91
864	11	0.253	0.252999	91
864	-11	0.741475	0.741475	91
864	22	0.178444	0.178444	91
865	22	0.0919718	0.0919718	91
865	11	0.0379785	0.037975	91
865	-11	0.0475967	0.047594	91
866	22	0.0721912	0.0721912	91
867	22	0.515098	0.515098	91
869	11	0.190612	0.190612	91
872	22	0.0592274	0.0592274	91
873	11	0.0289586	0.0289541	91
873	22	0.0175886	0.0175886	91
875	11	0.0839334	0.0839318	91
875	-11	0.0330914	0.0330875	91
878	22	0.646011	0.646011	91
879	11	0.0419328	0.0419298	91
881	-11	0.0156906	0.0156823	91
883	11	0.0444752	0.0444723	91
884	22	0.137151	0.137151	91
885	11	0.497914	0.497914	91
885	22	0.0648967	0.0648967	91
890	22	0.108889	0.108889	91
892	22	0.311961	0.311961	91
892	22	0.338513	0.338513	91
892	22	0.262401	0.262401	91
893	22	0.385213	0.385213	91
894	11	0.0203384	0.020332	91
896	22	0.513512	0.513512	91
896	22	0.10771	0.10771	91
900	22	0.0260299	0.0260299	91
902	22	0.12386	0.12386	91
904	22	0.0504983	0.0504983	91
904	22	0.0209458	0.0209458	91
904	-11	0.00145658	0.00136404	91
905	22	0.733096	0.733096	91
905	11	0.0799485	0.0799468	91
906	11	0.0970212	0.0970199	91
907	-11	0.100654	0.100653	91
908	11	0.278488	0.278488	91
908	-11	0.0318729	0.0318688	91
908	22	0.477321	0.477321	91
909	22	0.410246	0.410246	91
909	11	0.0178513	0.0178441	91
909	-11	0.0648714	0.0648694	91
910	22	0.79652	0.79652	91
911	11	0.0836092	0.0836077	91
912	22	0.237855	0.237855	91
914	22	0.0939817	0.0939817	91
920	11	0.0124944	0.012484	91
920	-11	0.0435554	0.0435524	91
921	22	0.388948	0.388948	91
922	22	0.0660998	0.0660998	91
924	-11	0.0700367	0.0700348	91
927	22	0.321116	0.321116	91
929	22	0.249666	0.249666	91
929	22	0.90317	0.90317	91
929	-11	0.00250603	0.00245384	91
929	11	0.0187049	0.0186979	91
935	22	0.074428	0.074428	91
935	22	0.443068	0.443068	91
935	22	0.540824	0.540824	91
936	22	0.155069	0.155069	91
937	11	0.069253	0.0692511	91
937	-11	0.315936	0.315936	91
939	22	0.208295	0.208295	91
943	22	0.0839844	0.0839844	91
943	22	0.0142645	0.0142645	91
943	11	0.322563	0.322562	91
943	-11	0.0614148	0.0614127	91
943	22	0.0967471	0.0967471	91
948	22	0.154451	0.154451	91
951	22	0.746692	0.746692	62
951	11	0.00924073	0.0092266	91
952	-11	0.0434538	0.0434508	91
953	-11	0.027709	0.0277043	91
954	22	0.293433	0.293433	91
955	22	0.361947	0.361947	91
955	11	0.0194936	0.0194869	91
955	-11	0.0414074	0.0414043	91
957	-11	0.0183767	0.0183696	91
958	-11	0.170373	0.170373	91
958	-11	0.321632	0.321631	91
960	22	0.110902	0.110902	91
961	22	0.236918	0.236918	91
962	-13	0.122478	0.0619517	91
964	11	0.0996185	0.0996172	91
964	-11	0.0506751	0.0506725	91
965	22	0.267346	0.267346	91
965	22	0.567503	0.567503	91
965	22	0.297275	0.297275	91
965	-11	0.015577	0.0155687	91
965	11	0.107587	0.107586	91
969	22	1.61516	1.61516	91
969	11	0.0625343	0.0625322	91
969	-11	0.111402	0.111401	91
970	11	0.334293	0.334293	91
970	-11	0.306237	0.306237	91
971	22	0.0943694	0.0943694	91
972	11	0.0328228	0.0328188	91
972	11	0.275032	0.275031	91
972	-11	0.141554	0.141553	91
973	22	0.258858	0.258858	91
973	11	0.0220636	0.0220577	91
973	-11	0.399324	0.399323	91
973	22	0.108065	0.108065	91
977	22	0.471767	0.471767	91
985	11	0.0140256	0.0140163	91
987	22	0.332992	0.332992	91
991	22	0.0373162	0.0373162	91
993	22	0.0788174	0.0788174	91
993	22	0.0368868	0.0368868	91
995	22	0.129919	0.129919	91
998	11	0.222933	0.222933	91
998	22	0.126367	0.126367	91
998	22	0.155315	0.155315	91
999	22	0.303023	0.303023	91
999	22	0.0552428	0.0552428	91
