Particle List (1st event only)
******************************************************
JobID: 20200430	No. Events: 1000	SNN: 19.6

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
=========================================================
0	system	-11	90	0	0	0	0	3861.2	3861.2	-nan
1	197Au	-12	1000791970	0	0	0	1921.86	1930.6	183.473	-nan
2	197Au	-12	1000791970	0	0	0	-1921.86	1930.6	183.473	-1.60397e-05
3	n0	-13	2112	1	0	0	9.75486	9.8	0.93957	-nan
4	n0	-13	2112	2	0	0	-9.75486	9.8	0.93957	-0
5	d	-21	1	21	0	0	4.78059	4.78059	0	-nan
6	g	-21	21	22	0	0	-2.53476	2.53476	0	-0
7	d	-23	1	5	-1.11076	0.38694	4.55925	4.72008	0.33	1.17911
8	g	-23	21	5	1.11076	-0.38694	-2.31342	2.59527	0	1.17623
9	g	-31	21	25	0	0	2.5955	2.5955	0	-nan
10	g	-31	21	26	0	0	-0.524586	0.524586	0	-0
11	g	-33	21	9	0.0396084	-0.462986	-0.395548	0.610232	0	0.464677
12	g	-33	21	9	-0.0396084	0.462986	2.46646	2.50985	0	0.464677
13	u	-31	2	29	0	0	0.50087	0.50087	0	-nan
14	g	-31	21	30	0	0	-0.277002	0.277002	0	-0
15	u	-33	2	13	-0.166629	-0.0756061	0.381333	0.536467	0.33	0.232083
16	g	-33	21	13	0.166629	0.0756061	-0.157465	0.241406	0	0.182979
17	g	-31	21	33	0	0	0.126223	0.126223	0	-nan
18	g	-31	21	34	0	0	-0.756949	0.756949	0	-0
19	g	-33	21	17	0.069801	-0.195257	-0.642844	0.67546	0	0.207358
20	g	-33	21	17	-0.069801	0.195257	0.0121184	0.207712	0	0.207358
21	d	-61	1	3	-0.154627	-0.875394	4.80651	4.88802	0	0.888945
22	g	-61	21	4	0.259168	-1.07171	-2.47426	2.70882	0	1.10261
23	d	-62	1	7	-1.25077	-0.47915	4.46572	4.67392	0.33	1.34276
24	g	-62	21	8	1.35531	-1.46796	-2.13347	2.92292	0	1.99794
25	g	-61	21	3	0.06051	0.661199	2.64089	2.72308	0	0.663962
26	g	-61	21	4	-0.286411	0.0446251	-0.468064	0.550551	0	0.289867
27	g	-62	21	11	-0.223238	-0.399228	-0.312324	0.553863	0	0.457403
28	g	-62	21	12	-0.00266364	1.10505	2.48515	2.71976	0	1.10505
29	u	-61	2	3	0.224376	0.0582797	0.5074	0.557849	0	0.231822
30	g	-61	21	4	0.378956	0.217241	-0.207659	0.483656	0	0.436808
31	u	-62	2	15	0.0921609	0.0179728	0.319434	0.46878	0.33	0.132204
32	g	-62	21	16	0.511172	0.257547	-0.0196933	0.572726	0	0.572387
33	g	-61	21	3	0.156578	0.152081	0.0518627	0.224355	0	0.218278
34	g	-61	21	4	0.0523944	0.216246	-0.81638	0.846159	0	0.222503
35	g	-62	21	19	0.124196	-0.00793395	-0.658999	0.670647	0	0.12445
36	g	-62	21	20	0.0847761	0.376261	-0.105519	0.399867	0	0.385693
37	d	-63	1	3	-0.286838	0.00383465	1.15561	1.23556	0.33	0.297677
38	u	-63	2	4	-0.58263	0.788281	-1.15287	1.54882	0.33	1.00326
39	dd_1	-63	1103	4	-0.371762	1.29245	-1.93759	2.48149	0.77133	1.41494
40	n0	-13	2112	1	0	0	9.75498	9.8	0.93827	-nan
41	p_diffr+	-15	9902210	40	0.474552	-0.325354	9.5594	9.88364	2.444	0.593814
42	u	-24	2	41	0.50472	-0.346049	0.648648	0.949137	0.325	0.651331
43	dd_1	-63	1103	41	-0.0301676	0.0206957	8.91075	8.9345	0.65	0.0366813
