Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 39

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
121	g	-71	21	92	-0.578851	-0.574366	0.115292	0.823564	0
122	g	-71	21	94	0.01976	0.490719	0.366958	0.61307	0
123	ud_1	-71	2103	97	-0.482147	-0.251631	-8.90996	8.9598	0.77133
124	omega	-83	223	119	0.0919911	-0.428789	-2.88158	3.0216	0.796386
125	pi0	-83	111	119	0.419312	-0.589723	-1.01776	1.25604	0.13498
126	K+	83	321	119	-0.390067	-0.476849	0.430346	0.899141	0.49368
127	K-	84	-321	119	-0.0477453	0.808055	-1.9579	2.17539	0.49368
128	pi0	-84	111	119	-0.297498	-0.107857	-1.43095	1.47173	0.13498
129	Delta+	-84	2214	119	-0.0607452	-0.130889	-6.0814	6.19683	1.18174
130	d	-71	1	79	-0.681278	-0.183352	-8.84323	8.87728	0.325
131	g	-71	21	78	-0.305405	0.231728	0.782308	0.871192	0
132	ud_1	-71	2103	80	0.671078	0.191125	-10.2866	10.3307	0.65
133	K*0	-83	313	129	-0.437263	0.0247001	-7.12536	7.20272	0.957399
134	Kbar0	-83	-311	129	-0.651781	-0.068273	-1.19051	1.44721	0.49761
135	omega	-83	223	129	0.29355	-0.0677595	-0.445337	0.948368	0.781225
136	pi0	-83	111	129	-0.476618	0.110064	0.059834	0.510958	0.13498
137	pi-	84	-211	129	0.654067	0.238859	-4.0804	4.14174	0.13957
138	Delta++	-84	2224	129	0.423987	0.221485	-4.96634	5.16353	1.32994
139	pi-	84	-211	129	-0.121548	-0.219574	-0.599374	0.664617	0.13957
140	d	-71	1	61	0.0900322	0.461412	3.79364	3.83687	0.33
141	g	-71	21	66	0.602091	0.745396	-4.73061	4.82667	0
142	ud_0	-71	2101	100	-0.0838728	0.545958	-8.4491	8.53789	1.09693
143	pi-	83	-211	139	0.144559	-0.137494	2.13811	2.15192	0.13957
144	pi0	-83	111	139	-0.284013	0.82526	0.527963	1.02892	0.13498
145	rho0	-83	113	139	0.801887	-0.3501	-0.254103	1.15395	0.708123
146	pi0	-83	111	139	-0.0622146	0.434109	0.150299	0.482836	0.13498
147	pi0	-84	111	139	-0.650223	0.0108181	-1.79274	1.91182	0.13498
148	Delta+	-84	2214	139	0.471356	-0.0910883	-3.8181	4.04212	1.23708
149	pi0	-84	111	139	0.186899	1.06126	-6.33749	6.42987	0.13498
150	d	-71	1	69	-0.284106	0.0798185	-4.40306	4.42526	0.33
151	ud_1	-71	2103	68	1.26474	0.63253	13.0449	13.1439	0.77133
152	pi-	83	-211	149	-0.350847	0.336207	-0.589302	0.776457	0.13957
153	rho0	-83	113	149	0.389241	-0.255044	-2.59999	2.74712	0.755104
154	pi+	83	211	149	-0.189669	0.119951	-0.8925	0.930805	0.13957
155	K*0	-84	313	149	0.0149107	-0.0648352	1.83606	2.04054	0.887827
156	Sigma*-	-84	3114	149	0.978074	0.506514	10.328	10.477	1.37401
157	pi+	84	211	149	0.13892	0.0695555	0.559574	0.597277	0.13957
158	d	-71	1	93	1.2556	0.59216	-5.40857	5.59363	0.33
159	dd_1	-71	1103	96	-0.970847	0.333893	18.3478	18.3856	0.57933
160	rho0	-83	113	157	0.268204	0.176704	-1.68384	1.81236	0.588377
161	pi0	-83	111	157	0.0763134	-0.0251909	-0.626337	0.645737	0.13498
162	rho-	-83	-213	157	0.65281	0.752876	-2.21353	2.54528	0.765352
163	pi+	83	211	157	-0.110226	-0.600893	0.561047	0.841116	0.13957
164	omega	-84	223	157	0.244887	0.397639	0.373852	0.976275	0.771532
165	pi0	-84	111	157	-0.169282	-0.304191	0.200513	0.423808	0.13498
166	omega	-84	223	157	0.0502952	0.468069	1.16298	1.47757	0.78044
167	pi0	-84	111	157	0.0160037	-0.0220762	2.9089	2.91216	0.13498
168	Delta-	-84	1114	157	-0.744252	0.0831157	12.2557	12.345	1.27904
169	d	-71	1	26	3.01567	-1.44927	-4.33153	5.48322	0.33
170	g	-71	21	36	1.83085	0.666424	-2.18534	2.92777	0
171	g	-71	21	35	-0.19569	-0.170718	-2.66747	2.68009	0
172	g	-71	21	30	-1.02286	0.114305	-2.39331	2.60523	0
173	g	-71	21	32	0.123479	-0.452407	0.251735	0.532249	0
174	g	-71	21	31	0.121194	0.987035	3.44509	3.58575	0
175	g	-71	21	27	-0.606545	-0.550489	0.943163	1.2492	0
176	g	-71	21	25	-3.46171	-0.560628	1.68271	3.88963	0
177	uu_1	-71	2203	37	0.498896	0.324578	8.73621	8.79036	0.77133
178	pi-	83	-211	168	1.1694	-0.321866	-1.30782	1.78912	0.13957
179	pi+	83	211	168	0.203344	-0.193881	-0.249787	0.401014	0.13957
180	Delta+	-83	2214	168	0.738464	0.0147924	-2.885	3.21924	1.22261
181	Deltabar--	-83	-2224	168	1.64619	-0.846708	-3.29984	3.95672	1.15752
182	rho+	-83	213	168	0.324055	0.152657	-0.8087	1.15403	0.741258
183	rho-	-83	-213	168	0.535799	-0.0987823	-0.197158	0.89746	0.685365
184	p+	83	2212	168	-0.466998	0.167439	-1.58091	1.90414	0.93827
185	nbar0	84	-2112	168	-0.0354528	0.650385	-0.56364	1.27465	0.93957
186	omega	-84	223	168	-0.676131	-0.569485	1.82436	2.17199	0.779611
187	K0	-84	311	168	-0.81506	-0.72067	0.558549	1.32033	0.49761
188	K-	84	-321	168	-0.5877	0.688231	1.21117	1.59051	0.49368
189	rho+	-84	213	168	-0.782567	-0.00407051	2.21086	2.49591	0.853966
190	pi0	-84	111	168	-0.779712	-0.447243	0.495714	1.03534	0.13498
191	Delta0	-84	2114	168	-0.651747	-0.0153212	2.65571	3.01339	1.26599
192	rho+	-84	213	168	0.481409	0.453351	5.41775	5.51963	0.822833
193	pi-	91	-211	109	-0.192241	0.81086	0.371463	0.922992	0.13957
194	pi0	-91	111	109	0.284169	-0.106916	-0.00710746	0.332345	0.13498
195	K_S0	91	310	115	0.146751	-0.320865	-0.445277	0.755234	0.49761
196	pi-	91	-211	116	0.308162	-0.189194	-0.381654	0.543965	0.13957
197	pi0	-91	111	116	-0.372013	0.0216395	-0.358736	0.534578	0.13498
198	pi-	91	-211	118	-0.028237	-0.384514	-3.81241	3.83439	0.13957
199	pi0	-91	111	118	0.257165	0.284267	-3.13042	3.15669	0.13498
200	p+	91	2212	128	-0.106083	-0.110355	-5.83149	5.90848	0.93827
201	pi0	-91	111	128	0.0453375	-0.0205345	-0.249901	0.288353	0.13498
202	K0	-91	311	132	-0.0685067	-0.262026	-3.87109	3.91232	0.49761
203	pi0	-91	111	132	-0.368757	0.286726	-3.25427	3.29039	0.13498
204	K_L0	91	130	133	-0.651781	-0.068273	-1.19051	1.44721	0.49761
205	p+	91	2212	137	0.372649	0.0134696	-4.64192	4.75046	0.93827
206	pi+	91	211	137	0.0513382	0.208016	-0.324412	0.413073	0.13957
207	pi+	91	211	144	0.0926634	0.131925	0.0733217	0.225492	0.13957
208	pi-	91	-211	144	0.709224	-0.482025	-0.327425	0.928457	0.13957
209	p+	91	2212	147	0.402383	-0.244001	-3.52805	3.68088	0.93827
210	pi0	-91	111	147	0.0689735	0.152913	-0.290056	0.361236	0.13498
211	pi+	91	211	152	0.190415	0.0820145	-2.01025	2.02572	0.13957
212	pi-	91	-211	152	0.198825	-0.337058	-0.58974	0.721396	0.13957
213	K+	91	321	154	-0.223499	-0.037538	1.54772	1.64028	0.49368
214	pi-	91	-211	154	0.23841	-0.0272972	0.288346	0.400259	0.13957
215	Lambda0	91	3122	155	0.608628	0.371863	8.46132	8.5643	1.11568
216	pi-	91	-211	155	0.369446	0.134651	1.86664	1.91271	0.13957
217	pi+	91	211	159	0.134722	0.30876	-1.38852	1.4356	0.13957
218	pi-	91	-211	159	0.133482	-0.132056	-0.295318	0.376761	0.13957
219	pi-	91	-211	161	0.269886	0.649025	-1.87258	2.00502	0.13957
220	pi0	-91	111	161	0.382924	0.103851	-0.340948	0.54026	0.13498
221	n0	91	2112	167	-0.677882	0.11561	7.79272	7.87923	0.93957
222	pi-	91	-211	167	-0.0663701	-0.0324948	4.46293	4.46572	0.13957
223	n0	91	2112	179	0.405553	0.0438689	-1.74847	2.02641	0.93957
224	pi+	91	211	179	0.332911	-0.0290765	-1.13653	1.19284	0.13957
225	pbar-	91	-2212	180	1.61595	-0.768778	-3.04865	3.65745	0.93827
226	pi-	91	-211	180	0.0302339	-0.0779299	-0.251194	0.299275	0.13957
227	pi+	91	211	181	-0.116455	0.0245373	-0.608601	0.63564	0.13957
228	pi0	-91	111	181	0.44051	0.12812	-0.200099	0.518385	0.13498
229	pi-	91	-211	182	-0.0204914	-0.141547	-0.251087	0.320905	0.13957
230	pi0	-91	111	182	0.556291	0.0427644	0.0539291	0.576555	0.13498
231	K_S0	91	310	186	-0.81506	-0.72067	0.558549	1.32033	0.49761
232	pi+	91	211	188	-0.605688	0.246301	0.784472	1.03073	0.13957
233	pi0	-91	111	188	-0.176879	-0.250371	1.42639	1.46519	0.13498
234	n0	91	2112	190	-0.604175	-0.18317	2.49714	2.74173	0.93957
235	pi0	-91	111	190	-0.0475717	0.167849	0.158569	0.271661	0.13498
236	pi+	91	211	191	0.144236	0.159248	0.36858	0.448882	0.13957
237	pi0	-91	111	191	0.337173	0.294103	5.04917	5.07075	0.13498
238	K_L0	91	130	201	-0.0685067	-0.262026	-3.87109	3.91232	0.49761
239	gamma	91	22	108	0.212587	-1.31473	-0.452679	1.40664	0
240	gamma	91	22	108	0.088536	-0.690111	-0.138255	0.70937	0
241	gamma	91	22	112	0.0168676	0.0912638	0.0582242	0.109561	0
242	gamma	91	22	112	0.188698	0.0853063	0.0618351	0.21612	0
243	pi+	91	211	123	0.0648875	-0.0278135	-0.116363	0.194946	0.13957
244	pi-	91	-211	123	-0.0193065	0.0142123	-0.521606	0.540488	0.13957
245	pi0	-91	111	123	0.0464101	-0.415188	-2.24362	2.28617	0.13498
246	gamma	91	22	124	0.0222257	0.00321911	-0.0312883	0.0385137	0
247	gamma	91	22	124	0.397087	-0.592942	-0.986469	1.21753	0
248	gamma	91	22	127	-0.293955	-0.0920636	-1.41779	1.45086	0
249	gamma	91	22	127	-0.00354266	-0.0157937	-0.013166	0.0208647	0
250	pi0	-91	111	134	0.435511	0.0319233	0.0140921	0.457282	0.13498
251	gamma	91	22	134	-0.141961	-0.0996828	-0.459429	0.491085	0
252	gamma	91	22	135	-0.15755	-0.00781953	0.0654017	0.170765	0
253	gamma	91	22	135	-0.319067	0.117883	-0.00556768	0.340193	0
254	gamma	91	22	143	-0.167045	0.59725	0.429598	0.75443	0
255	gamma	91	22	143	-0.116968	0.22801	0.0983652	0.274492	0
256	gamma	91	22	145	-0.0699851	0.393055	0.0896354	0.409176	0
257	gamma	91	22	145	0.00777051	0.0410537	0.0606632	0.0736601	0
258	gamma	91	22	146	-0.275385	-0.0187008	-0.583933	0.645883	0
259	gamma	91	22	146	-0.374838	0.0295189	-1.20881	1.26594	0
260	gamma	91	22	148	0.155085	0.6969	-4.50683	4.56303	0
261	gamma	91	22	148	0.0318141	0.36436	-1.83066	1.86684	0
262	gamma	91	22	160	0.109571	0.00760562	-0.413886	0.428212	0
263	gamma	91	22	160	-0.0332578	-0.0327965	-0.212451	0.217525	0
264	pi+	91	211	163	0.157776	-0.084236	0.220658	0.316478	0.13957
265	pi-	91	-211	163	-0.0200257	0.103036	-0.0692781	0.187874	0.13957
266	pi0	-91	111	163	0.107137	0.378839	0.222472	0.471922	0.13498
267	gamma	91	22	164	-0.0842718	-0.0436487	0.0812056	0.124905	0
268	gamma	91	22	164	-0.0850107	-0.260542	0.119308	0.298903	0
269	pi+	91	211	165	0.308868	0.066928	0.454147	0.570621	0.13957
270	pi-	91	-211	165	-0.0637026	0.186919	0.362458	0.43572	0.13957
271	pi0	-91	111	165	-0.19487	0.214223	0.346371	0.47123	0.13498
272	gamma	91	22	166	0.0741962	-0.016558	1.32461	1.32679	0
273	gamma	91	22	166	-0.0581925	-0.00551823	1.58429	1.58537	0
274	pi+	91	211	185	-0.297189	0.0365824	0.474199	0.57793	0.13957
275	pi-	91	-211	185	-0.162609	-0.172236	0.811997	0.857278	0.13957
276	pi0	-91	111	185	-0.216333	-0.433831	0.538167	0.736785	0.13498
277	gamma	91	22	189	-0.3421	-0.141533	0.25636	0.450315	0
278	gamma	91	22	189	-0.437612	-0.30571	0.239354	0.585025	0
279	gamma	91	22	193	0.0376237	-0.0547395	0.0377163	0.0763837	0
280	gamma	91	22	193	0.246545	-0.0521763	-0.0448238	0.255961	0
281	gamma	91	22	196	-0.0371718	0.00241905	-0.112482	0.11849	0
282	gamma	91	22	196	-0.334841	0.0192205	-0.246254	0.416088	0
283	gamma	91	22	198	0.185499	0.104747	-1.6713	1.68482	0
284	gamma	91	22	198	0.0716666	0.17952	-1.45912	1.47187	0
285	gamma	91	22	200	-0.00351702	-0.0692543	-0.0856706	0.110218	0
286	gamma	91	22	200	0.0488545	0.0487197	-0.164231	0.178135	0
287	gamma	91	22	202	-0.0502079	-0.00858757	-0.284531	0.289054	0
288	gamma	91	22	202	-0.318549	0.295313	-2.96974	3.00134	0
289	gamma	91	22	209	0.0266549	0.15996	-0.175703	0.239101	0
290	gamma	91	22	209	0.0423186	-0.00704711	-0.114352	0.122135	0
291	gamma	91	22	219	0.146584	0.104942	-0.118783	0.215892	0
292	gamma	91	22	219	0.23634	-0.00109097	-0.222165	0.324369	0
293	gamma	91	22	227	0.114257	0.0628503	-0.117586	0.175588	0
294	gamma	91	22	227	0.326253	0.0652698	-0.0825132	0.342797	0
295	gamma	91	22	229	0.265213	0.0753165	-0.0133947	0.276026	0
296	gamma	91	22	229	0.291077	-0.0325521	0.0673238	0.30053	0
297	gamma	91	22	232	-0.18503	-0.245929	1.20752	1.24612	0
298	gamma	91	22	232	0.00815111	-0.00444207	0.218866	0.219063	0
299	gamma	91	22	234	-0.0149788	0.182271	0.117947	0.217621	0
300	gamma	91	22	234	-0.0325929	-0.0144225	0.0406212	0.0540406	0
301	gamma	91	22	236	0.124319	0.0682843	1.04624	1.05581	0
302	gamma	91	22	236	0.212855	0.225819	4.00292	4.01494	0
303	gamma	91	22	244	-0.0188367	-0.0396648	-0.10433	0.113194	0
304	gamma	91	22	244	0.0652468	-0.375523	-2.13929	2.17297	0
305	gamma	91	22	249	0.293478	0.0405772	0.0699493	0.304415	0
306	gamma	91	22	249	0.142033	-0.00865387	-0.0558572	0.152867	0
307	gamma	91	22	265	0.0181952	-0.00673067	0.00361054	0.0197333	0
308	gamma	91	22	265	0.0889421	0.38557	0.218862	0.452189	0
309	gamma	91	22	270	-0.0676301	0.130763	0.0883872	0.171712	0
310	gamma	91	22	270	-0.12724	0.0834595	0.257984	0.299518	0
311	gamma	91	22	275	-0.135959	-0.298261	0.44832	0.555369	0
312	gamma	91	22	275	-0.0803744	-0.13557	0.0898471	0.181416	0
