Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 62.4

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
31	u	-61	2	3	-0.492375	0.78332	9.72804	9.77194	0
32	u	-61	2	4	0.0651604	1.16489	-6.91298	7.01074	0
33	u	-62	2	7	-0.710987	0.3528	-6.88713	6.94057	0.33
34	u	-62	2	8	0.283772	1.59541	9.70219	9.84212	0.33
35	g	-61	21	3	0.128263	-0.155672	0.879701	0.90253	0
36	g	-61	21	4	0.146477	0.468136	-7.91004	7.92524	0
37	g	-62	21	15	0.423021	-0.253574	-0.342054	0.600206	0
38	g	-62	21	16	0.0579688	0.44012	0.703485	0.831839	0
39	g	-62	21	17	-0.20625	0.125918	-7.39177	7.39572	0
40	u	-61	2	3	0.727139	0.000387675	3.96265	4.02881	0
41	g	-61	21	4	-0.043173	-0.0099445	-0.104548	0.113547	0
42	u	-62	2	20	0.441819	-0.261419	3.71502	3.76481	0.33
43	g	-62	21	21	0.242147	0.251862	0.143084	0.377548	0
44	g	-61	21	3	-0.134032	0.822343	0.480425	0.96178	0
45	g	-61	21	4	-0.907919	-0.076102	-8.97976	9.02586	0
46	g	-62	21	24	-1.06267	-0.303889	-8.82036	8.88934	0
47	g	-62	21	25	0.0207201	1.05013	0.321028	1.0983	0
48	g	-61	21	3	-0.799567	-1.51493	7.01685	7.22291	0
49	g	-61	21	4	1.10789	-1.32769	-0.221939	1.7434	0
50	g	-62	21	28	0.911801	-1.20346	-0.400371	1.56205	0
51	g	-62	21	29	-0.603478	-1.63916	7.19528	7.40426	0
52	d	-63	1	3	0.570572	0.0645536	7.82991	7.85787	0.33
53	dd_1	-63	1103	4	-0.158465	-0.337775	-5.73313	5.7968	0.77133
54	n0	-13	2112	1	0	0	31.1859	31.2	0.93827
55	p_diffr+	-15	9902210	53	-0.20997	0.118484	31.1508	31.2386	2.32827
56	d	-24	1	54	-0.228767	0.129091	1.04025	1.12105	0.325
57	ud_1	-63	2103	54	0.0187972	-0.0106071	30.1105	30.1175	0.65
58	n0	-13	2112	1	0	0	31.1859	31.2	0.93957
59	p+	-13	2212	2	0	0	-31.1859	31.2	0.93827
60	g	-21	21	63	0	0	1.14911	1.14911	0
61	u	-21	2	64	0	0	-3.96971	3.96971	0
62	g	-23	21	59	-1.89336	0.441089	-2.42432	3.10752	0
63	u	-23	2	59	1.89336	-0.441089	-0.396275	2.0113	0.33
64	g	-42	21	80	-6.66134e-16	-6.93889e-17	1.14911	1.14911	0
65	u	-41	2	81	7.77156e-16	4.16334e-17	-6.95354	6.95354	0
66	g	-44	21	61	-1.05929	0.550784	-3.6096	3.80193	0
67	u	-44	2	62	2.25637	-0.393347	-0.78279	2.44286	0.33
68	g	-43	21	64	-1.19708	-0.157437	-1.41204	1.85786	0
69	g	-31	21	85	0	0	5.73115	5.73115	0
70	u	-31	2	86	0	0	-1.25383	1.25383	0
71	g	-33	21	68	0.151865	-0.826556	5.53267	5.59613	0
72	u	-33	2	68	-0.151865	0.826556	-1.05535	1.38885	0.33
73	g	-31	21	89	0	0	0.108212	0.108212	0
74	g	-31	21	90	0	0	-2.19616	2.19616	0
75	g	-33	21	72	0.364019	-0.133989	-1.74185	1.78452	0
76	g	-33	21	72	-0.364019	0.133989	-0.346093	0.519849	0
77	g	-31	21	93	0	0	4.66297	4.66297	0
78	g	-31	21	94	0	0	-0.625092	0.625092	0
79	g	-33	21	76	-0.336425	-0.0856567	4.60773	4.62079	0
80	g	-33	21	76	0.336425	0.0856567	-0.569853	0.667271	0
81	g	-61	21	57	-1.54352	0.138999	0.514933	1.63308	0
82	u	-61	2	58	1.16496	-1.00239	-6.39951	6.58146	0
83	g	-62	21	65	-0.417814	-0.0593991	-4.24541	4.26633	0
84	u	-62	2	66	1.12379	-0.347962	0.642941	1.38068	0.33
85	g	-62	21	67	-1.08454	-0.456026	-2.28211	2.56753	0
86	g	-61	21	57	-0.796344	-0.317094	5.77611	5.83937	0
87	u	-61	2	58	0.0314199	-0.381926	-1.21593	1.27489	0
88	g	-62	21	70	-0.632523	-1.15007	5.69397	5.84329	0
89	u	-62	2	71	-0.132401	0.451052	-1.13379	1.27096	0.33
90	g	-61	21	57	0.381305	0.249595	-0.332613	0.5642	0
91	g	-61	21	58	0.294431	-0.233588	-2.20801	2.23977	0
92	g	-62	21	74	0.736692	-0.292338	-2.20982	2.34766	0
93	g	-62	21	75	-0.0609562	0.308346	-0.330805	0.456316	0
94	g	-61	21	57	0.844904	0.319375	4.15777	4.25475	0
95	g	-61	21	58	-0.811369	1.42925	0.378968	1.68662	0
96	g	-62	21	78	0.525426	0.231105	4.28872	4.32696	0
97	g	-62	21	79	-0.491891	1.51752	0.248023	1.61442	0
98	ud_0	-63	2101	57	0.748227	0.00185936	18.765	18.7889	0.57933
99	d	-63	1	57	-0.175358	-0.456551	-6.40076	6.4279	0.33
100	d	-63	1	58	-0.679442	0.188647	-13.0581	13.0813	0.33
101	n0	-13	2112	2	0	0	-31.1859	31.2	0.93827
102	p_diffr+	-15	9902210	100	0.687477	-0.0581235	-31.1877	31.2209	1.2631
103	g	-24	21	101	0.582637	-0.0492597	-8.52285	8.54288	0
104	u	-63	2	101	0.236881	-0.0694668	-8.651	8.65708	0.210516
105	dd_1	-63	1103	101	-0.132041	0.060603	-14.0139	14.0209	0.421032
106	n0	-13	2112	2	0	0	-31.1859	31.2	0.93827
107	p_diffr+	-15	9902210	105	-0.146689	0.121941	-31.162	31.2069	1.66352
108	d	-24	1	106	-0.18517	0.153929	-1.67867	1.71837	0.277253
109	ud_1	-63	2103	106	0.038481	-0.0319886	-29.4833	29.4886	0.554506
110	n0	-13	2112	1	0	0	31.1859	31.2	0.93957
111	n0	-13	2112	2	0	0	-31.1859	31.2	0.93957
112	d	-21	1	128	0	0	7.50652	7.50652	0
113	g	-21	21	131	0	0	-2.16443	2.16443	0
114	d	-23	1	111	1.53998	0.260761	7.12443	7.30109	0.33
115	g	-23	21	111	-1.53998	-0.260761	-1.78234	2.36987	0
116	d	-31	1	172	0	0	2.93338	2.93338	0
117	g	-31	21	173	0	0	-2.34202	2.34202	0
118	d	-33	1	115	1.51056	0.333111	2.41327	2.8854	0.33
119	g	-33	21	115	-1.51056	-0.333111	-1.82191	2.39	0
120	g	-51	21	118	-0.78266	-1.02757	-1.48951	1.97157	0
121	g	-51	21	118	-0.476464	0.749909	0.0684486	0.891104	0
122	d	-52	1	117	1.25912	0.277664	2.01243	2.41273	0.33
123	g	-31	21	177	0	0	0.189307	0.189307	0
124	d	-31	1	178	0	0	-6.33781	6.33781	0
125	g	-33	21	122	-0.256657	0.664603	-0.623921	0.94702	0
126	d	-33	1	122	0.256657	-0.664603	-5.52458	5.58009	0.33
127	g	-51	21	114	-0.206209	-0.191328	-1.13085	1.16531	0
128	g	-51	21	114	-1.33377	-0.0694328	-0.447498	1.40855	0
129	d	-53	1	166	0	0	7.71051	7.71051	0
130	d	-51	1	113	0.785539	0.701005	4.75641	4.88271	0.33
131	g	-51	21	113	0.754439	-0.440244	2.31349	2.4729	0
132	g	-53	21	167	4.05757e-16	-1.35963e-32	-2.21896	2.21896	0
133	g	-31	21	181	0	0	3.66784	3.66784	0
134	g	-31	21	182	0	0	-1.78058	1.78058	0
135	g	-33	21	132	0.0333146	-0.587097	-1.70748	1.8059	0
136	g	-33	21	132	-0.0333146	0.587097	3.59474	3.64251	0
137	g	-31	21	185	0	0	1.94379	1.94379	0
138	g	-31	21	186	0	0	-0.177274	0.177274	0
139	g	-33	21	136	-0.55984	0.170154	0.79834	0.989808	0
140	g	-33	21	136	0.55984	-0.170154	0.968174	1.13125	0
141	g	-31	21	189	0	0	0.73899	0.73899	0
142	g	-31	21	190	0	0	-1.00519	1.00519	0
143	g	-33	21	140	0.0783668	-0.562631	-0.788953	0.972184	0
144	g	-33	21	140	-0.0783668	0.562631	0.522757	0.771991	0
145	u	-31	2	193	0	0	5.08392	5.08392	0
146	g	-31	21	194	0	0	-6.76737	6.76737	0
147	u	-33	2	144	-0.207412	-0.527749	5.05079	5.09322	0.33
148	g	-33	21	144	0.207412	0.527749	-6.73424	6.75807	0
149	g	-31	21	199	0	0	0.344437	0.344437	0
150	g	-31	21	200	0	0	-5.9012	5.9012	0
151	g	-33	21	148	-0.356672	-0.439601	-5.64447	5.67279	0
152	g	-33	21	148	0.356672	0.439601	0.0877077	0.572849	0
153	u	-51	2	146	0.234104	-0.0445901	3.90784	3.92898	0.33
154	g	-51	21	146	-0.439044	-0.476869	1.06269	1.24478	0
155	g	-52	21	147	0.20494	0.521459	-6.65398	6.67753	0
156	g	-51	21	153	-0.653858	-0.249063	1.00642	1.22575	0
157	g	-51	21	153	0.232745	-0.182179	-0.525945	0.603306	0
158	g	-52	21	154	0.187008	0.475833	-6.07177	6.09325	0
159	g	-31	21	203	0	0	0.394629	0.394629	0
160	g	-31	21	204	0	0	-1.27576	1.27576	0
161	g	-33	21	158	-0.386464	0.0821647	0.253164	0.469252	0
162	g	-33	21	158	0.386464	-0.0821647	-1.1343	1.20114	0
163	g	-31	21	207	0	0	2.01676	2.01676	0
164	g	-31	21	208	0	0	-0.507985	0.507985	0
165	g	-33	21	162	-0.304887	-0.225992	1.92466	1.96172	0
166	g	-33	21	162	0.304887	0.225992	-0.415889	0.563021	0
167	d	-61	1	109	-0.331516	0.643067	7.59896	7.63333	0
168	g	-61	21	110	0.876389	-0.475819	-2.09439	2.31968	0
169	d	-62	1	129	0.602738	1.09282	4.75705	4.92909	0.33
170	g	-62	21	126	0.246563	-0.436904	-1.0831	1.19364	0
171	g	-62	21	127	-0.97709	-0.244283	-0.682896	1.21685	0
172	g	-62	21	130	0.672661	-0.244386	2.51352	2.61342	0
173	d	-61	1	109	1.14713	-0.778389	2.75984	3.08844	0
174	g	-61	21	110	0.539416	1.09723	-2.13758	2.46254	0
175	d	-62	1	121	2.23486	-0.199148	1.90101	2.95923	0.33
176	g	-62	21	119	-0.359529	-0.235807	-1.66808	1.7226	0
177	g	-62	21	120	-0.188792	0.753796	0.389327	0.869152	0
178	g	-61	21	109	-0.303984	0.305097	-0.111507	0.444887	0
179	d	-61	1	110	-0.359687	-0.944037	-6.55854	6.63588	0
180	g	-62	21	124	-0.589919	0.695515	-1.77158	1.99255	0
181	d	-62	1	125	-0.0737521	-1.33445	-4.89846	5.08822	0.33
182	g	-61	21	109	1.24974	0.323436	3.733	3.94991	0
183	g	-61	21	110	0.451697	-0.0516374	-1.7414	1.79977	0
184	g	-62	21	134	0.496257	-0.632793	-1.63522	1.82226	0
185	g	-62	21	135	1.20518	0.904591	3.62682	3.92741	0
186	g	-61	21	109	-0.206562	-0.301946	1.94674	1.98082	0
187	g	-61	21	110	-0.566529	-0.982506	0.918382	1.45935	0
188	g	-62	21	138	-0.997359	-0.555952	1.70317	2.05051	0
189	g	-62	21	139	0.224267	-0.7285	1.16195	1.38965	0
190	g	-61	21	109	0.380856	-1.59198	0.186635	1.6475	0
191	g	-61	21	110	-0.602688	-0.146499	-0.566254	0.839844	0
192	g	-62	21	142	-0.592988	-0.911359	-0.926582	1.42855	0
193	g	-62	21	143	0.371156	-0.827115	0.546964	1.05879	0
194	u	-61	2	109	-0.891221	1.19662	5.05229	5.268	0
195	g	-61	21	110	-0.378999	1.20052	-6.78017	6.89606	0
196	u	-62	2	152	-0.451786	0.876026	3.89862	4.03481	0.33
197	g	-62	21	157	-0.159667	1.56509	-6.0858	6.28585	0
198	g	-62	21	155	-0.856171	0.0353113	0.967535	1.29244	0
199	g	-62	21	156	0.197404	-0.079282	-0.508236	0.550961	0
200	g	-61	21	109	-0.120476	-0.36622	0.233346	0.450646	0
201	g	-61	21	110	0.196511	0.190116	-5.80267	5.80911	0
202	g	-62	21	150	-0.164249	-0.261837	-5.86277	5.87091	0
203	g	-62	21	151	0.240283	0.0857332	0.293447	0.388841	0
204	g	-61	21	109	-0.291002	0.836948	0.0018687	0.886097	0
205	g	-61	21	110	0.510565	0.404664	-1.18057	1.34839	0
206	g	-62	21	160	-0.521752	0.883446	-0.399883	1.10118	0
207	g	-62	21	161	0.741315	0.358167	-0.778814	1.13331	0
208	g	-61	21	109	-0.58724	-0.397543	2.16961	2.28257	0
209	g	-61	21	110	-0.65475	-0.6754	-0.227251	0.967733	0
210	g	-62	21	164	-0.978491	-0.699591	2.3487	2.6388	0
211	g	-62	21	165	-0.263499	-0.373352	-0.406337	0.611501	0
212	g	-63	21	109	-0.0457175	0.130903	3.18495	3.18797	0
213	ud_1	-63	2103	110	-0.0119244	0.383366	-0.585321	1.04147	0.77133
214	NucRem	14	1000781929	2	0	0	-5987.69	5990.4	180.296
215	NucRem	14	1000781939	1	-4.93772e-14	-1.11022e-16	6018.87	6021.6	181.234
216	g	-73	21	42	0.262867	1.30199	0.464113	1.47585	0.44547
217	g	-73	21	36	1.33482	-1.45704	-0.742424	2.16226	0.468456
218	u	-73	2	32	-0.917238	0.478718	-14.2789	14.3363	0.755997
219	g	-73	21	191	-0.856487	-1.28471	-1.33292	2.04005	0.0330869
220	g	-73	21	169	0.74282	-1.0697	-2.71831	3.0159	0.101947
221	g	-73	21	187	-1.97585	-1.25554	4.05187	4.68931	0.302676
222	u	-73	2	103	0.819518	-0.118726	-17.1738	17.2	0.460403
223	ud_1	-73	2103	212	0.18548	0.304084	-1.09356	1.59243	1.10141
224	g	-73	21	184	1.44546	0.990325	3.92027	4.31626	0.437544
225	g	-73	21	188	0.595423	-1.55561	1.70891	2.44845	0.547761
226	ud_1	-73	2103	222	0.926795	0.66225	-1.87237	2.72574	1.6206
227	u	-71	2	221	0.819518	-0.118726	-17.1738	17.2	0.460403
228	dd_1	-71	1103	104	-0.132041	0.060603	-14.0139	14.0209	0.421032
229	Delta0	-81	2114	226	0.687483	-0.0581269	-31.1886	31.22	1.21749
230	d	-72	1	55	-0.228767	0.129092	1.04028	1.12108	0.325
231	ud_1	-72	2103	56	0.0187913	-0.0106037	30.1114	30.1184	0.65
232	Delta+	-82	2214	107	-0.204872	0.0860413	-17.12	17.1641	1.20926
233	pi-	82	-211	107	0.0581827	0.0358992	-14.042	14.0429	0.13957
234	pi-	83	-211	229	-0.205013	0.0640081	0.516905	0.576887	0.13957
235	Delta+	-84	2214	229	-0.00496229	0.0544797	30.6348	30.6626	1.30506
236	u	-71	2	41	0.441819	-0.261419	3.71502	3.76481	0.33
237	dd_1	-71	1103	52	-0.158465	-0.337775	-5.73313	5.7968	0.77133
238	eta	-83	221	235	0.706506	-0.223917	1.76244	1.98887	0.54785
239	omega	-83	223	235	-0.301333	-0.0661967	1.07106	1.36131	0.781554
240	pi+	83	211	235	-0.173515	-0.145591	-0.459837	0.531258	0.13957
241	rho-	-84	-213	235	0.460182	0.122313	-0.145605	0.873847	0.718109
242	pi+	84	211	235	-0.509087	0.168438	-2.45147	2.51331	0.13957
243	Delta-	-84	1114	235	0.121396	-0.49713	-1.51087	1.97514	1.16471
244	pi0	-84	111	235	-0.0207938	0.0428908	-0.283812	0.31787	0.13498
245	u	-71	2	88	-0.132401	0.451052	-1.13379	1.27096	0.33
246	ud_0	-71	2101	97	0.748227	0.00185936	18.765	18.7889	0.57933
247	pi+	83	211	244	-0.281064	0.704592	-0.476456	0.906607	0.13957
248	rho-	-83	-213	244	0.0261556	-0.514928	0.0739079	0.919015	0.75716
249	Delta++	-83	2224	244	0.842559	0.701499	7.64363	7.83384	1.31984
250	pi-	84	-211	244	0.028175	-0.438252	10.3901	10.4003	0.13957
251	d	-71	1	168	0.602738	1.09282	4.75705	4.92909	0.33
252	g	-71	21	223	1.44546	0.990325	3.92027	4.31626	0.437544
253	g	-71	21	171	0.672661	-0.244386	2.51352	2.61342	0
254	g	-71	21	224	0.595423	-1.55561	1.70891	2.44845	0.547761
255	ud_1	-71	2103	225	0.926795	0.66225	-1.87237	2.72574	1.6206
256	rho-	-83	-213	250	1.26841	0.725001	3.5726	3.92912	0.734888
257	pi+	83	211	250	0.279891	0.463553	4.15645	4.1939	0.13957
258	pi-	83	-211	250	0.269233	0.235953	1.55618	1.60291	0.13957
259	omega	-83	223	250	0.943414	0.221277	1.23327	1.75048	0.777308
260	pi+	84	211	250	-0.216992	-0.242309	0.101524	0.36822	0.13957
261	K*0	-84	313	250	0.802792	-0.431378	1.53498	1.99708	0.895318
262	K-	84	-321	250	-0.335895	-0.447308	-0.098492	0.752549	0.49368
263	Delta++	-84	2224	250	1.2332	0.0349783	-0.944664	2.01998	1.2907
264	pi-	84	-211	250	-0.000972645	0.385628	-0.0844738	0.418719	0.13957
265	g	-71	21	91	0.736692	-0.292338	-2.20982	2.34766	0
266	g	-71	21	84	-1.08454	-0.456026	-2.28211	2.56753	0
267	g	-71	21	82	-0.417814	-0.0593991	-4.24541	4.26633	0
268	g	-71	21	92	-0.0609562	0.308346	-0.330805	0.456316	0
269	g	-71	21	96	-0.491891	1.51752	0.248023	1.61442	0
270	d	-71	1	98	-0.175358	-0.456551	-6.40076	6.4279	0.33
271	g	-71	21	87	-0.632523	-1.15007	5.69397	5.84329	0
272	g	-71	21	95	0.525426	0.231105	4.28872	4.32696	0
273	u	-71	2	83	1.12379	-0.347962	0.642941	1.38068	0.33
274	d	-71	1	99	-0.679442	0.188647	-13.0581	13.0813	0.33
275	pi-	85	-211	264	-0.472082	-0.0494572	-3.06482	3.10449	0.13957
276	pi0	-85	111	264	-0.396017	0.554667	-7.22206	7.2554	0.13498
277	rho0	-86	113	264	-0.3967	0.159689	-5.00445	5.08551	0.796839
278	rho0	-86	113	264	-0.0285303	-0.147524	-1.00267	1.27222	0.768522
279	omega	-86	223	264	0.205619	0.844598	-0.812652	1.42457	0.783176
280	pi-	86	-211	264	-0.524689	-0.386321	-1.24529	1.41236	0.13957
281	pi+	86	211	264	0.176765	0.195715	-0.13156	0.326095	0.13957
282	pi0	-86	111	264	-0.269835	0.0334858	-0.068807	0.311266	0.13498
283	pi-	86	-211	264	-0.270739	0.34341	-0.485133	0.66788	0.13957
284	pi+	86	211	264	0.0541717	0.149397	0.0460966	0.216469	0.13957
285	rho-	-86	-213	264	-0.832118	-0.0577393	-1.80117	2.12624	0.762169
286	omega	-86	223	264	-0.102799	-0.1809	-3.45364	3.54915	0.790915
287	pi+	86	211	264	-0.122511	-0.00510592	-0.550289	0.580804	0.13957
288	pi+	83	211	264	0.602546	0.300267	0.888484	1.12343	0.13957
289	rho-	-83	-213	264	0.432483	-0.525625	1.42857	1.91494	1.07835
290	pi0	-83	111	264	0.609938	-0.171689	4.78729	4.83093	0.13498
291	Sigma*0	-84	3214	264	-0.0641944	-0.279352	1.69169	2.2033	1.38223
292	Sigmabar+	84	-3112	264	-0.7069	-0.880506	0.526719	1.7281	1.19745
293	rho0	-84	113	264	0.295985	-0.473127	-0.788364	1.37686	0.981211
294	n0	88	2112	264	0.652992	0.0593876	-1.39129	1.80233	0.93957
295	g	-71	21	220	-1.97585	-1.25554	4.05187	4.68931	0.302676
296	g	-71	21	197	-0.856171	0.0353113	0.967535	1.29244	0
297	g	-71	21	176	-0.188792	0.753796	0.389327	0.869152	0
298	g	-71	21	205	-0.521752	0.883446	-0.399883	1.10118	0
299	g	-71	21	218	-0.856487	-1.28471	-1.33292	2.04005	0.0330869
300	g	-71	21	170	-0.97709	-0.244283	-0.682896	1.21685	0
301	g	-71	21	179	-0.589919	0.695515	-1.77158	1.99255	0
302	g	-71	21	196	-0.159667	1.56509	-6.0858	6.28585	0
303	g	-71	21	201	-0.164249	-0.261837	-5.86277	5.87091	0
304	g	-71	21	175	-0.359529	-0.235807	-1.66808	1.7226	0
305	g	-71	21	219	0.74282	-1.0697	-2.71831	3.0159	0.101947
306	d	-71	1	174	2.23486	-0.199148	1.90101	2.95923	0.33
307	g	-71	21	211	-0.0457175	0.130903	3.18495	3.18797	0
308	d	-71	1	180	-0.0737521	-1.33445	-4.89846	5.08822	0.33
309	u	-71	2	195	-0.451786	0.876026	3.89862	4.03481	0.33
310	pi0	-85	111	294	-0.894727	0.740461	2.303	2.5828	0.13498
311	pi0	-86	111	294	-0.0971054	-0.288192	-0.805468	0.871483	0.13498
312	Delta-	-86	1114	294	-0.557198	-0.740624	-1.95568	2.50178	1.25508
313	pi+	86	211	294	0.525651	-0.173021	-0.662047	0.874089	0.13957
314	Deltabar-	-86	-2214	294	0.517498	0.000687033	0.493394	1.47799	1.29353
315	eta	-86	221	294	-0.554538	-0.255562	0.413826	0.918812	0.54785
316	omega	-86	223	294	-0.615921	0.219165	0.104813	1.0223	0.778918
317	pi+	86	211	294	-0.213033	-0.22872	0.733198	0.80917	0.13957
318	pi0	-83	111	294	0.863238	-0.834224	0.27678	1.23933	0.13498
319	rho-	-83	-213	294	1.1866	0.406506	0.638088	1.73141	1.00864
320	rho+	-83	213	294	0.630598	-0.446155	-0.668226	1.53282	1.14294
321	pi-	83	-211	294	-0.115472	-0.0209579	0.0612282	0.192358	0.13957
322	pi+	83	211	294	0.174193	0.328361	-1.45405	1.50729	0.13957
323	eta	-83	221	294	-0.258982	-0.30012	-1.89757	2.01446	0.54785
324	pi0	-83	111	294	-0.0462814	-0.143614	-1.8035	1.81483	0.13498
325	pi0	-83	111	294	0.238078	-0.627967	-4.69017	4.73993	0.13498
326	pi-	84	-211	294	-0.995666	1.14394	-4.08782	4.36231	0.13957
327	pi+	84	211	294	0.0605357	-0.0947389	-0.655901	0.679945	0.13957
328	pi0	-84	111	294	-0.153282	0.04893	-0.059327	0.21824	0.13498
329	eta	-84	221	294	-0.305061	0.0915166	-0.244997	0.679412	0.54785
330	pi-	84	-211	294	-0.251287	-0.287589	-1.3959	1.45392	0.13957
331	rho+	-84	213	294	-0.231953	0.522944	-1.18853	1.61639	0.934265
332	pi0	-84	111	294	-1.26379	0.134071	-0.722305	1.46802	0.13498
333	rho-	-84	-213	294	-0.658635	-0.559919	0.697649	1.71329	1.30436
334	pi0	-84	111	294	-0.197292	0.554509	-0.1795	0.629956	0.13498
335	eta	-84	221	294	-0.334153	0.452489	0.481509	0.921084	0.54785
336	eta	-84	221	294	-0.207031	0.165861	0.449763	0.756834	0.54785
337	Delta+	-88	2214	294	-0.488057	-0.753432	4.79037	5.03679	1.27112
338	g	-71	21	50	-0.603478	-1.63916	7.19528	7.40426	0
339	g	-71	21	45	-1.06267	-0.303889	-8.82036	8.88934	0
340	u	-71	2	217	-0.917238	0.478718	-14.2789	14.3363	0.755997
341	g	-71	21	216	1.33482	-1.45704	-0.742424	2.16226	0.468456
342	g	-71	21	215	0.262867	1.30199	0.464113	1.47585	0.44547
343	g	-71	21	37	0.0579688	0.44012	0.703485	0.831839	0
344	u	-71	2	33	0.283772	1.59541	9.70219	9.84212	0.33
345	d	-71	1	51	0.570572	0.0645536	7.82991	7.85787	0.33
346	K*0	-85	313	337	0.458801	-0.270888	2.05337	2.30699	0.906651
347	K*-	-85	-323	337	-0.40154	0.335103	1.88771	2.15088	0.888423
348	pi+	85	211	337	-0.197849	-0.13036	-0.0174041	0.275537	0.13957
349	eta	-85	221	337	0.0282292	-0.11042	0.746389	0.932859	0.54785
350	pi0	-85	111	337	0.0370519	-0.264796	0.930543	0.977558	0.13498
351	K*+	-86	323	337	0.481703	1.18556	4.65181	4.90712	0.896095
352	K*-	-86	-323	337	-0.0622246	0.640521	4.37639	4.52053	0.931791
353	rho0	-86	113	337	-0.0710417	0.24698	0.14609	0.907598	0.858106
354	rho+	-86	213	337	0.788392	0.0593344	0.495205	1.17518	0.714662
355	rho-	-86	-213	337	-0.359389	-0.320091	0.382658	0.961308	0.738964
356	pi+	86	211	337	-0.156367	0.102575	0.309394	0.387526	0.13957
357	rho0	-86	113	337	1.24448	0.281928	0.337499	1.562	0.835299
358	eta	-83	221	337	-1.22452	-0.238804	-11.77	11.8486	0.54785
359	K+	83	321	337	0.336258	-0.0540618	-0.809926	1.00782	0.49368
360	phi	-83	333	337	-0.509134	0.512913	-5.33031	5.47507	1.02074
361	K-	83	-321	337	-0.248924	0.143585	-1.67987	1.77434	0.49368
362	pi+	83	211	337	0.14862	-0.205568	-2.41212	2.42943	0.13957
363	pi-	83	-211	337	-0.716253	0.0839861	0.378027	0.826109	0.13957
364	rho0	-84	113	337	0.245616	-0.376646	2.57976	2.70562	0.680452
365	pi+	84	211	337	0.0843302	-0.806711	0.827305	1.16697	0.13957
366	n0	88	2112	337	-0.205329	0.378231	2.22811	2.45611	0.93957
367	rho-	-84	-213	337	0.22571	-0.711657	1.74266	2.04465	0.765722
368	n0	91	2112	228	0.325547	-0.128859	-23.4334	23.4549	0.93957
369	pi0	-91	111	228	0.361936	0.0707316	-7.75522	7.76516	0.13498
370	p+	91	2212	231	-0.0137601	0.202712	-12.5852	12.6218	0.93827
371	pi0	-91	111	231	-0.191112	-0.11667	-4.53474	4.54227	0.13498
372	p+	91	2212	234	0.24605	0.193073	23.4657	23.4866	0.93827
373	pi0	-91	111	234	-0.251012	-0.138593	7.16902	7.17602	0.13498
374	pi-	91	-211	240	0.338046	0.365094	-0.21963	0.561503	0.13957
375	pi0	-91	111	240	0.122136	-0.242781	0.0740247	0.312344	0.13498
376	n0	91	2112	242	0.172397	-0.530942	-1.16611	1.59819	0.93957
377	pi-	91	-211	242	-0.0510012	0.0338121	-0.344766	0.376945	0.13957
378	pi-	91	-211	247	-0.318838	-0.146727	0.115689	0.395032	0.13957
