260	d	-61	1	242	0.443735	0.218665	-7.13963	7.15674	0	0.494687
261	g	-62	21	249	0.281154	0.337909	1.33918	1.40948	0	0.43958
262	d	-62	1	250	0.0548684	-0.108071	-7.11083	7.11952	0.33	0.121332
263	g	-61	21	241	-0.129672	-0.95837	0.981159	1.37767	0	0.967103
264	g	-61	21	242	-0.535512	-0.169706	-0.0755897	0.566822	0	0.561759
265	g	-62	21	253	-0.910144	-0.8742	0.392072	1.32148	0	1.26198
266	g	-62	21	254	0.24496	-0.253876	0.513498	0.623008	0	0.352787
267	ud_0	-63	2101	241	0.0937065	1.19194	12.5076	12.578	0.57933	1.19689
268	ud_1	-63	2103	242	0.714616	0.944608	0.301417	1.44526	0.77133	1.40062
269	p+	-13	2212	1	0	0	19.4774	19.5	0.93827	-nan
270	p_diffr+	-15	9902210	269	-0.3828	-0.0643543	16.1325	21.3323	13.952	0.513137
271	d	-24	1	270	-0.383792	-0.064753	-2.56947	2.61903	0.325	0.392248
272	uu_1	-63	2203	270	0.000992708	0.00039872	18.702	18.7133	0.65	0.00107043
273	p+	-13	2212	1	0	0	19.4774	19.5	0.93827	-nan
274	n0	-13	2112	2	0	0	-19.4774	19.5	0.93957	-0
275	g	-21	21	279	0	0	1.57518	1.57518	0	-nan
276	g	-21	21	280	0	0	-2.68689	2.68689	0	-0
277	g	-23	21	275	1.77601	0.0656914	-1.62925	2.41102	0	1.77723
278	g	-23	21	275	-1.77601	-0.0656914	0.517545	1.85105	0	1.77723
279	g	-41	21	291	5.55112e-17	2.22045e-16	3.28347	3.28347	0	2.28878e-16
280	g	-42	21	292	-2.77556e-17	0	-2.68689	2.68689	0	-2.77556e-17
281	g	-44	21	277	1.80742	-0.173763	-1.44278	2.31918	0	1.81575
282	g	-44	21	278	-1.68085	-0.791193	0.677776	1.97753	0	1.85776
283	g	-43	21	279	-0.126567	0.964957	1.36159	1.67364	0	0.973222
284	g	-51	21	283	0.231236	0.943208	1.42156	1.72161	0	0.971139
285	g	-51	21	283	-0.0986982	-0.00316092	-0.26681	0.284497	0	0.0987488
286	g	-52	21	281	1.54832	-0.148853	-1.23595	1.98671	0	1.55545
287	g	-31	21	305	0	0	0.402058	0.402058	0	-nan
288	u	-31	2	306	0	0	-1.12401	1.12401	0	-0
289	g	-33	21	287	-0.0543054	-0.188892	0.342251	0.394671	0	0.196544
290	u	-33	2	287	0.0543054	0.188892	-1.0642	1.13139	0.33	0.205478
291	g	-42	21	298	5.55112e-16	3.53884e-16	3.28347	3.28347	0	6.58318e-16
292	g	-41	21	299	-5.82867e-16	-4.02456e-16	-3.59552	3.59552	0	-7.08311e-16
293	g	-44	21	286	1.64998	-0.08571	-1.197	2.04025	0	1.65221
294	g	-44	21	282	-1.63985	-0.765727	0.601523	1.90716	0	1.80982
295	g	-44	21	284	0.240702	0.949087	1.43967	1.74108	0	0.979134
296	g	-44	21	285	-0.0813056	0.00764111	-0.27088	0.282922	0	0.0816639
297	g	-43	21	292	-0.169532	-0.105291	-0.885363	0.907577	0	0.199567
298	g	-61	21	273	-0.903128	-0.116873	3.22986	3.35579	0	0.910658
299	g	-61	21	274	-1.99825	0.503255	-3.56904	4.12121	0	2.06065
300	g	-62	21	293	0.756401	0.1177	-1.40909	1.6036	0	0.765503
301	g	-62	21	294	-2.46553	-0.70878	0.7284	2.66679	0	2.56539
302	g	-62	21	295	-0.266481	0.909974	1.46591	1.74584	0	0.948191
303	g	-62	21	296	-0.242876	0.0465764	-0.257946	0.357343	0	0.247301
304	g	-62	21	297	-0.682891	0.0209123	-0.866455	1.10341	0	0.683211
305	g	-61	21	273	0.194981	0.234291	0.348346	0.462877	0	0.304811
306	u	-61	2	274	0.24458	-0.148633	-1.10929	1.14562	0	0.286201
307	g	-62	21	289	0.122012	0.0295544	0.368042	0.388864	0	0.125541
308	u	-62	2	290	0.317549	0.0561042	-1.12899	1.21963	0.33	0.334961
309	uu_1	-63	2203	273	0.275345	-0.0864699	11.7889	11.8177	0.77133	0.28922
310	d	-63	1	273	0.432802	-0.0309488	3.61761	3.65845	0.33	0.435683
311	dd_1	-63	1103	274	1.75367	-0.354623	-14.3063	14.4384	0.77133	1.79173
312	p+	-13	2212	1	0	0	19.4774	19.5	0.93827	-nan
313	p+	-13	2212	2	0	0	-19.4774	19.5	0.93827	-0
314	d	-21	1	326	0	0	1.75823	1.75823	0	-nan
315	u	-21	2	327	0	0	-2.21827	2.21827	0	-0
316	d	-23	1	314	0.729853	0.254808	1.56916	1.78011	0.33	0.78669
317	u	-23	2	314	-0.729853	-0.254808	-2.0292	2.1964	0.33	0.78193
318	g	-31	21	340	0	0	3.92335	3.92335	0	-nan
319	g	-31	21	341	0	0	-0.424936	0.424936	0	-0
320	g	-33	21	318	-0.615768	0.292102	-0.0973923	0.688462	0	0.681538
321	g	-33	21	318	0.615768	-0.292102	3.5958	3.65982	0	0.681538
322	g	-31	21	344	0	0	1.21691	1.21691	0	-nan
323	g	-31	21	345	0	0	-1.07464	1.07464	0	-0
324	g	-33	21	322	0.345389	-0.228494	1.13914	1.21208	0	0.41413
325	g	-33	21	322	-0.345389	0.228494	-0.99687	1.07947	0	0.41413
326	d	-42	1	335	7.97973e-17	4.44089e-16	1.75823	1.75823	0	4.51202e-16
327	u	-41	2	336	-9.02056e-17	-4.71845e-16	-2.72376	2.72376	0	-4.8039e-16
328	d	-44	1	316	0.727348	0.240873	1.48226	1.7009	0.33	0.781036
329	u	-44	2	317	-0.780033	-0.533962	-2.07539	2.30428	0.33	0.955132
330	g	-43	21	327	0.0526854	0.293089	-0.3724	0.476821	0	0.297786
331	g	-31	21	348	0	0	5.26712	5.26712	0	-nan
332	u	-31	2	349	0	0	-0.248553	0.248553	0	-0
333	g	-33	21	331	0.140136	-0.257357	5.06358	5.07206	0	0.293037
334	u	-33	2	331	-0.140136	0.257357	-0.0450156	0.443619	0.33	0.438475
335	d	-61	1	312	1.30402	0.574872	1.55129	2.10652	0	1.42512
336	u	-61	2	313	-0.244759	0.336609	-2.56484	2.59838	0	0.416188
337	d	-62	1	328	1.87639	0.792891	0.987686	2.28778	0.33	2.05857
338	u	-62	2	329	-0.872442	-0.250826	-1.59987	1.86884	0.33	0.922275
339	g	-62	21	330	0.0553157	0.369415	-0.401369	0.548292	0	0.373534
340	g	-61	21	312	-0.498181	-0.395479	3.83863	3.89097	0	0.636072
341	g	-61	21	313	0.454957	-0.68198	-0.0474684	0.82118	0	0.819807
342	g	-62	21	320	-0.170557	-0.334608	-0.343738	0.509125	0	0.375569
343	g	-62	21	321	0.127334	-0.742851	4.1349	4.20303	0	0.753685
344	g	-61	21	312	-0.284866	-0.441623	1.21594	1.32464	0	0.525528
345	g	-61	21	313	-0.0305711	-0.344318	-1.06423	1.11896	0	0.345673
346	g	-62	21	324	0.0653534	-0.672752	1.16964	1.3509	0	0.675919
347	g	-62	21	325	-0.380791	-0.113189	-1.01793	1.0927	0	0.397257
348	g	-61	21	312	0.190638	0.0229861	5.22443	5.22795	0	0.192018
349	u	-61	2	313	0.0234231	0.381862	-0.106349	0.397086	0	0.38258
350	g	-62	21	333	0.318296	-0.228872	4.83279	4.84867	0	0.392039
351	u	-62	2	334	-0.104235	0.63372	0.285284	0.776372	0.33	0.709521
