Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 7.7

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
34	u	-63	2	23	-0.025383	-0.0269566	1.75718	1.78828	0.33
35	ud_0	-63	2101	23	0.065777	-0.230892	3.08497	3.14806	0.57933
36	ud_1	-63	2103	24	0.0372505	0.036086	-4.08589	4.15838	0.77133
37	n0	-13	2112	1	0	0	4.91118	5	0.93827
38	n0	-13	2112	2	0	0	-4.91118	5	0.93827
39	g	-21	21	42	0	0	0.487787	0.487787	0
40	g	-21	21	43	0	0	-0.477661	0.477661	0
41	g	-23	21	38	-0.0976482	-0.245909	0.408806	0.486959	0
42	g	-23	21	38	0.0976482	0.245909	-0.39868	0.47849	0
43	g	-61	21	36	0.105822	-0.400736	0.113278	0.429673	0
44	g	-61	21	37	0.70828	0.427893	-0.100029	0.833522	0
45	g	-62	21	40	0.154299	-0.400494	-0.160033	0.458055	0
46	g	-62	21	41	0.659802	0.427651	0.173283	0.805141	0
47	ud_0	-63	2101	36	-0.291029	-0.277694	3.14727	3.22533	0.57933
48	d	-63	1	36	0.185208	0.678429	0.8349	1.14041	0.33
49	ud_1	-63	2103	37	-0.203814	-0.0379236	-3.20604	3.30403	0.77133
50	d	-63	1	37	-0.504466	-0.38997	-0.789379	1.06704	0.33
51	NucRem	14	1000781929	2	0	0	-942.917	960	180.296
52	NucRem	14	1000781949	1	5.55112e-16	1.44329e-15	952.74	970	182.173
53	ud_1	-73	2103	35	-0.0710563	0.0629333	-4.28685	4.38824	0.933051
54	n0	82	2112	17	0.264034	0.201105	-3.41522	3.55762	0.93957
55	rho+	-82	213	17	-0.147999	-0.00762289	-1.29383	1.52408	0.791744
56	pi0	-82	111	21	-0.0312293	-0.538732	-0.453882	0.717938	0.13498
57	n0	82	2112	21	-0.185336	0.448002	-4.32237	4.4498	0.93957
58	d	-71	1	32	0.0306623	0.194916	-0.555302	0.67542	0.33
59	ud_0	-71	2101	34	0.065777	-0.230892	3.08497	3.14806	0.57933
60	pi0	-83	111	57	0.397937	-0.0553979	-0.489263	0.647319	0.13498
61	n0	84	2112	57	-0.301498	0.0194212	3.01893	3.17616	0.93957
62	K*+	-83	323	12	0.681899	-1.72766	-0.611264	2.24186	1.09659
63	Lambda0	84	3122	12	0.162181	-1.13662	1.56906	2.24163	1.11568
64	pi-	84	-211	12	0.0823365	0.045398	-0.147819	0.223988	0.13957
65	pi0	-83	111	47	0.45072	0.360573	0.590618	0.836786	0.13498
66	K0	-84	311	47	-0.0882108	0.163131	-0.71092	0.887364	0.49761
67	Sigma*0	-84	3214	47	-0.381116	0.116802	-2.25084	2.72028	1.47472
68	u	-71	2	11	-0.815641	1.47876	1.32588	2.17229	0.33
69	dd_1	-71	1103	14	-0.0102455	1.23737	-2.4729	2.87078	0.77133
70	omega	-83	223	67	-0.490443	0.978836	0.769527	1.54973	0.781554
71	p+	83	2212	67	-0.181847	0.624456	0.135603	1.14967	0.93827
72	pi-	84	-211	67	-0.153596	1.11284	-2.05215	2.34367	0.13957
73	d	-71	1	49	-0.504466	-0.38997	-0.789379	1.06704	0.33
74	g	-71	21	45	0.659802	0.427651	0.173283	0.805141	0
75	g	-71	21	44	0.154299	-0.400494	-0.160033	0.458055	0
76	ud_0	-71	2101	46	-0.291029	-0.277694	3.14727	3.22533	0.57933
77	rho0	-83	113	72	0.000691556	-0.529503	-0.868355	1.28984	0.793272
78	pi-	83	-211	72	0.211292	0.426725	0.0196471	0.496593	0.13957
79	pi+	84	211	72	0.00856471	-0.0266558	0.740726	0.75428	0.13957
80	n0	84	2112	72	-0.0767875	-0.374598	0.990216	1.41758	0.93957
81	eta	-84	221	72	-0.125155	-0.136474	1.4889	1.59727	0.54785
82	u	-71	2	33	-0.025383	-0.0269566	1.75718	1.78828	0.33
83	ud_1	-71	2103	52	-0.0710563	0.0629333	-4.28685	4.38824	0.933051
84	omega	-83	223	81	-0.0590837	-0.189433	0.953157	1.25681	0.794791
85	pi+	83	211	81	-0.112052	0.0992126	0.112342	0.233451	0.13957
86	rho-	-84	-213	81	0.373791	0.230354	-0.515869	1.10084	0.867723
87	Delta++	-84	2224	81	0.108782	0.319444	-2.04374	2.3864	1.18496
88	pi-	84	-211	81	-0.407876	-0.423601	-1.03555	1.19902	0.13957
89	pi+	91	211	54	-0.430591	0.118189	-0.767091	0.898491	0.13957
90	pi0	-91	111	54	0.282592	-0.125812	-0.526743	0.625592	0.13498
91	K0	-91	311	61	0.0818636	-0.42674	-0.436659	0.791894	0.49761
92	pi+	91	211	61	0.600035	-1.30092	-0.174605	1.44997	0.13957
93	K_L0	91	130	65	-0.0882108	0.163131	-0.71092	0.887364	0.49761
94	Lambda0	91	3122	66	-0.518399	-0.103948	-1.83204	2.20922	1.11568
95	pi0	-91	111	66	0.137283	0.22075	-0.418792	0.511061	0.13498
96	pi+	91	211	76	0.122832	0.155338	-0.185781	0.305306	0.13957
97	pi-	91	-211	76	-0.122141	-0.684841	-0.682574	0.984536	0.13957
98	pi-	91	-211	85	-0.0213631	-0.248751	-0.334109	0.439821	0.13957
99	pi0	-91	111	85	0.395154	0.479106	-0.18176	0.661018	0.13498
100	p+	91	2212	86	0.00788576	0.238761	-1.31339	1.63169	0.93827
101	pi+	91	211	86	0.100896	0.0806822	-0.730357	0.754712	0.13957
102	K_S0	91	310	90	0.0818636	-0.42674	-0.436659	0.791894	0.49761
103	gamma	91	22	55	0.0441368	-0.195007	-0.208945	0.289195	0
104	gamma	91	22	55	-0.0753661	-0.343725	-0.244937	0.428743	0
105	gamma	91	22	59	0.0694323	0.022565	-0.0340368	0.0805514	0
106	gamma	91	22	59	0.328505	-0.0779629	-0.455227	0.566767	0
107	gamma	91	22	64	0.0975484	0.0314485	0.0572921	0.117418	0
108	gamma	91	22	64	0.353172	0.329125	0.533325	0.719367	0
109	pi+	91	211	69	-0.0799309	0.425227	0.0961068	0.464675	0.13957
110	pi-	91	-211	69	-0.0615587	0.186308	0.45953	0.518794	0.13957
111	pi0	-91	111	69	-0.348953	0.3673	0.213891	0.566257	0.13498
112	gamma	91	22	80	-0.0162321	0.202307	0.752473	0.779363	0
113	gamma	91	22	80	-0.108922	-0.338781	0.736431	0.817904	0
114	pi+	91	211	83	0.101484	-0.185287	0.49091	0.552361	0.13957
115	pi-	91	-211	83	-0.055537	-0.211793	0.263902	0.370222	0.13957
116	pi0	-91	111	83	-0.105031	0.207647	0.198345	0.334229	0.13498
117	gamma	91	22	89	0.0244342	-0.0192394	-0.168487	0.171334	0
118	gamma	91	22	89	0.258158	-0.106573	-0.358256	0.454258	0
119	gamma	91	22	94	0.111715	0.171452	-0.203026	0.288263	0
120	gamma	91	22	94	0.0255684	0.0492978	-0.215766	0.222798	0
121	gamma	91	22	98	0.343822	0.471576	-0.169158	0.607628	0
122	gamma	91	22	98	0.051332	0.00752915	-0.0126018	0.0533897	0
123	gamma	91	22	110	-0.178908	0.269535	0.0961857	0.337504	0
124	gamma	91	22	110	-0.170045	0.0977655	0.117705	0.228753	0
125	gamma	91	22	115	0.0240834	-0.000131806	0.0134226	0.0275716	0
126	gamma	91	22	115	-0.129114	0.207779	0.184922	0.306657	0
