Particle List (1st event only)
******************************************************
JobID: 20200428	No. Events: 10000	SNN: 27

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
114	g	-62	21	97	0.576588	0.341309	-0.529959	0.854284	0
115	g	-62	21	98	0.40357	-0.544356	0.63932	0.931624	0
116	g	-61	21	93	-0.495191	-0.196692	-0.118677	0.545881	0
117	d	-61	1	94	-0.0464759	-0.172473	-1.56349	1.57366	0
118	g	-62	21	101	-0.573536	0.118174	-0.402263	0.71044	0
119	d	-62	1	102	0.0318691	-0.487339	-1.2799	1.4091	0.33
120	u	-61	2	93	-0.519961	-0.226938	4.05875	4.09821	0
121	g	-61	21	94	-0.0397107	0.169186	0.00577647	0.17388	0
122	u	-62	2	105	-0.410071	-0.478484	3.38529	3.45922	0.33
123	g	-62	21	106	-0.1496	0.420732	0.679239	0.812873	0
124	g	-61	21	93	0.35423	0.222451	2.13739	2.17794	0
125	g	-61	21	94	0.0909222	-0.112125	0.134687	0.197432	0
126	g	-62	21	109	0.34577	0.30826	1.35773	1.43458	0
127	g	-62	21	110	0.0993819	-0.197933	0.914349	0.940791	0
128	dd_1	-63	1103	93	0.0354801	0.00775513	5.55538	5.58562	0.57933
129	ud_1	-63	2103	94	-0.574411	0.326005	-8.91182	8.96949	0.77133
130	d	-63	1	94	0.0191278	0.600754	-0.908162	1.13795	0.33
131	dbar	-63	-1	94	0.195831	-0.414878	-0.499195	0.754035	0.33
132	NucRem	14	1000781939	2	0	0	-2599.19	2605.5	181.236
133	NucRem	14	1000781949	1	-7.29972e-15	-4.44089e-15	2612.66	2619	182.175
134	uu_1	-74	2203	72	0.32259	-0.177146	-2.86282	3.25005	1.49387
135	g	-73	21	46	0.0484581	0.117029	0.809114	0.925084	0.430199
136	d	-73	1	129	0.595715	0.942063	-1.43812	1.99223	0.811446
137	g	-73	21	59	0.0873789	0.485241	0.13619	0.56122	0.230923
138	sbar	-73	-3	51	-0.174546	-0.789965	-2.29502	2.55595	0.781801
139	g	-73	21	55	-1.16166	-0.184509	4.0872	4.26853	0.36284
140	g	-73	21	67	0.103866	0.0345004	2.22065	2.29969	0.587643
141	g	-73	21	125	0.445152	0.110327	2.27208	2.37537	0.519327
142	u	-71	2	79	0.12626	-0.151192	-6.84495	6.85499	0.314165
143	g	-71	21	78	0.272563	0.244092	-0.678427	0.770802	0
144	ud_0	-71	2101	80	-0.0742085	0.197158	-5.69042	5.72888	0.62833
145	p+	82	2212	141	0.231244	-0.118629	-5.07151	5.16411	0.93827
146	omega	-82	223	141	0.0933701	0.408686	-8.14229	8.19056	0.782634
147	s	-71	3	56	-0.362411	0.33184	-1.09475	1.29997	0.5
148	ubar	-71	-2	74	0.146115	-0.248768	0.64551	0.780268	0.33
149	Kbar0	-83	-311	146	-0.546662	0.564057	-0.927221	1.31315	0.49761
150	pi-	84	-211	146	0.330366	-0.480985	0.477983	0.767095	0.13957
151	u	-71	2	63	-0.85307	-0.18604	0.0646437	0.935638	0.33
152	dd_1	-71	1103	75	-0.0456675	0.126931	-2.19036	2.32612	0.77133
153	pi+	83	211	150	-0.566498	-0.0864575	0.0810545	0.595353	0.13957
154	Delta-	-84	1114	150	-0.332239	0.0273491	-2.20677	2.66641	1.45902
155	u	-71	2	121	-0.410071	-0.478484	3.38529	3.45922	0.33
156	dbar	-71	-1	130	0.195831	-0.414878	-0.499195	0.754035	0.33
157	pi+	83	211	154	0.280682	0.032931	0.60984	0.686477	0.13957
158	pi-	83	-211	154	-0.782841	-0.551733	1.24486	1.57684	0.13957
159	rho0	-83	113	154	0.548103	-0.167181	1.19476	1.55387	0.811612
160	pi+	84	211	154	-0.260184	-0.20738	-0.163363	0.396067	0.13957
161	d	-71	1	135	0.595715	0.942063	-1.43812	1.99223	0.811446
162	g	-71	21	114	0.40357	-0.544356	0.63932	0.931624	0
163	dd_1	-71	1103	127	0.0354801	0.00775513	5.55538	5.58562	0.57933
164	rho-	-83	-213	160	0.350496	0.595959	-0.838647	1.32826	0.763495
165	pi+	83	211	160	0.204871	0.75999	-0.118322	0.808107	0.13957
166	K*0	-84	313	160	0.488426	-0.556036	1.38665	1.80496	0.88733
167	Lambda0	84	3122	160	-0.0101371	-0.149228	2.84434	3.05899	1.11568
168	pi-	84	-211	160	0.00110976	-0.245223	1.48255	1.50916	0.13957
169	K+	83	321	90	-0.570522	-0.0076969	-2.21243	2.33755	0.49368
170	K-	84	-321	90	0.0974652	0.310983	0.335653	0.680142	0.49368
171	pi+	84	211	90	-0.101828	0.179672	0.50617	0.564215	0.13957
172	K0	-84	311	90	0.0224625	0.193819	3.42628	3.46772	0.49761
173	Lambda0	84	3122	90	-0.0299738	-0.320533	3.28963	3.48856	1.11568
174	uu_1	-74	2203	133	0.32259	-0.177146	-2.86282	3.25005	1.49387
175	g	-71	21	45	-0.735551	-0.487435	-1.33245	1.59814	0
176	g	-71	21	134	0.0484581	0.117029	0.809114	0.925084	0.430199
177	d	-71	1	44	2.5605	0.344127	2.97197	3.95172	0.33
178	pi+	83	211	173	0.0371477	-0.312149	-0.965666	1.02509	0.13957
179	p+	87	2212	173	-0.140858	0.0403683	-1.25074	1.57041	0.93827
180	pi-	83	-211	173	-0.270995	-0.59655	-0.560196	0.873275	0.13957
181	pi0	-83	111	173	-0.0749095	0.331207	-0.0886364	0.376013	0.13498
182	rho+	-83	213	173	0.502694	0.0465125	-0.207085	0.955076	0.78385
183	pi-	83	-211	173	0.566483	-0.098217	0.152616	0.611	0.13957
184	pi+	83	211	173	-0.421126	0.201721	-0.146153	0.508802	0.13957
185	K*-	-84	-323	173	1.24741	0.301604	0.90635	1.83799	0.953801
186	K0	-84	311	173	0.750146	-0.117922	1.74533	1.96734	0.49761
187	d	-71	1	50	-0.430943	0.844351	-1.55049	1.84704	0.33
188	g	-71	21	136	0.0873789	0.485241	0.13619	0.56122	0.230923
189	g	-71	21	139	0.103866	0.0345004	2.22065	2.29969	0.587643
190	g	-71	21	138	-1.16166	-0.184509	4.0872	4.26853	0.36284
191	g	-71	21	52	0.170328	-0.500214	0.137061	0.545904	0
192	sbar	-71	-3	137	-0.174546	-0.789965	-2.29502	2.55595	0.781801
193	pi0	-83	111	186	-0.0358596	0.234142	-0.0113284	0.272867	0.13498
194	pi-	83	-211	186	-0.429853	0.824023	-0.196902	0.960228	0.13957
195	K+	83	321	186	-0.177256	-0.309859	-0.209499	0.644238	0.49368
196	K-	83	-321	186	0.216662	0.497566	-0.0427618	0.73489	0.49368
197	pi0	-83	111	186	-0.513975	-0.347081	2.01869	2.11612	0.13498
198	pi0	-84	111	186	-0.356138	0.0394134	-0.108221	0.397894	0.13498
199	rho+	-84	213	186	0.691413	-0.338571	0.669266	1.20727	0.645677
200	rho-	-84	-213	186	-1.04755	0.114552	2.57124	2.8663	0.702774
201	pi+	84	211	186	-0.422063	-0.106722	-0.887016	0.997899	0.13957
202	pi0	-84	111	186	0.729826	-0.0981525	-0.566389	0.938774	0.13498
203	K0	-84	311	186	-0.0607776	-0.619907	-0.501497	0.941857	0.49761
204	d	-71	1	118	0.0318691	-0.487339	-1.2799	1.4091	0.33
205	g	-71	21	140	0.445152	0.110327	2.27208	2.37537	0.519327
206	g	-71	21	122	-0.1496	0.420732	0.679239	0.812873	0
207	g	-71	21	117	-0.573536	0.118174	-0.402263	0.71044	0
208	ud_1	-71	2103	128	-0.574411	0.326005	-8.91182	8.96949	0.77133
209	n0	83	2112	203	0.113062	-0.740017	-0.497134	1.30013	0.93957
210	pi-	83	-211	203	0.369297	0.2044	0.235182	0.502941	0.13957
211	Deltabar0	-83	-2114	203	-0.603796	0.363807	0.436988	1.52156	1.27565
212	rho+	-83	213	203	-0.256217	0.471426	0.304266	1.01438	0.805299
213	rho-	-83	-213	203	0.359258	-0.547223	-0.194094	1.11266	0.878532
214	pi+	84	211	203	0.157518	0.208387	-3.06853	3.08279	0.13957
215	pi0	-84	111	203	-0.50461	0.375177	-2.69057	2.76637	0.13498
216	Delta-	-84	1114	203	-0.562358	0.579849	-1.75714	2.35712	1.3476
217	pi+	84	211	203	0.107321	-0.427907	-0.411637	0.619312	0.13957
218	u	-71	2	89	1.17141	-0.0251819	5.46711	5.60099	0.33
219	dd_1	-71	1103	92	-0.589011	-0.331061	-10.8123	10.8608	0.77133
220	omega	-83	223	217	-0.14618	0.157625	1.89433	2.06234	0.786485
221	pi+	84	211	217	1.27276	0.185	2.89034	3.16666	0.13957
222	omega	-84	223	217	-0.15106	-0.0611309	0.0486292	0.798012	0.779681
223	Delta-	-84	1114	217	-0.429618	-0.537403	-3.76517	3.99723	1.15238
224	eta	-84	221	217	0.0364924	-0.100334	-6.41333	6.43758	0.54785
225	K_S0	91	310	148	-0.546662	0.564057	-0.927221	1.31315	0.49761
226	n0	91	2112	153	-0.321833	-0.353742	-1.30646	1.67879	0.93957
227	pi-	91	-211	153	-0.0104064	0.381091	-0.900311	0.987612	0.13957
228	pi+	91	211	158	0.649719	0.0805065	0.661651	0.941211	0.13957
229	pi-	91	-211	158	-0.101616	-0.247687	0.533104	0.612662	0.13957
230	pi-	91	-211	163	0.330676	0.609942	-0.926138	1.16558	0.13957
231	pi0	-91	111	163	0.0198204	-0.0139829	0.087491	0.162673	0.13498
232	K0	-91	311	165	0.638276	-0.450578	1.1495	1.47628	0.49761
233	pi0	-91	111	165	-0.14985	-0.105458	0.237147	0.328687	0.13498
234	K_L0	91	130	171	0.0224625	0.193819	3.42628	3.46772	0.49761
235	pi+	91	211	181	-0.00094202	0.305789	-0.155851	0.370509	0.13957
236	pi0	-91	111	181	0.503636	-0.259276	-0.0512343	0.584567	0.13498
237	Kbar0	-91	-311	184	0.690438	-0.0613759	0.760951	1.1433	0.49761
238	pi-	91	-211	184	0.556975	0.36298	0.145399	0.694692	0.13957
239	K_L0	91	130	185	0.750146	-0.117922	1.74533	1.96734	0.49761
240	pi+	91	211	198	0.296091	-0.448408	0.263086	0.614356	0.13957
241	pi0	-91	111	198	0.395322	0.109837	0.40618	0.592913	0.13498
242	pi-	91	-211	199	-0.442253	-0.121204	1.7285	1.79373	0.13957
243	pi0	-91	111	199	-0.605301	0.235756	0.842748	1.07257	0.13498
244	K_L0	91	130	202	-0.0607776	-0.619907	-0.501497	0.941857	0.49761
245	nbar0	91	-2112	210	-0.534172	0.336074	0.613203	1.28728	0.93957
246	pi0	-91	111	210	-0.0696243	0.0277331	-0.176216	0.234282	0.13498
247	pi+	91	211	211	0.190513	0.0651489	0.310616	0.395603	0.13957
248	pi0	-91	111	211	-0.44673	0.406277	-0.00635059	0.61878	0.13498
249	pi-	91	-211	212	0.60351	-0.222102	-0.187114	0.684138	0.13957
250	pi0	-91	111	212	-0.244251	-0.325121	-0.00698017	0.428521	0.13498
251	n0	91	2112	215	-0.686344	0.587323	-1.73344	2.16879	0.93957
252	pi-	91	-211	215	0.123986	-0.00747415	-0.0236933	0.188334	0.13957
253	n0	91	2112	222	-0.460901	-0.497677	-2.96513	3.18354	0.93957
254	pi-	91	-211	222	0.0312831	-0.039726	-0.800042	0.813697	0.13957
255	K_S0	91	310	231	0.638276	-0.450578	1.1495	1.47628	0.49761
256	K_S0	91	310	236	0.690438	-0.0613759	0.760951	1.1433	0.49761
257	pi+	91	211	145	0.150347	0.353153	-2.45224	2.48602	0.13957
258	pi-	91	-211	145	-0.0960427	-0.0202476	-1.24723	1.25885	0.13957
259	pi0	-91	111	145	0.0390658	0.0757808	-4.44282	4.44569	0.13498
260	gamma	91	22	180	-0.0845996	0.0889019	-0.023986	0.125044	0
261	gamma	91	22	180	0.00969001	0.242306	-0.0646504	0.250969	0
262	gamma	91	22	192	-0.0730515	0.157548	-0.0479811	0.180167	0
263	gamma	91	22	192	0.037192	0.0765949	0.0366527	0.0927008	0
264	gamma	91	22	196	-0.47251	-0.264672	1.762	1.84336	0
265	gamma	91	22	196	-0.0414659	-0.0824089	0.256685	0.27276	0
266	gamma	91	22	197	-0.365115	0.0268202	-0.0968354	0.378689	0
267	gamma	91	22	197	0.00897682	0.0125932	-0.0113861	0.0192046	0
268	gamma	91	22	201	0.201562	0.0108375	-0.215631	0.295366	0
269	gamma	91	22	201	0.528264	-0.10899	-0.350759	0.643407	0
270	gamma	91	22	214	0.00149306	-0.0079291	-0.0254655	0.0267132	0
271	gamma	91	22	214	-0.506103	0.383106	-2.66511	2.73966	0
272	pi+	91	211	219	0.0205943	0.115882	0.9828	0.999614	0.13957
273	pi-	91	-211	219	-0.236815	0.1508	0.345434	0.466504	0.13957
274	pi0	-91	111	219	0.0700414	-0.109057	0.566094	0.596223	0.13498
275	pi+	91	211	221	-0.255041	-0.0688881	0.0214972	0.299555	0.13957
276	pi-	91	-211	221	0.0156959	0.198808	-0.0192028	0.244171	0.13957
277	pi0	-91	111	221	0.0882852	-0.191051	0.0463348	0.254286	0.13498
278	gamma	91	22	223	0.141619	-0.30014	-3.68066	3.69559	0
279	gamma	91	22	223	-0.105126	0.199806	-2.73268	2.74199	0
280	gamma	91	22	230	0.074615	-0.0243756	0.06718	0.103319	0
281	gamma	91	22	230	-0.0547947	0.0103927	0.020311	0.0593548	0
282	gamma	91	22	232	-0.155419	-0.118396	0.244357	0.312863	0
283	gamma	91	22	232	0.00556883	0.0129387	-0.00720941	0.015824	0
284	gamma	91	22	235	0.30738	-0.0870593	-0.0506563	0.323462	0
285	gamma	91	22	235	0.196257	-0.172217	-0.000578013	0.261105	0
286	gamma	91	22	240	0.0105278	-0.0185958	0.0447731	0.0496112	0
287	gamma	91	22	240	0.384795	0.128433	0.361407	0.543302	0
288	gamma	91	22	242	-0.104547	0.0875576	0.230909	0.26817	0
289	gamma	91	22	242	-0.500754	0.148199	0.611839	0.804404	0
290	gamma	91	22	245	-0.00353013	0.0581901	-0.0194629	0.0614602	0
291	gamma	91	22	245	-0.0660941	-0.030457	-0.156753	0.172822	0
292	gamma	91	22	247	-0.246279	0.272166	-0.0594258	0.371832	0
293	gamma	91	22	247	-0.20045	0.134112	0.0530753	0.246948	0
294	gamma	91	22	249	-0.0122088	0.00168263	0.023525	0.0265577	0
295	gamma	91	22	249	-0.232043	-0.326803	-0.0305052	0.401964	0
296	gamma	91	22	258	-0.0498796	0.0176496	-1.64443	1.64528	0
297	gamma	91	22	258	0.0889453	0.0581312	-2.79839	2.8004	0
298	gamma	91	22	273	0.087528	-0.11203	0.559531	0.57731	0
299	gamma	91	22	273	-0.0174867	0.00297251	0.00656329	0.0189129	0
300	gamma	91	22	276	0.011001	-0.0983429	0.0819069	0.128457	0
301	gamma	91	22	276	0.0772841	-0.0927081	-0.0355721	0.125829	0
