93	g	-33	21	91	0.852643	-0.151985	6.54118	6.59826	0	0.866083
94	u	-33	2	91	-0.852643	0.151985	0.638176	1.12529	0.33	0.905913
95	g	-41	21	100	1.11022e-16	2.22045e-16	3.49203	3.49203	0	2.48253e-16
96	g	-42	21	101	-3.05311e-16	-3.05311e-16	-8.07802	8.07802	0	-4.31775e-16
97	g	-44	21	89	-0.844139	0.0369065	1.13752	1.417	0	0.844945
98	g	-44	21	90	1.22726	0.315886	-7.85617	7.95772	0	1.26726
99	g	-43	21	95	-0.383124	-0.352793	2.13265	2.19532	0	0.520813
100	g	-61	21	85	0.00968714	-0.730257	3.4682	3.54426	0	0.730321
101	g	-61	21	86	-0.268655	-0.470457	-8.08476	8.10289	0	0.541761
102	g	-62	21	97	-0.845126	-0.239229	1.14671	1.44445	0	0.878333
103	g	-62	21	98	0.965029	-0.151682	-7.86149	7.92195	0	0.976877
104	g	-62	21	99	-0.378871	-0.809803	2.09822	2.28075	0	0.894049
105	g	-61	21	85	0.793047	0.389286	7.93292	7.98196	0	0.88344
106	u	-61	2	86	0.163428	0.342378	-0.138081	0.40373	0	0.379383
107	g	-62	21	93	1.58567	0.241385	7.09608	7.27509	0	1.60394
108	u	-62	2	94	-0.629198	0.49028	0.698761	1.1106	0.33	0.835392
109	ud_0	-63	2101	85	-0.780438	-0.132817	18.4442	18.4703	0.57933	0.792048
110	d	-63	1	85	-0.103476	0.224571	0.191475	0.454645	0.33	0.359467
111	u	-63	2	86	0.0228234	0.170231	-3.81491	3.833	0.33	0.172394
112	ud_0	-63	2101	86	0.354384	-0.0830306	-8.91835	8.94456	0.57933	0.364747
113	ubar	-63	-2	86	-0.27198	0.040878	-9.87423	9.88357	0.33	0.275188
114	n0	-13	2112	2	0	0	-31.1859	31.2	0.93827	-0
115	p_diffr+	-15	9902210	114	0.0811803	0.249216	-30.3924	31.9811	9.95095	0.275795
116	g	-24	21	115	0.0789979	0.242516	0.744883	0.787341	0	0.255058
117	u	-63	2	115	0.311121	0.0530948	-26.2122	26.2161	0.325	0.315643
118	dd_1	-63	1103	115	-0.308939	-0.0463947	-4.92512	4.97764	0.65	0.315101
119	n0	-13	2112	1	0	0	31.1859	31.2	0.93957	-nan
120	p+	-13	2212	2	0	0	-31.1859	31.2	0.93827	-0
121	d	-21	1	129	0	0	15.9107	15.9107	0	-nan
122	g	-21	21	130	0	0	-1.83417	1.83417	0	-0
123	d	-23	1	121	-1.59062	-0.925594	15.3777	15.491	0.33	1.84075
124	g	-23	21	121	1.59062	0.925594	-1.30122	2.25388	0	1.84033
125	d	-31	1	134	0	0	1.1606	1.1606	0	-nan
126	g	-31	21	135	0	0	-4.62092	4.62092	0	-0
127	d	-33	1	125	1.35496	1.22512	0.0139138	1.85632	0.33	1.85627
128	g	-33	21	125	-1.35496	-1.22512	-3.47424	3.9252	0	1.8267
129	d	-42	1	160	-2.05391e-15	4.21885e-15	15.9107	15.9107	0	4.69225e-15
130	g	-41	21	161	1.33227e-15	-3.10862e-15	-5.99542	5.99542	0	-3.38208e-15
131	d	-44	1	123	-1.56723	-0.971832	14.9082	15.0254	0.33	1.84453
132	g	-44	21	124	2.32503	-0.525964	-1.06842	2.61227	0	2.38378
133	g	-43	21	130	-0.757805	1.4978	-3.92449	4.26841	0	1.67859
134	d	-41	1	142	-1.11022e-16	-6.66134e-16	2.45977	2.45977	0	6.75322e-16
135	g	-42	21	143	5.55112e-17	3.33067e-16	-4.62092	4.62092	0	-3.37661e-16
136	d	-44	1	127	1.80429	2.3097	-0.721009	3.03627	0.33	2.94837
137	g	-44	21	128	-1.24661	-0.963605	-1.94435	2.50261	0	1.57562
138	g	-43	21	134	-0.557683	-1.34609	0.504208	1.54182	0	1.45704
139	g	-51	21	132	2.65759	-0.949602	-0.53461	2.87234	0	2.82215
140	g	-51	21	132	-0.433811	0.361093	0.426786	0.70762	0	0.564429
141	d	-52	1	131	-1.46597	-0.909287	13.9476	14.0578	0.33	1.72555
142	d	-42	1	167	-4.16334e-17	-2.77556e-16	2.45977	2.45977	0	2.80661e-16
143	g	-41	21	168	6.93889e-17	3.33067e-16	-6.51408	6.51408	0	-3.40218e-16
144	d	-44	1	136	1.87536	2.62681	-0.657428	3.31032	0.33	3.24371
145	g	-44	21	137	-1.1625	-0.588283	-2.16729	2.52876	0	1.30288
146	g	-44	21	138	-0.538058	-1.25852	0.306986	1.40272	0	1.36871
147	g	-43	21	143	-0.174794	-0.780008	-1.53657	1.73205	0	0.799353
148	g	-51	21	145	-0.150857	-0.558794	-1.5816	1.68418	0	0.578799
149	g	-51	21	145	-0.870859	0.166889	-0.633008	1.08947	0	0.886706
150	d	-52	1	144	1.73457	2.43043	-0.610112	3.06543	0.33	3.00337
151	dbar	-51	-1	140	-0.267326	0.48345	0.356594	0.735694	0.33	0.618108
152	d	-51	1	140	0.564343	-0.383494	-0.0768239	0.761809	0.33	0.757025
153	g	-52	21	139	1.92676	-0.688465	-0.387594	2.08245	0	2.04607
154	d	-51	1	150	0.028904	0.422766	0.203558	0.574371	0.33	0.517734
155	g	-51	21	150	1.52408	2.04246	-0.945659	2.71822	0	2.54843
156	g	-52	21	149	-0.689276	0.132091	-0.501019	0.862304	0	0.701818
157	g	-51	21	146	0.0821454	-0.0987408	-0.433293	0.45193	0	0.128443
158	g	-51	21	146	-0.687987	-1.46226	0.144413	1.62246	0	1.61602
159	g	-52	21	147	-0.107011	-0.477529	-0.940704	1.06038	0	0.489372
160	d	-61	1	119	0.259711	-1.0651	15.8244	15.8623	0	1.09631
161	g	-61	21	120	0.692916	1.26698	-5.89677	6.07102	0	1.44408
162	d	-62	1	141	-1.23205	-1.82602	13.6736	13.8538	0.33	2.20342
163	g	-62	21	153	2.08542	-0.482667	-0.372336	2.17269	0	2.14055
164	g	-62	21	133	-0.282874	2.34265	-3.68719	4.3776	0	2.35967
165	dbar	-62	-1	151	-0.236952	0.483979	0.410768	0.753666	0.33	0.599383
166	d	-62	1	152	0.619083	-0.316068	-0.0972105	0.775573	0.33	0.768098
167	d	-61	1	119	-0.888318	0.946039	2.35324	2.68735	0	1.29773
168	g	-61	21	120	-0.787846	0.584386	-6.56734	6.64019	0	0.980923
169	d	-62	1	154	-0.141908	0.595621	0.126782	0.707019	0.33	0.692333
170	g	-62	21	148	-0.358815	-0.399248	-1.53334	1.62458	0	0.536793
171	g	-62	21	157	0.0290008	-0.0586438	-0.413121	0.418269	0	0.0654228
172	g	-62	21	159	-0.242279	-0.37086	-0.894323	0.998023	0	0.442986
173	g	-62	21	156	-0.854378	0.277726	-0.615553	1.08904	0	0.898384
174	g	-62	21	155	0.973826	2.55404	-1.1169	2.95278	0	2.73339
175	g	-62	21	158	-1.08161	-1.0682	0.232353	1.53783	0	1.52018
176	u	-63	2	119	0.347907	-0.0655601	12.5225	12.5318	0.33	0.354153
177	ud_0	-63	2101	120	-0.480053	-0.76183	-14.3489	14.3887	0.57933	0.901195
178	u	-63	2	120	0.574983	-1.08954	-3.94678	4.14773	0.33	1.23586
179	n0	-13	2112	2	0	0	-31.1859	31.2	0.93827	-0
180	p_diffr+	-15	9902210	179	0.2807	0.184624	-31.1262	31.2709	2.98512	0.337515
181	g	-24	21	180	0.23571	0.155033	-0.307714	0.417472	0	0.282125
182	u	-63	2	180	-0.338532	-0.247503	-19.0735	19.0808	0.325	0.41942
183	dd_1	-63	1103	180	0.383522	0.277094	-11.7451	11.7725	0.65	0.473872
184	p+	-13	2212	1	0	0	31.1859	31.2	0.93827	-nan
185	n0	-13	2112	2	0	0	-31.1859	31.2	0.93957	-0
186	ubar	-21	-2	193	0	0	3.2749	3.2749	0	-nan
187	g	-21	21	194	0	0	-1.28921	1.28921	0	-0
188	ubar	-23	-2	186	-0.312149	-1.04458	2.91621	3.13078	0.33	1.09633
189	g	-23	21	186	0.312149	1.04458	-0.930521	1.43334	0	1.09022
190	g	-51	21	189	0.381579	0.688223	-1.03708	1.30184	0	0.786926
191	g	-51	21	189	-0.114363	0.205994	0.522377	0.573053	0	0.235611
192	ubar	-52	-2	188	-0.267217	-0.894217	2.5004	2.68922	0.33	0.940396
193	ubar	-61	-2	184	-0.91604	-1.39866	3.45943	3.84227	0	1.67194
194	g	-61	21	185	-0.587165	-0.272727	-1.19608	1.36005	0	0.647413
195	ubar	-62	-2	192	-1.09832	-2.0783	2.60193	3.52201	0.33	2.36105
196	g	-62	21	190	-0.129483	0.439445	-0.924659	1.03193	0	0.458124
197	g	-62	21	191	-0.275406	-0.0325351	0.586079	0.64838	0	0.277322
198	uu_1	-63	2203	184	-0.0654809	0.369513	11.4647	11.4967	0.77133	0.376117
199	d	-63	1	184	0.362454	-0.0440431	2.73178	2.77576	0.33	0.367728
200	u	-63	2	184	0.706745	0.994482	11.6619	11.7302	0.33	1.22052
201	ud_0	-63	2101	185	0.212642	0.425457	-22.0583	22.0711	0.57933	0.475801
202	d	-63	1	185	0.374523	-0.15273	-7.58825	7.60618	0.33	0.404849
203	n0	-13	2112	2	0	0	-31.1859	31.2	0.93827	-0
204	p_diffr+	-15	9902210	203	-0.0876777	0.0787093	-29.661	32.7178	13.8081	0.129966
205	Pomeron	-13	990	204	-0.0876777	0.0787092	1.51906	1.52362	0	0.117824
206	p+	-13	2212	204	-2.51135e-08	1.3616e-07	-31.18	31.1941	0.93827	-7.89041e-08
207	g	-21	21	211	-0.0511726	0.0459382	0.886589	0.889252	0	0.0687674
208	dbar	-21	-1	212	3.08198e-06	-2.76587e-06	-0.236346	0.236346	0	4.14109e-06
209	g	-23	21	207	-0.108574	-0.298089	0.550232	0.635138	0	0.317247
210	dbar	-23	-1	207	0.0574049	0.344025	0.100012	0.49046	0.33	0.47146
211	g	-61	21	205	0.169031	-0.0275439	0.373896	0.411252	0	0.17126
212	dbar	-61	-1	206	-0.936872	-0.050195	0.434592	1.03398	0	0.938216
213	g	-62	21	209	-0.119217	-0.361776	0.438488	0.580832	0	0.380913
214	dbar	-62	-1	210	-0.648625	0.284037	0.37	0.864402	0.33	0.766116
215	u	-63	2	205	0.499323	-0.139719	-0.465885	0.771229	0.33	0.573671
216	ubar	-63	-2	205	-0.706918	0.201883	-1.18124	1.42994	0.33	0.755576
217	u	-63	2	206	0.310107	-0.236362	-3.25347	3.29332	0.33	0.391887
218	dd_1	-63	1103	206	0.224914	0.307547	-25.0646	25.0794	0.77133	0.381194
219	d	-63	1	206	0.352738	0.0230998	-0.504242	0.698654	0.33	0.401051
220	p+	-13	2212	1	0	0	31.1859	31.2	0.93827	-nan
221	n0	-13	2112	2	0	0	-31.1859	31.2	0.93957	-0
222	u	-21	2	230	0	0	5.78219	5.78219	0	-nan
223	dbar	-21	-1	231	0	0	-0.949309	0.949309	0	-0
224	u	-23	2	222	-0.0824202	1.27745	5.19523	5.36078	0.33	1.28254
225	dbar	-23	-1	222	0.0824202	-1.27745	-0.362346	1.37072	0.33	1.3189
226	u	-31	2	234	0	0	0.159961	0.159961	0	-nan
227	g	-31	21	235	0	0	-8.09542	8.09542	0	-0
228	u	-33	2	226	-1.00017	-0.467977	-4.58571	4.72832	0.33	1.10694
229	g	-33	21	226	1.00017	0.467977	-3.34975	3.52706	0	1.10424
230	u	-61	2	220	1.12207	-0.564478	6.05749	6.18635	0	1.25605
231	dbar	-61	-1	221	0.528901	-0.236801	-0.867189	1.04299	0	0.579492
232	u	-62	2	224	0.952641	0.758699	5.33542	5.48258	0.33	1.22006
233	dbar	-62	-1	225	0.698325	-1.55998	-0.145113	1.74675	0.33	1.74049
234	u	-61	2	220	-0.87477	-0.359822	-1.03328	1.40085	0	0.945883
235	g	-61	21	221	-0.833139	-0.235284	-9.10273	9.14381	0	0.865725
236	u	-62	2	228	-2.16262	-0.851019	-8.86959	9.17495	0.33	2.32555
237	g	-62	21	229	0.454712	0.255913	-1.26642	1.3697	0	0.52178
238	ud_0	-63	2101	220	0.518504	0.435521	24.2646	24.281	0.57933	0.677337
239	ubar	-63	-2	220	-0.765799	0.488779	-7.42488	7.48753	0.33	0.909373
240	u	-63	2	221	-0.0511275	1.56605	-8.13397	8.29008	0.33	1.56813
241	dd_1	-63	1103	221	0.700751	-0.613878	-3.97934	4.15909	0.77133	0.948057
242	d	-63	1	221	-0.04032	-0.0587876	0.245455	0.417409	0.33	0.116415
243	p+	-13	2212	1	0	0	31.1859	31.2	0.93827	-nan
244	p_diffr+	-15	9902210	243	-0.305066	-0.421302	31.1598	31.1909	1.29331	0.520602
245	u	-24	2	244	-0.394656	-0.545028	9.46216	9.48851	0.215551	0.673084
246	ud_0	-63	2101	244	0.0895902	0.123726	21.6976	21.7024	0.431103	0.152787
247	p+	-13	2212	1	0	0	31.1859	31.2	0.93827	-nan
248	n0	-13	2112	2	0	0	-31.1859	31.2	0.93957	-0
249	u	-21	2	261	0	0	5.36352	5.36352	0	-nan
250	g	-21	21	262	0	0	-1.21073	1.21073	0	-0
251	u	-23	2	249	0.784	-0.790426	5.02661	5.15899	0.33	1.11558
252	g	-23	21	249	-0.784	0.790426	-0.873812	1.41527	0	1.1133
253	d	-31	1	291	0	0	3.93683	3.93683	0	-nan
254	g	-31	21	292	0	0	-2.72184	2.72184	0	-0
255	d	-33	1	253	0.512201	-0.851877	3.77229	3.91499	0.33	0.997555
256	g	-33	21	253	-0.512201	0.851877	-2.5573	2.74369	0	0.994005
257	u	-31	2	316	0	0	1.68202	1.68202	0	-nan
258	dbar	-31	-1	317	0	0	-1.20694	1.20694	0	-0
259	u	-33	2	257	0.00800975	0.949475	1.26125	1.61283	0.33	0.970031
260	dbar	-33	-1	257	-0.00800975	-0.949475	-0.786165	1.27614	0.33	0.982942
261	u	-42	2	304	-4.78784e-16	-9.29812e-16	5.36352	5.36352	0	1.04584e-15
262	g	-41	21	305	4.71845e-16	9.71445e-16	-1.46206	1.46206	0	-1.07997e-15
263	u	-44	2	251	0.789498	-0.779868	4.15267	4.31104	0.33	1.113
264	g	-44	21	252	-0.688927	0.973002	-1.10978	1.62879	0	1.19221
265	g	-43	21	262	-0.100571	-0.193133	0.85857	0.885753	0	0.21775
266	g	-31	21	321	0	0	0.570985	0.570985	0	-nan
267	g	-31	21	322	0	0	-7.97377	7.97377	0	-0
268	g	-33	21	266	0.665006	0.301694	0.312998	0.794493	0	0.730241
269	g	-33	21	266	-0.665006	-0.301694	-7.71579	7.75027	0	0.730241
270	ubar	-31	-2	325	0	0	4.43991	4.43991	0	-nan
271	g	-31	21	326	0	0	-0.176179	0.176179	0	-0
272	ubar	-33	-2	270	-0.572711	0.266147	3.70493	3.77283	0.33	0.633961
273	g	-33	21	270	0.572711	-0.266147	0.558807	0.843266	0	0.631532
274	g	-51	21	264	-0.373175	1.26744	-0.663513	1.47848	0	1.32124
275	g	-51	21	264	-0.258422	-0.351255	-0.146302	0.459963	0	0.436075
276	u	-52	2	263	0.732168	-0.723053	3.85271	4.00139	0.33	1.03253
277	dbar	-51	-1	260	-0.297155	-0.575123	-0.863736	1.12872	0.33	0.676932
278	g	-51	21	260	0.290931	-0.162726	0.355468	0.487317	0	0.333347
279	u	-52	2	259	0.00622448	0.737849	0.98335	1.27292	0.33	0.763995
280	g	-51	21	275	0.385226	-0.421361	0.0484721	0.572969	0	0.570915
281	g	-51	21	275	-0.439386	-0.122433	0.861693	0.974969	0	0.456124
282	u	-52	2	276	0.527906	-0.530514	2.79624	2.91341	0.33	0.753266
283	g	-31	21	329	0	0	0.22874	0.22874	0	-nan
284	g	-31	21	330	0	0	-6.72592	6.72592	0	-0
285	g	-33	21	283	0.30123	-0.364665	-6.46316	6.48044	0	0.47299
286	g	-33	21	283	-0.30123	0.364665	-0.0340172	0.474212	0	0.47299
287	g	-31	21	333	0	0	2.75284	2.75284	0	-nan
288	g	-31	21	334	0	0	-0.107726	0.107726	0	-0
289	g	-33	21	287	0.470777	-0.00888733	2.04109	2.0947	0	0.470861
290	g	-33	21	287	-0.470777	0.00888733	0.604027	0.765871	0	0.470861
291	d	-42	1	311	-9.71445e-17	9.71445e-17	3.93683	3.93683	0	1.37383e-16
292	g	-41	21	312	8.32667e-17	-8.32667e-17	-3.29181	3.29181	0	-1.17757e-16
293	d	-44	1	255	0.518383	-0.857885	3.76895	3.9139	0.33	1.00592
294	g	-44	21	256	-0.282576	0.628699	-2.64813	2.73637	0	0.689283
295	g	-43	21	292	-0.235807	0.229186	-0.475798	0.578373	0	0.328833
296	g	-31	21	337	0	0	0.0577295	0.0577295	0	-nan
297	d	-31	1	338	0	0	-1.37034	1.37034	0	-0
298	g	-33	21	296	-0.182268	-0.0233247	-0.471585	0.50612	0	0.183754
299	d	-33	1	296	0.182268	0.0233247	-0.841025	0.921948	0.33	0.196793
300	g	-31	21	341	0	0	3.34873	3.34873	0	-nan
301	g	-31	21	342	0	0	-0.0124365	0.0124365	0	-0
302	g	-33	21	300	0.181023	-0.0874487	1.37937	1.39395	0	0.201039
303	g	-33	21	300	-0.181023	0.0874487	1.95692	1.96722	0	0.201039
304	u	-61	2	247	0.567434	0.304431	5.26213	5.30139	0	0.643941
305	g	-61	21	248	-0.581217	0.996336	-1.25682	1.7059	0	1.15347
306	u	-62	2	282	0.784959	-0.336083	2.45558	2.62066	0.33	0.860732
307	g	-62	21	274	-0.723066	2.04282	-0.0399363	2.16738	0	2.16701
308	g	-62	21	265	-0.0153181	-0.138565	0.810355	0.822259	0	0.139409
309	g	-62	21	280	0.297356	-0.231165	-0.146245	0.404036	0	0.37664
310	g	-62	21	281	-0.357713	-0.0362399	0.925562	0.992943	0	0.359544
311	d	-61	1	247	0.234328	-1.70773	3.78547	4.15945	0	1.72373
312	g	-61	21	248	0.00583822	0.510019	-3.13123	3.1725	0	0.510052
313	d	-62	1	293	0.745216	-2.48262	3.36074	4.25702	0.33	2.59988
314	g	-62	21	294	-0.273745	1.00462	-2.32772	2.55	0	1.04125
315	g	-62	21	295	-0.231305	0.280293	-0.378779	0.524919	0	0.363409
316	u	-61	2	247	-0.553859	-1.21002	1.38019	1.91724	0	1.33075
317	dbar	-61	-1	248	1.13447	-0.425127	-0.823963	1.46515	0	1.21151
318	u	-62	2	279	-0.326031	-0.0466914	0.968638	1.075	0.33	0.346066
319	dbar	-62	-1	277	0.723528	-1.03357	-0.867916	1.56651	0.33	1.29062
320	g	-62	21	278	0.183112	-0.55488	0.455504	0.740881	0	0.584313
321	g	-61	21	247	-0.530228	0.72222	0.238906	0.927265	0	0.895959
322	g	-61	21	248	-0.185813	-0.116057	-7.81847	7.82154	0	0.219079
323	g	-62	21	268	0.149226	0.997203	0.0977132	1.01303	0	1.00831
324	g	-62	21	269	-0.865267	-0.39104	-7.67728	7.73577	0	0.949526
325	ubar	-61	-2	247	-0.427227	0.562409	4.91987	4.9703	0	0.706277
326	g	-61	21	248	-0.469059	0.120642	0.135598	0.502949	0	0.484325
327	ubar	-62	-2	272	-1.10371	0.850742	4.9997	5.20076	0.33	1.39635
328	g	-62	21	273	0.207425	-0.167691	0.0557641	0.272498	0	0.266731
329	g	-61	21	247	0.705146	0.583256	-0.623711	1.10744	0	0.915106
330	g	-61	21	248	0.294579	-0.2772	-6.42694	6.43965	0	0.404496
331	g	-62	21	285	0.616617	-0.601901	-6.15627	6.21629	0	0.861685
332	g	-62	21	286	0.383109	0.907957	-0.894375	1.33081	0	0.985473
333	g	-61	21	247	0.437681	0.188519	2.78534	2.82581	0	0.476554
334	g	-61	21	248	-0.16431	0.00158945	-0.0193673	0.165455	0	0.164318
335	g	-62	21	289	0.697696	0.110961	1.66248	1.80636	0	0.706464
336	g	-62	21	290	-0.424325	0.0791474	1.10349	1.18491	0	0.431644
337	g	-61	21	247	-0.203531	0.0443382	-0.10745	0.234385	0	0.208305
338	d	-61	1	248	-0.101808	-0.0441849	-1.38606	1.3905	0	0.110983
339	g	-62	21	298	-0.301556	-0.0326758	-0.81604	0.870589	0	0.303321
340	d	-62	1	299	-0.00378374	0.032829	-0.677473	0.754295	0.33	0.0367499
341	g	-61	21	247	-0.114169	0.104347	2.88569	2.88983	0	0.15467
342	g	-61	21	248	0.165272	0.0153738	0.616171	0.638136	0	0.165985
343	g	-62	21	302	0.181523	0.00563307	2.76703	2.77298	0	0.181611
