Particle List (1st event only)
******************************************************
JobID: 20200425	No. Events: 1000	SNN: 7.7

Simulation Parameters:
Version: Pythia8 Angantyr
Type of Cut: pseudorapidity (n)
Cut: 0.1
Calorimeter (r=regular, c=calorimeter): r
Counting method: d

I	particle/jet	status	KF	orig	p_x	p_y	p_z	E	m
35	p_diffr+	-15	9902210	33	-0.188672	-0.112919	-4.77312	5.04848	1.62976
36	u	-24	2	34	-0.240808	-0.144173	-0.19266	0.435515	0.271626
37	dd_1	-63	1103	34	0.0521355	0.0312543	-4.58046	4.61297	0.543252
38	n0	-13	2112	1	0	0	4.91118	5	0.93827
39	p+	-13	2212	2	0	0	-4.91118	5	0.93827
40	g	-21	21	45	0	0	2.18355	2.18355	0
41	g	-21	21	51	0	0	-0.795557	0.795557	0
42	g	-23	21	39	0.408421	-0.495052	-0.607037	0.88339	0
43	g	-23	21	39	-0.408421	0.495052	1.99503	2.09572	0
44	g	-51	21	41	0.228048	-0.00726868	-0.601535	0.643353	0
45	g	-51	21	41	0.180373	-0.487783	0.427993	0.673532	0
46	g	-53	21	50	0	-2.46519e-32	2.61705	2.61705	0
47	g	-31	21	55	0	0	0.178895	0.178895	0
48	g	-31	21	56	0	0	-0.594297	0.594297	0
49	g	-33	21	46	0.184698	-0.11359	0.0810248	0.231476	0
50	g	-33	21	46	-0.184698	0.11359	-0.496427	0.541716	0
51	g	-61	21	37	0.487375	-0.264841	2.52081	2.58111	0
52	g	-61	21	38	-0.196474	0.477598	-0.68517	0.857997	0
53	g	-62	21	43	0.0724116	0.371105	-0.568412	0.682681	0
54	g	-62	21	42	-0.00953531	0.290999	2.18948	2.20876	0
55	g	-62	21	44	0.228025	-0.449346	0.214567	0.547674	0
56	g	-61	21	37	-0.126653	0.19288	0.131604	0.265638	0
57	g	-61	21	38	-0.0810549	0.202567	-0.63511	0.671542	0
58	g	-62	21	48	0.0811937	0.0441533	0.128648	0.158405	0
59	g	-62	21	49	-0.288902	0.351294	-0.632153	0.778774	0
60	ud_1	-63	2103	37	0.169445	-0.347276	0.761871	1.15096	0.77133
61	d	-63	1	37	-0.182982	0.259828	-0.833931	0.951491	0.33
62	ud_0	-63	2101	38	-0.244031	-0.124835	-1.73435	1.84898	0.57933
63	u	-63	2	38	0.52156	-0.55533	-0.941417	1.25522	0.33
64	n0	-13	2112	2	0	0	-4.91118	5	0.93827
65	p_diffr+	-15	9902210	63	0.402438	-0.0885092	-3.8306	5.26459	3.58785
66	u	-24	2	64	0.417722	-0.0918425	0.589151	0.797277	0.325
67	dd_1	-63	1103	64	-0.0152834	0.00333324	-4.41975	4.46732	0.65
68	n0	-13	2112	2	0	0	-4.91118	5	0.93827
69	p_diffr+	-15	9902210	67	-0.225573	-0.0955584	-4.68154	5.0725	1.93738
70	g	-24	21	68	-0.161362	-0.068726	0.0378556	0.179426	0
71	u	-63	2	68	0.342318	-0.180594	-2.15332	2.21153	0.322896
72	dd_1	-63	1103	68	-0.40653	0.153761	-2.56607	2.68154	0.645792
73	n0	-13	2112	2	0	0	-4.91118	5	0.93827
74	p_diffr+	-15	9902210	72	-0.524051	0.343476	-4.8057	5.07997	1.52272
75	u	-24	2	73	-0.60816	0.398591	-1.12679	1.36484	0.253787
76	dd_1	-63	1103	73	0.0841095	-0.0551151	-3.67892	3.71513	0.507574
77	n0	-13	2112	1	0	0	4.91118	5	0.93827
78	n0	-13	2112	2	0	0	-4.91118	5	0.93827
79	g	-21	21	90	0	0	2.63975	2.63975	0
80	d	-21	1	91	0	0	-0.477464	0.477464	0
81	g	-23	21	78	0.34139	0.448444	2.36669	2.43287	0
82	d	-23	1	78	-0.34139	-0.448444	-0.2044	0.684345	0.33
83	g	-31	21	94	0	0	0.39654	0.39654	0
84	g	-31	21	95	0	0	-2.43404	2.43404	0
85	g	-33	21	82	0.163694	0.402155	-2.28832	2.32915	0
86	g	-33	21	82	-0.163694	-0.402155	0.250819	0.501433	0
87	g	-31	21	98	0	0	0.740868	0.740868	0
88	g	-31	21	99	0	0	-0.202459	0.202459	0
89	g	-33	21	86	-0.353524	0.0925675	0.425389	0.560807	0
90	g	-33	21	86	0.353524	-0.0925675	0.11302	0.38252	0
91	g	-61	21	76	0.306153	0.370519	2.62428	2.66793	0
92	d	-61	1	77	-0.193114	-0.0595534	-0.438637	0.482952	0
93	g	-62	21	80	0.592006	0.769418	2.20582	2.41	0
94	d	-62	1	81	-0.478967	-0.458453	-0.020182	0.740875	0.33
95	g	-61	21	76	-0.984949	-0.815602	-0.696377	1.45612	0
96	g	-61	21	77	0.667842	-0.213548	-1.62707	1.77171	0
97	g	-62	21	84	0.609896	0.190445	-1.07973	1.25462	0
98	g	-62	21	85	-0.927003	-1.21959	-1.24372	1.97321	0
99	g	-61	21	76	0.11834	0.20962	0.348677	0.423698	0
100	g	-61	21	77	-0.696697	-0.0309478	0.334641	0.773517	0
101	g	-62	21	88	-0.39378	0.344871	0.772647	0.933264	0
102	g	-62	21	89	-0.184577	-0.166199	-0.0893291	0.263951	0
103	ud_0	-63	2101	76	0.328354	0.107561	-0.120413	0.685207	0.57933
104	d	-63	1	76	0.232102	0.127902	0.375015	0.565479	0.33
105	ud_1	-63	2103	77	0.221969	0.304049	-0.800112	1.17339	0.77133
106	n0	-13	2112	1	0	0	4.91118	5	0.93827
107	n0	-13	2112	2	0	0	-4.91118	5	0.93827
108	g	-21	21	123	0	0	1.65847	1.65847	0
109	u	-21	2	124	0	0	-0.62499	0.62499	0
110	g	-23	21	107	0.626741	0.066133	1.36134	1.50014	0
111	u	-23	2	107	-0.626741	-0.066133	-0.327869	0.783311	0.33
112	g	-31	21	127	0	0	0.305597	0.305597	0
113	d	-31	1	128	0	0	-0.557485	0.557485	0
114	g	-33	21	111	0.113812	-0.249894	0.115639	0.297948	0
115	d	-33	1	111	-0.113812	0.249894	-0.367527	0.565134	0.33
116	u	-31	2	131	0	0	0.629508	0.629508	0
117	g	-31	21	132	0	0	-0.602316	0.602316	0
118	u	-33	2	115	-0.210547	0.0890705	0.538536	0.671703	0.33
119	g	-33	21	115	0.210547	-0.0890705	-0.511344	0.560122	0
120	g	-31	21	135	0	0	0.241689	0.241689	0
121	g	-31	21	136	0	0	-0.263422	0.263422	0
122	g	-33	21	119	-0.18893	-0.123363	-0.123901	0.257419	0
123	g	-33	21	119	0.18893	0.123363	0.102168	0.247692	0
124	g	-61	21	105	-0.874025	0.0595733	1.76654	1.97184	0
125	u	-61	2	106	-1.1574	-0.488051	-0.29059	1.28927	0
126	g	-62	21	109	0.00289183	0.0944757	1.09738	1.10144	0
127	u	-62	2	110	-2.03432	-0.522954	0.378574	2.15967	0.33
128	g	-61	21	105	0.322409	0.415934	0.219346	0.570141	0
129	d	-61	1	106	0.152381	0.467724	-0.61575	0.788121	0
130	g	-62	21	113	0.31199	0.0287661	0.0641662	0.319817	0
131	d	-62	1	114	0.1628	0.854892	-0.46057	1.03845	0.33
132	u	-61	2	105	0.48613	-0.00743998	0.516705	0.70948	0
133	g	-61	21	106	0.0589115	0.570003	-0.484479	0.750396	0
134	u	-62	2	117	0.275083	0.104415	0.558097	0.712001	0.33
135	g	-62	21	118	0.269958	0.458149	-0.52587	0.747875	0
136	g	-61	21	105	0.13413	0.0153589	0.234518	0.270602	0
137	g	-61	21	106	0.242326	0.0931494	-0.262032	0.368862	0
138	g	-62	21	121	-0.0262936	-0.0639494	-0.166126	0.179941	0
139	g	-62	21	122	0.402749	0.172458	0.138612	0.459524	0
140	dd_1	-63	1103	105	-0.0686441	-0.483426	0.826135	1.12095	0.57933
141	d	-63	1	106	0.703785	-0.642826	-1.9104	2.16034	0.33
142	n0	-13	2112	1	0	0	4.91118	5	0.93827
143	n0	-13	2112	2	0	0	-4.91118	5	0.93827
144	g	-21	21	155	0	0	0.865892	0.865892	0
145	g	-21	21	156	0	0	-0.656227	0.656227	0
146	g	-23	21	143	-0.279727	-0.677608	0.282082	0.785475	0
147	g	-23	21	143	0.279727	0.677608	-0.0724172	0.736644	0
148	d	-31	1	159	0	0	1.41669	1.41669	0
149	g	-31	21	160	0	0	-0.178904	0.178904	0
150	d	-33	1	147	-0.325682	-0.309579	0.67885	0.878433	0.33
151	g	-33	21	147	0.325682	0.309579	0.558932	0.717156	0
152	d	-31	1	163	0	0	1.28541	1.28541	0
153	u	-31	2	164	0	0	-0.190464	0.190464	0
154	d	-33	1	151	-0.325561	-0.113944	0.741655	0.882001	0.33
155	u	-33	2	151	0.325561	0.113944	0.353296	0.593878	0.33
156	g	-61	21	141	0.585953	0.0861747	0.696688	0.914407	0
157	g	-61	21	142	-0.374609	-0.111275	-0.484944	0.622804	0
158	g	-62	21	145	0.0324391	-0.647555	0.509293	0.824475	0
159	g	-62	21	146	0.178905	0.622455	-0.297549	0.712736	0
160	d	-61	1	141	-0.0274731	0.10686	1.18522	1.19035	0
161	g	-61	21	142	0.638507	0.245295	0.32599	0.757714	0
162	d	-62	1	149	0.017182	-0.158149	0.191049	0.413166	0.33
163	g	-62	21	150	0.593852	0.510303	1.32016	1.53489	0
164	d	-61	1	141	-0.112262	0.166349	1.18896	1.20577	0
165	u	-61	2	142	-0.525445	-0.121232	0.114608	0.551293	0
166	d	-62	1	153	-0.623827	-0.0118056	1.22346	1.41247	0.33
167	u	-62	2	154	-0.0138804	0.0569222	0.0800979	0.344599	0.33
168	ud_1	-63	2103	141	0.215524	-0.810597	-0.185305	1.15447	0.77133
169	dbar	-63	-1	141	-0.199481	-0.0228952	-0.520378	0.648082	0.33
170	dd_1	-63	1103	142	0.261547	-0.0127875	-3.10639	3.21141	0.77133
171	p+	-13	2212	2	0	0	-4.91118	5	0.93827
172	p_diffr+	-15	9902210	170	-0.462261	0.474109	-4.12562	4.7437	2.24576
173	u	-24	2	171	-0.485992	0.50744	-0.249684	0.813419	0.325
174	ud_0	-63	2101	171	0.0237314	-0.0333305	-3.87594	3.93028	0.65
175	n0	-13	2112	1	0	0	4.91118	5	0.93827
176	n0	-13	2112	2	0	0	-4.91118	5	0.93827
177	g	-21	21	188	0	0	0.344423	0.344423	0
178	g	-21	21	189	0	0	-0.830938	0.830938	0
179	g	-23	21	176	0.384256	0.344811	-0.397236	0.651417	0
180	g	-23	21	176	-0.384256	-0.344811	-0.0892782	0.523944	0
181	d	-31	1	192	0	0	1.12681	1.12681	0
182	g	-31	21	193	0	0	-1.44162	1.44162	0
183	d	-33	1	180	-0.303665	-0.358878	1.01043	1.16227	0.33
184	g	-33	21	180	0.303665	0.358878	-1.32524	1.40616	0
185	g	-31	21	196	0	0	0.131913	0.131913	0
186	g	-31	21	197	0	0	-1.39868	1.39868	0
187	g	-33	21	184	-0.406189	0.00619811	-0.384744	0.559514	0
188	g	-33	21	184	0.406189	-0.00619811	-0.882019	0.971074	0
189	g	-61	21	174	0.793974	0.150586	-0.12912	0.818379	0
190	g	-61	21	175	-0.0761012	-0.406459	-0.468195	0.624665	0
191	g	-62	21	178	0.449297	-0.0771319	-0.894783	1.00422	0
192	g	-62	21	179	0.268576	-0.17874	0.297468	0.438826	0
193	d	-61	1	174	-0.901982	-0.598493	1.04971	1.50787	0
194	g	-61	21	175	-0.354739	-0.254623	-1.41618	1.48197	0
195	d	-62	1	182	-1.24277	-0.984414	0.806744	1.80922	0.33
196	g	-62	21	183	-0.01395	0.131298	-1.17321	1.18062	0
197	g	-61	21	174	-0.131753	0.0401026	0.09514	0.167388	0
198	g	-61	21	175	0.0798603	0.0469732	-1.37069	1.37382	0
199	g	-62	21	186	-0.454742	0.0530884	-0.613929	0.765844	0
200	g	-62	21	187	0.402849	0.0339874	-0.661622	0.775362	0
201	ud_1	-63	2103	174	0.0781383	0.421818	2.01134	2.19647	0.77133
202	ud_1	-63	2103	175	-0.0141913	0.353509	-0.397386	0.937035	0.77133
203	d	-63	1	175	0.365171	0.2606	0.42924	0.703143	0.33
204	n0	-13	2112	2	0	0	-4.91118	5	0.93827
205	p_diffr+	-15	9902210	203	0.161622	-0.0140139	-4.71504	5.18926	2.16114
206	g	-24	21	204	0.0573753	-0.00497523	0.0564255	0.0806258	0
207	d	-63	1	204	0.5067	0.537652	-1.48195	1.68749	0.325
208	ud_1	-63	2103	204	-0.402453	-0.546691	-3.28952	3.42115	0.65
209	p+	-13	2212	1	0	0	4.91118	5	0.93827
210	n0	-13	2112	2	0	0	-4.91118	5	0.93827
211	g	-21	21	222	0	0	1.17292	1.17292	0
212	g	-21	21	223	0	0	-0.250886	0.250886	0
213	g	-23	21	210	-0.513452	-0.156113	0.564893	0.779171	0
214	g	-23	21	210	0.513452	0.156113	0.357139	0.644634	0
215	d	-31	1	226	0	0	1.38965	1.38965	0
216	u	-31	2	227	0	0	-0.661014	0.661014	0
217	d	-33	1	214	0.207145	-0.245215	1.26362	1.34487	0.33
218	u	-33	2	214	-0.207145	0.245215	-0.534983	0.705795	0.33
219	g	-31	21	230	0	0	0.0961389	0.0961389	0
220	d	-31	1	231	0	0	-0.998244	0.998244	0
221	g	-33	21	218	0.0816508	0.153022	-0.0785971	0.190421	0
222	d	-33	1	218	-0.0816508	-0.153022	-0.823508	0.903962	0.33
223	g	-61	21	208	-0.454294	0.0283127	0.820934	0.938678	0
224	g	-61	21	209	0.148507	0.812655	0.374253	0.906933	0
225	g	-62	21	212	-0.522192	0.329586	0.110867	0.627378	0
226	g	-62	21	213	0.216406	0.511382	1.08432	1.21823	0
227	d	-61	1	208	0.686141	-0.528277	1.49469	1.72741	0
228	u	-61	2	209	1.10834	-0.462005	-0.427959	1.27476	0
229	d	-62	1	216	1.0356	-0.838968	1.51857	2.04726	0.33
230	u	-62	2	217	0.758881	-0.151315	-0.451841	0.954912	0.33
231	g	-61	21	208	0.113968	0.126051	-0.0799222	0.18779	0
232	d	-61	1	209	-0.427839	-0.175488	-0.933891	1.04211	0
233	g	-62	21	220	0.0133565	0.164516	-0.387472	0.421163	0
234	d	-62	1	221	-0.327228	-0.213953	-0.626342	0.808738	0.33
235	uu_1	-63	2203	208	-0.345814	0.373913	1.08083	1.42216	0.77133
236	d	-63	1	209	-0.829011	-0.175161	-2.32893	2.50015	0.33
237	n0	-13	2112	1	0	0	4.91118	5	0.93827
238	p+	-13	2212	2	0	0	-4.91118	5	0.93827
239	g	-21	21	254	0	0	0.479549	0.479549	0
240	g	-21	21	255	0	0	-0.536918	0.536918	0
241	g	-23	21	238	-0.466578	0.0963497	0.146239	0.498361	0
242	g	-23	21	238	0.466578	-0.0963497	-0.203608	0.518106	0
243	u	-31	2	258	0	0	1.19058	1.19058	0
244	g	-31	21	259	0	0	-0.681885	0.681885	0
245	u	-33	2	242	0.33461	0.224123	1.06513	1.18558	0.33
246	g	-33	21	242	-0.33461	-0.224123	-0.556434	0.686887	0
247	g	-31	21	262	0	0	0.270228	0.270228	0
248	u	-31	2	263	0	0	-0.648147	0.648147	0
249	g	-33	21	246	0.0455356	0.330074	-0.0301965	0.334566	0
250	u	-33	2	246	-0.0455356	-0.330074	-0.347722	0.583809	0.33
251	g	-31	21	266	0	0	1.17638	1.17638	0
252	u	-31	2	267	0	0	-0.908163	0.908163	0
253	g	-33	21	250	-0.15948	-0.214367	1.11002	1.14172	0
254	u	-33	2	250	0.15948	0.214367	-0.8418	0.942823	0.33
255	g	-61	21	236	0.135687	-0.164685	0.408577	0.460942	0
256	g	-61	21	237	0.701511	0.104696	-0.483024	0.858132	0
257	g	-62	21	240	-0.23287	0.0537773	-0.040755	0.242448	0
258	g	-62	21	241	1.07007	-0.113766	-0.0336925	1.07663	0
259	u	-61	2	236	0.0961888	0.412498	0.883423	0.979716	0
260	g	-61	21	237	-1.27202	0.0122145	-0.264292	1.29924	0
261	u	-62	2	244	0.24544	0.552791	0.491284	0.846215	0.33
262	g	-62	21	245	-1.42127	-0.128078	0.127847	1.43274	0
263	g	-61	21	236	0.155003	-0.043476	0.252894	0.299785	0
264	u	-61	2	237	0.164358	-0.185834	-0.670427	0.714857	0
265	g	-62	21	248	0.168394	0.257775	-0.0734306	0.316538	0
266	u	-62	2	249	0.150967	-0.487085	-0.344103	0.698104	0.33
267	g	-61	21	236	-0.969495	-0.0863201	1.07384	1.44931	0
268	u	-61	2	237	0.139881	-0.147427	-0.783236	0.809172	0
269	g	-62	21	252	-1.08196	-0.305096	0.952729	1.47357	0
270	u	-62	2	253	0.252346	0.0713495	-0.662128	0.78491	0.33
271	dd_1	-63	1103	236	0.582616	-0.118017	1.14039	1.49961	0.77133
272	d	-63	1	237	0.236453	-0.868059	-1.23662	1.56447	0.33
273	p+	-13	2212	1	0	0	4.91118	5	0.93827
274	p_diffr+	-15	9902210	272	-0.0142044	0.639271	4.80633	5.05491	1.42912
275	u	-24	2	273	-0.0167017	0.751266	1.3437	1.55786	0.238187
276	ud_0	-63	2101	273	0.00249738	-0.111995	3.46264	3.49705	0.476374
277	p+	-13	2212	1	0	0	4.91118	5	0.93827
278	p_diffr+	-15	9902210	276	0.0440186	0.445139	4.6945	5.00986	1.69124
279	d	-24	1	277	0.0514741	0.524231	0.5062	0.783045	0.281873
280	uu_1	-63	2203	277	-0.00745548	-0.0790922	4.1883	4.22681	0.563747
281	n0	-13	2112	1	0	0	4.91118	5	0.93827
282	n0	-13	2112	2	0	0	-4.91118	5	0.93827
283	u	-21	2	294	0	0	0.497247	0.497247	0
284	g	-21	21	295	0	0	-1.48077	1.48077	0
285	u	-23	2	282	0.050849	-0.594504	0.148988	0.697939	0.33
286	g	-23	21	282	-0.050849	0.594504	-1.13251	1.28008	0
287	g	-31	21	298	0	0	0.563106	0.563106	0
288	u	-31	2	299	0	0	-0.750518	0.750518	0
289	g	-33	21	286	0.161906	-0.485324	0.244626	0.567093	0
290	u	-33	2	286	-0.161906	0.485324	-0.432037	0.746531	0.33
291	g	-31	21	302	0	0	1.06569	1.06569	0
292	dbar	-31	-1	303	0	0	-0.392376	0.392376	0
293	g	-33	21	290	-0.195347	0.145752	0.938464	0.969597	0
294	dbar	-33	-1	290	0.195347	-0.145752	-0.265146	0.488473	0.33
295	u	-61	2	280	-0.182219	-0.143268	0.397369	0.460034	0
296	g	-61	21	281	-0.416513	0.855544	-1.51616	1.79002	0
297	u	-62	2	284	-0.174348	-0.508014	-0.188366	0.657918	0.33
298	g	-62	21	285	-0.424385	1.22029	-0.930422	1.59214	0
299	g	-61	21	280	0.225819	0.334438	0.510294	0.650571	0
300	u	-61	2	281	0.728426	0.222637	-0.756241	1.07335	0
301	g	-62	21	288	0.426277	-0.209798	0.331865	0.579535	0
302	u	-62	2	289	0.527968	0.766873	-0.577811	1.14438	0.33
303	g	-61	21	280	-0.349086	-0.198728	0.676823	0.787047	0
304	dbar	-61	-1	281	0.770922	-0.0631101	0.044406	0.774775	0
305	g	-62	21	292	-0.409716	-0.00991649	0.414958	0.583229	0
306	dbar	-62	-1	293	0.831552	-0.251921	0.306271	0.978594	0.33
307	dd_1	-63	1103	280	0.305486	0.00755773	2.03094	2.13394	0.57933
308	dd_1	-63	1103	281	-0.192528	-0.322156	-0.306849	0.755401	0.57933
309	d	-63	1	281	-0.71569	-0.853896	-0.1373	1.17009	0.33
310	n0	-13	2112	1	0	0	4.91118	5	0.93827
311	p_diffr+	-15	9902210	309	-0.054563	0.151021	4.02412	5.33784	3.50332
312	u	-24	2	310	-0.0537316	0.159584	-0.581207	0.686863	0.325
313	dd_1	-63	1103	310	-0.000831384	-0.00856253	4.60532	4.65098	0.65
314	n0	-13	2112	1	0	0	4.91118	5	0.93827
315	p_diffr+	-15	9902210	313	-0.120053	0.0099597	4.85495	5.06694	1.44526
316	u	-24	2	314	-0.178068	0.0145984	0.146912	0.333955	0.240877
317	dd_1	-63	1103	314	0.0580151	-0.00463873	4.70804	4.73298	0.481754
318	n0	-13	2112	1	0	0	4.91118	5	0.93827
319	n0	-13	2112	2	0	0	-4.91118	5	0.93827
320	g	-21	21	327	0	0	0.0737909	0.0737909	0
321	u	-21	2	328	0	0	-2.27468	2.27468	0
322	g	-23	21	319	-0.0597272	-0.227555	-0.20561	0.312449	0
323	u	-23	2	319	0.0597272	0.227555	-1.99528	2.03602	0.33
324	g	-31	21	331	0	0	0.581706	0.581706	0
325	g	-31	21	332	0	0	-0.442629	0.442629	0
326	g	-33	21	323	0.0882388	0.202167	0.530781	0.574792	0
327	g	-33	21	323	-0.0882388	-0.202167	-0.391703	0.449543	0
328	g	-61	21	317	-0.116193	0.106954	-0.0934066	0.18348	0
329	u	-61	2	318	0.514516	-0.372834	-2.45583	2.53669	0
330	g	-62	21	321	-0.115681	-0.17	-0.185573	0.276983	0
331	u	-62	2	322	0.514003	-0.0958796	-2.36366	2.44319	0.33
332	g	-61	21	317	-0.558828	0.0412893	0.530045	0.771325	0
333	g	-61	21	318	-0.0690723	-0.262244	-0.363721	0.453691	0
334	g	-62	21	325	-0.40953	0.23324	0.445814	0.648741	0
335	g	-62	21	326	-0.218371	-0.454194	-0.279489	0.576275	0
336	u	-63	2	317	0.5792	-0.114847	1.79895	1.92192	0.33
337	dd_1	-63	1103	317	0.274094	-0.576698	2.00981	2.18693	0.57933
338	dd_1	-63	1103	318	-0.445443	0.635078	-1.56166	1.90669	0.77133
339	n0	-13	2112	2	0	0	-4.91118	5	0.93827
340	p_diffr+	-15	9902210	338	-0.194184	0.141446	-4.84673	5.01721	1.27432
341	u	-24	2	339	-0.319778	0.232884	-0.61546	0.761834	0.212386
342	dd_1	-63	1103	339	0.125594	-0.0914382	-4.23127	4.25537	0.424772
343	p+	-13	2212	2	0	0	-4.91118	5	0.93827
344	p_diffr+	-15	9902210	342	0.0159109	0.401855	-4.83982	5.02206	1.27887
345	g	-24	21	343	0.0160923	0.407802	-0.713246	0.821755	0
346	d	-63	1	343	-0.0950942	-0.162833	-2.21527	2.23347	0.213145
347	uu_1	-63	2203	343	0.0949129	0.156886	-1.9113	1.96683	0.42629
348	n0	-13	2112	1	0	0	4.91118	5	0.93827
349	n0	-13	2112	2	0	0	-4.91118	5	0.93827
350	u	-21	2	357	0	0	1.3571	1.3571	0
351	s	-21	3	358	0	0	-1.36742	1.36742	0
352	u	-23	2	349	0.0746937	0.280496	1.25696	1.33158	0.33
353	s	-23	3	349	-0.0746937	-0.280496	-1.26728	1.39293	0.5
354	g	-31	21	361	0	0	1.30838	1.30838	0
355	sbar	-31	-3	362	0	0	-0.442786	0.442786	0
356	g	-33	21	353	0.123966	-0.236852	1.10415	1.13605	0
357	sbar	-33	-3	353	-0.123966	0.236852	-0.238551	0.61512	0.5
358	u	-61	2	347	-0.55815	0.586978	1.34581	1.57076	0
359	s	-61	3	348	-0.207875	0.546561	-1.35736	1.47796	0
360	u	-62	2	351	-0.476435	0.874053	1.25326	1.63417	0.33
361	s	-62	3	352	-0.289589	0.259486	-1.26481	1.41455	0.5
362	g	-61	21	347	-0.0424931	-0.151193	1.2737	1.28335	0
363	sbar	-61	-3	348	0.199293	-0.49782	-0.328508	0.628856	0
364	g	-62	21	355	0.0935313	-0.400277	1.21943	1.28685	0
365	sbar	-62	-3	356	0.0632691	-0.248736	-0.274231	0.62536	0.5
366	dd_1	-63	1103	347	0.901347	-0.0818659	1.32026	1.7023	0.57933
367	ud_1	-63	2103	348	0.329694	-0.0218123	-2.532	2.66742	0.77133
368	d	-63	1	348	-0.321113	-0.0269282	-0.0595742	0.465067	0.33
369	n0	-13	2112	2	0	0	-4.91118	5	0.93827
370	p_diffr+	-15	9902210	368	-0.27079	0.00527399	-4.64355	5.11144	2.11918
371	g	-24	21	369	-0.242253	0.00498838	0.0829923	0.256123	0
372	u	-63	2	369	-0.214335	0.108311	-2.24466	2.28074	0.325
373	dd_1	-63	1103	369	0.185798	-0.108025	-2.48188	2.57458	0.65
374	n0	-13	2112	2	0	0	-4.91118	5	0.93827
375	p_diffr+	-15	9902210	373	-0.0299144	-0.359194	-4.84113	5.09283	1.53964
376	d	-24	1	374	-0.0380425	-0.45947	-0.522225	0.742378	0.256606
377	ud_1	-63	2103	374	0.00812812	0.100276	-4.3189	4.35045	0.513213
378	n0	-13	2112	1	0	0	4.91118	5	0.93827
379	n0	-13	2112	2	0	0	-4.91118	5	0.93827
380	u	-21	2	395	0	0	1.62786	1.62786	0
381	g	-21	21	396	0	0	-0.764707	0.764707	0
382	u	-23	2	379	0.715611	0.0389315	1.32347	1.5408	0.33
383	g	-23	21	379	-0.715611	-0.0389315	-0.460312	0.851764	0
384	g	-31	21	399	0	0	0.637594	0.637594	0
385	d	-31	1	400	0	0	-0.263978	0.263978	0
386	g	-33	21	383	-0.198944	-0.21492	0.354665	0.459952	0
387	d	-33	1	383	0.198944	0.21492	0.0189517	0.44162	0.33
388	g	-31	21	403	0	0	0.357247	0.357247	0
389	g	-31	21	404	0	0	-1.61937	1.61937	0
390	g	-33	21	387	0.184852	0.260409	-1.52804	1.56105	0
391	g	-33	21	387	-0.184852	-0.260409	0.265915	0.415565	0
392	g	-31	21	407	0	0	0.548818	0.548818	0
393	g	-31	21	408	0	0	-0.2426	0.2426	0
394	g	-33	21	391	-0.0256976	0.229617	0.45938	0.514212	0
395	g	-33	21	391	0.0256976	-0.229617	-0.153161	0.277205	0
396	u	-61	2	377	0.0382756	-0.243868	1.6201	1.6388	0
