24	d	-51	1	23	-0.179648	-0.99745	-2.31239	2.54622	0.33	1.02212
25	g	-51	21	23	0.492601	-0.423098	-3.86753	3.92167	0	0.649359
26	g	-52	21	22	0.579634	-0.477905	-0.407426	0.854614	0	0.751245
27	g	-51	21	18	-1.28628	1.5211	1.46536	2.47296	0	1.99205
28	g	-51	21	18	0.230484	0.425634	0.64699	0.808012	0	0.484032
29	g	-52	21	21	-0.480643	-0.146087	-0.204404	0.542347	0	0.502353
30	g	-51	21	27	-0.758274	1.00722	0.368023	1.31336	0	1.26074
31	g	-51	21	27	-0.412062	0.392552	1.32832	1.4451	0	0.569116
32	g	-52	21	14	0.395138	-0.413468	0.787176	0.973003	0	0.571917
33	g	-51	21	32	-0.418547	-0.156109	1.64058	1.70031	0	0.446712
34	g	-51	21	32	0.445344	0.0935422	0.333974	0.564465	0	0.455062
35	g	-52	21	31	-0.0437213	0.0416511	0.140939	0.15333	0	0.0603852
36	g	-61	21	3	-0.993865	0.120187	4.52163	4.63113	0	1.00111
37	d	-61	1	4	1.14463	0.180397	-8.37088	8.4507	0	1.15876
38	g	-62	21	33	-0.76814	-0.111768	1.53421	1.7194	0	0.776229
39	d	-62	1	24	0.12636	-0.942792	-2.31763	2.52688	0.33	0.959439
40	g	-62	21	30	-0.864241	1.03991	0.220874	1.37008	0	1.35216
41	g	-62	21	17	0.13661	0.648188	-0.165051	0.68268	0	0.662427
42	g	-62	21	29	-0.459484	-0.13349	-0.287713	0.558322	0	0.478482
43	g	-62	21	26	0.608308	-0.459098	-0.30234	0.819889	0	0.762108
44	g	-62	21	25	1.00631	-0.339772	-3.73855	3.8865	0	1.06212
45	g	-62	21	28	0.0813224	0.446283	0.672625	0.8113	0	0.453632
46	g	-62	21	35	-0.0739291	0.0456521	0.130277	0.156594	0	0.0868886
47	g	-62	21	34	0.357651	0.107467	0.404047	0.550198	0	0.373448
48	ud_0	-63	2101	3	1.14122	-0.0898217	66.3597	66.3721	0.57933	1.1448
49	d	-63	1	3	0.101812	-0.528263	27.8076	27.8147	0.33	0.538023
50	ud_0	-63	2101	4	-0.482343	-0.295085	-70.1606	70.1653	0.57933	0.565466
51	u	-63	2	4	-0.0183834	0.0537427	-18.4773	18.4803	0.33	0.056809
52	dbar	-63	-1	4	-0.643908	0.0609454	-2.83981	2.93117	0.33	0.650924
53	n0	-13	2112	2	0	0	-99.9956	100	0.93827	-0
54	p_diffr+	-15	9902210	53	-0.253285	0.615131	-99.8762	100.114	6.85741	0.666802
55	g	-24	21	54	-0.241764	0.587149	-0.795321	1.01771	0	0.634976
56	u	-63	2	54	0.526936	0.0654606	-69.7865	69.7892	0.325	0.530992
57	dd_1	-63	1103	54	-0.538457	-0.0374794	-29.2945	29.3066	0.65	0.539893
58	n0	-13	2112	2	0	0	-99.9956	100	0.93827	-0
59	p_diffr+	-15	9902210	58	0.00411543	-0.117232	-98.9553	101.041	20.4234	0.119776
60	Pomeron	-13	990	59	0.00411543	-0.117232	1.03734	1.04395	0	0.117304
61	p+	-13	2212	59	3.58117e-10	-1.65462e-08	-99.9926	99.997	0.93827	-1.65296e-09
62	ubar	-21	-2	66	0.000362066	-0.0103138	0.0912625	0.0918442	0	0.0103202
63	g	-21	21	67	-1.14517e-06	3.26204e-05	-13.1563	13.1563	0	3.26405e-05
64	ubar	-23	-2	62	0.0626293	-0.385686	-0.649125	0.826402	0.33	0.426193
65	g	-23	21	62	-0.0622684	0.375405	-12.4159	12.4217	0	0.380534
66	ubar	-61	-2	60	0.070162	-0.210742	-0.0497293	0.227614	0	0.222115
67	g	-61	21	61	-0.405187	0.172563	-13.1688	13.1762	0	0.440402
68	ubar	-62	-2	64	0.0994177	-0.563319	-1.23155	1.39743	0.33	0.588674
69	g	-62	21	65	-0.434442	0.52514	-11.987	12.0064	0	0.681551
70	d	-63	1	60	-0.0765908	0.246467	0.517435	0.665772	0.33	0.297167
71	dbar	-63	-1	60	-0.140892	0.151613	0.183167	0.43045	0.33	0.322346
72	u	-63	2	60	0.151341	-0.301859	-1.87516	1.93369	0.33	0.3427
73	ud_0	-63	2101	61	0.112241	-0.142779	-4.1789	4.22278	0.57933	0.183349
74	d	-63	1	61	0.29304	-0.0324961	-80.3833	80.3845	0.33	0.294839
75	n0	-13	2112	1	0	0	99.9956	100	0.93827	-nan
76	n0	-13	2112	2	0	0	-99.9956	100	0.93827	-0
77	g	-21	21	111	0	0	23.9189	23.9189	0	-nan
78	g	-21	21	112	0	0	-1.34061	1.34061	0	-0
79	g	-23	21	77	-0.109638	-1.90176	-0.604545	1.99854	0	1.90491
80	g	-23	21	77	0.109638	1.90176	23.1828	23.2609	0	1.90491
81	g	-31	21	119	0	0	6.94493	6.94493	0	-nan
82	g	-31	21	120	0	0	-0.648351	0.648351	0	-0
83	g	-33	21	81	-0.683504	1.3791	0.53478	1.62944	0	1.53918
84	g	-33	21	81	0.683504	-1.3791	5.76179	5.96384	0	1.53918
85	g	-51	21	83	-1.26112	0.835576	2.16208	2.63879	0	1.51281
86	g	-51	21	83	0.785571	0.123927	0.125741	0.805165	0	0.795286
87	g	-52	21	84	0.475546	-0.959503	4.00875	4.14933	0	1.07088
88	g	-51	21	80	-0.731217	2.05974	17.468	17.6042	0	2.18569
89	g	-51	21	80	0.835609	-0.248978	5.68584	5.7523	0	0.871913
90	g	-52	21	79	-0.104392	-1.81077	-0.57562	1.90292	0	1.81377
91	g	-51	21	90	0.0983995	0.133038	-0.581782	0.604856	0	0.165474
92	g	-51	21	90	-0.0774873	-1.98114	0.858785	2.16066	0	1.98265
93	g	-52	21	89	0.710305	-0.211642	4.83321	4.88971	0	0.741165
94	g	-51	21	92	-0.536865	0.069338	0.905864	1.05528	0	0.541324
95	g	-51	21	92	0.692334	-2.11989	1.53805	2.70903	0	2.23008
96	g	-52	21	93	0.477349	-0.142231	3.24808	3.28605	0	0.498088
97	g	-31	21	125	0	0	1.70094	1.70094	0	-nan
98	g	-31	21	126	0	0	-4.45645	4.45645	0	-0
99	g	-33	21	97	0.69891	-0.012394	-4.35557	4.41131	0	0.69902
100	g	-33	21	97	-0.69891	0.012394	1.60006	1.74609	0	0.69902
101	g	-51	21	85	-0.746054	1.04033	1.02097	1.63746	0	1.28019
102	g	-51	21	85	-0.296995	-0.17035	1.17601	1.22484	0	0.342382
103	g	-52	21	86	0.567503	0.0895259	0.090836	0.581658	0	0.574521
104	u	-51	2	95	0.993637	-1.65364	1.84932	2.69272	0.33	1.94386
105	ubar	-51	-2	95	-0.193957	-0.49823	0.419159	0.755279	0.33	0.594389
106	g	-52	21	96	0.370003	-0.110246	2.51765	2.54709	0	0.386078
107	g	-31	21	129	0	0	0.987798	0.987798	0	-nan
108	g	-31	21	130	0	0	-7.50199	7.50199	0	-0
109	g	-33	21	107	0.121214	0.296549	0.9583	1.01043	0	0.320366
110	g	-33	21	107	-0.121214	-0.296549	-7.47249	7.47935	0	0.320366
111	g	-61	21	75	-0.744955	-0.899027	23.477	23.506	0	1.16756
112	g	-61	21	76	1.91176	-0.407475	-0.630281	2.0538	0	1.9547
113	g	-62	21	91	0.941714	-0.0490658	-0.213021	0.966753	0	0.942992
114	g	-62	21	88	-1.16709	1.40652	16.3949	16.4965	0	1.82768
115	g	-62	21	106	0.30398	-0.218256	2.75999	2.78524	0	0.374219
116	g	-62	21	94	-0.448918	0.0214001	0.530433	0.69523	0	0.449428
117	u	-62	2	104	1.50456	-1.89705	2.9553	3.83474	0.33	2.43028
118	ubar	-62	-2	105	0.0325573	-0.570049	0.419115	0.781392	0.33	0.629909
119	g	-61	21	75	0.366706	1.09264	6.93061	7.02578	0	1.15253
120	g	-61	21	76	-0.825457	0.0996291	-0.354953	0.904045	0	0.831447
121	g	-62	21	101	-1.06471	1.36393	1.641	2.38471	0	1.7303
122	g	-62	21	87	0.605444	-0.352415	3.72952	3.79474	0	0.700542
123	g	-62	21	103	0.251369	0.137063	-0.182535	0.339546	0	0.286309
124	g	-62	21	102	-0.250849	0.043688	1.38766	1.41083	0	0.254625
125	g	-61	21	75	-1.29474	-0.792797	1.48857	2.1262	0	1.51819
126	g	-61	21	76	-1.33669	-0.0538436	-4.57181	4.76352	0	1.33778
127	g	-62	21	99	-0.562534	-0.058746	-4.31795	4.35484	0	0.565593
128	g	-62	21	100	-2.0689	-0.787895	1.23471	2.53489	0	2.21385
129	g	-61	21	75	1.0993	0.987133	0.494542	1.55803	0	1.47746
130	g	-61	21	76	0.109552	-0.0274628	-7.26544	7.26632	0	0.112942
131	g	-62	21	109	1.21946	1.27968	0.259541	1.78662	0	1.76767
132	g	-62	21	110	-0.010611	-0.320006	-7.03044	7.03773	0	0.320182
133	u	-63	2	75	0.266504	-0.538809	8.36901	8.39706	0.33	0.60158
134	dd_1	-63	1103	75	0.307191	0.150861	57.2072	57.2112	0.57933	0.342253
135	ud_1	-63	2103	76	0.242083	0.161185	-37.3565	37.3656	0.77133	0.290896
136	d	-63	1	76	0.644318	0.327278	-3.36814	3.46057	0.33	0.725982
137	n0	-13	2112	1	0	0	99.9956	100	0.93827	-nan
138	p_diffr+	-15	9902210	137	0.229546	0.293381	98.7976	101.198	21.9086	0.381559
139	p+	-13	2212	138	2.47364e-07	3.16096e-07	99.9668	99.9712	0.93827	3.9763e-07
140	Pomeron	-13	990	138	0.229546	0.293381	-1.16919	1.2271	0	0.37251
141	g	-21	21	145	-5.9405e-06	-7.5925e-06	1.40881	1.40881	0	9.64031e-06
142	g	-21	21	146	0.186305	0.238115	-0.948941	0.99594	0	0.302338
143	g	-23	21	141	-0.774316	-0.608525	-0.132891	0.993744	0	0.984819
144	g	-23	21	141	0.960615	0.846632	0.592757	1.411	0	1.28046
145	g	-61	21	139	0.524238	-0.27638	1.00281	1.16483	0	0.592631
146	g	-61	21	140	-1.11293	-0.425427	-0.676324	1.37005	0	1.19147
147	g	-62	21	143	-1.14591	-1.08283	0.741728	1.74235	0	1.57659
148	g	-62	21	144	0.557219	0.381022	-0.415242	0.792525	0	0.675034
149	uu_1	-63	2203	139	-0.657841	0.0821118	71.0216	71.0289	0.77133	0.662985
150	d	-63	1	139	0.151735	0.217444	3.82892	3.85225	0.33	0.26613
151	d	-63	1	140	0.619494	-0.0028048	20.0352	20.0475	0.33	0.619584
152	ubar	-63	-2	140	0.704854	0.698437	3.58534	3.73472	0.33	0.996184
153	n0	-13	2112	1	0	0	99.9956	100	0.93827	-nan
154	p_diffr+	-15	9902210	153	-0.624359	0.0263633	98.9347	101.059	20.6008	0.638319
155	p+	-13	2212	154	-2.41635e-06	1.02034e-07	99.9024	99.9068	0.93827	2.39589e-06
156	Pomeron	-13	990	154	-0.624357	0.0263632	-0.967668	1.15191	0	0.624913
157	g	-21	21	161	7.56819e-06	-3.19564e-07	0.583664	0.583664	0	7.57493e-06
158	g	-21	21	162	-0.329139	0.0138978	-0.510121	0.607247	0	0.329432
159	g	-23	21	157	-0.026681	0.272479	0.523178	0.590484	0	0.273782
160	g	-23	21	157	-0.30245	-0.258581	-0.449635	0.600426	0	0.39792
161	g	-61	21	155	0.161019	0.426746	0.476484	0.659604	0	0.456114
162	g	-61	21	156	0.0281991	-0.0559629	-0.554976	0.558503	0	0.0626661
163	g	-62	21	159	0.144576	0.659092	0.301481	0.739051	0	0.674763
164	g	-62	21	160	0.0446423	-0.288309	-0.379973	0.479056	0	0.291745
165	ud_1	-63	2103	155	-0.201969	-0.23157	98.1053	98.1088	0.77133	0.307282
166	u	-63	2	155	-0.0564379	-0.191064	0.426651	0.574997	0.33	0.24328
167	d	-63	1	156	-0.121586	0.212482	0.4276	0.59302	0.33	0.294644
168	ubar	-63	-2	156	-0.433584	-0.134268	0.0536314	0.563737	0.33	0.559843
169	n0	-13	2112	1	0	0	99.9956	100	0.93827	-nan
170	p_diffr+	-15	9902210	169	0.0997162	-0.223651	84.4443	115.541	78.8594	0.335047
171	p+	-13	2212	170	1.748e-09	-8.09795e-10	99.9894	99.9938	0.93827	1.90848e-09
172	Pomeron	-13	990	170	0.0997162	-0.223651	-15.5452	15.5471	0	0.244873
173	g	-21	21	179	-3.46553e-07	7.77351e-07	2.45478	2.45478	0	8.51101e-07
174	g	-21	21	185	0.0174749	-0.0391939	-2.72423	2.72457	0	0.0429131
175	g	-23	21	173	-0.663209	0.155484	2.35995	2.45629	0	0.681191
176	g	-23	21	173	0.680684	-0.194677	-2.6294	2.72305	0	0.707976
177	g	-51	21	176	0.162551	0.490851	-0.569983	0.76957	0	0.517066
178	g	-51	21	176	0.518133	-0.685528	-1.91444	2.09845	0	0.859308
179	g	-53	21	184	-3.6702e-07	8.2326e-07	2.59975	2.59975	0	9.01366e-07
180	g	-31	21	189	-5.09002e-07	1.14174e-06	3.60547	3.60547	0	1.25006e-06
181	g	-31	21	190	0.0728137	-0.163312	-11.3512	11.3526	0	0.178809
182	g	-33	21	180	0.262707	-0.0125723	3.60008	3.60967	0	0.263008
183	g	-33	21	180	-0.189894	-0.150739	-11.3458	11.3484	0	0.24245
184	g	-61	21	171	1.97442	-0.25177	2.44796	3.15503	0	1.99041
185	g	-61	21	172	0.116025	-0.252923	-2.572	2.58701	0	0.278266
186	g	-62	21	175	1.1577	-0.063417	2.4451	2.70607	0	1.15943
187	g	-62	21	177	0.262373	0.426177	-0.591645	0.774926	0	0.500467
188	g	-62	21	178	0.670372	-0.867454	-1.97749	2.26105	0	1.0963
189	g	-61	21	171	-0.637144	0.66939	3.53878	3.65746	0	0.924141
190	g	-61	21	172	-1.03369	-0.732	-11.3628	11.4331	0	1.26662
191	g	-62	21	182	-0.372458	0.657215	3.54526	3.62485	0	0.755418
192	g	-62	21	183	-1.29837	-0.719825	-11.3692	11.4658	0	1.48456
193	ud_1	-63	2103	171	-0.973998	0.060377	85.184	85.1931	0.77133	0.975908
194	d	-63	1	171	-0.360493	-0.484239	6.32387	6.36119	0.33	0.604505
195	d	-63	1	172	0.380043	0.489584	-0.940864	1.17399	0.33	0.645817
196	dbar	-63	-1	172	0.63455	0.277931	1.82529	1.98002	0.33	0.702574
197	p+	-13	2212	1	0	0	99.9956	100	0.93827	-nan
198	p_diffr+	-15	9902210	197	-0.450465	-0.195405	73.386	126.564	103.115	0.846811
199	p+	-13	2212	198	3.13895e-09	2.80147e-09	99.9705	99.9749	0.93827	4.16798e-09
200	Pomeron	-13	990	198	-0.450465	-0.195405	-26.5845	26.589	0	0.491021
201	g	-21	21	230	1.95215e-06	8.4689e-07	5.23178	5.23178	0	2.12794e-06
202	g	-21	21	231	-0.0760685	-0.0329973	-4.48923	4.49	0	0.0829171
203	g	-23	21	201	-0.772174	-0.67127	5.13142	5.23243	0	1.02316
204	g	-23	21	201	0.696108	0.638274	-4.38888	4.48934	0	0.944436
205	g	-31	21	209	5.22036e-06	2.26472e-06	13.9906	13.9906	0	5.69044e-06
206	g	-31	21	210	-0.058197	-0.025245	-3.43453	3.43512	0	0.0634366
207	g	-33	21	205	-0.107369	0.671415	-3.39236	3.45983	0	0.679946
208	g	-33	21	205	0.0491776	-0.696658	13.9484	13.9659	0	0.698391
209	g	-42	21	234	5.22036e-06	2.26472e-06	13.9906	13.9906	0	5.69044e-06
210	g	-41	21	235	-0.0822263	-0.0356685	-4.85264	4.85347	0	0.0896293
211	g	-44	21	207	0.359962	1.0024	-3.36423	3.5288	0	1.06507
212	g	-44	21	208	0.0503693	-0.695814	13.8356	13.8532	0	0.697634
213	g	-43	21	210	-0.492553	-0.342254	-1.33341	1.46209	0	0.599788
214	g	-51	21	213	-0.295252	-0.186088	-2.64419	2.66712	0	0.349002
215	g	-51	21	213	-0.0433383	0.27258	-0.128165	0.304309	0	0.276003
216	g	-52	21	211	0.206	0.573656	-1.92529	2.01947	0	0.609522
217	g	-31	21	225	7.58729e-07	3.29154e-07	2.0334	2.0334	0	8.27051e-07
218	g	-31	21	226	-0.0253753	-0.0110074	-1.49754	1.4978	0	0.0276599
219	g	-33	21	217	-0.458511	-0.174147	1.96692	2.02715	0	0.490468
220	g	-33	21	217	0.433136	0.163139	-1.43106	1.50405	0	0.462841
221	u	-31	2	245	1.7464e-06	7.57627e-07	4.68035	4.68035	0	1.90365e-06
222	g	-31	21	246	-0.0205854	-0.00892965	-1.21486	1.21507	0	0.0224388
223	u	-33	2	221	0.400169	-0.0344262	4.6289	4.65799	0.33	0.402659
224	g	-33	21	221	-0.420753	0.0254973	-1.16341	1.23742	0	0.421524
225	d	-41	1	240	1.67023e-06	7.24586e-07	4.47623	4.47623	0	1.82063e-06
226	g	-42	21	241	-0.0253753	-0.0110074	-1.49754	1.4978	0	0.0276599
227	g	-44	21	219	-0.514363	0.0212809	1.99234	2.05777	0	0.514803
228	g	-44	21	220	0.432302	0.167285	-1.41215	1.48628	0	0.46354
229	d	-43	1	225	0.0566879	-0.199572	2.3985	2.42997	0.33	0.209407
230	g	-61	21	199	-0.229043	0.118402	5.08229	5.08882	0	0.257837
231	g	-61	21	200	1.40265	-1.54033	-4.33156	4.80651	0	2.08328
232	g	-62	21	203	-0.979953	-0.573369	4.96178	5.09003	0	1.13537
233	g	-62	21	204	2.15356	-0.848558	-4.21106	4.8053	0	2.31471
234	g	-61	21	199	-0.0187472	0.430649	13.9748	13.9814	0	0.431057
235	g	-61	21	200	-0.346554	1.26046	-4.78942	4.96461	0	1.30723
236	g	-62	21	216	0.0980498	1.10423	-1.83674	2.14535	0	1.10858
237	g	-62	21	212	0.0318893	-0.270185	13.7368	13.7395	0	0.272061
238	g	-62	21	214	-0.439787	0.522885	-2.62259	2.71013	0	0.683243
239	g	-62	21	215	-0.0554534	0.334175	-0.0921209	0.351047	0	0.338744
240	d	-61	1	199	0.54052	-0.169838	4.11981	4.15859	0	0.566575
241	g	-61	21	200	-1.64707	-0.213409	-1.05893	1.9697	0	1.66084
242	g	-62	21	227	-0.270259	-0.0621944	2.13827	2.15618	0	0.277323
243	g	-62	21	228	-1.16196	-0.0274951	-1.26432	1.71739	0	1.16229
244	d	-62	1	229	0.325669	-0.293557	2.18693	2.25473	0.33	0.44322
245	u	-61	2	199	0.711737	0.712225	4.80299	4.9074	0	1.00689
246	g	-61	21	200	0.338374	0.918301	-1.07149	1.45116	0	0.97866
247	u	-62	2	223	1.11791	0.697164	4.7706	4.96017	0.33	1.32041
248	g	-62	21	224	-0.067797	0.933362	-1.0391	1.39839	0	0.935821
249	u	-63	2	199	-1.00589	-1.09206	70.8615	70.8778	0.33	1.48474
250	d	-63	1	200	-0.0676646	-0.553197	-13.8055	13.8206	0.33	0.557478
251	dbar	-63	-1	200	-0.128778	-0.0666093	-0.398432	0.537279	0.33	0.183724
252	n0	-13	2112	1	0	0	99.9956	100	0.93827	-nan
253	p+	-13	2212	2	0	0	-99.9956	100	0.93827	-0
254	g	-21	21	284	0	0	6.89171	6.89171	0	-nan
255	g	-21	21	285	0	0	-0.517414	0.517414	0	-0
256	g	-23	21	254	-0.726246	0.586709	-0.0329544	0.934209	0	0.933628
257	g	-23	21	254	0.726246	-0.586709	6.40725	6.47492	0	0.933628
258	u	-31	2	289	0	0	7.90486	7.90486	0	-nan
259	g	-31	21	290	0	0	-0.224191	0.224191	0	-0
260	u	-33	2	258	-0.356087	0.760963	6.97124	7.02944	0.33	0.841084
261	g	-33	21	258	0.356087	-0.760963	0.709422	1.09961	0	0.840156
262	g	-51	21	257	0.546894	-0.0696113	5.77241	5.79867	0	0.551307
263	g	-51	21	257	0.0973615	-0.45086	0.631126	0.781712	0	0.461253
264	g	-52	21	256	-0.644256	0.520471	-0.029234	0.82874	0	0.828225
265	g	-31	21	293	0	0	27.2765	27.2765	0	-nan
266	g	-31	21	294	0	0	-0.0830013	0.0830013	0	-0
267	g	-33	21	265	0.495384	-0.182801	0.78703	0.947754	0	0.528035
268	g	-33	21	265	-0.495384	0.182801	26.4064	26.4117	0	0.528035
269	g	-51	21	268	-0.463894	0.311891	26.0738	26.0798	0	0.558994
270	g	-51	21	268	0.0687876	-0.166093	0.4919	0.523722	0	0.179774
271	g	-52	21	267	0.395107	-0.145798	0.627717	0.755907	0	0.421149
272	g	-31	21	298	0	0	6.65814	6.65814	0	-nan
273	g	-31	21	299	0	0	-0.159063	0.159063	0	-0
274	g	-33	21	272	0.23236	-0.218927	0.00910023	0.319379	0	0.31925
275	g	-33	21	272	-0.23236	0.218927	6.48998	6.49783	0	0.31925
276	dbar	-31	-1	302	0	0	7.32599	7.32599	0	-nan
277	g	-31	21	303	0	0	-0.0506087	0.0506087	0	-0
278	dbar	-33	-1	276	0.101517	0.270694	6.83949	6.85355	0.33	0.289439
279	g	-33	21	276	-0.101517	-0.270694	0.435885	0.523046	0	0.289104
280	g	-31	21	306	0	0	7.71438	7.71438	0	-nan
281	g	-31	21	307	0	0	-0.0135748	0.0135748	0	-0
282	g	-33	21	280	-0.228087	-0.127627	6.12875	6.13432	0	0.261367
283	g	-33	21	280	0.228087	0.127627	1.57205	1.59363	0	0.261367
284	g	-61	21	252	-0.619174	0.662211	6.80185	6.862	0	0.906587
285	g	-61	21	253	0.508281	-0.107052	-0.356332	0.629906	0	0.519432
286	g	-62	21	264	-0.220016	0.438616	-0.333491	0.593302	0	0.490705
287	g	-62	21	262	0.013941	0.506319	6.0092	6.03051	0	0.506511
288	g	-62	21	263	0.0951817	-0.389776	0.76981	0.868097	0	0.401229
289	u	-61	2	252	-0.622193	-0.910527	9.03284	9.09991	0	1.10281
290	g	-61	21	253	-0.454095	-0.74177	0.525003	1.0159	0	0.869727
291	u	-62	2	260	-0.903814	-0.0493201	7.17132	7.23574	0.33	0.906102
292	g	-62	21	261	-0.172474	-1.60298	2.38653	2.88007	0	1.61223
293	g	-61	21	252	0.589828	0.232443	28.0897	28.0969	0	0.633977
294	g	-61	21	253	0.57498	0.738489	2.36111	2.53984	0	0.935931
295	g	-62	21	271	0.868028	0.437011	3.17333	3.31881	0	0.971829
296	g	-62	21	269	0.117018	0.558141	26.8158	26.8218	0	0.570275
297	g	-62	21	270	0.179762	-0.0242204	0.461757	0.496106	0	0.181386
298	g	-61	21	252	0.639472	-0.217011	7.19276	7.22439	0	0.675291
299	g	-61	21	253	0.252369	-0.0750518	-0.0500053	0.267998	0	0.263292
300	g	-62	21	274	0.516138	-0.304778	0.359959	0.699184	0	0.599406
301	g	-62	21	275	0.375703	0.0127151	6.7828	6.79321	0	0.375918
302	dbar	-61	-1	252	-0.455734	0.200588	8.28974	8.30468	0	0.497925
303	g	-61	21	253	-0.711881	0.133359	1.98498	2.11298	0	0.724264
304	dbar	-62	-1	278	-0.402613	0.467449	7.61006	7.64216	0.33	0.617509
305	g	-62	21	279	-0.765001	-0.133502	2.66466	2.77551	0	0.776563
306	g	-61	21	252	-0.0952585	-0.184566	5.92575	5.92939	0	0.207698
307	g	-61	21	253	0.216282	0.214055	1.91638	1.94039	0	0.304299
308	g	-62	21	282	-0.217169	-0.150853	2.50957	2.52346	0	0.264422
309	g	-62	21	283	0.338193	0.180343	5.33256	5.34632	0	0.383273
310	dd_1	-63	1103	252	0.478349	0.462288	22.0584	22.0761	0.57933	0.665457
311	d	-63	1	252	0.228688	-0.273153	4.96593	4.98961	0.33	0.357027
312	ud_0	-63	2101	253	-0.447923	-0.453248	-54.4653	54.4721	0.57933	0.637271
313	u	-63	2	253	0.0619875	0.29122	-44.3559	44.3581	0.33	0.297752
314	n0	-13	2112	2	0	0	-99.9956	100	0.93827	-0
315	p_diffr+	-15	9902210	314	-0.143978	0.0277262	-99.9126	100.08	5.78102	0.146869
316	g	-24	21	315	-0.142206	0.0273848	0.0151975	0.145614	0	0.144818
317	u	-63	2	315	-0.175789	0.200752	-31.6333	31.6361	0.325	0.266853
318	dd_1	-63	1103	315	0.174016	-0.200411	-68.2944	68.298	0.65	0.265429
319	p+	-13	2212	1	0	0	99.9956	100	0.93827	-nan
320	n0	-13	2112	2	0	0	-99.9956	100	0.93827	-0
321	u	-21	2	424	0	0	16.6965	16.6965	0	-nan
322	g	-21	21	387	0	0	-3.91868	3.91868	0	-0
323	u	-23	2	321	2.41045	-0.206935	16.2228	16.4056	0.33	2.41981
324	g	-23	21	321	-2.41045	0.206935	-3.445	4.20964	0	2.41932
325	d	-31	1	429	0	0	10.4329	10.4329	0	-nan
326	g	-31	21	430	0	0	-4.1613	4.1613	0	-0
327	d	-33	1	325	-1.82263	-1.4547	9.95762	10.2324	0.33	2.3332
328	g	-33	21	325	1.82263	1.4547	-3.68607	4.3618	0	2.33198
329	g	-31	21	436	0	0	0.176884	0.176884	0	-nan
330	u	-31	2	437	0	0	-30.9684	30.9684	0	-0
331	g	-33	21	329	-0.119874	-1.94911	-6.87643	7.14833	0	1.95279
332	u	-33	2	329	0.119874	1.94911	-23.9151	23.997	0.33	1.95298
333	g	-31	21	441	0	0	3.04799	3.04799	0	-nan
334	g	-31	21	442	0	0	-24.7269	24.7269	0	-0
335	g	-33	21	333	-0.992899	-1.15948	-24.5105	24.558	0	1.52651
336	g	-33	21	333	0.992899	1.15948	2.83161	3.21687	0	1.52651
337	g	-31	21	358	0	0	3.92246	3.92246	0	-nan
338	g	-31	21	359	0	0	-2.3543	2.3543	0	-0
339	g	-33	21	337	-1.10026	-0.947092	3.54117	3.8272	0	1.45174
340	g	-33	21	337	1.10026	0.947092	-1.97302	2.44956	0	1.45174
341	g	-31	21	456	0	0	1.34854	1.34854	0	-nan
342	d	-31	1	457	0	0	-1.13379	1.13379	0	-0
343	g	-33	21	341	-1.12308	-0.460294	0.148283	1.22277	0	1.21375
344	d	-33	1	341	1.12308	0.460294	0.0664677	1.25956	0.33	1.25768
